width,run
4.8371428,315
4.5520704,315
4.8389971,315
4.3620226,315
4.3491079,315
6.3615381,315
4.2887551,315
3.778112,315
5.0635673,315
5.1403106,315
6.0177564,315
4.4032197,315
3.2069746,315
4.4973949,315
5.3086267,315
5.2238782,315
4.0767871,315
3.7630893,315
5.0863964,315
3.0107437,315
4.9561867,315
3.8288424,315
4.6933299,315
4.6660438,315
3.8072601,315
4.5738743,315
3.3978487,315
4.1965953,315
5.7106536,315
5.0338511,315
5.2255051,315
3.4391583,315
6.1940768,315
4.8060136,315
4.5222293,315
4.5336808,315
4.5688854,315
4.0671033,315
2.6917527,315
3.1894859,315
3.4435305,315
4.5804613,315
5.2516002,315
4.5792691,315
2.6973759,315
6.4189383,315
2.1506575,315
3.6212007,315
5.3948121,315
4.9421248,315
3.4758094,315
2.3674261,315
3.8232295,315
3.6594417,315
4.913345,315
4.2536252,315
5.3570202,315
5.1795905,315
5.2554676,315
6.6155582,315
4.6099242,315
5.6659289,315
2.5178894,315
4.9839201,315
3.6349869,315
3.2170655,315
5.0771707,315
2.0697106,315
2.0420527,315
5.3051095,315
4.7123688,315
3.8139863,315
4.298284,315
6.4091833,315
4.9427215,315
5.9400711,315
2.2850814,315
4.7230185,315
4.7134602,315
3.7474191,315
2.3070131,315
3.2800658,315
5.7293028,315
2.0325073,315
4.4890296,315
4.6114843,315
4.1399622,315
5.7989941,315
5.9498201,315
3.6626863,315
5.0606102,315
4.7027874,315
3.9652894,315
4.506132,315
5.0348275,315
2.580934,315
5.9871406,315
1.9239,315
4.7904113,315
4.6808583,315
4.0390037,315
3.3188594,315
4.4659741,315
5.2049447,315
4.9849993,315
5.3708239,315
4.2133852,315
5.8018844,315
6.0673807,315
4.5732493,315
3.5326289,315
4.9795519,315
4.5802591,315
3.9760137,315
3.5625819,315
4.7679052,315
5.660079,315
4.2658604,315
3.9956635,315
4.3750948,315
2.5313388,315
4.4829839,315
4.050104,315
4.3691308,315
4.4727074,315
4.1871386,315
5.2715694,315
2.2015913,315
5.5902965,315
3.3458976,315
3.9490178,315
3.6212369,315
3.9812284,315
5.0133872,315
4.5465136,315
2.7176495,315
4.7292033,315
2.2392961,315
3.9948448,315
5.693427,315
3.8945368,315
4.0340939,315
5.361314,315
3.2188044,315
2.3992349,315
4.238994,315
3.3299425,315
4.2203045,315
3.9095449,315
3.6138109,315
6.0585163,315
6.097583,315
1.3117622,315
1.4375775,315
3.6003503,315
4.6573574,315
4.3129901,315
5.2431028,315
4.5804323,315
5.7121284,315
4.2392066,315
5.0275909,315
5.1221684,315
2.7495584,315
2.2948752,315
4.407392,315
4.0489853,315
4.2914185,315
2.8007739,315
4.753649,315
4.6305564,315
3.7401723,315
4.6511969,315
1.357724,315
4.6252612,315
4.5455748,315
5.8583244,315
3.9609869,315
3.6838126,315
3.7042806,315
4.6044347,315
4.9035353,315
3.2068442,315
6.3999778,315
4.0436145,315
5.0090231,315
5.5809207,315
5.2897302,315
1.5099186,315
4.7419954,315
3.5285414,315
4.5441811,315
1.792479,315
1.5153209,315
4.1206793,315
4.8696619,315
6.4009775,315
4.8784304,315
4.1981234,315
4.8292615,315
3.9481574,315
5.5074688,315
5.805998,315
3.1909256,315
4.544905,315
2.7556601,315
2.5486515,315
5.142849,315
2.8804506,315
2.4096133,315
6.3975056,315
4.8152306,315
5.2517422,315
2.755393,315
2.2249466,315
3.1272076,315
4.3257274,315
5.5873307,315
3.473519,315
2.9123106,315
3.6289132,315
3.2823661,315
4.702081,315
4.5471329,315
3.6819666,315
3.916864,315
4.4475161,315
3.4037749,315
3.2944475,315
5.0337395,315
2.7053792,315
3.4623429,315
4.6133291,315
4.7643938,315
5.1962191,315
4.966923,315
4.902581,315
4.8946425,315
5.0636848,315
4.0769038,315
1.7503144,315
2.2253514,315
4.3706239,315
4.7663136,315
4.816721,315
3.953729,315
5.2897561,315
2.6820029,315
5.1596962,315
4.0727203,315
3.8826136,315
4.5877344,315
3.9191294,315
3.1938331,315
5.0453595,315
3.8392286,315
1.8460745,315
1.2224699,315
3.7587184,315
2.6491202,315
5.3404674,315
4.2837608,315
4.0997373,315
3.4973173,315
2.0849132,315
1.783893,315
4.9439868,315
4.6344666,315
4.2637722,315
4.3951536,315
2.2465013,315
4.144916,315
4.9607484,315
4.1399679,315
4.3327912,315
3.116963,315
5.0765841,315
2.7791292,315
1.7284017,315
3.5732623,315
3.3324323,315
4.6637847,315
5.1268191,315
