hits,run
24,335
29,335
42,335
53,335
35,335
26,335
40,335
36,335
37,335
32,335
36,335
33,335
61,335
39,335
49,335
44,335
40,335
38,335
51,335
34,335
9,335
44,335
27,335
35,335
36,335
38,335
38,335
41,335
27,335
43,335
45,335
45,335
35,335
42,335
34,335
65,335
38,335
36,335
33,335
49,335
27,335
55,335
54,335
55,335
38,335
51,335
40,335
20,335
47,335
48,335
50,335
83,335
52,335
40,335
55,335
33,335
37,335
18,335
49,335
34,335
54,335
35,335
64,335
40,335
62,335
31,335
39,335
41,335
28,335
36,335
56,335
27,335
32,335
40,335
37,335
32,335
45,335
37,335
35,335
70,335
42,335
68,335
57,335
23,335
29,335
40,335
51,335
26,335
57,335
50,335
27,335
28,335
36,335
37,335
21,335
29,335
31,335
39,335
42,335
44,335
40,335
13,335
36,335
53,335
38,335
32,335
42,335
42,335
35,335
29,335
38,335
25,335
38,335
34,335
33,335
39,335
34,335
25,335
28,335
24,335
30,335
34,335
36,335
40,335
42,335
49,335
22,335
38,335
33,335
66,335
18,335
78,335
29,335
15,335
46,335
44,335
29,335
32,335
46,335
48,335
40,335
28,335
60,335
43,335
65,335
36,335
25,335
37,335
35,335
40,335
29,335
36,335
21,335
34,335
44,335
27,335
40,335
37,335
93,335
30,335
35,335
66,335
46,335
51,335
30,335
29,335
71,335
49,335
62,335
43,335
37,335
34,335
29,335
40,335
36,335
37,335
33,335
26,335
51,335
48,335
60,335
29,335
64,335
39,335
40,335
78,335
33,335
57,335
44,335
37,335
75,335
60,335
64,335
37,335
51,335
52,335
40,335
39,335
45,335
50,335
24,335
36,335
30,335
69,335
29,335
15,335
50,335
54,335
41,335
38,335
72,335
29,335
37,335
39,335
40,335
28,335
29,335
51,335
38,335
74,335
41,335
49,335
34,335
85,335
55,335
35,335
65,335
46,335
34,335
68,335
42,335
57,335
27,335
34,335
33,335
45,335
34,335
44,335
34,335
43,335
27,335
43,335
46,335
55,335
31,335
28,335
33,335
48,335
25,335
38,335
44,335
66,335
51,335
64,335
61,335
52,335
46,335
55,335
32,335
38,335
36,335
74,335
44,335
31,335
25,335
33,335
39,335
53,335
51,335
40,335
27,335
56,335
29,335
24,335
68,335
57,335
31,335
35,335
45,335
46,335
63,335
36,335
60,335
23,335
31,335
40,335
35,335
38,335
34,335
44,335
29,335
29,335
22,335
35,335
57,335
68,335
32,335
43,335
41,335
54,335
16,335
44,335
30,335
44,335
34,335
41,335
33,335
51,335
45,335
19,335
45,335
33,335
31,335
37,335
37,335
37,335
54,335
40,335
42,335
36,335
65,335
44,335
39,335
49,335
31,335
25,335
34,335
34,335
70,335
22,335
77,335
78,335
30,335
33,335
76,335
37,335
31,335
34,335
62,335
65,335
20,335
48,335
40,335
23,335
32,335
36,335
66,335
25,335
42,335
37,335
41,335
27,335
33,335
63,335
82,335
24,335
48,335
23,335
46,335
42,335
37,335
66,335
45,335
22,335
53,335
40,335
47,335
33,335
27,335
47,335
62,335
42,335
39,335
29,335
28,335
89,335
47,335
48,335
38,335
44,335
40,335
33,335
69,335
40,335
33,335
35,335
30,335
32,335
32,335
43,335
50,335
40,335
107,335
48,335
35,335
28,335
41,335
51,335
36,335
34,335
27,335
40,335
29,335
42,335
23,335
33,335
34,335
28,335
40,335
27,335
39,335
51,335
37,335
43,335
38,335
34,335
38,335
22,335
49,335
37,335
34,335
52,335
36,335
27,335
20,335
41,335
32,335
27,335
77,335
27,335
52,335
74,335
36,335
50,335
29,335
32,335
41,335
60,335
25,335
29,335
50,335
30,335
32,335
29,335
53,335
40,335
37,335
41,335
28,335
47,335
32,335
50,335
32,335
41,335
30,335
32,335
50,335
55,335
33,335
38,335
78,335
37,335
58,335
32,335
33,335
83,335
33,335
48,335
52,335
53,335
56,335
37,335
58,335
41,335
34,335
57,335
78,335
23,335
39,335
35,335
77,335
39,335
57,335
34,335
39,335
40,335
22,335
35,335
39,335
41,335
32,335
28,335
39,335
58,335
44,335
34,335
60,335
43,335
54,335
33,335
31,335
44,335
36,335
80,335
48,335
37,335
34,335
43,335
34,335
38,335
35,335
29,335
45,335
19,335
32,335
62,335
30,335
77,335
61,335
36,335
43,335
31,335
63,335
74,335
28,335
40,335
34,335
67,335
28,335
42,335
34,335
34,335
67,335
48,335
40,335
41,335
79,335
33,335
41,335
37,335
23,335
44,335
38,335
64,335
43,335
64,335
47,335
22,335
21,335
33,335
29,335
67,335
46,335
41,335
42,335
51,335
36,335
58,335
36,335
35,335
27,335
41,335
39,335
37,335
39,335
34,335
66,335
47,335
31,335
36,335
39,335
19,335
40,335
45,335
43,335
36,335
33,335
45,335
73,335
33,335
40,335
30,335
37,335
35,335
24,335
34,335
54,335
29,335
57,335
50,335
75,335
65,335
30,335
33,335
36,335
36,335
25,335
10,335
44,335
34,335
33,335
38,335
34,335
29,335
31,335
44,335
86,335
61,335
26,335
42,335
34,335
45,335
33,335
47,335
61,335
53,335
39,335
32,335
43,335
61,335
33,335
40,335
31,335
36,335
40,335
41,335
65,335
16,335
19,335
43,335
18,335
41,335
66,335
22,335
24,335
40,335
17,335
27,335
23,335
20,335
102,335
35,335
39,335
25,335
36,335
35,335
15,335
34,335
32,335
52,335
32,335
43,335
31,335
54,335
45,335
59,335
24,335
52,335
28,335
44,335
36,335
52,335
29,335
28,335
39,335
45,335
47,335
62,335
47,335
44,335
16,335
41,335
35,335
35,335
60,335
63,335
61,335
28,335
20,335
19,335
49,335
29,335
35,335
30,335
27,335
47,335
25,335
35,335
42,335
14,335
96,335
32,335
43,335
40,335
28,335
32,335
37,335
21,335
20,335
32,335
33,335
34,335
37,335
39,335
44,335
43,335
43,335
37,335
41,335
46,335
51,335
36,335
41,335
50,335
38,335
40,335
25,335
41,335
30,335
58,335
36,335
30,335
34,335
26,335
70,335
36,335
36,335
29,335
51,335
42,335
70,335
32,335
35,335
35,335
32,335
32,335
40,335
34,335
30,335
35,335
35,335
19,335
38,335
26,335
33,335
40,335
27,335
22,335
48,335
61,335
47,335
30,335
43,335
29,335
21,335
29,335
32,335
85,335
34,335
45,335
40,335
27,335
33,335
40,335
29,335
25,335
57,335
39,335
45,335
52,335
36,335
40,335
10,335
20,335
74,335
46,335
39,335
24,335
26,335
31,335
57,335
30,335
19,335
45,335
31,335
26,335
44,335
33,335
38,335
56,335
34,335
39,335
29,335
36,335
49,335
25,335
42,335
37,335
37,335
34,335
29,335
69,335
20,335
28,335
40,335
97,335
50,335
37,335
40,335
33,335
13,335
38,335
34,335
51,335
28,335
46,335
29,335
37,335
44,335
39,335
37,335
27,335
55,335
23,335
29,335
28,335
39,335
18,335
25,335
27,335
60,335
15,335
32,335
34,335
30,335
53,335
78,335
30,335
41,335
63,335
27,335
29,335
39,335
36,335
27,335
44,335
45,335
32,335
27,335
22,335
33,335
17,335
27,335
58,335
54,335
31,335
42,335
36,335
42,335
41,335
33,335
22,335
37,335
68,335
24,335
63,335
68,335
26,335
41,335
35,335
42,335
64,335
28,335
26,335
41,335
29,335
34,335
66,335
34,335
89,335
39,335
28,335
40,335
29,335
32,335
72,335
41,335
33,335
33,335
46,335
36,335
29,335
37,335
30,335
34,335
33,335
35,335
27,335
60,335
22,335
43,335
36,335
33,335
36,335
32,335
41,335
42,335
46,335
35,335
36,335
38,335
44,335
40,335
45,335
37,335
35,335
44,335
48,335
48,335
21,335
74,335
42,335
34,335
38,335
29,335
37,335
48,335
46,335
33,335
50,335
42,335
36,335
48,335
34,335
40,335
29,335
25,335
66,335
56,335
58,335
50,335
40,335
22,335
30,335
40,335
28,335
47,335
58,335
96,335
50,335
40,335
39,335
90,335
31,335
35,335
31,335
47,335
23,335
61,335
44,335
43,335
53,335
88,335
30,335
25,335
38,335
53,335
51,335
39,335
49,335
28,335
36,335
33,335
37,335
39,335
42,335
24,335
35,335
37,335
31,335
20,335
53,335
82,335
28,335
30,335
36,335
58,335
42,335
36,335
50,335
26,335
35,335
43,335
41,335
31,335
31,335
17,335
32,335
53,335
54,335
33,335
39,335
57,335
33,335
48,335
37,335
55,335
38,335
70,335
27,335
30,335
62,335
30,335
30,335
43,335
24,335
29,335
32,335
31,335
28,335
31,335
47,335
40,335
35,335
68,335
21,335
38,335
44,335
32,335
31,335
40,335
35,335
30,335
38,335
33,335
31,335
44,335
36,335
41,335
19,335
30,335
48,335
35,335
59,335
40,335
37,335
40,335
48,335
31,335
41,335
40,335
24,336
25,336
78,336
62,336
23,336
81,336
57,336
9,336
32,336
34,336
145,336
30,336
48,336
54,336
91,336
42,336
31,336
15,336
31,336
38,336
52,336
36,336
52,336
76,336
39,336
36,336
32,336
36,336
40,336
63,336
34,336
46,336
66,336
31,336
32,336
88,336
43,336
18,336
103,336
64,336
41,336
48,336
29,336
46,336
33,336
57,336
32,336
30,336
30,336
46,336
27,336
51,336
40,336
70,336
15,336
47,336
24,336
32,336
23,336
7,336
23,336
30,336
15,336
93,336
34,336
14,336
36,336
18,336
60,336
34,336
77,336
28,336
46,336
39,336
31,336
32,336
32,336
22,336
29,336
58,336
70,336
33,336
34,336
25,336
35,336
38,336
21,336
20,336
43,336
28,336
39,336
39,336
10,336
22,336
47,336
26,336
11,336
22,336
33,336
32,336
32,336
37,336
32,336
18,336
15,336
61,336
59,336
64,336
33,336
75,336
22,336
17,336
20,336
39,336
50,336
31,336
19,336
8,336
19,336
31,336
16,336
32,336
32,336
119,336
36,336
31,336
26,336
32,336
40,336
29,336
40,336
39,336
110,336
20,336
37,336
62,336
53,336
23,336
51,336
56,336
70,336
26,336
27,336
38,336
81,336
26,336
30,336
52,336
34,336
18,336
26,336
33,336
18,336
38,336
51,336
31,336
59,336
38,336
96,336
24,336
25,336
41,336
31,336
22,336
38,336
18,336
25,336
49,336
15,336
34,336
35,336
37,336
43,336
64,336
21,336
59,336
45,336
65,336
41,336
22,336
86,336
50,336
40,336
31,336
34,336
23,336
32,336
27,336
34,336
20,336
82,336
46,336
117,336
27,336
35,336
24,336
72,336
20,336
36,336
19,336
23,336
98,336
77,336
14,336
65,336
27,336
12,336
16,336
23,336
38,336
94,336
34,336
52,336
47,336
41,336
23,336
73,336
28,336
42,336
42,336
49,336
27,336
33,336
47,336
33,336
68,336
21,336
33,336
40,336
20,336
25,336
120,336
58,336
31,336
58,336
56,336
12,336
32,336
26,336
77,336
45,336
77,336
17,336
87,336
31,336
39,336
46,336
126,336
60,336
47,336
35,336
43,336
18,336
25,336
33,336
20,336
7,336
60,336
15,336
41,336
27,336
36,336
38,336
13,336
49,336
23,336
18,336
41,336
32,336
38,336
14,336
59,336
48,336
42,336
21,336
55,336
48,336
105,336
64,336
33,336
36,336
11,336
42,336
19,336
38,336
166,336
40,336
49,336
45,336
56,336
43,336
37,336
21,336
27,336
30,336
21,336
67,336
42,336
24,336
12,336
36,336
69,336
35,336
60,336
31,336
25,336
29,336
61,336
50,336
42,336
97,336
37,336
31,336
21,336
33,336
53,336
20,336
60,336
67,336
45,336
32,336
19,336
14,336
28,336
89,336
31,336
37,336
17,336
20,336
34,336
15,336
38,336
16,336
39,336
40,336
24,336
84,336
61,336
26,336
44,336
32,336
16,336
34,336
19,336
63,336
19,336
17,336
61,336
15,336
29,336
35,336
20,336
95,336
44,336
17,336
37,336
54,336
19,336
33,336
29,336
43,336
41,336
46,336
37,336
28,336
26,336
47,336
18,336
62,336
36,336
19,336
22,336
42,336
50,336
48,336
31,336
57,336
39,336
27,336
49,336
57,336
30,336
114,336
37,336
43,336
13,336
76,336
20,336
50,336
40,336
42,336
27,336
40,336
17,336
50,336
24,336
25,336
45,336
34,336
53,336
73,336
30,336
29,336
23,336
38,336
36,336
76,336
42,336
34,336
45,336
17,336
36,336
12,336
41,336
7,336
25,336
20,336
29,336
39,336
22,336
50,336
14,336
24,336
16,336
56,336
39,336
35,336
16,336
39,336
40,336
40,336
49,336
28,336
22,336
44,336
28,336
28,336
55,336
42,336
61,336
707,336
34,336
31,336
21,336
39,336
41,336
35,336
34,336
40,336
30,336
42,336
37,336
28,336
35,336
17,336
27,336
16,336
46,336
37,336
70,336
40,336
44,336
25,336
25,336
48,336
55,336
102,336
42,336
39,336
11,336
41,336
30,336
6,336
31,336
51,336
29,336
52,336
39,336
27,336
35,336
13,336
68,336
29,336
32,336
46,336
7,336
40,336
29,336
38,336
53,336
17,336
20,336
16,336
27,336
21,336
37,336
44,336
32,336
38,336
75,336
45,336
39,336
54,336
32,336
19,336
49,336
58,336
38,336
29,336
17,336
36,336
69,336
37,336
33,336
31,336
43,336
64,336
55,336
44,336
25,336
24,336
20,336
31,336
47,336
14,336
61,336
37,336
24,336
34,336
35,336
20,336
36,336
32,336
8,336
30,336
37,336
38,336
55,336
40,336
25,336
63,336
36,336
60,336
42,336
27,336
26,336
14,336
86,336
30,336
52,336
30,336
15,336
7,336
26,336
18,336
15,336
30,336
90,336
40,336
32,336
52,336
25,336
46,336
35,336
39,336
32,336
51,336
32,336
20,336
24,336
25,336
39,336
51,336
33,336
25,336
43,336
25,336
44,336
73,336
73,336
34,336
71,336
49,336
35,336
37,336
20,336
66,336
14,336
11,336
15,336
28,336
24,336
28,336
40,336
27,336
18,336
41,336
38,336
61,336
53,336
26,336
60,336
19,336
15,336
18,336
28,336
25,336
6,336
62,336
22,336
42,336
46,336
42,336
30,336
51,336
33,336
23,336
83,336
40,336
31,336
39,336
41,336
64,336
66,336
38,336
31,336
13,336
41,336
38,336
54,336
88,336
37,336
18,336
34,336
35,336
23,336
28,336
33,336
42,336
63,336
39,336
37,336
35,336
17,336
70,336
37,336
34,336
41,336
67,336
45,336
41,336
26,336
76,336
43,336
29,336
33,336
61,336
33,336
24,336
36,336
30,336
26,336
34,336
34,336
40,336
18,336
67,336
21,336
54,336
22,336
71,336
36,336
18,336
20,336
40,336
40,336
23,336
43,336
18,336
22,336
18,336
132,336
45,336
44,336
18,336
19,336
59,336
36,336
37,336
21,336
57,336
45,336
33,336
35,336
29,336
38,336
161,336
23,336
40,336
32,336
19,336
53,336
35,336
25,336
43,336
107,336
41,336
36,336
27,336
33,336
36,336
21,336
125,336
31,336
13,336
39,336
44,336
88,336
23,336
25,336
62,336
35,336
89,336
57,336
38,336
24,336
37,336
34,336
7,336
30,336
21,336
36,336
51,336
46,336
42,336
41,336
76,336
45,336
107,336
31,336
36,336
46,336
53,336
42,336
63,336
21,336
23,336
30,336
39,336
10,336
24,336
50,336
31,336
17,336
115,336
36,336
38,336
43,336
29,336
50,336
44,336
44,336
49,336
21,336
35,336
52,336
34,336
33,336
58,336
35,336
16,336
26,336
60,336
32,336
35,336
59,336
50,336
30,336
31,336
39,336
27,336
44,336
18,336
45,336
40,336
35,336
39,336
38,336
30,336
23,336
112,336
30,336
39,336
36,336
45,336
23,336
32,336
27,336
43,336
36,336
81,336
100,336
16,336
21,336
33,336
30,336
46,336
186,336
26,336
12,336
45,336
39,336
57,336
48,336
31,336
19,336
35,336
62,336
33,336
52,336
30,336
44,336
60,336
59,336
49,336
33,336
34,336
71,336
30,336
36,336
66,336
25,336
31,336
48,336
83,336
77,336
22,336
36,336
14,336
43,336
29,336
50,336
35,336
53,336
33,336
51,336
30,336
111,336
46,336
37,336
42,336
56,336
21,336
32,336
34,336
41,336
36,336
18,336
26,336
60,336
19,336
35,336
24,336
69,336
33,336
34,336
20,336
48,336
37,336
22,336
36,336
33,336
33,336
65,336
65,336
35,336
28,336
31,336
39,336
21,336
36,336
88,336
38,336
33,336
25,336
30,336
47,336
32,336
6,336
41,336
33,336
34,336
31,336
40,336
36,336
35,336
34,336
36,336
32,336
68,336
38,336
45,336
56,336
72,336
17,336
47,336
7,336
36,336
63,336
40,336
57,336
67,336
58,336
43,336
35,336
79,336
24,336
33,336
21,336
49,336
21,336
38,336
28,336
69,336
44,336
11,336
38,336
36,336
89,336
77,336
15,336
43,336
34,336
34,336
15,336
45,336
17,336
43,336
16,336
18,336
21,336
38,336
66,336
32,336
28,336
33,336
59,336
26,336
34,336
41,336
34,336
31,336
35,336
33,336
113,336
19,336
32,336
25,336
35,336
38,336
30,336
31,336
25,336
43,336
26,336
48,336
49,336
45,336
62,336
65,336
52,336
17,336
38,336
10,336
17,336
32,336
53,336
30,336
30,336
32,336
17,336
37,336
49,336
34,336
36,336
65,336
38,336
45,336
71,336
26,336
59,336
24,336
52,336
28,336
20,336
37,336
32,336
27,336
55,336
39,336
40,336
42,336
49,336
40,336
8,336
24,336
28,336
56,336
42,336
38,336
27,336
30,336
37,336
24,336
25,336
29,336
12,336
14,336
17,336
24,336
16,336
34,336
41,336
12,336
32,336
30,336
77,336
70,336
16,336
25,336
36,336
18,336
50,336
31,336
29,336
46,336
34,336
33,336
49,336
53,336
36,336
38,336
41,336
23,336
28,336
34,336
34,336
35,336
28,336
28,336
67,336
32,336
34,336
29,336
9,336
37,336
41,336
46,336
32,336
13,336
34,336
25,336
45,336
37,336
32,336
18,336
65,336
35,336
45,336
34,336
53,336
32,336
36,336
23,336
64,336
91,336
78,336
61,336
68,336
35,336
44,336
57,336
30,336
41,336
31,336
58,336
49,336
22,336
35,336
60,336
28,336
33,336
73,336
28,336
15,336
28,336
93,336
39,336
74,336
24,336
35,336
23,336
23,336
63,336
34,336
66,336
74,336
79,336
32,336
73,336
74,336
26,336
30,336
35,336
42,336
26,336
44,336
50,336
21,336
51,336
33,336
69,336
40,336
69,336
61,336
40,336
67,336
43,336
18,336
106,336
36,336
43,336
46,336
25,336
38,336
29,336
33,336
29,336
32,336
20,336
84,336
18,336
27,336
61,336
42,336
37,336
38,336
35,336
40,336
45,336
35,336
38,336
46,336
36,336
33,336
36,336
39,336
31,336
36,336
44,336
41,336
27,336
19,336
83,336
40,336
87,336
16,336
27,336
49,336
25,336
20,336
16,336
50,336
53,336
64,336
41,336
38,336
18,336
21,336
52,336
28,336
36,336
30,336
36,336
14,336
24,336
34,336
24,336
33,336
23,336
21,336
74,336
36,336
58,336
13,336
52,336
29,336
30,336
29,336
23,336
61,336
38,336
8,336
28,336
80,336
13,336
34,336
37,336
20,336
38,336
27,336
25,336
45,336
42,336
85,336
77,336
32,336
36,336
29,336
65,336
45,336
39,336
32,336
31,336
36,336
46,336
67,336
42,336
49,336
35,336
63,336
9,336
47,336
44,336
22,336
55,336
42,336
28,336
46,336
33,336
34,336
32,336
34,336
42,336
31,336
14,336
20,336
20,336
21,336
19,336
91,336
46,336
23,336
16,336
39,336
28,336
41,336
24,336
10,336
8,336
33,336
42,336
69,336
32,336
34,336
40,336
104,336
42,336
66,336
23,336
62,336
45,336
36,336
65,336
78,336
35,336
27,336
96,336
17,336
26,336
28,336
17,336
71,336
29,336
48,336
32,336
35,336
24,336
32,336
48,336
35,336
56,336
33,336
34,336
30,336
41,336
40,336
19,336
23,336
34,336
123,336
31,336
78,336
35,336
52,336
21,336
83,336
34,336
15,336
23,336
32,336
37,336
34,336
22,336
38,336
22,336
22,336
26,336
109,336
33,336
13,336
36,336
19,336
30,336
31,336
62,336
55,336
9,336
35,336
22,336
42,336
62,336
93,336
28,336
53,336
29,336
32,336
46,336
48,336
36,336
27,336
61,336
58,336
15,336
20,336
41,336
20,336
40,336
37,336
28,336
32,336
39,336
44,336
37,336
71,336
