Cut?,Counts,eventNumber,runNumber
Raw,6.2218647e+05,0,319
Raw,9.74831339e+05,2,319
Raw,8.2953603e+05,3,319
Raw,5.80813009e+05,4,319
Raw,9.35673503e+05,5,319
Raw,8.59883101e+05,6,319
Raw,9.67290393e+05,7,319
Raw,1.04198059e+06,8,319
Raw,9.87134762e+05,9,319
Raw,9.53924956e+05,10,319
Raw,8.51647816e+05,11,319
Raw,1.04786213e+06,12,319
Raw,9.08907843e+05,13,319
Raw,4.99461571e+05,14,319
Raw,9.84455201e+05,15,319
Raw,7.78992603e+05,16,319
Raw,9.94219945e+05,17,319
Raw,7.77445878e+05,18,319
Raw,9.22030514e+05,19,319
Raw,7.43999916e+05,21,319
Raw,6.95920448e+05,23,319
Raw,8.64605789e+05,24,319
Raw,8.78600632e+05,25,319
Raw,4.73920037e+05,26,319
Raw,9.1868185e+05,27,319
Raw,9.9103889e+05,28,319
Raw,9.36824856e+05,29,319
Raw,2.78494836e+05,30,319
Raw,1.0386692e+06,31,319
Raw,6.70011783e+05,32,319
Raw,1.04040696e+06,34,319
Raw,7.64940166e+05,35,319
Raw,1.02722179e+06,36,319
Raw,7.01725541e+05,37,319
Raw,9.67714577e+05,38,319
Raw,1.10800087e+06,39,319
Raw,1.05399904e+06,40,319
Raw,9.89994441e+05,41,319
Raw,8.78313182e+05,42,319
Raw,7.33410983e+05,42,319
Raw,7.81826624e+05,43,319
Raw,3.07510848e+05,44,319
Raw,9.35577316e+05,45,319
Raw,5.70175651e+05,46,319
Raw,9.4105546e+05,47,319
Raw,9.64622353e+05,48,319
Raw,1.01650737e+06,49,319
Raw,8.71667733e+05,51,319
Raw,9.06704745e+05,52,319
Raw,3.1929484e+05,53,319
Raw,7.28131158e+05,54,319
Raw,1.00058807e+06,55,319
Raw,8.81563007e+05,56,319
Raw,1.09287618e+06,57,319
Raw,3.47264332e+05,58,319
Raw,6.72054797e+05,60,319
Raw,1.28966197e+06,61,319
Raw,8.28818459e+05,62,319
Raw,3.62938882e+05,63,319
Raw,1.57131428e+06,64,319
Raw,2.02199996e+06,64,319
Raw,9.47129114e+05,66,319
Raw,8.41254163e+05,68,319
Raw,1.11470815e+06,69,319
Raw,6.22780003e+05,70,319
Raw,3.94677459e+05,71,319
Raw,8.60090726e+05,72,319
Raw,1.05060054e+06,73,319
Raw,6.19549644e+05,74,319
Raw,1.00426307e+06,75,319
Raw,1.02983618e+06,76,319
Raw,7.58472529e+05,77,319
Raw,1.81035119e+05,77,319
Raw,9.56148269e+05,79,319
Raw,1.48396578e+06,80,319
Raw,1.17071138e+05,80,319
Raw,1.02806954e+06,81,319
Raw,9.74755255e+05,82,319
Raw,4.25397811e+05,83,319
Raw,1.11895293e+06,84,319
Raw,9.20178643e+05,85,319
Raw,1.07292003e+06,86,319
Raw,9.50534808e+05,87,319
Raw,4.93855891e+05,88,319
Raw,9.2052309e+05,89,319
Raw,9.93831959e+05,90,319
Raw,9.04680534e+05,91,319
Raw,7.93801671e+05,92,319
Raw,9.61449413e+05,93,319
Raw,9.98516669e+05,94,319
Raw,8.2271353e+05,95,319
Raw,9.72515254e+05,96,319
Raw,6.91207318e+05,98,319
Raw,9.23328565e+05,99,319
Raw,1.3060074e+06,100,319
Raw,8.76219567e+05,101,319
Raw,1.03064102e+06,102,319
Raw,8.6913423e+05,103,319
Raw,1.03869426e+06,104,319
Raw,9.36685718e+05,105,319
Raw,7.43128298e+05,106,319
Raw,1.01048614e+06,107,319
Raw,9.17448775e+05,108,319
Raw,1.06765211e+06,109,319
Raw,5.85932609e+05,110,319
Raw,4.85307315e+05,111,319
Raw,8.74244779e+05,112,319
Raw,6.47688933e+05,113,319
Raw,7.20987778e+05,114,319
Raw,7.8492454e+05,115,319
Raw,1.00354398e+06,116,319
Raw,9.07859599e+05,117,319
Raw,6.53270606e+05,118,319
Raw,5.85974354e+05,119,319
Raw,8.73447052e+05,120,319
Raw,1.05096527e+06,121,319
Raw,9.82926555e+05,122,319
Raw,9.09837943e+05,123,319
Raw,9.76457613e+05,124,319
Raw,1.0957976e+06,125,319
Raw,1.0345943e+06,126,319
