hits,run
66,332
53,332
57,332
57,332
56,332
61,332
56,332
59,332
102,332
64,332
67,332
70,332
143,332
52,332
42,332
67,332
48,332
55,332
87,332
76,332
52,332
51,332
55,332
66,332
54,332
30,332
54,332
50,332
57,332
63,332
98,332
45,332
63,332
49,332
47,332
101,332
57,332
56,332
50,332
42,332
36,332
85,332
52,332
53,332
112,332
49,332
54,332
97,332
50,332
55,332
56,332
66,332
44,332
58,332
57,332
55,332
58,332
98,332
55,332
72,332
56,332
64,332
56,332
58,332
52,332
66,332
56,332
46,332
100,332
101,332
56,332
63,332
50,332
55,332
79,332
72,332
56,332
52,332
52,332
54,332
53,332
54,332
58,332
51,332
59,332
64,332
70,332
60,332
65,332
59,332
63,332
51,332
48,332
64,332
53,332
60,332
58,332
63,332
56,332
53,332
52,332
98,332
55,332
52,332
52,332
65,332
77,332
53,332
68,332
53,332
64,332
54,332
54,332
66,332
49,332
65,332
135,332
62,332
60,332
45,332
67,332
60,332
107,332
58,332
68,332
46,332
61,332
58,332
52,332
51,332
89,332
48,332
47,332
94,332
61,332
84,332
52,332
83,332
54,332
48,332
63,332
83,332
59,332
57,332
61,332
63,332
57,332
53,332
51,332
64,332
63,332
53,332
52,332
57,332
48,332
51,332
52,332
57,332
60,332
62,332
52,332
60,332
60,332
51,332
51,332
51,332
63,332
63,332
54,332
54,332
57,332
57,332
51,332
57,332
69,332
113,332
48,332
51,332
55,332
62,332
62,332
58,332
48,332
63,332
53,332
68,332
58,332
58,332
61,332
57,332
155,332
61,332
183,332
74,332
111,332
59,332
114,332
66,332
61,332
61,332
61,332
58,332
61,332
95,332
48,332
126,332
50,332
69,332
46,332
78,332
54,332
56,332
95,332
103,332
62,332
52,332
65,332
62,332
53,332
63,332
50,332
56,332
57,332
57,332
125,332
35,332
64,332
50,332
57,332
61,332
50,332
58,332
126,332
57,332
59,332
59,332
59,332
55,332
59,332
50,332
67,332
61,332
89,332
59,332
53,332
53,332
49,332
52,332
62,332
58,332
62,332
47,332
85,332
51,332
44,332
58,332
54,332
92,332
65,332
53,332
61,332
50,332
53,332
60,332
57,332
56,332
46,332
53,332
126,332
81,332
59,332
57,332
54,332
55,332
48,332
57,332
87,332
46,332
65,332
54,332
51,332
49,332
54,332
52,332
52,332
57,332
58,332
52,332
55,332
54,332
62,332
57,332
27,332
58,332
59,332
52,332
54,332
58,332
64,332
49,332
58,332
35,332
58,332
52,332
54,332
51,332
68,332
85,332
72,332
54,332
63,332
50,332
56,332
48,332
58,332
59,332
59,332
50,332
64,332
59,332
143,332
50,332
52,332
57,332
65,332
55,332
64,332
45,332
60,332
61,332
47,332
60,332
63,332
61,332
56,332
63,332
48,332
53,332
61,332
55,332
49,332
58,332
118,332
57,332
52,332
54,332
61,332
63,332
52,332
67,332
58,332
52,332
55,332
124,332
69,332
46,332
60,332
61,332
50,332
44,332
59,332
45,332
53,332
82,332
59,332
101,332
61,332
56,332
51,332
48,332
61,332
110,332
53,332
47,332
51,332
103,332
66,332
52,332
48,332
69,332
52,332
35,332
57,332
46,332
61,332
50,332
59,332
52,332
51,332
57,332
54,332
55,332
42,332
47,332
55,332
64,332
60,332
50,332
85,332
55,332
59,332
65,332
61,332
92,332
53,332
64,332
45,332
61,332
59,332
49,332
64,332
69,332
56,332
60,332
55,332
82,332
56,332
57,332
57,332
50,332
53,332
47,332
56,332
56,332
56,332
58,332
52,332
68,332
55,332
49,332
66,332
57,332
113,332
62,332
53,332
54,332
51,332
64,332
50,332
62,332
48,332
105,332
65,332
59,332
55,332
52,332
51,332
62,332
48,332
49,332
48,332
58,332
51,332
139,332
57,332
57,332
59,332
62,332
49,332
58,332
73,332
58,332
64,332
63,332
52,332
66,332
59,332
51,332
58,332
65,332
51,332
63,332
50,332
70,332
114,332
57,332
66,332
51,332
50,332
62,332
36,332
118,332
51,332
60,332
57,332
50,332
41,332
60,332
50,332
49,332
67,332
85,332
60,332
57,332
47,332
60,332
78,332
47,332
54,332
47,332
66,332
57,332
64,332
60,332
59,332
62,332
66,332
58,332
130,332
49,332
50,332
67,332
61,332
64,332
66,332
57,332
58,332
54,332
53,332
181,332
57,332
62,332
51,332
62,332
61,332
56,332
52,332
52,332
55,332
57,332
61,332
62,332
58,332
47,332
57,332
56,332
82,332
65,332
54,332
160,332
68,332
57,332
59,332
62,332
64,332
71,332
49,332
64,332
58,332
64,332
47,332
106,332
63,332
49,332
103,332
51,332
59,332
59,332
56,332
54,332
54,332
60,332
62,332
58,332
54,332
53,332
56,332
70,332
62,332
56,332
58,332
54,332
128,332
48,332
62,332
60,332
48,332
58,332
53,332
60,332
56,332
54,332
47,332
85,332
57,332
50,332
53,332
60,332
52,332
66,332
53,332
45,332
144,332
109,332
63,332
50,332
58,332
67,332
74,332
63,332
63,332
155,332
61,332
59,332
55,332
63,332
49,332
68,332
67,332
53,332
47,332
81,332
71,332
58,332
59,332
43,332
50,332
52,332
74,332
56,332
55,332
65,332
57,332
54,332
47,332
95,332
52,332
61,332
47,332
49,332
65,332
56,332
47,332
44,332
53,332
49,332
56,332
48,332
58,332
52,332
127,332
105,332
50,332
56,332
51,332
54,332
58,332
55,332
53,332
59,332
55,333
116,333
