Type,Energy,Counts
MPFIT,1.4e+05,1.95721723e-06
MPFIT,1.4048032e+05,2.07647204e-06
MPFIT,1.4096064e+05,2.20276117e-06
MPFIT,1.41440961e+05,2.33648504e-06
MPFIT,1.41921281e+05,2.47806596e-06
MPFIT,1.42401601e+05,2.62794933e-06
MPFIT,1.42881921e+05,2.78660479e-06
MPFIT,1.43362241e+05,2.95452751e-06
MPFIT,1.43842562e+05,3.13223951e-06
MPFIT,1.44322882e+05,3.32029104e-06
MPFIT,1.44803202e+05,3.51926209e-06
MPFIT,1.45283522e+05,3.72976383e-06
MPFIT,1.45763843e+05,3.95244032e-06
MPFIT,1.46244163e+05,4.18797012e-06
MPFIT,1.46724483e+05,4.43706809e-06
MPFIT,1.47204803e+05,4.70048723e-06
MPFIT,1.47685123e+05,4.97902063e-06
MPFIT,1.48165444e+05,5.27350351e-06
MPFIT,1.48645764e+05,5.58481533e-06
MPFIT,1.49126084e+05,5.91388207e-06
MPFIT,1.49606404e+05,6.26167852e-06
MPFIT,1.50086724e+05,6.62923077e-06
MPFIT,1.50567045e+05,7.01761879e-06
MPFIT,1.51047365e+05,7.42797908e-06
MPFIT,1.51527685e+05,7.86150753e-06
MPFIT,1.52008005e+05,8.31946236e-06
MPFIT,1.52488326e+05,8.80316721e-06
MPFIT,1.52968646e+05,9.31401438e-06
MPFIT,1.53448966e+05,9.85346823e-06
MPFIT,1.53929286e+05,1.0423069e-05
MPFIT,1.54409606e+05,1.1024435e-05
MPFIT,1.54889927e+05,1.165927e-05
MPFIT,1.55370247e+05,1.2329362e-05
MPFIT,1.55850567e+05,1.3036594e-05
MPFIT,1.56330887e+05,1.3782942e-05
MPFIT,1.56811207e+05,1.4570485e-05
MPFIT,1.57291528e+05,1.5401404e-05
MPFIT,1.57771848e+05,1.6277995e-05
MPFIT,1.58252168e+05,1.7202665e-05
MPFIT,1.58732488e+05,1.8177948e-05
MPFIT,1.59212809e+05,1.9206499e-05
MPFIT,1.59693129e+05,2.0291112e-05
MPFIT,1.60173449e+05,2.1434716e-05
MPFIT,1.60653769e+05,2.2640389e-05
MPFIT,1.61134089e+05,2.3911361e-05
MPFIT,1.6161441e+05,2.5251023e-05
MPFIT,1.6209473e+05,2.6662933e-05
MPFIT,1.6257505e+05,2.8150824e-05
MPFIT,1.6305537e+05,2.9718615e-05
MPFIT,1.6353569e+05,3.1370417e-05
MPFIT,1.64016011e+05,3.3110541e-05
MPFIT,1.64496331e+05,3.4943509e-05
MPFIT,1.64976651e+05,3.6874065e-05
MPFIT,1.65456971e+05,3.8907183e-05
MPFIT,1.65937292e+05,4.1048077e-05
MPFIT,1.66417612e+05,4.3302214e-05
MPFIT,1.66897932e+05,4.5675325e-05
MPFIT,1.67378252e+05,4.8173417e-05
MPFIT,1.67858572e+05,5.0802785e-05
MPFIT,1.68338893e+05,5.3570025e-05
MPFIT,1.68819213e+05,5.6482048e-05
MPFIT,1.69299533e+05,5.9546095e-05
MPFIT,1.69779853e+05,6.276975e-05
MPFIT,1.70260173e+05,6.6160955e-05
MPFIT,1.70740494e+05,6.972803e-05
MPFIT,1.71220814e+05,7.3479685e-05
MPFIT,1.71701134e+05,7.7425039e-05
MPFIT,1.72181454e+05,8.157364e-05
MPFIT,1.72661775e+05,8.5935481e-05
MPFIT,1.73142095e+05,9.0521021e-05
MPFIT,1.73622415e+05,9.5341204e-05
MPFIT,1.74102735e+05,0.00010040748
MPFIT,1.74583055e+05,0.00010573184
MPFIT,1.75063376e+05,0.00011132681
MPFIT,1.75543696e+05,0.0001172055
MPFIT,1.76024016e+05,0.00012338162
MPFIT,1.76504336e+05,0.00012986952
MPFIT,1.76984656e+05,0.00013668417
MPFIT,1.77464977e+05,0.00014384126
MPFIT,1.77945297e+05,0.00015135718
MPFIT,1.78425617e+05,0.00015924903
MPFIT,1.78905937e+05,0.00016753473
MPFIT,1.79386258e+05,0.00017623296
MPFIT,1.79866578e+05,0.00018536328
MPFIT,1.80346898e+05,0.00019494609
MPFIT,1.80827218e+05,0.00020500271
MPFIT,1.81307538e+05,0.00021555542
MPFIT,1.81787859e+05,0.00022662747
