eccentricity,run
1.4198231,335
1.2446733,335
1.2990749,335
1.4912109,335
1.4095563,335
1.0975306,335
1.7598836,335
1.1588381,335
1.5151237,335
1.2164303,335
1.3589975,335
1.5868348,335
1.4062098,335
1.4353216,335
1.201789,335
1.1444166,335
1.0772257,335
1.3717697,335
1.2054418,335
1.3358162,335
1.1597949,335
1.5417039,335
1.9162529,335
1.812824,335
1.2611624,335
1.5469429,335
1.0992512,335
1.3667441,335
1.5028461,335
1.0434058,335
1.6406176,335
1.6802055,335
1.2868897,335
1.4145467,335
1.0721855,335
1.3604924,335
1.1581484,335
1.6158157,335
1.189445,335
1.206835,335
1.7559231,335
1.1888498,335
1.9340233,335
1.3257228,335
1.8930689,335
1.2491605,335
1.4561786,335
1.4242289,335
1.7173951,335
1.5752026,335
1.5616373,335
1.3655898,335
1.1026904,335
1.2222442,335
1.7154734,335
1.1449997,335
1.5523411,335
1.2052721,335
1.3932567,335
1.5395257,335
1.3654692,335
1.2551166,335
1.5431466,335
1.0920096,335
1.6609155,335
1.3257698,335
1.1110189,335
1.2297606,335
1.1690726,335
1.1854399,335
1.5324008,335
1.4015521,335
1.9271823,335
1.0431608,335
1.2828523,335
1.2645902,335
1.5171819,335
1.2389475,335
1.224252,335
1.1296933,335
1.4093635,335
1.1893057,335
1.7058562,335
1.9425743,335
1.340619,335
1.1263577,335
1.4101521,335
1.0330562,335
1.6767692,335
1.9246399,335
1.1723255,335
1.2279652,335
1.2104959,335
1.3237523,335
1.0617314,335
1.1333919,335
1.0378988,335
1.3563988,335
1.24048,335
1.0576587,335
1.9417683,335
1.2252193,335
1.2866476,335
1.2165028,335
1.0970599,335
1.1846943,335
1.5398734,335
1.3172587,335
1.3271801,335
1.1416061,335
1.0803419,335
1.2388752,335
1.137067,335
1.6484667,335
1.3176997,335
1.2518271,335
1.6989035,335
1.6575768,335
1.3501749,335
1.4121206,335
1.3250508,335
1.2206895,335
1.5508299,335
1.3164086,335
1.3696906,335
1.4461,335
1.0723422,335
1.104768,335
1.0247278,335
1.0461347,335
1.2865338,335
1.1892413,335
1.6794361,335
1.144476,335
1.1287171,335
1.2557288,335
1.3890382,335
1.3601793,335
1.2847667,335
1.1238421,335
1.8946716,335
1.1397288,335
1.2339906,335
1.2150526,335
1.2707889,335
1.3535846,335
1.6105996,335
1.2747815,335
1.9317698,335
1.5776305,335
1.4231769,335
1.2780748,335
1.2595075,335
1.1943881,335
1.131535,335
1.2511335,335
1.2953772,335
1.4714083,335
1.2973262,335
1.1876827,335
1.7103512,335
1.2791873,335
1.3335331,335
1.1182568,335
1.3869032,335
1.262929,335
1.1861894,335
1.7128079,335
1.2174789,335
1.2362184,335
1.4242317,335
1.1655005,335
1.3633797,335
1.1530369,335
1.3445557,335
1.1026224,335
1.0984882,335
1.3819004,335
1.155936,335
1.2769943,335
1.4790946,335
1.5229818,335
1.35166,335
1.258109,335
1.1796313,335
1.144132,335
1.0832722,335
1.8414878,335
1.8666001,335
1.4286242,335
1.236905,335
1.2070492,335
1.3018051,335
1.2297146,335
1.3617157,335
1.3462316,335
1.2591614,335
1.1740724,335
1.5869099,335
1.1933666,335
1.203519,335
1.4939354,335
1.4246386,335
1.4198455,335
1.3137006,335
1.2531902,335
1.6527915,335
1.2133652,335
1.3111252,335
1.6894763,335
1.4201285,335
1.4540023,335
1.5499067,335
1.6403928,335
1.0545312,335
1.2853057,335
1.9110515,335
1.9439002,335
1.2496746,335
1.4220786,335
1.107079,335
1.5180303,335
1.110045,335
1.114869,335
1.2669077,335
1.275826,335
1.189653,335
1.3414588,335
1.3675081,335
1.260315,335
1.2951503,335
1.4127169,335
1.3657128,335
1.2321899,335
1.0935604,335
1.5293781,335
1.2020282,335
1.1722977,335
1.0813004,335
1.0630531,335
1.3904234,335
1.5391477,335
1.5675841,335
1.5217703,335
1.0925507,335
1.2788773,335
1.1253325,335
1.4424397,335
1.5360988,335
1.7462884,335
1.5203889,335
1.3679355,335
1.4282362,335
1.5355707,335
1.5934585,335
1.1578344,335
1.7702319,335
1.792938,335
1.082933,335
1.1529552,335
1.8172819,335
1.4141125,335
1.414539,335
1.6029157,335
1.1769066,335
1.8715551,335
1.4340003,335
1.3294698,335
1.2174827,335
1.1523069,335
1.178564,335
1.3321586,335
1.2399299,335
1.130582,335
1.1463029,335
1.1541591,335
1.2516073,335
1.4067436,335
1.2117455,335
1.0815167,335
1.0901957,335
1.3618466,335
1.1769768,335
1.3861696,335
1.0340256,335
1.4084868,335
1.6226021,335
1.166891,335
1.1722946,335
1.1388468,335
1.1543945,335
1.0970571,335
1.2109314,335
1.1205352,335
1.5255807,335
1.4264728,335
1.7252653,335
1.8265868,335
1.1598856,335
1.1984169,335
1.2331779,335
1.0920525,335
1.5330921,335
1.5973013,335
