eccentricity,run
1.2286585,325
1.11116,325
1.1873732,325
1.0873502,325
1.0082036,325
1.2514548,325
1.1091621,325
1.1463226,325
1.0359725,325
1.083468,325
1.0211193,325
1.0661578,325
1.0462947,325
1.0433282,325
1.0810399,325
1.1814977,325
1.1113759,325
1.1020608,325
1.273341,325
1.0897072,325
1.1810972,325
1.0426106,325
1.0363821,325
1.0926038,325
1.0388519,325
1.1579002,325
1.1261748,325
1.2246656,325
1.106808,325
1.1284164,325
1.1111607,325
1.2111667,325
1.1256845,325
1.0408074,325
1.0561688,325
1.1027958,325
1.077339,325
1.1429815,325
1.0877156,325
1.1616949,325
1.2111775,325
1.0659833,325
1.1857641,325
1.0118674,325
1.1246735,325
1.068549,325
1.0073593,325
1.1300253,325
1.1489931,325
1.0837949,325
1.0461266,325
1.0603093,325
1.2876883,325
1.1276968,325
1.1305398,325
1.2168935,325
1.0959676,325
1.0490543,325
1.1760492,325
1.0508112,325
1.1384094,325
1.1414655,325
1.2356052,325
1.1405819,325
1.0789835,325
1.1584629,325
1.1506714,325
1.1338438,325
1.1021469,325
1.0753549,325
1.2948679,325
1.05352,325
1.0847634,325
1.1688245,325
1.0304221,325
1.0670649,325
1.0473973,325
1.091112,325
1.1658478,325
1.0603136,325
1.1075472,325
1.0917819,325
1.1008207,325
1.2386051,325
1.0475283,325
1.0988753,325
1.0751436,325
1.1029469,325
1.1900889,325
1.2250357,325
1.1501732,325
1.0581534,325
1.1805008,325
1.167328,325
1.0349071,325
1.1126384,325
1.1041508,325
1.116511,325
1.1312878,325
1.0595135,325
1.192179,325
1.2073403,325
1.2201187,325
1.1903839,325
1.1884083,325
1.0493558,325
1.1701006,325
1.2625118,325
1.1476146,325
1.0866321,325
1.0475749,325
1.168691,325
1.0971086,325
1.0896841,325
1.1156861,325
1.1762069,325
1.0836716,325
1.2072279,325
1.2816356,325
1.0810088,325
1.0331706,325
1.0683643,325
1.101897,325
1.0699839,325
1.1073357,325
1.1859559,325
1.1938377,325
1.22028,325
1.0803446,325
1.0661968,325
1.027989,325
1.1286227,325
1.1728194,325
1.0813197,325
1.0568105,325
1.0805867,325
1.0425738,325
1.165146,325
1.1625507,325
1.1744213,325
1.0894232,325
1.1897829,325
1.0413223,325
1.037939,325
1.0293374,325
1.0839234,325
1.0701119,325
1.0969198,325
1.0843641,325
1.0766496,325
1.0616752,325
1.1735975,325
1.1132389,325
1.0933982,325
1.0821588,325
1.0531369,325
1.1556518,325
1.1070234,325
1.0101096,325
1.0948054,325
1.1747546,325
1.2925839,325
1.1543846,325
1.2355422,325
1.1130864,325
1.1740345,325
1.2069565,325
1.0807358,325
1.0041206,325
1.1961078,325
1.1212972,325
1.216796,325
1.0665487,325
1.0860427,325
1.225459,325
1.1703773,325
1.1308239,325
1.1431029,325
1.0899663,325
1.0735127,325
1.2000267,325
1.1366616,325
1.1670884,325
1.164289,325
1.0197397,325
1.0856807,325
1.081203,325
1.2169081,325
1.0325777,325
1.1164077,325
1.0892333,325
1.1804623,325
1.1380113,325
1.0526016,325
1.2434218,325
1.2583786,325
1.0506499,325
1.2110521,325
1.0817999,325
1.0918054,325
1.1564366,325
1.1878225,325
1.1777034,325
