lengthDivRmsTrans,run
4.80859,328
5.7421918,328
5.632548,328
5.0887159,328
5.7577849,328
6.6896849,328
6.2860805,328
4.9814042,328
6.1683244,328
4.577473,328
5.462272,328
6.0890862,328
6.0714286,328
5.3946256,328
4.5862591,328
4.9765157,328
5.2321391,328
5.4377794,328
5.3280119,328
6.0202663,328
5.7319682,328
6.0898945,328
5.8381457,328
5.8857198,328
6.0260659,328
5.3095955,328
5.7204528,328
4.9736325,328
4.8822498,328
5.1781993,328
9.4445463,328
5.3071249,328
4.4907702,328
6.6736392,328
5.0202147,328
6.1225909,328
5.6865502,328
5.0849745,328
6.1769623,328
5.8416661,328
6.0253032,328
5.6683014,328
5.7519718,328
5.4809324,328
5.6853059,328
5.5901511,328
4.8563527,328
6.1287594,328
6.0852358,328
5.9884323,328
6.013689,328
6.0391334,328
6.486078,328
5.8162442,328
5.2962474,328
4.487708,328
5.7740817,328
5.5145845,328
5.5176205,328
7.6784963,328
6.6517935,328
4.2972588,328
4.9642659,328
5.2164047,328
5.86578,328
5.9344583,328
5.8970016,328
5.0399152,328
5.4862098,328
5.1268564,328
5.2743316,328
5.9230806,328
6.2625422,328
6.6088549,328
5.3237486,328
5.0627509,328
6.7587418,328
5.4043989,328
5.4542118,328
7.0048424,328
6.8040774,328
6.4606816,328
6.2823031,328
4.6118741,328
5.5585563,328
4.3977735,328
5.6910974,328
4.8657917,328
5.515973,328
5.8927912,328
6.0007305,328
6.803236,328
5.0975744,328
5.9753137,328
5.5864256,328
6.1226627,328
5.9383543,328
5.9794319,328
4.7093108,328
5.7516883,328
5.9811407,328
6.2928561,328
4.7734438,328
6.5171154,328
6.139423,328
6.5591618,328
4.8038527,328
5.0597686,328
6.3466889,328
5.8824,328
5.178632,328
5.9338379,328
5.9581279,328
6.6023361,328
5.9042734,328
5.0989551,328
5.2390548,328
6.3558887,328
7.1959553,328
6.6353653,328
5.4010996,328
5.7542898,328
5.2650877,328
5.3835607,328
6.0763641,328
6.1017798,328
4.312053,328
5.1223644,328
4.4951744,328
5.5642813,328
6.1121259,328
7.7128826,328
5.3122941,328
4.8604345,328
5.934746,328
5.8586999,328
5.1853427,328
6.428339,328
5.6273206,328
4.5627164,328
5.5909644,328
7.2867998,328
5.253921,328
5.7855753,328
5.3718202,328
6.0566138,328
6.2565746,328
5.202808,328
6.1327866,328
