totalCharge,run
60351.53,339
1.03999681e+05,339
74572.557,339
63743.964,339
72965.086,339
93629.825,339
39224.147,339
30183.606,339
85351.559,339
31131.18,339
55302.236,339
90333.348,339
78173.573,339
52897.172,339
42387.861,339
83943.885,339
52371.738,339
50299.21,339
44187.553,339
73807.035,339
93010.497,339
71785.024,339
29297.42,339
1.76443957e+05,339
74528.322,339
81618.249,339
61825.767,339
70364.756,339
53577.737,339
61378.382,339
54882.872,339
72078.071,339
55610.08,339
80756.209,339
53338.942,339
44536.023,339
57662.918,339
1.11831968e+05,339
53340.3,339
92883.544,339
53555.232,339
53823.464,339
24230.564,339
73074.081,339
71732.884,339
75070.885,339
28032.023,339
66555.69,339
47502.083,339
68316.12,339
1.21516322e+05,339
47398.025,339
59767.307,339
63429.402,339
69183.069,339
1.2427817e+05,339
73848.992,339
20996.126,339
89786.784,339
54676.701,339
80954.094,339
77129.992,339
71809.822,339
62259.098,339
37827.539,339
45452.084,339
62890.558,339
47732.601,339
78773.953,339
70948.176,339
50170.841,339
28715.321,339
54158.08,339
24086.973,339
57819.731,339
74959.482,339
85935.849,339
58491.926,339
81063.792,339
53531.473,339
90370.687,339
1.07940734e+05,339
64271.78,339
1.1018399e+05,339
91285.308,339
72750.08,339
1.06460674e+05,339
89312.286,339
94850.491,339
62180.674,339
49040.289,339
1.06502373e+05,339
51820.087,339
1.10661576e+05,339
33427.338,339
66226.602,339
71429.701,339
94919.283,339
70102.25,339
69483.207,339
55559.685,339
30426.76,339
46781.028,339
83587.172,339
68996.083,339
60566.252,339
42045.102,339
74367.576,339
80099.48,339
1.30771416e+05,339
44366.58,339
36292.636,339
46681.888,339
51692.31,339
1.2515545e+05,339
85060.081,339
50868.631,339
61431.207,339
67242.493,339
54653.175,339
63654.185,339
97492.529,339
45270.096,339
35871.788,339
95198.958,339
35951.725,339
65594.289,339
45161.946,339
58046.545,339
1.00209572e+05,339
1.1845505e+05,339
36264.377,339
1.499244e+05,339
41961.46,339
40602.404,339
51808.015,339
64391.329,339
75412.053,339
94616.428,339
47056.351,339
1.47053892e+05,339
61740.45,339
56448.582,339
36109.94,339
51719.378,339
1.24560954e+05,339
1.60192922e+05,339
67013.737,339
83432.149,339
50710.683,339
1.13044427e+05,339
1.06777842e+05,339
65237.742,339
56831.612,339
22430.914,339
22567.605,339
57542.796,339
1.12460352e+05,339
46288.241,339
60631.809,339
38781.434,339
95437.084,339
51017.846,339
38055.943,339
58253.976,339
56918.974,339
1.22363765e+05,339
72692.724,339
43448.492,339
80523.259,339
1.7191827e+05,339
52259.223,339
30423.227,339
60152.148,339
56869.569,339
80932.232,339
76810.56,339
52056.44,339
75560.103,339
94001.908,339
71733.757,339
59081.427,339
58124.876,339
2.02047722e+05,339
47389.467,339
1.14069364e+05,339
65246.75,339
63709.021,339
41424.217,339
1.1094916e+05,339
72707.682,339
62822.056,339
1.19189007e+05,339
56480.996,339
1.29376725e+05,339
70682.597,339
49993.21,339
61128.617,339
43010.537,339
49901.296,339
36936.841,339
77227.635,339
60681.733,339
79636.853,339
44204.044,339
1.32871359e+05,339
62635.621,339
69109.022,339
33500.061,339
78824.911,339
55498.896,339
63581.311,339
83671.3,339
80023.271,339
1.01863539e+05,339
58251.97,339
1.40460479e+05,339
55144.85,339
78348.147,339
1.99697992e+05,339
36426.609,339
1.57451562e+05,339
1.19144292e+05,339
33100.894,339
94642.374,339
96213.448,339
1.21543931e+05,339
75182.166,339
43728.704,339
89528.33,339
59046.611,339
80115.935,339
12764.738,339
40493.683,339
53109.869,339
1.2016845e+05,339
1.11044666e+05,339
61282.3,339
65668.119,339
43543.28,339
35958.923,339
94641.419,339
94175.522,339
77171.721,339
86285.991,339
56835.354,339
63704.035,339
44057.324,339
52556.778,339
36380.215,339
43999.66,339
45539.649,339
57615.387,339
1.06221797e+05,339
46199.813,339
55831.108,339
75984.352,339
76194.203,339
53858.053,339
49913.671,339
44690.139,339
48146.443,339
1.26750466e+05,339
75853.438,339
66282.705,339
23305.933,339
47500.539,339
79274.598,339
53498.229,339
58587.345,339
1.36010583e+05,339
56113.738,339
67505.628,339
82311.764,339
1.01308247e+05,339
47627.287,339
52223.719,339
75701.948,339
38851.444,339
1.04336794e+05,339
67867.037,339
1.02711194e+05,339
99933.499,339
77084.102,339
62952.6,339
1.27834804e+05,339
70913.141,339
68179.149,339
97568.404,339
46787.715,339
1.99767586e+05,339
72700.113,339
51127.824,339
50671.167,339
31423.821,339
74710.427,339
25300.862,339
1.29514729e+05,339
1.05462515e+05,339
62654.618,339
41752.83,339
31439.002,339
61058.34,339
72017.757,339
63023.45,339
62928.889,339
59956.797,339
46198.846,339
36663.675,339
1.4750686e+05,339
96099.779,339
1.21225017e+05,339
57683.571,339
1.42665886e+05,339
66166.781,339
78768.537,339
68481.632,339
66981.704,339
35432.121,339
46221.444,339
94491.935,339
52957.169,339
33870.347,339
67866.093,339
55092.546,339
89759.61,339
87986.005,339
54285.369,339
1.90371005e+05,339
31342.134,339
58995.512,339
1.2554445e+05,339
30723.699,339
49931.635,339
80781.575,339
59957.809,339
58234.684,339
43980.532,339
55506.507,339
61584.247,339
54790.423,339
32782.834,339
48077.321,339
94286.435,339
64178.158,339
56782.692,339
53654.527,339
46960.939,339
96991.433,339
65581.814,339
52884.291,339
33110.559,339
73334.457,339
51006.761,339
83639.416,339
91461.006,339
25706.641,339
25534.011,339
68356.77,339
52219.443,339
30603.859,339
72651.024,339
27509.603,339
71043.166,339
38663.319,339
56194.117,339
60924.537,339
60906.075,339
66480.496,339
75539.709,339
61269.041,339
58223.337,339
36968.674,339
76370.755,339
47733.837,339
57881.172,339
51891.69,339
43006.824,339
57437.496,339
66856.54,339
92137.6,339
50162.516,339
40769.477,339
39607.689,339
93239.216,339
47786.188,339
23801.655,339
54062.104,339
35829.663,339
71500.743,339
42088.007,339
85714.329,339
94752.066,339
34400.693,339
63821.143,339
55901.227,339
45088.891,339
84945.364,339
60058.941,339
56212.607,339
61838.196,339
37165.927,339
49040.356,339
58964.22,339
76347.78,339
44898.28,339
62654.927,339
77374.596,339
35582.079,339
57358.392,339
50391.17,339
88423.856,339
70826.71,339
64710.791,339
1.14584914e+05,339
84610.073,339
58382.344,339
60836.403,339
70001.457,339
58993.41,339
1.24518193e+05,339
52256.105,339
47709.666,339
76402.517,339
60779.29,339
41342.358,339
53631.759,339
76674.547,339
94203.208,339
71884.15,339
23877.434,339
40952.445,339
64790.64,339
81214.587,339
59235.13,339
60090.42,339
59489.75,339
79691.278,339
