kurtosisLongitudinal,run
0.038409941,319
0.35161345,319
-0.10236172,319
-0.30784236,319
0.2923147,319
-0.11444437,319
-0.18632404,319
-0.56721548,319
0.59677687,319
0.35897558,319
0.15525735,319
-0.0016455803,319
-0.18205106,319
0.75844964,319
-0.24450578,319
-0.028068928,319
-0.053308428,319
-0.19578202,319
-0.23296965,319
0.1692045,319
0.40305667,319
-0.079116931,319
-0.5920042,319
0.087566028,319
-0.18196173,319
0.2711118,319
-0.040941996,319
-0.15893246,319
-0.21519437,319
-0.09970802,319
-0.37025608,319
-0.32476984,319
-0.5871216,319
0.50368943,319
-0.12913778,319
-0.18020439,319
0.29044603,319
-0.20677131,319
0.23354258,319
0.1913617,319
-0.018473472,319
0.50965358,319
0.30799856,319
-0.41483223,319
-0.70202998,319
-0.28241307,319
-0.28762389,319
0.17955844,319
-0.26516036,319
-0.58183878,319
-0.14711355,319
-0.54058741,319
-0.41451526,319
-0.061585816,319
-0.25923505,319
0.19748153,319
-0.26978441,319
-0.39150012,319
-0.2308399,319
-0.46740545,319
-0.1061662,319
-0.3354208,319
0.037832095,319
-0.10326143,319
-0.24941077,319
0.72157005,319
-0.21074104,319
-0.067155155,319
-0.36410437,319
-0.014048865,319
0.029820753,319
0.33091757,319
-0.17554243,319
-0.47793152,319
-0.025702528,319
-0.18473253,319
-0.21619833,319
0.67774309,319
-0.18674014,319
-0.10020704,319
-0.10963257,319
-0.33045426,319
0.88962853,319
-0.14106236,319
-0.56473946,319
0.23177985,319
-0.13655998,319
0.71406622,319
-0.19303074,319
-0.26202089,319
-0.081728691,319
-0.18020302,319
2.2224383,319
-0.51056812,319
-0.31143366,319
-0.35915667,319
-0.049202709,319
-0.37581031,319
0.17914761,319
-0.049826206,319
0.23023465,319
-0.067984385,319
0.18846853,319
0.023432927,319
-0.40607124,319
-0.17940096,319
-0.61342298,319
-0.65234279,319
-0.35709136,319
-0.38237409,319
-0.14673276,319
0.23509968,319
-0.086597587,319
-0.17469051,319
-0.35557782,319
-0.28996173,319
-0.20868429,319
0.16208963,319
0.0023785203,319
-0.26641106,319
-0.29978621,319
-0.53782838,319
0.73375886,319
0.2344098,319
0.42989694,319
-0.11006915,319
-0.50316461,319
-0.56586879,319
0.58767401,319
-0.39372642,319
0.13111509,319
