Cut?,Counts,eventNumber,runNumber
Raw,6.01001441e+05,2,345
Raw,5.970611e+05,3,345
Raw,4.36158944e+05,4,345
Raw,5.4507943e+05,8,345
Raw,5.57985094e+05,10,345
Raw,7.51718858e+05,11,345
Raw,2.15148258e+05,12,345
Raw,7.26208441e+05,13,345
Raw,5.71198646e+05,14,345
Raw,6.6269722e+05,17,345
Raw,6.06549792e+05,20,345
Raw,6.5052791e+05,24,345
Raw,6.12829016e+05,25,345
Raw,4.84764089e+05,26,345
Raw,2.77238979e+05,28,345
Raw,5.48158482e+05,28,345
Raw,6.76851854e+05,30,345
Raw,7.43695903e+05,31,345
Raw,2.23351875e+05,33,345
Raw,6.5002602e+05,37,345
Raw,6.46572753e+05,39,345
Raw,5.34845843e+05,40,345
Raw,5.98610148e+05,43,345
Raw,6.18444827e+05,44,345
Raw,4.84502464e+05,45,345
Raw,6.24915527e+05,47,345
Raw,5.70260677e+05,55,345
Raw,7.57858082e+05,58,345
Raw,6.93980659e+05,59,345
Raw,4.8864761e+05,61,345
Raw,7.6392002e+05,63,345
Raw,6.81541926e+05,67,345
Raw,6.66913056e+05,71,345
Raw,6.62227313e+05,73,345
Raw,4.13296489e+05,76,345
Raw,6.65855978e+05,79,345
Raw,6.97298075e+05,82,345
Raw,4.56207606e+05,84,345
Raw,2.97397304e+05,87,345
Raw,6.3237274e+05,89,345
Raw,2.72146487e+05,92,345
Raw,5.80849039e+05,93,345
Raw,6.41391865e+05,95,345
Raw,6.18029613e+05,99,345
Raw,2.33550226e+05,100,345
Raw,6.75663194e+05,105,345
Raw,6.32492428e+05,107,345
Raw,1.1621185e+05,109,345
Raw,8.55525659e+05,110,345
Raw,4.04137325e+05,113,345
Raw,3.34707603e+05,116,345
Raw,5.30873333e+05,120,345
Raw,6.02945455e+05,124,345
Raw,6.40306167e+05,125,345
Raw,7.36877083e+05,127,345
Raw,4.242581e+05,128,345
Raw,4.77677536e+05,130,345
Raw,6.12590208e+05,133,345
Raw,6.91163195e+05,134,345
Raw,80457.328,140,345
Raw,7.55808025e+05,142,345
Raw,3.20378407e+05,142,345
Raw,6.47712342e+05,146,345
Raw,6.30598865e+05,148,345
Raw,5.72277317e+05,149,345
Raw,6.84837869e+05,150,345
Raw,6.53332618e+05,157,345
Raw,6.40739237e+05,161,345
Raw,5.73814549e+05,164,345
Raw,5.60544162e+05,165,345
Raw,6.29281584e+05,166,345
Raw,6.38227236e+05,171,345
Raw,6.57587075e+05,173,345
Raw,6.60030771e+05,174,345
Raw,5.98815395e+05,176,345
Raw,6.18980143e+05,177,345
Raw,6.09387765e+05,178,345
Raw,6.79649953e+05,179,345
Raw,6.16025358e+05,180,345
Raw,8.64887653e+05,183,345
Raw,7.17908188e+05,185,345
Raw,5.37591654e+05,186,345
Raw,6.38140804e+05,187,345
Raw,2.43957924e+05,188,345
Raw,5.46243723e+05,190,345
Raw,6.53151058e+05,191,345
Raw,7.49864363e+05,192,345
Raw,5.64662727e+05,195,345
Raw,5.26489962e+05,196,345
Raw,9.42589609e+05,199,345
Raw,5.29606094e+05,202,345
Raw,6.03700998e+05,203,345
Raw,3.23823523e+05,204,345
Raw,6.81689228e+05,206,345
Raw,6.60484495e+05,208,345
Raw,4.76178798e+05,209,345
Raw,6.91619734e+05,210,345
Raw,7.66422569e+05,211,345
Raw,6.51545917e+05,212,345
Raw,6.57428064e+05,213,345
Raw,5.91307716e+05,214,345
Raw,6.61535513e+05,220,345
Raw,6.57864618e+05,221,345
Raw,4.42084754e+05,222,345
Raw,8.35128081e+05,223,345
Raw,5.42446655e+05,224,345
Raw,5.06871899e+05,225,345
Raw,6.4694862e+05,226,345
Raw,6.79524219e+05,228,345
Raw,6.3017362e+05,229,345
Raw,6.6408852e+05,232,345
Raw,6.42611546e+05,233,345
Raw,5.80014203e+05,240,345
Raw,7.07604756e+05,243,345
Raw,1.29079426e+06,244,345
Raw,6.17066768e+05,247,345
Raw,7.09528589e+05,248,345
Raw,1.38350094e+06,250,345
Raw,6.85175502e+05,251,345
Raw,6.66415611e+05,252,345
Raw,5.9519466e+05,252,345
Raw,5.09910196e+05,254,345
Raw,1.42886866e+05,255,345
Raw,1.99097226e+05,256,345
Raw,4.08529326e+05,259,345
Raw,2.83122199e+05,260,345
Raw,4.46264885e+05,262,345
Raw,7.16726127e+05,264,345
Raw,4.21488644e+05,266,345
Raw,4.31781838e+05,267,345
Raw,8.63917349e+05,269,345
Raw,6.78960423e+05,270,345
Raw,6.96190296e+05,272,345
Raw,3.82546868e+05,274,345
Raw,8.01962493e+05,275,345
Raw,6.70785902e+05,277,345
Raw,2.76311953e+05,279,345
Raw,4.26369789e+05,280,345
Raw,6.29535182e+05,281,345
Raw,6.40063443e+05,282,345
Raw,1.32212367e+06,283,345
Raw,7.34029933e+05,283,345
Raw,6.8428711e+05,284,345
Raw,69005.564,285,345
Raw,7.44470615e+05,286,345
Raw,7.18216213e+05,288,345
Raw,5.40421577e+05,289,345
Raw,8.08298793e+05,290,345
Raw,7.38222173e+05,291,345
Raw,1.68388816e+05,292,345
Raw,30141.967,292,345
Raw,3.69613942e+05,293,345
Raw,2.60571042e+05,294,345
Raw,6.62500422e+05,295,345
Raw,6.37595457e+05,298,345
Raw,7.09394431e+05,300,345
Raw,6.48267971e+05,301,345
Raw,6.70307221e+05,303,345
Raw,6.83458886e+05,306,345
Raw,7.39679461e+05,307,345
Raw,7.16232674e+05,308,345
Raw,7.75412221e+05,309,345
Raw,1.26268697e+06,310,345
Raw,6.09837399e+05,311,345
Raw,4.46155092e+05,312,345
Raw,7.87774135e+05,313,345
Raw,1.45458211e+06,314,345
Raw,6.03156488e+05,315,345
Raw,3.4851155e+05,317,345
Raw,4.78545736e+05,320,345
Raw,4.88566252e+05,321,345
Raw,6.11861293e+05,324,345
Raw,9.37602676e+05,326,345
Raw,5.68174236e+05,327,345
Raw,6.54958509e+05,328,345
Raw,5.91646915e+05,329,345
Raw,7.00000806e+05,330,345
Raw,6.10431366e+05,331,345
Raw,3.91147782e+05,332,345
Raw,7.25131301e+05,333,345
Raw,5.98900354e+05,334,345
Raw,4.49941379e+05,335,345
Raw,7.18847365e+05,336,345
Raw,3.31743556e+05,337,345
Raw,6.87585655e+05,339,345
Raw,6.01131969e+05,340,345
Raw,5.55556852e+05,341,345
Raw,3.36699203e+05,342,345
Raw,6.63024735e+05,343,345
Raw,6.90486878e+05,344,345
Raw,7.36031746e+05,346,345
Raw,6.58094738e+05,347,345
Raw,8.23086857e+05,351,345
Raw,5.33418982e+05,352,345
Raw,6.06631408e+05,355,345
Raw,7.68153189e+05,356,345
Raw,6.40804556e+05,360,345
Raw,5.96381688e+05,361,345
Raw,53860.945,361,345
Raw,7.17195724e+05,362,345
Raw,6.90747629e+05,363,345
Raw,6.47190415e+05,364,345
Raw,5.58364484e+05,365,345
Raw,5.68497552e+05,366,345
Raw,7.15480945e+05,368,345
Raw,1.34463672e+06,370,345
Raw,5.9304028e+05,375,345
Raw,8.56266074e+05,376,345
Raw,4.78214341e+05,378,345
Raw,1.19559476e+06,380,345
Raw,2.79134859e+05,382,345
Raw,6.77266647e+05,383,345
Raw,9.02596421e+05,385,345
Raw,1.61988374e+06,385,345
Raw,5.33902081e+05,385,345
Raw,6.62856583e+05,386,345
Raw,6.18205449e+05,387,345
Raw,7.76904109e+05,389,345
Raw,5.62498976e+05,390,345
Raw,9.13609884e+05,391,345
Raw,6.77421306e+05,392,345
Raw,6.21206005e+05,395,345
Raw,2.02237555e+05,396,345
Raw,5.66829102e+05,397,345
Raw,5.8692571e+05,399,345
Raw,7.13416929e+05,400,345
Raw,7.15122424e+05,401,345
Raw,7.01667155e+05,404,345
Raw,4.14278855e+05,405,345
Raw,4.65453038e+05,406,345
Raw,3.01238988e+05,407,345
Raw,5.01681369e+05,409,345
Raw,1.79728849e+05,410,345
Raw,6.4464695e+05,410,345
Raw,6.71062717e+05,412,345
Raw,5.22802832e+05,413,345
