width,run
2.2219785,319
5.1451862,319
2.647979,319
2.2146976,319
5.3349554,319
5.2145825,319
1.4093093,319
5.3548329,319
4.9572669,319
4.6050842,319
5.2637457,319
4.4847349,319
1.3059881,319
4.5837783,319
5.3896303,319
6.4259155,319
6.0679938,319
0.94033355,319
1.8705188,319
5.8444906,319
3.3544061,319
6.4941278,319
3.7594106,319
5.0582168,319
4.2643488,319
1.1339079,319
3.7006132,319
5.3647305,319
3.9016117,319
4.7510289,319
4.2378327,319
3.8614926,319
3.2982427,319
3.678509,319
2.8830099,319
4.5251541,319
4.5850336,319
1.5458871,319
3.1748687,319
5.4023581,319
4.9729702,319
4.7013644,319
3.2427183,319
4.1999532,319
3.8967272,319
5.489991,319
5.3814119,319
2.6594189,319
4.9751303,319
2.5684986,319
5.1794944,319
6.2883705,319
6.2276473,319
5.6665682,319
4.3732086,319
1.7715853,319
7.0464262,319
4.1691148,319
3.847189,319
3.5513053,319
3.1953832,319
4.0307537,319
0.67982935,319
4.5209321,319
4.1039182,319
3.7161647,319
3.4866776,319
5.94807,319
2.8710093,319
3.4641996,319
5.2032305,319
4.4653016,319
4.2142397,319
5.733989,319
7.6264915,319
4.453504,319
5.0451914,319
3.5886441,319
5.3636063,319
4.3953341,319
4.675971,319
2.0857774,319
5.4567751,319
3.5523107,319
0.85157431,319
2.9491594,319
2.5491077,319
4.9931838,319
2.6976876,319
5.9041517,319
3.724975,319
4.6044497,319
5.2297877,319
5.7959495,319
4.4302651,319
4.0911322,319
5.8088326,319
1.8866274,319
5.6993999,319
4.3465527,319
4.2061365,319
3.45398,319
2.4582653,319
4.2262382,319
2.7316598,319
5.9592942,319
5.3615063,319
7.6740272,319
2.6836122,319
5.3555285,319
3.3618758,319
4.3648118,319
3.9531733,319
3.2732935,319
5.8713213,319
4.776691,319
4.0955962,319
5.0559582,319
5.1977015,319
4.3064105,319
4.8970956,319
1.8251641,319
4.491921,319
6.2342899,319
4.4624305,319
5.1697128,319
5.039433,319
4.8636572,319
6.1502079,319
6.0814696,319
5.655363,319
4.5254038,319
5.4281461,319
4.3662964,319
5.9719878,319
4.7685805,319
1.178745,319
5.2983159,319
5.2796456,319
5.3278025,319
1.6688291,319
4.7333613,319
3.4225606,319
4.2267802,319
4.4825632,319
3.3869054,319
5.688145,319
5.4401819,319
3.5206658,319
2.9226174,319
3.4380364,319
2.7182752,319
2.4409244,319
4.3771095,319
5.0875509,319
4.1125605,319
4.1151784,319
5.8598153,319
3.9226011,319
5.3748287,319
3.4681374,319
2.7194225,319
1.0552278,319
4.6097902,319
4.672463,319
1.9774012,319
4.4437221,319
4.5373026,319
5.4716283,319
4.3675179,319
3.5499441,319
4.2156215,319
5.961268,319
5.7633489,319
4.2886068,319
3.8218076,319
3.3705449,319
3.5001428,319
3.8338871,319
5.4328697,319
3.7206542,319
4.3071064,319
5.6709782,319
5.4689898,319
6.6230958,319
2.672887,319
4.5322589,319
6.677407,319
3.9358417,319
1.5073625,319
4.6229386,319
3.1990212,319
3.9472263,319
1.9909762,319
6.4788237,319
5.6323305,319
3.5011474,319
5.2352943,319
5.6085798,319
2.6755439,319
5.2781506,319
4.8909794,319
4.9265006,319
4.896105,319
3.2413206,319
4.8435808,319
4.9457996,319
2.4297123,319
5.1894735,319
2.4545587,319
4.3707697,319
5.5468306,319
4.6308465,319
4.7083205,319
4.2652416,319
1.0915043,319
4.7072118,319
5.3419304,319
1.8950042,319
5.0709918,319
1.7744817,319
3.9895107,319
4.1746291,319
2.1183099,319
2.5583528,319
5.6619351,319
6.1111869,319
4.9579424,319
4.5850105,319
5.4535014,319
4.3133285,319
5.4650624,319
4.3283979,319
