kurtosisTransverse,run
-0.87099669,342
1.0526606,342
-1.0974183,342
-0.80543203,342
-1.1287841,342
0.069868234,342
-0.28734501,342
-0.90878753,342
0.41746753,342
7.0464031,342
-0.54110863,342
-0.1252195,342
1.9423272,342
-0.24563875,342
-0.95210528,342
-1.2576972,342
-0.087233202,342
-0.98480416,342
-0.73769766,342
-1.2813472,342
1.382071,342
-0.65842497,342
-0.33288807,342
-0.4338952,342
-0.74989347,342
0.16624754,342
-1.2227899,342
-1.2507639,342
0.011398327,342
-0.36050711,342
0.045677592,342
-1.1346085,342
-1.2672728,342
-1.1488848,342
-0.86378798,342
-0.19961267,342
0.47665042,342
0.38441538,342
-0.96066377,342
-0.023107334,342
-0.75234183,342
0.48344947,342
-0.62350306,342
-0.80894251,342
-0.75986942,342
-0.010679875,342
-0.44693483,342
-0.76622648,342
-0.24718331,342
0.22665074,342
-0.4325805,342
-0.80975746,342
0.15292168,342
-0.85094913,342
-1.1431683,342
-0.94818856,342
2.5421148,342
-0.7162162,342
0.33180055,342
-0.30149935,342
0.72953617,342
-0.26566583,342
0.37009631,342
-0.77951469,342
4.0223652,342
-0.89044241,342
1.4721619,342
-0.87707006,342
-1.2721767,342
-0.87372423,342
-0.19761665,342
0.15427149,342
-0.40213458,342
-0.89951322,342
0.57636518,342
-0.84261283,342
0.13804572,342
-0.97410593,342
-0.86532752,342
-0.73311027,342
0.0029903552,342
-0.20074852,342
-1.066127,342
-0.92864822,342
0.029334845,342
0.81888325,342
-1.5,342
2.1116378,342
-0.32702285,342
-0.77990764,342
0.30420766,342
-0.5749034,342
1.1333633,342
-0.47752705,342
-1.3107405,342
-0.45327004,342
-1.3540383,342
0.028271011,342
-0.8849787,342
-0.12129954,342
-0.35830503,342
-0.98165428,342
-0.71570382,342
0.35650916,342
-1.3458112,342
-1.097672,342
-0.85427945,342
-1.0297164,342
-0.81852762,342
0.38479035,342
-0.055232246,342
-0.78481299,342
-0.68007551,342
-0.99583177,342
0.65260251,342
-1.6064384,342
0.94868344,342
-0.36434623,342
0.65697843,342
-0.86476261,342
0.47400439,342
-0.67331975,342
-0.68096309,342
1.2809987,342
0.17748739,342
-0.7231727,342
0.6344404,342
-1.3271112,342
-0.32058988,342
1.5270911,342
-1.0179445,342
-1.0408809,342
-0.37130269,342
-1.090896,342
-1.0070863,342
-0.66930212,342
-0.22157671,342
-0.93107355,342
0.08532003,342
0.044293555,342
-0.12933884,342
-1.2320837,342
-0.55872892,342
-0.40073964,342
-1.0429438,342
-0.28855365,342
-0.40593099,342
-1.4729339,342
1.0616874,342
-0.76780996,342
-0.67711446,342
-0.90390324,342
-0.95318132,342
-0.93060659,342
0.074803818,342
0.21872627,342
-0.41871265,342
1.9157592,342
-0.38261463,342
0.097871037,342
-0.50291108,342
0.8217191,342
0.24964308,342
-0.64708642,342
-1.2648353,342
-0.5135806,342
-0.59107043,342
0.033630731,342
-1.0979314,342
-1.0128879,342
0.018880649,342
-0.85512051,342
-1.0021508,342
-0.76207161,342
0.79272588,342
-1.3942744,342
-0.095009205,342
-0.25752275,342
-0.51860355,342
-0.36083415,342
-0.18008839,342
1.015963,342
-0.85468675,342
-1.1132975,342
-0.44280163,342
-1.3007163,342
-0.44091968,342
-0.33269204,342
-0.69607906,342
-0.47422218,342
-0.66739738,342
-0.9772292,342
-1.1196293,342
-0.50751383,342
0.77155475,342
-0.56502453,342
-0.48081286,342
-0.94837458,342
0.31019957,342
-1.0793407,342
-1.5393082,342
-0.3716114,342
-0.25355656,342
-1.0320674,342
0.02774027,342
-0.0069296139,342
-0.68137144,342
-1.0291994,342
-0.84280281,342
-0.51094341,342
3.256623,342
-0.10504139,342
-1.3203314,342
-1.1535924,342
-0.80997521,342
-1.073105,342
0.3792641,342
-0.46594562,342
1.3018852,342
0.043453801,342
-0.56808321,342
0.014953785,342
-0.45859658,342
0.10061868,342
-0.62067483,342
-0.63122003,342
-0.62702433,342
-0.039125231,342
0.46503195,342
-1.1503356,342
-1.2136735,342
-0.039423199,342
-1.1412177,342
-0.23831649,342
-1.1636852,342
-0.14032122,342
-0.90311331,342
0.69316232,342
-0.5467312,342
-0.70812882,342
-0.010250577,342
-1.1613441,342
0.65745809,342
-0.087739361,342
-0.71941148,342
0.98309526,342
-0.82714378,342
-0.65850061,342
-0.87966168,342
0.020868544,342
-1.118957,342
1.6991626,342
-0.48910138,342
-1.3805711,342
-1.4018822,342
-0.74998542,342
-1.6244222,342
1.1087991,342
3.9440241,342
0.6304273,342
0.21994195,342
0.10902261,342
-0.28343337,342
0.55930864,342
-1.0833297,342
-0.89412303,342
-0.66845145,342
-0.42993338,342
-0.21006094,342
1.0521299,342
-0.0059748959,342
-1.243776,342
2.8349877,342
-0.42970381,342
0.31144143,342
0.901988,342
-1.0776107,342
-1.627711,342
1.2774672,342
-0.24886285,342
-0.3719815,342
-0.62087759,342
-0.56397965,342
0.20316925,342
0.53868396,342
2.208561,342
-0.31109178,342
-0.7310277,342
-1.2230166,342
-1.3186788,342
0.052498601,342
-0.07172649,342
-0.21021108,342
0.68128461,342
-0.96674326,342
0.0026926983,342
-1.119737,342
-0.58772788,342
-0.94144953,342
-1.1714985,342
-0.34894344,342
-0.40062553,342
-0.28781442,342
0.34831975,342
-0.13987329,342
0.12728065,342
-0.0011352005,342
-0.049348529,342
-0.40960388,342
0.1754908,342
-0.69208904,342
-0.52174616,342
-0.94882228,342
0.64736952,342
-1.2472571,342
-1.3779975,342
-0.012993145,342
-1.328872,342
-0.91710967,342
-1.2370655,342
-1.1516241,342
-0.9437991,342
1.3349652,342
-0.55389698,342
0.16644046,342
-1.2404605,342
0.7083422,342
0.79931365,342
-0.90299332,342
-1.3155075,342
-0.12767569,342
-1.1289503,342
0.5768065,342
-0.70721592,342
-0.21148172,342
-1.3693553,342
-0.67423759,342
0.40285006,342
-0.047012318,342
-0.73351683,342
-0.21179827,342
-1.1832572,342
-0.89403091,342
-0.031172995,342
-0.92486399,342
-1.0339538,342
2.3382214,342
-0.35905586,342
0.36774489,342
0.51723066,342
-0.46723794,342
0.074255694,342
-1.3082864,342
-0.22339957,342
0.0011162224,342
-0.69355233,342
1.8213573,342
-0.64477424,342
-0.93195753,342
0.8341602,342
-1.1562446,342
-0.80766729,342
0.16601873,342
-0.98937579,342
-0.8674036,342
0.91608102,342
0.44504447,342
-0.47969544,342
-1.5217278,342
-1.1214415,342
-0.53258332,342
-0.3102568,342
-0.19130372,342
-1.1176828,342
-0.95571656,342
0.40091568,342
-0.181358,342
-0.72078438,342
4.1176029,342
-0.1648372,342
2.4573329,342
-0.15237416,342
-0.85644187,342
-0.51526558,342
-0.14162743,342
-0.65800509,342
-1.1547726,342
-1.3774338,342
-0.34846475,342
-0.06683877,342
0.28644608,342
2.0999616,342
0.68498897,342
-1.7565251,342
-0.2023388,342
-1.0783979,342
-0.52419267,342
0.23368996,342
0.08892409,342
-0.0073275611,342
1.3105267,342
-0.76047033,342
-0.50522202,342
-0.86157066,342
-0.49196754,342
-0.97461906,342
0.6307323,342
-0.26935325,342
-0.621316,342
0.056074734,342
0.48285743,342
0.18119007,342
1.329394,342
-1.1282294,342
-0.2988719,342
-0.41418309,342
2.1826786,342
-1.0404856,342
0.29323579,342
-0.59666169,342
-1.1348429,342
-1.0979659,342
0.58226938,342
-0.95475111,342
-0.47753147,342
0.9021458,342
-1.2105451,342
0.76961253,342
-0.14783506,342
-0.91038684,342
-1.1305674,342
-0.11819791,342
-1.0430332,342
-0.38574944,342
-0.90661252,342
-0.038532692,342
-1.0570112,342
-1.0450587,342
-0.26639724,342
0.41176085,342
-0.32462246,342
-1.4595046,342
0.25198681,342
-0.95121034,342
-0.015929083,342
2.027674,342
-0.73573698,342
-1.1864875,342
-0.016638193,342
-0.61049328,342
-0.46321523,342
0.33198284,342
-1.0054137,342
-1.2707384,342
-0.6968053,342
0.32681227,342
0.89055372,342
-0.36894666,342
-0.46317554,342
-0.66082111,342
-1.1519203,342
-0.79426633,342
-1.0140618,342
-0.75829278,342
-0.24423641,342
0.26900856,342
-0.34182709,342
-0.75067317,342
0.016708088,342
-0.81872748,342
-0.089551,342
1.4774665,342
0.46730427,342
-0.80815584,342
-0.55351895,342
0.74125991,342
0.49930168,342
0.37479685,342
1.7898926,342
-0.11343818,342
-0.85288436,342
1.3010282,342
-0.32002749,342
0.51897777,342
0.82840863,342
-0.48187954,342
-0.36501436,342
0.7445424,342
-0.17585163,342
0.4092482,342
0.62758767,342
-1.1597917,342
-0.10855861,342
0.00035676923,342
-0.98722388,342
-0.24943435,342
-0.31124672,342
0.59087027,342
-0.95942683,342
0.13807708,342
0.45537819,342
-0.2337121,342
-1.0884891,342
1.548416,342
0.057543548,342
-0.97925531,342
-1.1479307,342
0.774947,342
-0.86736829,342
0.22232772,342
1.0893954,342
0.31033898,342
0.054973736,342
4.2720616,342
-0.43992181,342
-0.32115284,342
0.19201137,342
-1.2720686,342
3.4729752,342
1.0296512,342
-0.021113234,342
-0.4634395,342
0.10564156,342
0.63422292,342
2.6443384,342
0.16332232,342
-0.090908812,342
-0.43249385,342
0.16398918,342
0.55948158,342
-1.3483161,342
-1.2050732,342
-1.2313614,342
-0.013382872,342
-0.91668565,342
0.91665719,342
-0.83539759,342
0.22485849,342
0.90541877,342
0.43213703,342
-0.489088,342
-0.31710889,342
-0.68686772,342
-0.54440103,342
-0.3877425,342
-1.1165623,342
1.0266724,342
-0.058218346,342
-1.0793593,342
-1.0056399,342
-0.81093773,342
-0.43421242,342
0.38503889,342
0.36822341,342
-0.90453495,342
-0.73668731,342
-0.84278465,342
0.59245946,342
0.21128926,342
-0.9585324,342
-0.88698556,342
-0.25235074,342
-1.3240624,342
-0.51103894,342
-1.196822,342
-0.8522983,342
-0.3632378,342
0.4165331,342
0.41560306,342
-0.085417696,342
-1.0536854,342
-0.94407153,342
0.56110355,342
-0.39578914,342
0.016846864,342
-1.0004824,342
0.11099087,342
-0.44705766,342
-0.80552296,342
-1.232074,342
0.32973419,342
-1.4833908,342
1.8930446,342
0.67326284,342
0.76511432,342
-0.40346939,342
-0.84596876,342
-0.1073271,342
-0.16957901,342
1.2651519,342
2.1875906,342
-1.3358437,342
-1.2469754,342
-0.29218941,342
0.26883384,342
-0.7868716,342
-0.32604179,342
-0.60834892,342
-0.79870107,342
0.09255129,342
-1.1524029,342
0.058902198,342
-1.1893171,342
-1.0714116,342
0.27327781,342
1.7720042,342
0.79617275,342
1.0786712,342
0.40186061,342
1.0151169,342
-0.68007112,342
-0.45963359,342
2.3800399,342
0.0035738031,342
-1.1789111,342
-0.35967789,342
-0.31553006,342
0.13769441,342
3.1267324,342
0.34741306,342
0.60749314,342
-0.80627531,342
-0.99483656,342
-0.22768186,342
2.9896512,342
-0.59045789,342
-1.1607961,342
0.088150064,342
0.83746847,342
-0.9891736,342
0.64922009,342
1.232902,342
0.50898041,342
-0.78291825,342
-0.99071583,342
0.6424261,342
-0.21729137,342
-0.63809459,342
1.0905409,342
-1.0076154,342
0.42640005,342
0.9886372,342
-1.1476849,342
-0.44037705,342
-0.15877875,342
0.23850143,342
-0.4342822,342
2.2503749,342
0.29438611,342
0.13593019,342
-0.92929983,342
0.1852652,342
-0.98833354,342
0.1171809,342
-0.88272043,342
-0.58874451,342
0.58902681,342
-0.77482623,342
-0.70745885,342
-0.53396505,342
0.049694523,342
0.055858426,342
1.1530905,342
0.127368,342
-1.2675199,342
-1.0336806,342
0.43145663,342
-0.10596352,342
-1.191738,342
-0.96539422,342
-0.84619847,342
0.28464067,342
-1.1030035,342
-0.372656,342
3.9065525,342
-0.74541693,342
-0.53342386,342
-1.321837,342
0.014743433,342
-0.07471597,342
-0.74404563,342
-0.60540998,342
1.0665596,342
-0.51680775,342
0.78438513,342
0.30150582,342
1.467102,342
-0.73803094,342
0.67687574,342
0.49255989,342
-0.32876806,342
-0.73162295,342
2.1105456,342
1.3526159,342
-0.95420126,342
0.81174657,342
-0.47390775,342
-0.69884845,342
0.361911,342
-1.2390442,342
-0.10903516,342
-0.37841644,342
-0.9969997,342
-1.0170203,342
-0.054692127,342
-0.64107451,342
-0.28490398,342
1.4323965,342
-0.10509318,342
-0.29492588,342
1.0723338,342
-0.73059749,342
-1.166057,342
0.51697425,342
0.54180525,342
0.41125981,342
2.027842,342
0.56925888,342
-0.40760629,342
-0.66331702,342
0.57088991,342
-0.38160166,342
-0.68582468,342
-1.0675401,342
-0.53018056,342
-0.77026435,342
-1.5372632,342
-0.59056663,342
-1.1203986,342
-1.0977401,342
1.1290605,342
-0.93548199,342
1.442576,342
-0.13993155,342
0.0053894403,342
-0.39665962,342
-0.22202779,342
0.22551905,342
-1.3973925,342
-0.005508904,342
-1.1271782,342
-0.6307556,342
-0.33439112,342
-0.59870514,342
0.085166353,342
2.6439586,342
-0.41504377,342
-1.0028882,342
-0.54451624,342
-0.42057723,342
-0.26059309,342
-0.61327704,342
-0.97219077,342
-0.96952488,342
0.84823279,342
-1.0495445,342
-1.330632,342
-0.79777132,342
-0.34260726,342
0.53669327,342
2.7383722,342
0.12655375,342
-1.0714809,342
-0.83582519,342
1.0739244,342
-0.52927744,342
-0.69608918,342
-0.11892218,342
2.289578,342
0.1753794,342
-0.99267946,342
-0.29021005,342
-0.67237874,342
0.33516634,342
-0.20715372,342
-1.3327878,342
3.2048458,342
0.83165909,342
-0.617907,342
-1.0777057,342
0.35554211,342
-0.24232907,342
-0.10391617,342
-0.97514344,342
-1.1128818,342
-1.0668995,342
0.41283805,342
0.092752286,342
-0.28142863,342
0.4569148,342
-0.14832045,342
-0.98954472,342
-1.490411,342
-1.0509361,342
-0.85780464,342
-0.094223943,342
-0.95858353,342
-0.68876198,342
-0.55042543,342
-0.55115026,342
-1.2143846,342
-0.012332329,342
-0.40147042,342
1.2788165,342
-0.017458661,342
-1.2207309,342
0.59489137,342
0.17834087,342
-0.35980074,342
-1.4535425,342
-0.78968312,342
-1.0521862,342
-0.14248023,342
-0.79573176,342
1.8871462,342
-0.72635118,342
-0.32816116,342
-0.031556614,342
1.6567356,342
-1.1115563,342
-0.16797616,342
-0.32971627,342
-0.74287344,342
-0.25473013,342
0.18008752,342
0.060073385,342
-0.17663604,342
-0.61096519,342
-0.86744863,342
-0.15999808,342
0.21146797,342
-0.79683221,342
-0.59231582,342
0.58519312,342
-1.2992772,342
-0.89205194,342
-0.78154372,342
-1.0434345,342
0.66801904,342
1.0282564,342
0.18019307,342
-0.77028211,342
-1.1030787,342
1.6770571,342
-0.12383751,342
-0.86751189,342
-0.85248935,342
1.9835718,342
-1.0486267,342
-0.98167065,342
0.30582052,342
-0.51262625,342
0.53370872,342
-1.2961506,342
-1.1477944,342
0.1924541,342
-1.3055677,342
-1.1247055,342
1.6017274,342
-0.090776576,342
-0.37085147,342
-0.27216326,342
-0.67307433,342
-0.97480442,342
-0.5894087,342
-0.6103992,342
-0.8970828,342
0.024849219,342
-1.3571385,342
-0.9305525,342
0.68436395,342
-0.78859282,342
-0.93336452,342
-0.48513274,342
-0.76048132,342
-0.90969726,342
-0.75410394,342
-0.1963619,342
-0.58025676,342
0.96622064,342
-0.75396628,342
0.093978107,342
-0.75784531,342
-0.83249731,342
0.37869335,342
0.11551427,342
0.34360679,342
-1.1562413,342
-0.91482525,342
2.431542,342
-1.3044045,342
-0.6091796,342
0.39246057,342
-1.3391756,342
-0.52171471,342
-0.83437203,342
-1.3095146,342
1.6462799,342
1.189902,342
-0.72152474,342
-0.22608969,342
1.2484308,342
1.0080394,342
-1.0221825,342
-0.21014899,342
-0.13719618,342
0.60402621,342
-0.054382116,342
-0.82004189,342
0.53469911,342
-1.0465465,342
-0.60450553,342
-0.11872802,342
-1.1424953,342
-0.95358171,342
1.3001536,342
-0.39244971,342
-0.70192202,342
1.1808634,342
0.17902526,342
0.77837338,342
-0.73747546,342
-0.32096273,342
-0.24200107,342
-1.1348295,342
0.28891532,342
-0.69375373,342
-1.0645622,342
-1.1523388,342
-0.55338263,342
-0.40331238,342
2.3093846,342
-0.71492267,342
0.66799683,342
-1.1624404,342
-0.18589926,342
0.66943037,342
-0.98615079,342
-0.068240711,342
-0.033339234,342
-1.3046472,342
0.035686946,342
-0.83992117,342
0.3614666,342
3.8166611,342
-1.0630649,342
-0.036283362,342
-0.70343164,342
-1.016006,342
-0.87612426,342
-0.1893129,342
0.64499304,342
-0.71828707,342
-0.67527424,342
0.7832283,342
-0.076519531,342
1.8795122,342
-0.78541395,342
-0.72178169,342
-0.33738956,342
-0.85999301,342
0.26900494,342
-0.21345332,342
-0.78253174,342
-0.90579735,342
-1.4326365,342
-0.73273101,342
-0.35875052,342
-0.61379597,342
-0.82647848,342
-0.3507469,342
0.10482813,342
0.37049597,342
-0.64059287,342
-0.75170724,342
-0.46547201,342
-0.29055359,342
-0.26690909,342
-0.30309948,342
-0.87672625,342
-0.82258448,342
0.97380734,342
-0.87022011,342
-0.53106169,342
1.3614666,342
-0.82233064,342
-1.1670976,342
-0.10357696,342
0.052017568,342
-0.77191437,342
-0.17777248,342
1.4989326,342
-0.21028954,342
-0.75076341,342
-0.25742019,342
-0.011896364,342
-0.61060556,342
-0.56832094,342
-1.4112277,342
-0.078718834,342
-0.71806536,342
-0.89910489,342
1.4799508,342
0.60693483,342
-0.88041878,342
-0.69222755,342
-1.4642614,342
-1.3366167,342
-0.14105809,342
0.042816397,342
-1.2278817,342
2.6961433,342
-0.26705232,342
0.5087516,342
0.54633998,342
0.90704635,342
-0.87179759,342
-0.61418232,342
0.70521234,342
0.24091421,342
-1.0643489,342
-0.41358494,342
-1.4206976,342
-0.52979996,342
-0.81547308,342
-0.19237843,342
-1.0174545,342
-0.9032995,342
0.62906768,342
-0.68010517,342
0.023478872,342
-0.72870892,342
0.37428352,342
-0.55919751,342
-0.82022641,342
-0.91111377,342
-0.21071471,342
-0.67611689,342
-0.3581054,342
-1.1450212,342
-0.44181045,342
0.31311812,342
-1.2152404,342
0.67959428,342
0.54901874,342
0.32574414,342
-1.4910895,342
0.027798793,342
-0.75933482,342
-0.87774044,342
-0.062974913,342
-0.36141688,342
-1.0625014,342
-0.3500065,342
