Type,Energy,Counts
MPFIT,1.5e+05,6.20659782e-10
MPFIT,1.50680454e+05,6.68754159e-10
MPFIT,1.51360907e+05,7.20536831e-10
MPFIT,1.52041361e+05,7.76286162e-10
MPFIT,1.52721815e+05,8.36301095e-10
MPFIT,1.53402268e+05,9.00902644e-10
MPFIT,1.54082722e+05,9.70435474e-10
MPFIT,1.54763175e+05,1.04526961e-09
MPFIT,1.55443629e+05,1.12580225e-09
MPFIT,1.56124083e+05,1.2124597e-09
MPFIT,1.56804536e+05,1.30569951e-09
MPFIT,1.5748499e+05,1.4060126e-09
MPFIT,1.58165444e+05,1.51392575e-09
MPFIT,1.58845897e+05,1.63000406e-09
MPFIT,1.59526351e+05,1.75485371e-09
MPFIT,1.60206805e+05,1.88912488e-09
MPFIT,1.60887258e+05,2.03351482e-09
MPFIT,1.61567712e+05,2.18877119e-09
MPFIT,1.62248165e+05,2.3556956e-09
MPFIT,1.62928619e+05,2.53514742e-09
MPFIT,1.63609073e+05,2.7280478e-09
MPFIT,1.64289526e+05,2.93538402e-09
MPFIT,1.6496998e+05,3.15821407e-09
MPFIT,1.65650434e+05,3.39767162e-09
MPFIT,1.66330887e+05,3.65497124e-09
MPFIT,1.67011341e+05,3.93141406e-09
MPFIT,1.67691795e+05,4.2283937e-09
MPFIT,1.68372248e+05,4.54740275e-09
MPFIT,1.69052702e+05,4.8900395e-09
MPFIT,1.69733155e+05,5.2580153e-09
MPFIT,1.70413609e+05,5.65316226e-09
MPFIT,1.71094063e+05,6.07744157e-09
MPFIT,1.71774516e+05,6.53295231e-09
MPFIT,1.7245497e+05,7.02194086e-09
MPFIT,1.73135424e+05,7.54681094e-09
MPFIT,1.73815877e+05,8.11013432e-09
MPFIT,1.74496331e+05,8.71466219e-09
MPFIT,1.75176785e+05,9.36333732e-09
MPFIT,1.75857238e+05,1.0059307e-08
MPFIT,1.76537692e+05,1.08059368e-08
MPFIT,1.77218145e+05,1.16068253e-08
MPFIT,1.77898599e+05,1.24658197e-08
MPFIT,1.78579053e+05,1.33870325e-08
MPFIT,1.79259506e+05,1.43748591e-08
MPFIT,1.7993996e+05,1.54339968e-08
MPFIT,1.80620414e+05,1.65694649e-08
MPFIT,1.81300867e+05,1.7786626e-08
MPFIT,1.81981321e+05,1.90912087e-08
MPFIT,1.82661775e+05,2.0489332e-08
MPFIT,1.83342228e+05,2.19875307e-08
MPFIT,1.84022682e+05,2.35927832e-08
MPFIT,1.84703135e+05,2.53125402e-08
MPFIT,1.85383589e+05,2.7154756e-08
MPFIT,1.86064043e+05,2.9127921e-08
MPFIT,1.86744496e+05,3.12410973e-08
MPFIT,1.8742495e+05,3.35039552e-08
MPFIT,1.88105404e+05,3.59268132e-08
MPFIT,1.88785857e+05,3.85206797e-08
MPFIT,1.89466311e+05,4.12972979e-08
MPFIT,1.90146765e+05,4.42691927e-08
MPFIT,1.90827218e+05,4.74497215e-08
MPFIT,1.91507672e+05,5.08531273e-08
MPFIT,1.92188125e+05,5.44945959e-08
MPFIT,1.92868579e+05,5.83903152e-08
MPFIT,1.93549033e+05,6.25575403e-08
MPFIT,1.94229486e+05,6.70146604e-08
MPFIT,1.9490994e+05,7.17812713e-08
MPFIT,1.95590394e+05,7.68782516e-08
MPFIT,1.96270847e+05,8.23278436e-08
MPFIT,1.96951301e+05,8.81537396e-08
MPFIT,1.97631755e+05,9.43811729e-08
MPFIT,1.98312208e+05,1.01037014e-07
MPFIT,1.98992662e+05,1.08149874e-07
MPFIT,1.99673115e+05,1.15750213e-07
MPFIT,2.00353569e+05,1.23870453e-07
MPFIT,2.01034023e+05,1.32545104e-07
