Type,Energy,Counts
MPFIT,4,0.48360668
MPFIT,4.0193462,0.49074523
MPFIT,4.0386925,0.49797977
MPFIT,4.0580387,0.50531145
MPFIT,4.0773849,0.51274141
MPFIT,4.0967312,0.52027083
MPFIT,4.1160774,0.52790087
MPFIT,4.1354236,0.53563272
MPFIT,4.1547698,0.54346758
MPFIT,4.1741161,0.55140666
MPFIT,4.1934623,0.55945118
MPFIT,4.2128085,0.56760238
MPFIT,4.2321548,0.57586149
MPFIT,4.251501,0.58422977
MPFIT,4.2708472,0.5927085
MPFIT,4.2901935,0.60129895
MPFIT,4.3095397,0.61000243
MPFIT,4.3288859,0.61882022
MPFIT,4.3482322,0.62775366
MPFIT,4.3675784,0.63680407
MPFIT,4.3869246,0.6459728
MPFIT,4.4062708,0.6552612
MPFIT,4.4256171,0.66467063
MPFIT,4.4449633,0.67420249
MPFIT,4.4643095,0.68385817
MPFIT,4.4836558,0.69363906
MPFIT,4.503002,0.7035466
MPFIT,4.5223482,0.71358221
MPFIT,4.5416945,0.72374735
MPFIT,4.5610407,0.73404346
MPFIT,4.5803869,0.74447203
MPFIT,4.5997332,0.75503454
MPFIT,4.6190794,0.76573249
MPFIT,4.6384256,0.77656739
MPFIT,4.6577718,0.78754077
MPFIT,4.6771181,0.79865417
MPFIT,4.6964643,0.80990914
MPFIT,4.7158105,0.82130726
MPFIT,4.7351568,0.8328501
MPFIT,4.754503,0.84453926
MPFIT,4.7738492,0.85637636
MPFIT,4.7931955,0.86836301
MPFIT,4.8125417,0.88050085
MPFIT,4.8318879,0.89279154
MPFIT,4.8512342,0.90523675
MPFIT,4.8705804,0.91783815
MPFIT,4.8899266,0.93059745
MPFIT,4.9092728,0.94351635
MPFIT,4.9286191,0.95659658
MPFIT,4.9479653,0.96983988
MPFIT,4.9673115,0.983248
MPFIT,4.9866578,0.99682273
MPFIT,5.006004,1.0105658
MPFIT,5.0253502,1.0244791
MPFIT,5.0446965,1.0385644
MPFIT,5.0640427,1.0528235
MPFIT,5.0833889,1.0672583
MPFIT,5.1027352,1.0818706
MPFIT,5.1220814,1.0966623
MPFIT,5.1414276,1.1116354
MPFIT,5.1607738,1.1267916
MPFIT,5.1801201,1.142133
MPFIT,5.1994663,1.1576614
MPFIT,5.2188125,1.1733789
MPFIT,5.2381588,1.1892874
MPFIT,5.257505,1.2053888
MPFIT,5.2768512,1.2216853
MPFIT,5.2961975,1.2381787
MPFIT,5.3155437,1.2548712
MPFIT,5.3348899,1.2717648
MPFIT,5.3542362,1.2888615
MPFIT,5.3735824,1.3061635
MPFIT,5.3929286,1.3236728
MPFIT,5.4122748,1.3413916
MPFIT,5.4316211,1.3593219
MPFIT,5.4509673,1.377466
MPFIT,5.4703135,1.395826
MPFIT,5.4896598,1.414404
MPFIT,5.509006,1.4332023
MPFIT,5.5283522,1.4522232
MPFIT,5.5476985,1.4714687
MPFIT,5.5670447,1.4909412
MPFIT,5.5863909,1.510643
MPFIT,5.6057372,1.5305763
MPFIT,5.6250834,1.5507434
MPFIT,5.6444296,1.5711466
MPFIT,5.6637759,1.5917883
MPFIT,5.6831221,1.6126709
MPFIT,5.7024683,1.6337966
MPFIT,5.7218145,1.6551679
MPFIT,5.7411608,1.6767871
MPFIT,5.760507,1.6986568
MPFIT,5.7798532,1.7207793
MPFIT,5.7991995,1.7431571
MPFIT,5.8185457,1.7657926
MPFIT,5.8378919,1.7886884
MPFIT,5.8572382,1.8118469
MPFIT,5.8765844,1.8352707
MPFIT,5.8959306,1.8589623
MPFIT,5.9152769,1.8829243
MPFIT,5.9346231,1.9071593
MPFIT,5.9539693,1.9316698
MPFIT,5.9733155,1.9564584
MPFIT,5.9926618,1.9815279
MPFIT,6.012008,2.0068808
MPFIT,6.0313542,2.0325197
MPFIT,6.0507005,2.0584475
MPFIT,6.0700467,2.0846668
MPFIT,6.0893929,2.1111802
MPFIT,6.1087392,2.1379907
MPFIT,6.1280854,2.1651008
MPFIT,6.1474316,2.1925133
MPFIT,6.1667779,2.2202312
MPFIT,6.1861241,2.2482571
MPFIT,6.2054703,2.2765939
MPFIT,6.2248165,2.3052444
MPFIT,6.2441628,2.3342116
MPFIT,6.263509,2.3634982
MPFIT,6.2828552,2.3931072
MPFIT,6.3022015,2.4230416
MPFIT,6.3215477,2.4533041
MPFIT,6.3408939,2.4838978
MPFIT,6.3602402,2.5148257
MPFIT,6.3795864,2.5460908
MPFIT,6.3989326,2.577696
MPFIT,6.4182789,2.6096443
MPFIT,6.4376251,2.6419389
MPFIT,6.4569713,2.6745828
MPFIT,6.4763175,2.707579
MPFIT,6.4956638,2.7409307
MPFIT,6.51501,2.7746409
MPFIT,6.5343562,2.8087129
MPFIT,6.5537025,2.8431496
MPFIT,6.5730487,2.8779545
MPFIT,6.5923949,2.9131305
MPFIT,6.6117412,2.9486809
MPFIT,6.6310874,2.984609
MPFIT,6.6504336,3.0209179
MPFIT,6.6697799,3.057611
MPFIT,6.6891261,3.0946915
MPFIT,6.7084723,3.1321627
MPFIT,6.7278185,3.1700278
MPFIT,6.7471648,3.2082904
MPFIT,6.766511,3.2469536
MPFIT,6.7858572,3.2860208
MPFIT,6.8052035,3.3254955
MPFIT,6.8245497,3.365381
MPFIT,6.8438959,3.4056808
MPFIT,6.8632422,3.4463982
MPFIT,6.8825884,3.4875368
MPFIT,6.9019346,3.5290999
MPFIT,6.9212809,3.5710911
MPFIT,6.9406271,3.613514
MPFIT,6.9599733,3.6563719
MPFIT,6.9793195,3.6996685
MPFIT,6.9986658,3.7434072
MPFIT,7.018012,3.7875917
MPFIT,7.0373582,3.8322256
MPFIT,7.0567045,3.8773125
MPFIT,7.0760507,3.9228559
MPFIT,7.0953969,3.9688595
MPFIT,7.1147432,4.015327
MPFIT,7.1340894,4.062262
MPFIT,7.1534356,4.1096683
MPFIT,7.1727819,4.1575495
MPFIT,7.1921281,4.2059093
MPFIT,7.2114743,4.2547516
MPFIT,7.2308205,4.3040799
MPFIT,7.2501668,4.3538982
MPFIT,7.269513,4.4042102
MPFIT,7.2888592,4.4550196
MPFIT,7.3082055,4.5063303
MPFIT,7.3275517,4.5581462
MPFIT,7.3468979,4.6104711
MPFIT,7.3662442,4.6633088
MPFIT,7.3855904,4.7166632
MPFIT,7.4049366,4.7705382
MPFIT,7.4242829,4.8249377
MPFIT,7.4436291,4.8798656
MPFIT,7.4629753,4.9353259
MPFIT,7.4823215,4.9913226
MPFIT,7.5016678,5.0478595
MPFIT,7.521014,5.1049406
MPFIT,7.5403602,5.16257
MPFIT,7.5597065,5.2207517
MPFIT,7.5790527,5.2794897
MPFIT,7.5983989,5.3387879
MPFIT,7.6177452,5.3986505
MPFIT,7.6370914,5.4590815
MPFIT,7.6564376,5.5200851
MPFIT,7.6757839,5.5816652
MPFIT,7.6951301,5.6438259
MPFIT,7.7144763,5.7065715
MPFIT,7.7338225,5.769906
MPFIT,7.7531688,5.8338335
MPFIT,7.772515,5.8983583
MPFIT,7.7918612,5.9634844
MPFIT,7.8112075,6.029216
MPFIT,7.8305537,6.0955574
MPFIT,7.8498999,6.1625127
MPFIT,7.8692462,6.2300861
MPFIT,7.8885924,6.2982818
MPFIT,7.9079386,6.3671042
MPFIT,7.9272849,6.4365573
MPFIT,7.9466311,6.5066455
MPFIT,7.9659773,6.5773731
MPFIT,7.9853235,6.6487442
MPFIT,8.0046698,6.7207633
MPFIT,8.024016,6.7934345
MPFIT,8.0433622,6.8667621
MPFIT,8.0627085,6.9407506
MPFIT,8.0820547,7.0154041
MPFIT,8.1014009,7.0907271
MPFIT,8.1207472,7.1667238
MPFIT,8.1400934,7.2433987
MPFIT,8.1594396,7.320756
MPFIT,8.1787859,7.3988001
MPFIT,8.1981321,7.4775354
MPFIT,8.2174783,7.5569662
MPFIT,8.2368245,7.637097
MPFIT,8.2561708,7.7179321
MPFIT,8.275517,7.7994759
MPFIT,8.2948632,7.8817329
MPFIT,8.3142095,7.9647073
MPFIT,8.3335557,8.0484038
MPFIT,8.3529019,8.1328265
MPFIT,8.3722482,8.2179801
MPFIT,8.3915944,8.3038688
MPFIT,8.4109406,8.3904972
MPFIT,8.4302869,8.4778696
MPFIT,8.4496331,8.5659906
MPFIT,8.4689793,8.6548645
MPFIT,8.4883256,8.7444959
MPFIT,8.5076718,8.834889
MPFIT,8.527018,8.9260485
MPFIT,8.5463642,9.0179788
MPFIT,8.5657105,9.1106843
MPFIT,8.5850567,9.2041694
MPFIT,8.6044029,9.2984388
MPFIT,8.6237492,9.3934967
MPFIT,8.6430954,9.4893476
MPFIT,8.6624416,9.5859962
MPFIT,8.6817879,9.6834467
MPFIT,8.7011341,9.7817036
MPFIT,8.7204803,9.8807715
MPFIT,8.7398266,9.9806548
MPFIT,8.7591728,10.081358
MPFIT,8.778519,10.182885
MPFIT,8.7978652,10.285242
MPFIT,8.8172115,10.388431
MPFIT,8.8365577,10.492458
MPFIT,8.8559039,10.597327
MPFIT,8.8752502,10.703043
MPFIT,8.8945964,10.80961
MPFIT,8.9139426,10.917032
MPFIT,8.9332889,11.025314
MPFIT,8.9526351,11.134461
MPFIT,8.9719813,11.244476
MPFIT,8.9913276,11.355365
