Cut?,Counts,eventNumber,runNumber
Raw,1.52520436e+05,5,337
Raw,1.79464826e+05,9,337
Raw,18361.896,11,337
Raw,77109.452,13,337
Raw,61204.273,14,337
Raw,1.85087573e+05,17,337
Raw,84947.599,19,337
Raw,31661.76,20,337
Raw,41819.91,39,337
Raw,87160.985,39,337
Raw,1.13380232e+05,40,337
Raw,42611.074,43,337
Raw,1.66244179e+05,45,337
Raw,1.71679324e+05,48,337
Raw,76357.646,55,337
Raw,62135.245,56,337
Raw,95959.456,56,337
Raw,82364.769,63,337
Raw,65820.838,65,337
Raw,1.7369114e+05,66,337
Raw,1.82565688e+05,66,337
Raw,64017.761,67,337
Raw,1.00831459e+05,70,337
Raw,1.31279998e+05,79,337
Raw,90139.764,82,337
Raw,42975.326,84,337
Raw,1.02296086e+05,88,337
Raw,49706.749,88,337
Raw,34635.354,89,337
Raw,19394.655,94,337
Raw,1.46795653e+05,95,337
Raw,55398.087,98,337
Raw,81717.528,101,337
Raw,1.84013921e+05,105,337
Raw,1.13292064e+05,108,337
Raw,1.08819218e+05,109,337
Raw,1.62159777e+05,112,337
Raw,87168.477,112,337
Raw,76300.815,114,337
Raw,1.25144452e+05,120,337
Raw,15747.413,121,337
Raw,73380.494,125,337
Raw,76596.019,130,337
Raw,73074.284,133,337
Raw,49270.31,136,337
Raw,1.04573102e+05,138,337
Raw,94740.298,139,337
Raw,1.03135402e+05,140,337
Raw,92223.571,141,337
Raw,2.08712162e+05,142,337
Raw,87337.232,145,337
Raw,72430.152,151,337
Raw,1.435271e+05,151,337
Raw,67312.689,157,337
Raw,27005.827,164,337
Raw,82670.899,173,337
Raw,1.5684722e+05,176,337
Raw,60700.136,177,337
Raw,1.21769169e+05,182,337
Raw,31535.157,185,337
Raw,85910.361,187,337
Raw,26521.34,188,337
Raw,96890.371,188,337
Raw,38872.484,188,337
Raw,1.56959992e+05,189,337
Raw,56806.354,190,337
Raw,1.24561505e+05,191,337
Raw,22808.484,192,337
Raw,1.68365188e+05,200,337
Raw,69442.506,201,337
Raw,1.13821738e+05,201,337
Raw,1.12381177e+05,206,337
Raw,1.84114507e+05,208,337
Raw,65128.474,211,337
Raw,65973.803,220,337
Raw,90609.11,221,337
Raw,58654.237,221,337
Raw,72840.072,222,337
Raw,55415.34,222,337
Raw,67504.66,224,337
Raw,42101.028,224,337
Raw,70969.214,225,337
Raw,95785.486,229,337
Raw,98545.395,229,337
Raw,27268.806,232,337
Raw,93338.578,233,337
Raw,72637.545,240,337
Raw,1.45089022e+05,244,337
Raw,73669.211,251,337
Raw,74716.773,252,337
Raw,32537.995,253,337
Raw,84631.537,259,337
Raw,42310.917,267,337
Raw,1.55319226e+05,275,337
Raw,34720.116,279,337
Raw,1.05468416e+05,284,337
Raw,1.52368422e+05,286,337
Raw,83597.563,288,337
Raw,41994.194,290,337
Raw,96048.004,291,337
Raw,1.21690052e+05,291,337
Raw,1.20001231e+05,298,337
Raw,82893.6,298,337
Raw,1.50016553e+05,300,337
Raw,98805.746,301,337
Raw,1.32725998e+05,303,337
Raw,29394.793,303,337
Raw,1.13446356e+05,309,337
Raw,1.5249547e+05,310,337
Raw,1.22264918e+05,314,337
Raw,1.98258519e+05,316,337
Raw,1.60853524e+05,317,337
Raw,78071.217,326,337
Raw,84487.129,330,337
Raw,57571.212,331,337
Raw,2.08390453e+05,333,337
Raw,98884.051,336,337
Raw,62027.574,339,337
Raw,71138.662,339,337
Raw,68021.791,341,337
Raw,1.12001451e+05,346,337
Raw,1.54728756e+05,352,337
Raw,1.17407392e+05,361,337
Raw,36570.179,361,337
Raw,1.47749289e+05,362,337
Raw,34602.518,363,337
Raw,1.34881362e+05,365,337
Raw,1.02683936e+05,369,337
Raw,29124.767,378,337
Raw,79951.918,387,337
Raw,63683.626,389,337
Raw,26774.282,392,337
Raw,65179.746,395,337
Raw,93353.187,395,337
Raw,58190.826,396,337
Raw,1.00026284e+05,397,337
