Type,Energy,Counts
MPFIT,10,0.42439393
MPFIT,10.046031,0.43207176
MPFIT,10.092061,0.43995959
MPFIT,10.138092,0.44806407
MPFIT,10.184123,0.45639206
MPFIT,10.230153,0.46495059
MPFIT,10.276184,0.47374688
MPFIT,10.322215,0.48278835
MPFIT,10.368245,0.49208261
MPFIT,10.414276,0.50163746
MPFIT,10.460307,0.51146091
MPFIT,10.506338,0.52156115
MPFIT,10.552368,0.53194658
MPFIT,10.598399,0.54262582
MPFIT,10.64443,0.55360769
MPFIT,10.69046,0.56490121
MPFIT,10.736491,0.57651561
MPFIT,10.782522,0.58846035
MPFIT,10.828552,0.60074507
MPFIT,10.874583,0.61337967
MPFIT,10.920614,0.62637422
MPFIT,10.966644,0.63973904
MPFIT,11.012675,0.65348465
MPFIT,11.058706,0.66762179
MPFIT,11.104736,0.68216142
MPFIT,11.150767,0.69711472
MPFIT,11.196798,0.71249309
MPFIT,11.242829,0.72830814
MPFIT,11.288859,0.7445717
MPFIT,11.33489,0.76129581
MPFIT,11.380921,0.77849275
MPFIT,11.426951,0.79617498
MPFIT,11.472982,0.81435519
MPFIT,11.519013,0.83304628
MPFIT,11.565043,0.85226135
MPFIT,11.611074,0.87201371
MPFIT,11.657105,0.89231688
MPFIT,11.703135,0.91318456
MPFIT,11.749166,0.93463066
MPFIT,11.795197,0.95666928
MPFIT,11.841227,0.9793147
MPFIT,11.887258,1.0025814
MPFIT,11.933289,1.026484
MPFIT,11.97932,1.0510373
MPFIT,12.02535,1.0762564
MPFIT,12.071381,1.1021563
MPFIT,12.117412,1.1287523
MPFIT,12.163442,1.15606
MPFIT,12.209473,1.1840948
MPFIT,12.255504,1.2128726
MPFIT,12.301534,1.242409
MPFIT,12.347565,1.2727202
MPFIT,12.393596,1.3038222
MPFIT,12.439626,1.3357311
MPFIT,12.485657,1.3684631
MPFIT,12.531688,1.4020347
MPFIT,12.577718,1.4364621
MPFIT,12.623749,1.4717619
MPFIT,12.66978,1.5079505
MPFIT,12.715811,1.5450445
MPFIT,12.761841,1.5830604
MPFIT,12.807872,1.6220147
MPFIT,12.853903,1.6619239
MPFIT,12.899933,1.7028047
MPFIT,12.945964,1.7446735
MPFIT,12.991995,1.7875468
MPFIT,13.038025,1.8314408
MPFIT,13.084056,1.876372
MPFIT,13.130087,1.9223565
MPFIT,13.176117,1.9694104
MPFIT,13.222148,2.0175496
MPFIT,13.268179,2.06679
MPFIT,13.314209,2.1171473
MPFIT,13.36024,2.1686369
MPFIT,13.406271,2.2212742
MPFIT,13.452302,2.2750741
MPFIT,13.498332,2.3300515
MPFIT,13.544363,2.386221
MPFIT,13.590394,2.4435969
MPFIT,13.636424,2.5021932
MPFIT,13.682455,2.5620236
MPFIT,13.728486,2.6231016
MPFIT,13.774516,2.68544
MPFIT,13.820547,2.7490517
MPFIT,13.866578,2.8139487
MPFIT,13.912608,2.8801431
MPFIT,13.958639,2.9476462
MPFIT,14.00467,3.0164689
MPFIT,14.0507,3.0866219
MPFIT,14.096731,3.1581149
MPFIT,14.142762,3.2309576
MPFIT,14.188793,3.3051589
MPFIT,14.234823,3.3807271
MPFIT,14.280854,3.4576701
MPFIT,14.326885,3.5359951
MPFIT,14.372915,3.6157085
MPFIT,14.418946,3.6968165
MPFIT,14.464977,3.7793242
MPFIT,14.511007,3.8632363
MPFIT,14.557038,3.9485566
MPFIT,14.603069,4.0352883
MPFIT,14.649099,4.1234339
MPFIT,14.69513,4.212995
MPFIT,14.741161,4.3039726
MPFIT,14.787191,4.3963666
MPFIT,14.833222,4.4901765
MPFIT,14.879253,4.5854007
MPFIT,14.925284,4.6820367
MPFIT,14.971314,4.7800814
MPFIT,15.017345,4.8795305
MPFIT,15.063376,4.9803791
MPFIT,15.109406,5.0826212
MPFIT,15.155437,5.18625
MPFIT,15.201468,5.2912576
MPFIT,15.247498,5.3976354
MPFIT,15.293529,5.5053735
