Cut?,Counts,eventNumber,runNumber
Raw,116,573,328
Raw,110,574,328
Raw,120,575,328
Raw,134,576,328
Raw,128,577,328
Raw,107,578,328
Raw,133,579,328
Raw,139,580,328
Raw,127,581,328
Raw,81,582,328
Raw,216,583,328
Raw,71,584,328
Raw,116,585,328
Raw,106,586,328
Raw,131,587,328
Raw,157,588,328
Raw,94,589,328
Raw,64,590,328
Raw,63,591,328
Raw,121,592,328
Raw,84,593,328
Raw,128,594,328
Raw,115,595,328
Raw,86,596,328
Raw,142,598,328
Raw,111,599,328
Raw,88,600,328
Raw,64,601,328
Raw,144,602,328
Raw,73,603,328
Raw,123,604,328
Raw,127,605,328
Raw,84,606,328
Raw,105,607,328
Raw,97,608,328
Raw,140,609,328
Raw,129,610,328
Raw,110,611,328
Raw,110,612,328
Raw,110,613,328
Raw,104,614,328
Raw,111,615,328
Raw,128,616,328
Raw,117,617,328
Raw,14,618,328
Raw,99,619,328
Raw,125,620,328
Raw,151,621,328
Raw,105,622,328
Raw,124,623,328
Raw,78,624,328
Raw,115,625,328
Raw,130,626,328
Raw,115,627,328
Raw,109,628,328
Raw,127,629,328
Raw,123,630,328
Raw,109,631,328
Raw,95,632,328
Raw,115,633,328
Raw,108,634,328
Raw,103,635,328
Raw,47,636,328
Raw,137,636,328
Raw,116,637,328
Raw,123,638,328
Raw,119,639,328
Raw,145,640,328
Raw,102,641,328
Raw,109,642,328
Raw,124,643,328
Raw,113,644,328
Raw,135,645,328
Raw,120,647,328
Raw,93,648,328
Raw,99,649,328
Raw,72,650,328
Raw,103,651,328
Raw,106,653,328
Raw,121,655,328
Raw,21,655,328
Raw,56,656,328
Raw,38,656,328
Raw,85,657,328
Raw,108,658,328
Raw,84,659,328
Raw,128,660,328
Raw,110,661,328
Raw,93,662,328
Raw,222,663,328
Raw,141,664,328
Raw,113,665,328
Raw,101,666,328
Raw,105,667,328
Raw,174,668,328
Raw,117,669,328
Raw,127,671,328
Raw,81,672,328
Raw,238,673,328
Raw,118,674,328
Raw,114,675,328
Raw,127,676,328
Raw,88,677,328
Raw,92,678,328
Raw,163,680,328
Raw,134,681,328
Raw,64,682,328
Raw,124,683,328
Raw,160,685,328
Raw,120,686,328
Raw,78,687,328
Raw,109,688,328
Raw,80,689,328
Raw,175,690,328
Raw,115,691,328
Raw,173,693,328
Raw,121,694,328
Raw,148,695,328
Raw,114,696,328
Raw,127,698,328
Raw,119,699,328
Raw,164,700,328
Raw,96,702,328
Raw,128,703,328
Raw,98,704,328
Raw,131,705,328
Raw,160,706,328
Raw,110,707,328
Raw,41,708,328
Raw,98,709,328
Raw,133,710,328
Raw,88,711,328
Raw,105,712,328
Raw,137,713,328
Raw,112,714,328
Raw,120,715,328
Raw,82,716,328
Raw,115,717,328
Raw,89,718,328
Raw,126,719,328
Raw,107,720,328
Raw,113,721,328
Raw,118,722,328
Raw,95,723,328
Raw,123,724,328
Raw,104,725,328
Raw,122,726,328
Raw,115,727,328
Raw,138,728,328
Raw,117,729,328
Raw,143,730,328
Raw,118,731,328
Raw,121,732,328
Raw,120,733,328
Raw,73,734,328
Raw,118,735,328
Raw,126,736,328
Raw,116,737,328
Raw,72,738,328
Raw,96,739,328
Raw,98,740,328
Raw,110,741,328
Raw,176,742,328
Raw,76,743,328
Raw,115,744,328
Raw,100,745,328
Raw,115,746,328
Raw,109,748,328
Raw,109,749,328
Raw,111,750,328
Raw,153,751,328
Raw,107,752,328
Raw,137,753,328
Raw,113,757,328
Raw,128,758,328
Raw,98,759,328
Raw,129,761,328
Raw,125,762,328
Raw,134,763,328
Raw,21,763,328
Raw,77,764,328
Raw,123,765,328
Raw,5,765,328
Raw,122,766,328
Raw,133,767,328
Raw,70,768,328
Raw,119,769,328
Raw,115,770,328
Raw,127,771,328
Raw,118,772,328
Raw,7,772,328
Raw,36,773,328
Raw,129,774,328
Raw,123,775,328
Raw,219,776,328
Raw,101,777,328
Raw,89,778,328
Raw,59,779,328
Raw,247,780,328
Raw,152,780,328
Raw,118,781,328
Raw,125,782,328
Raw,37,783,328
Raw,56,784,328
Raw,90,785,328
Raw,89,786,328
Raw,115,787,328
Raw,115,788,328
Raw,116,790,328
Raw,112,791,328
Raw,121,792,328
Raw,118,793,328
Raw,131,794,328
Raw,115,795,328
Raw,70,796,328
Raw,126,798,328
Raw,133,799,328
Raw,119,800,328
Raw,74,801,328
Raw,187,802,328
Raw,108,803,328
Raw,121,804,328
Raw,95,806,328
Raw,117,807,328
Raw,6,808,328
Raw,115,810,328
Raw,125,811,328
Raw,148,812,328
Raw,106,813,328
Raw,125,814,328
Raw,113,815,328
Raw,100,816,328
Raw,44,818,328
Raw,117,819,328
Raw,123,820,328
Raw,127,821,328
Raw,118,822,328
Raw,270,822,328
Raw,108,823,328
Raw,92,824,328
Raw,101,825,328
Raw,117,826,328
Raw,98,827,328
Raw,74,828,328
Raw,116,829,328
Raw,120,830,328
Raw,129,831,328
Raw,141,832,328
Raw,130,833,328
Raw,103,834,328
Raw,134,835,328
Raw,43,836,328
Raw,86,836,328
Raw,115,838,328
Raw,112,839,328
Raw,132,840,328
Raw,112,841,328
Raw,131,842,328
Raw,115,843,328
Raw,195,844,328
Raw,55,844,328
Raw,352,845,328
Raw,122,846,328
Raw,104,847,328
Raw,122,848,328
Raw,128,849,328
Raw,92,850,328
Raw,103,851,328
Raw,74,852,328
Raw,135,853,328
Raw,104,854,328
Raw,55,855,328
Raw,135,856,328
Raw,113,857,328
Raw,114,858,328
Raw,125,859,328
Raw,104,860,328
Raw,110,861,328
Raw,73,862,328
Raw,127,863,328
Raw,130,864,328
Raw,125,865,328
Raw,117,866,328
Raw,128,867,328
Raw,134,868,328
Raw,163,870,328
Raw,120,871,328
Raw,110,872,328
Raw,132,873,328
Raw,113,874,328
Raw,126,875,328
Raw,106,876,328
Raw,90,877,328
Raw,113,878,328
Raw,123,879,328
Raw,103,880,328
Raw,114,881,328
Raw,110,882,328
Raw,98,883,328
Raw,121,884,328
Raw,66,885,328
Raw,82,886,328
Raw,119,888,328
Raw,129,889,328
Raw,121,890,328
Raw,57,891,328
Raw,112,893,328
Raw,124,894,328
Raw,238,895,328
Raw,116,895,328
Raw,120,896,328
Raw,121,897,328
Raw,129,898,328
Raw,101,899,328
Raw,83,900,328
Raw,120,901,328
Raw,112,902,328
Raw,38,903,328
Raw,91,904,328
Raw,60,905,328
Raw,97,907,328
Raw,108,908,328
Raw,105,909,328
Raw,103,910,328
Raw,12,910,328
Raw,14,911,328
Raw,120,912,328
Raw,117,913,328
Raw,115,914,328
Raw,120,915,328
Raw,130,916,328
Raw,78,917,328
Raw,109,918,328
Raw,112,919,328
Raw,13,920,328
Raw,115,921,328
Raw,124,922,328
Raw,112,923,328
Raw,122,924,328
Raw,121,925,328
Raw,89,926,328
Raw,105,927,328
Raw,176,928,328
Raw,113,929,328
Raw,121,930,328
Raw,115,931,328
Raw,136,932,328
Raw,83,933,328
Raw,101,934,328
Raw,111,935,328
Raw,132,936,328
Raw,108,937,328
Raw,253,938,328
Raw,91,938,328
Raw,71,939,328
Raw,126,940,328
Raw,142,941,328
Raw,81,942,328
Raw,128,943,328
Raw,121,944,328
Raw,151,945,328
Raw,78,946,328
Raw,241,947,328
Raw,242,947,328
Raw,146,948,328
Raw,122,949,328
Raw,350,950,328
Raw,102,951,328
Raw,124,952,328
Raw,145,953,328
Raw,115,954,328
Raw,88,955,328
Raw,89,956,328
Raw,108,957,328
Raw,116,958,328
Raw,115,959,328
Raw,78,960,328
Raw,122,961,328
Raw,123,963,328
Raw,110,964,328
Raw,108,965,328
Raw,117,966,328
Raw,62,967,328
Raw,65,968,328
Raw,116,969,328
Raw,62,970,328
Raw,10,970,328
Raw,134,971,328
Raw,87,972,328
Raw,102,973,328
Raw,136,974,328
Raw,65,975,328
Raw,116,976,328
Raw,226,977,328
Raw,14,978,328
Raw,88,978,328
Raw,97,979,328
Raw,131,980,328
