Cut?,Counts,eventNumber,runNumber,Type,Target,Energy
Cut,202,482,325,hits,Ti-Ti-9kV,5.0103256
Cut,180,495,325,hits,Ti-Ti-9kV,4.4646466
Cut,180,499,325,hits,Ti-Ti-9kV,4.4646466
Cut,187,504,325,hits,Ti-Ti-9kV,4.6382718
Cut,173,505,325,hits,Ti-Ti-9kV,4.2910215
Cut,172,506,325,hits,Ti-Ti-9kV,4.2662179
Cut,184,515,325,hits,Ti-Ti-9kV,4.563861
Cut,186,516,325,hits,Ti-Ti-9kV,4.6134682
Cut,220,517,325,hits,Ti-Ti-9kV,5.4567903
Cut,208,518,325,hits,Ti-Ti-9kV,5.1591472
Cut,64,521,325,hits,Ti-Ti-9kV,1.5874299
Cut,172,524,325,hits,Ti-Ti-9kV,4.2662179
Cut,179,528,325,hits,Ti-Ti-9kV,4.439843
Cut,177,532,325,hits,Ti-Ti-9kV,4.3902358
Cut,172,535,325,hits,Ti-Ti-9kV,4.2662179
Cut,192,543,325,hits,Ti-Ti-9kV,4.7622897
Cut,178,544,325,hits,Ti-Ti-9kV,4.4150394
Cut,197,551,325,hits,Ti-Ti-9kV,4.8863077
Cut,179,555,325,hits,Ti-Ti-9kV,4.439843
Cut,177,566,325,hits,Ti-Ti-9kV,4.3902358
Cut,182,572,325,hits,Ti-Ti-9kV,4.5142538
Cut,175,576,325,hits,Ti-Ti-9kV,4.3406287
Cut,163,578,325,hits,Ti-Ti-9kV,4.0429855
Cut,183,581,325,hits,Ti-Ti-9kV,4.5390574
Cut,194,589,325,hits,Ti-Ti-9kV,4.8118969
Cut,65,596,325,hits,Ti-Ti-9kV,1.6122335
Cut,189,600,325,hits,Ti-Ti-9kV,4.6878789
Cut,219,605,325,hits,Ti-Ti-9kV,5.4319867
Cut,177,612,325,hits,Ti-Ti-9kV,4.3902358
Cut,162,618,325,hits,Ti-Ti-9kV,4.018182
Cut,61,619,325,hits,Ti-Ti-9kV,1.5130191
Cut,171,625,325,hits,Ti-Ti-9kV,4.2414143
Cut,181,626,325,hits,Ti-Ti-9kV,4.4894502
Cut,188,638,325,hits,Ti-Ti-9kV,4.6630754
Cut,174,643,325,hits,Ti-Ti-9kV,4.3158251
Cut,74,644,325,hits,Ti-Ti-9kV,1.8354658
Cut,173,646,325,hits,Ti-Ti-9kV,4.2910215
Cut,205,650,325,hits,Ti-Ti-9kV,5.0847364
Cut,186,653,325,hits,Ti-Ti-9kV,4.6134682
Cut,203,658,325,hits,Ti-Ti-9kV,5.0351292
Cut,64,669,325,hits,Ti-Ti-9kV,1.5874299
Cut,199,670,325,hits,Ti-Ti-9kV,4.9359149
Cut,198,678,325,hits,Ti-Ti-9kV,4.9111113
Cut,175,680,325,hits,Ti-Ti-9kV,4.3406287
Cut,180,685,325,hits,Ti-Ti-9kV,4.4646466
Cut,162,687,325,hits,Ti-Ti-9kV,4.018182
Cut,120,689,325,hits,Ti-Ti-9kV,2.9764311
Cut,170,695,325,hits,Ti-Ti-9kV,4.2166107
Cut,170,703,325,hits,Ti-Ti-9kV,4.2166107
Cut,175,706,325,hits,Ti-Ti-9kV,4.3406287
Cut,163,710,325,hits,Ti-Ti-9kV,4.0429855
Cut,171,724,325,hits,Ti-Ti-9kV,4.2414143
Cut,175,726,325,hits,Ti-Ti-9kV,4.3406287
Cut,180,728,325,hits,Ti-Ti-9kV,4.4646466
Cut,180,737,325,hits,Ti-Ti-9kV,4.4646466
Cut,198,742,325,hits,Ti-Ti-9kV,4.9111113
Cut,177,749,325,hits,Ti-Ti-9kV,4.3902358
Cut,199,752,325,hits,Ti-Ti-9kV,4.9359149
Cut,179,757,325,hits,Ti-Ti-9kV,4.439843
Cut,212,767,325,hits,Ti-Ti-9kV,5.2583616
Cut,179,769,325,hits,Ti-Ti-9kV,4.439843
Cut,161,775,325,hits,Ti-Ti-9kV,3.9933784
Cut,167,779,325,hits,Ti-Ti-9kV,4.1421999
Cut,198,785,325,hits,Ti-Ti-9kV,4.9111113
Cut,328,788,325,hits,Ti-Ti-9kV,8.1355783
Cut,180,789,325,hits,Ti-Ti-9kV,4.4646466
Cut,178,795,325,hits,Ti-Ti-9kV,4.4150394
Cut,163,799,325,hits,Ti-Ti-9kV,4.0429855
Cut,130,817,325,hits,Ti-Ti-9kV,3.224467
Cut,161,833,325,hits,Ti-Ti-9kV,3.9933784
Cut,178,837,325,hits,Ti-Ti-9kV,4.4150394
Cut,188,840,325,hits,Ti-Ti-9kV,4.6630754
Cut,74,848,325,hits,Ti-Ti-9kV,1.8354658
Cut,193,850,325,hits,Ti-Ti-9kV,4.7870933
Cut,188,867,325,hits,Ti-Ti-9kV,4.6630754
Cut,171,870,325,hits,Ti-Ti-9kV,4.2414143
Cut,203,875,325,hits,Ti-Ti-9kV,5.0351292
Cut,210,876,325,hits,Ti-Ti-9kV,5.2087544
Cut,168,877,325,hits,Ti-Ti-9kV,4.1670035
Cut,205,896,325,hits,Ti-Ti-9kV,5.0847364
Cut,169,899,325,hits,Ti-Ti-9kV,4.1918071
Cut,211,906,325,hits,Ti-Ti-9kV,5.233558
Cut,172,907,325,hits,Ti-Ti-9kV,4.2662179
Cut,178,909,325,hits,Ti-Ti-9kV,4.4150394
Cut,176,929,325,hits,Ti-Ti-9kV,4.3654322
Cut,170,938,325,hits,Ti-Ti-9kV,4.2166107
Cut,192,948,325,hits,Ti-Ti-9kV,4.7622897
Cut,176,952,325,hits,Ti-Ti-9kV,4.3654322
Cut,195,956,325,hits,Ti-Ti-9kV,4.8367005
Cut,186,960,325,hits,Ti-Ti-9kV,4.6134682
Cut,171,963,325,hits,Ti-Ti-9kV,4.2414143
Cut,192,965,325,hits,Ti-Ti-9kV,4.7622897
Cut,197,966,325,hits,Ti-Ti-9kV,4.8863077
Cut,199,970,325,hits,Ti-Ti-9kV,4.9359149
Cut,161,978,325,hits,Ti-Ti-9kV,3.9933784
Cut,193,979,325,hits,Ti-Ti-9kV,4.7870933
Cut,183,983,325,hits,Ti-Ti-9kV,4.5390574
Cut,66,998,325,hits,Ti-Ti-9kV,1.6370371
Cut,84,1020,325,hits,Ti-Ti-9kV,2.0835018
Cut,193,1021,325,hits,Ti-Ti-9kV,4.7870933
Cut,85,1023,325,hits,Ti-Ti-9kV,2.1083053
Cut,176,1038,325,hits,Ti-Ti-9kV,4.3654322
Cut,154,1046,325,hits,Ti-Ti-9kV,3.8197532
Cut,201,1051,325,hits,Ti-Ti-9kV,4.9855221
Cut,150,1059,325,hits,Ti-Ti-9kV,3.7205388
Cut,167,1066,325,hits,Ti-Ti-9kV,4.1421999
Cut,97,1067,325,hits,Ti-Ti-9kV,2.4059485
Cut,180,1071,325,hits,Ti-Ti-9kV,4.4646466
