Cut?,Counts,eventNumber,runNumber
Raw,1.44821895e+05,0,332
Raw,1.73818194e+05,1,332
Raw,1.46717834e+05,2,332
Raw,1.46964424e+05,3,332
Raw,1.5061766e+05,4,332
Raw,2.81246249e+05,5,332
Raw,1.7312213e+05,6,332
Raw,4.06829294e+05,10,332
Raw,1.65518543e+05,11,332
Raw,2.29365953e+05,14,332
Raw,2.03082971e+05,14,332
Raw,1.5158235e+05,15,332
Raw,3.35678762e+05,17,332
Raw,3.21152254e+05,18,332
Raw,2.07487276e+05,19,332
Raw,1.98664941e+05,21,332
Raw,1.46261333e+05,22,332
Raw,1.4758957e+05,23,332
Raw,1.63485814e+05,24,332
Raw,91760.699,24,332
Raw,1.53029532e+05,25,332
Raw,3.77432832e+05,26,332
Raw,21689.353,28,332
Raw,1.52306009e+05,28,332
Raw,1.3540335e+05,29,332
Raw,1.04213877e+05,30,332
Raw,2.5215496e+05,30,332
Raw,4.27114477e+05,31,332
Raw,1.56244878e+05,32,332
Raw,2.76600995e+05,33,332
Raw,1.57435341e+05,34,332
Raw,4.42688624e+05,35,332
Raw,49802.08,35,332
Raw,1.2755855e+05,37,332
Raw,1.37361594e+05,38,332
Raw,1.0161861e+05,38,332
Raw,1.80298486e+05,39,332
Raw,2.40171958e+05,40,332
Raw,3.24123989e+05,41,332
Raw,1.31067321e+05,42,332
Raw,1.44093195e+05,43,332
Raw,2.44695978e+05,45,332
Raw,1.52374109e+05,46,332
Raw,3.20548064e+05,47,332
Raw,3.03334186e+05,48,332
Raw,1.59984662e+05,49,332
Raw,3.93015563e+05,50,332
Raw,3.72790512e+05,51,332
Raw,2.78442152e+05,53,332
Raw,1.43058325e+05,53,332
Raw,1.22185701e+05,53,332
Raw,1.3765401e+05,55,332
Raw,1.07962539e+05,56,332
Raw,2.62541303e+05,56,332
Raw,1.42433078e+05,57,332
Raw,1.37626677e+05,57,332
Raw,1.65382729e+05,58,332
Raw,3.68439637e+05,59,332
Raw,69038.442,59,332
Raw,3.97162812e+05,60,332
Raw,2.50405286e+05,62,332
Raw,2.79663404e+05,63,332
Raw,3.18372823e+05,64,332
Raw,2.35378332e+05,65,332
Raw,2.80464511e+05,66,332
Raw,4.00299245e+05,67,332
Raw,2.42749417e+05,68,332
Raw,1.32466932e+05,69,332
Raw,1.55079083e+05,70,332
Raw,1.30967112e+05,71,332
Raw,1.42691687e+05,71,332
Raw,2.50370793e+05,72,332
Raw,1.83024561e+05,73,332
Raw,4.0993016e+05,74,332
Raw,2.897169e+05,75,332
Raw,2.34274928e+05,75,332
Raw,3.49234307e+05,76,332
Raw,3.64229576e+05,78,332
Raw,1.10219289e+05,78,332
Raw,4.44730862e+05,79,332
Raw,1.35713266e+05,79,332
Raw,2.2661671e+05,80,332
Raw,2.35040818e+05,81,332
Raw,3.43945895e+05,82,332
Raw,1.62485185e+05,83,332
Raw,2.98295479e+05,84,332
Raw,3.08443142e+05,84,332
Raw,1.44019989e+05,85,332
Raw,1.23841769e+05,86,332
Raw,1.49510853e+05,87,332
Raw,3.74982353e+05,88,332
Raw,1.58340094e+05,89,332
Raw,81811.69,90,332
Raw,1.43155078e+05,90,332
Raw,1.64323384e+05,91,332
Raw,97393.716,91,332
Raw,1.46111019e+05,92,332
Raw,1.46421679e+05,93,332
Raw,1.53672179e+05,94,332
Raw,1.3898299e+05,95,332
Raw,2.62124725e+05,96,332
Raw,1.63566279e+05,97,332
Raw,1.62781551e+05,98,332
Raw,2.30253391e+05,99,332
Raw,2.77675168e+05,99,332
Raw,1.22913687e+05,100,332
Raw,2.26008567e+05,101,332
Raw,1.24498975e+05,103,332
Raw,1.37010309e+05,104,332
Raw,2.2282774e+05,105,332
Raw,1.14091067e+05,105,332
Raw,3.07015406e+05,106,332
Raw,1.52396745e+05,107,332
Raw,89532.442,108,332
Raw,1.63682203e+05,108,332
Raw,1.33914391e+05,109,332
Raw,3782.6241,109,332
Raw,1.01978287e+05,111,332
Raw,2.25558327e+05,111,332
Raw,2.30407689e+05,112,332
Raw,1.64878715e+05,113,332
Raw,1.64706671e+05,116,332
Raw,1.20478469e+05,116,332
Raw,3.29168047e+05,118,332
Raw,1.35694318e+05,119,332
Raw,2.3383475e+05,121,332
Raw,2.5064591e+05,122,332
Raw,1.35104089e+05,123,332
Raw,1.38454018e+05,124,332
Raw,1.49378455e+05,125,332
Raw,1.49999368e+05,126,332
Raw,1.32802551e+05,127,332
Raw,1.96277852e+05,127,332
Raw,1.17242656e+05,127,332
Raw,2.80344473e+05,128,332
Raw,1.35564749e+05,129,332
Raw,49323.151,130,332
Raw,1.47594618e+05,130,332
Raw,2.07764914e+05,132,332
Raw,1.50446406e+05,133,332
Raw,2.71480591e+05,134,332
Raw,2.68699575e+05,135,332
Raw,3.18713824e+05,136,332
Raw,1.38899463e+05,137,332
Raw,2.37797874e+05,138,332
Raw,1.73374942e+05,139,332
Raw,1.53986413e+05,140,332
Raw,1.24184248e+05,140,332
Raw,1.9130373e+05,141,332
Raw,1.48502566e+05,143,332
