length,run
4.9701782,328
3.7440132,328
4.9156576,328
5.3208245,328
4.503776,328
4.734235,328
3.7338882,328
3.9969539,328
2.8149434,328
4.5737781,328
4.9363271,328
5.3225059,328
5.6095792,328
4.6092303,328
1.797448,328
2.6730026,328
4.5731175,328
3.7906639,328
5.214516,328
5.7220746,328
5.2827717,328
4.0316665,328
5.6256328,328
2.8300068,328
4.5655249,328
4.0299141,328
5.8341927,328
2.6300122,328
0.95639416,328
4.8012405,328
2.2247507,328
3.9967194,328
4.9698859,328
5.675481,328
3.5321436,328
4.2771492,328
2.0333562,328
4.0753647,328
4.8923595,328
3.4715795,328
2.665145,328
4.7522427,328
5.0911201,328
4.8064419,328
4.2454882,328
3.9464148,328
5.2198096,328
4.0508583,328
3.6982283,328
5.8597746,328
4.6677818,328
5.5158598,328
4.1913372,328
3.6130729,328
3.9363609,328
5.0403793,328
3.1479122,328
4.5356261,328
4.4760919,328
5.1731397,328
4.6150379,328
4.5715632,328
4.7941784,328
4.566403,328
5.2058087,328
1.2744488,328
5.0240435,328
5.3595422,328
5.1137396,328
4.2990672,328
4.5787042,328
4.8059189,328
4.9516659,328
5.1293408,328
1.832991,328
2.9507635,328
4.161505,328
4.8107245,328
4.8393596,328
3.9246863,328
5.7270209,328
5.8874923,328
5.1845223,328
5.8315666,328
4.4736894,328
2.3958034,328
5.754814,328
4.0366505,328
5.3024958,328
4.7101884,328
4.8863766,328
3.3403983,328
4.1995564,328
5.6506255,328
5.0290577,328
2.6083799,328
1.5968937,328
5.7040024,328
4.1864828,328
2.3936069,328
4.6303271,328
4.7265769,328
3.9799393,328
5.4804379,328
3.8557525,328
4.4027081,328
3.4516266,328
5.5434923,328
5.8788558,328
5.8429701,328
5.4644619,328
4.9048626,328
5.0150492,328
1.7250221,328
3.5543129,328
4.8692452,328
4.6911589,328
3.6811548,328
2.1375413,328
3.7546264,328
4.5628235,328
2.4954631,328
4.3413736,328
4.3019507,328
2.5137935,328
5.9403009,328
4.8052005,328
3.1758907,328
5.2405446,328
5.2240409,328
4.0697732,328
5.0267781,328
1.5955166,328
4.8075067,328
5.4762576,328
3.7701096,328
5.2941473,328
2.7329511,328
5.7058297,328
4.9880617,328
5.4127265,328
2.6392585,328
5.5041308,328
4.8618012,328
5.541936,328
5.1747992,328
5.6754282,328
1.9876627,328
