kurtosisTransverse,run
-0.65182376,328
0.62947275,328
0.90117605,328
-0.22428015,328
-0.59625414,328
-0.79469852,328
-0.083308303,328
-0.5838875,328
-0.39197584,328
-0.065541659,328
-0.3442698,328
0.058766553,328
0.43512472,328
-0.60260516,328
-0.18438133,328
-0.5332351,328
0.2645445,328
0.76313116,328
0.23119073,328
-0.83109639,328
-0.2390822,328
-0.57266868,328
-0.27082685,328
-0.33648426,328
-0.76681057,328
-0.13424205,328
-0.42280012,328
-0.63283493,328
-0.27324453,328
0.29495867,328
-0.15257073,328
0.16895194,328
0.47642945,328
-0.11842134,328
-0.13176962,328
-0.27847449,328
0.40389546,328
1.4419056,328
-0.02717044,328
1.3433158,328
-0.15230221,328
-0.2684387,328
-0.54454628,328
1.2540063,328
0.0015362603,328
-0.34819395,328
-0.83212359,328
-0.54001243,328
-0.27921162,328
-0.047491463,328
0.14408907,328
-0.29398034,328
-0.13186442,328
-0.01098488,328
-0.25268309,328
-0.3870512,328
-0.56607324,328
-0.53892828,328
-0.1024998,328
-0.55573663,328
-0.39401182,328
0.69228534,328
-0.18833431,328
-0.35497368,328
-0.63442489,328
-0.40775781,328
-0.023203159,328
-0.37496571,328
0.16999024,328
-0.50441852,328
-0.26793446,328
-0.045346415,328
1.088024,328
-0.58505872,328
0.27286291,328
-0.39752236,328
-0.33983289,328
-0.15493312,328
-0.025501302,328
-0.15049655,328
0.030566086,328
0.74935464,328
-0.40053387,328
0.24843935,328
-0.51571115,328
-0.10560588,328
-0.42554355,328
-0.28941222,328
-0.18507472,328
-0.27114236,328
-0.55017848,328
-0.11500069,328
-0.56790686,328
-0.14452481,328
0.77681542,328
-0.68550281,328
0.81053519,328
0.21438907,328
0.018779328,328
0.27345504,328
0.34567699,328
-0.050230121,328
0.063222305,328
-0.14066968,328
0.78477915,328
-0.19198275,328
-0.32194461,328
-0.29550937,328
-0.098152678,328
-0.024540967,328
0.60580426,328
-0.41102088,328
0.19369068,328
0.45510189,328
-0.23753795,328
0.024385813,328
0.027436474,328
-0.11190386,328
-0.83807064,328
-0.11588508,328
-0.30434643,328
-0.35240015,328
-0.49303032,328
-0.26035316,328
-0.81245672,328
-0.27026273,328
0.015481808,328
-0.71795067,328
-0.2847137,328
0.32524726,328
-0.56763065,328
1.3042981,328
-0.53244585,328
-0.48922971,328
-0.20930655,328
-0.17339015,328
-0.10163027,328
-0.41475111,328
-0.74796855,328
-0.43528401,328
-0.11878345,328
-0.34960629,328
-0.2217196,328
-0.44349259,328
-0.18557467,328
0.56893687,328
-0.43516157,328
0.51820877,328
-0.35676928,328
-0.39594067,328
0.013654052,328
0.16004136,328
1.0035214,328
-0.73320535,328
-0.38140141,328
0.012124394,328
-0.11426693,328
-0.068346617,328
-0.15593923,328
1.0314874,328
-0.28783946,328
-0.38997813,328
-0.56387426,328
0.37202123,328
-0.27776511,328
-0.36933952,328
-0.10392963,328
0.64438243,328
-0.28091002,328
0.27063623,328
-0.27450804,328
0.098612663,328
-0.066695448,328
0.21369984,328
0.95758686,328
-0.47614052,328
0.024492458,328
0.027261947,328
0.13083754,328
-0.48131194,328
-0.38184522,328
0.46175704,328
-0.36379544,328
-0.50529835,328
-0.21726449,328
-0.097827151,328
0.25038344,328
0.20964203,328
-0.19610674,328
0.34146943,328
0.051852089,328
0.29241621,328
-0.50687884,328
-0.55280374,328
-0.28008565,328
-0.067917408,328
-0.22121388,328
-0.38595199,328
-0.59622651,328
-0.21207242,328
-0.20529565,328
0.83598164,328
-0.53218568,328
-0.52533827,328
-0.22613702,328
0.43163657,328
-0.035351264,328
-0.3733309,328
-0.77924787,328
-0.58438646,328
-0.4180939,328
0.4633805,328
-0.78718724,328
0.49945135,328
0.063874171,328
0.13843156,328
-0.24439274,328
0.24494969,328
0.8344623,328
0.35598155,328
1.0195063,328
0.75533802,328
-0.16292054,328
-0.84120874,328
0.75456989,328
0.031398961,328
0.0087474145,328
-0.235895,328
0.90956736,328
-0.18519147,328
-0.47216173,328
-0.25549337,328
0.32998972,328
-0.61912921,328
-0.17818122,328
0.64957259,328
1.1147508,328
-0.73220678,328
-0.33199325,328
-0.25965607,328
-0.2690624,328
-0.43725393,328
-0.67755761,328
1.0787874,328
-0.67419394,328
0.26664511,328
0.20133421,328
0.39802109,328
