Cut?,Counts,eventNumber,runNumber
Raw,44366.813,2,340
Raw,9543.0765,10,340
Raw,45456.056,11,340
Raw,28356.954,13,340
Raw,63761.837,23,340
Raw,32419.635,25,340
Raw,1.43284464e+05,30,340
Raw,45748.922,31,340
Raw,80528.894,39,340
Raw,23514.192,39,340
Raw,99652.281,45,340
Raw,1.20860086e+05,59,340
Raw,44324.775,62,340
Raw,45288.557,67,340
Raw,12686.299,67,340
Raw,32251.968,75,340
Raw,50060.283,88,340
Raw,19102.129,88,340
Raw,1.24195171e+05,94,340
Raw,45546.34,101,340
Raw,20469.368,101,340
Raw,49756.155,111,340
Raw,53632.385,111,340
Raw,48658.307,113,340
Raw,53179.052,113,340
Raw,36471.292,116,340
Raw,56236.467,118,340
Raw,42976.058,118,340
Raw,26991.968,121,340
Raw,77218.16,124,340
Raw,89834.046,125,340
Raw,57123.258,135,340
Raw,53956.127,141,340
Raw,1.08237112e+05,149,340
Raw,45832.947,157,340
Raw,1.28965234e+05,161,340
Raw,34891.073,161,340
Raw,37227.826,164,340
Raw,64859.775,164,340
Raw,34824.65,166,340
Raw,55651.339,168,340
Raw,1.3853833e+05,171,340
Raw,31844.151,172,340
Raw,34894.674,172,340
Raw,68448.399,175,340
Raw,11016.039,177,340
Raw,43355.713,179,340
Raw,40537.389,187,340
Raw,43419.836,200,340
Raw,31725.475,206,340
Raw,37308.217,208,340
Raw,48938.326,208,340
Raw,38688.847,213,340
Raw,49895.322,224,340
Raw,51188.609,229,340
Raw,46791.134,239,340
Raw,37738.854,241,340
Raw,99964.04,241,340
Raw,67817.779,251,340
Raw,55830.534,251,340
Raw,1.02833281e+05,256,340
Raw,1.40116604e+05,259,340
Raw,52224.159,269,340
Raw,48727.141,270,340
Raw,36803.523,277,340
Raw,47684.56,282,340
Raw,28079.135,290,340
Raw,84998.258,290,340
Raw,30406.444,290,340
Raw,14648.203,291,340
Raw,22599.54,298,340
Raw,66906.121,301,340
Raw,38339.131,301,340
Raw,31852.293,303,340
Raw,76925.598,303,340
Raw,45360.271,310,340
Raw,51762.246,315,340
Raw,18446.271,315,340
Raw,63592.55,317,340
Raw,64994.702,324,340
Raw,61843.957,332,340
Raw,50918.062,333,340
Raw,28826.184,333,340
Raw,47417.703,337,340
Raw,34477.472,342,340
Raw,36399.174,346,340
Raw,53438.143,352,340
Raw,43705.284,361,340
Raw,40945.608,361,340
Raw,44741.811,362,340
Raw,57157.54,364,340
Raw,1.08515613e+05,370,340
Raw,90979.931,375,340
Raw,59073.817,376,340
Raw,12142.342,378,340
Raw,17621.093,394,340
Raw,58483.735,396,340
Raw,30977.65,399,340
Raw,26115.683,400,340
Raw,39291.937,409,340
Raw,48879.851,414,340
Raw,34112.575,422,340
Raw,18708.49,422,340
Raw,1.04913681e+05,434,340
Raw,16562.049,439,340
Raw,42596.394,439,340
Raw,47474.22,439,340
Raw,50821.089,440,340
Raw,69547.48,442,340
Raw,94280.147,443,340
Raw,71663.054,469,340
Raw,32459.104,469,340
Raw,1.07186232e+05,472,340
Raw,97140.505,484,340
Raw,43382.032,485,340
Raw,20464.806,486,340
Raw,1.03334803e+05,487,340
Raw,55136.624,487,340
Raw,29742.849,489,340
Raw,46375.395,491,340
Raw,17061.304,494,340
Raw,1.14337615e+05,494,340
Raw,31641.607,499,340
Raw,54385.37,502,340
Raw,51344.737,502,340
Raw,79513.906,504,340
Raw,45230.126,504,340
Raw,25697.5,507,340
Raw,1.13073997e+05,513,340
Raw,39964.713,518,340
Raw,55650.259,524,340
Raw,68941.578,529,340
Raw,14390.669,538,340
Raw,63550.896,539,340
Raw,44906.544,556,340
Raw,27990.105,556,340
Raw,1.1906679e+05,556,340
Raw,99296.015,558,340
Raw,41704.748,563,340
Raw,60854.67,568,340
Raw,54344.996,569,340
Raw,38998.624,578,340
Raw,32532.004,579,340
Raw,39533.876,579,340
Raw,38599.778,585,340
