Type,Energy,Counts
MPFIT,5,11.282837
MPFIT,5.0366911,11.440153
MPFIT,5.0733823,11.599818
MPFIT,5.1100734,11.761865
MPFIT,5.1467645,11.926327
MPFIT,5.1834556,12.093238
MPFIT,5.2201468,12.262629
MPFIT,5.2568379,12.434537
MPFIT,5.293529,12.608994
MPFIT,5.3302201,12.786035
MPFIT,5.3669113,12.965695
MPFIT,5.4036024,13.14801
MPFIT,5.4402935,13.333015
MPFIT,5.4769847,13.520746
MPFIT,5.5136758,13.71124
MPFIT,5.5503669,13.904532
MPFIT,5.587058,14.10066
MPFIT,5.6237492,14.299661
MPFIT,5.6604403,14.501573
MPFIT,5.6971314,14.706434
MPFIT,5.7338225,14.914282
MPFIT,5.7705137,15.125156
MPFIT,5.8072048,15.339095
MPFIT,5.8438959,15.556139
MPFIT,5.8805871,15.776326
MPFIT,5.9172782,15.999698
MPFIT,5.9539693,16.226294
MPFIT,5.9906604,16.456156
MPFIT,6.0273516,16.689324
MPFIT,6.0640427,16.92584
MPFIT,6.1007338,17.165746
MPFIT,6.1374249,17.409084
MPFIT,6.1741161,17.655896
MPFIT,6.2108072,17.906225
MPFIT,6.2474983,18.160114
MPFIT,6.2841895,18.417607
MPFIT,6.3208806,18.678747
MPFIT,6.3575717,18.943579
MPFIT,6.3942628,19.212147
MPFIT,6.430954,19.484495
MPFIT,6.4676451,19.76067
MPFIT,6.5043362,20.040715
MPFIT,6.5410274,20.324678
MPFIT,6.5777185,20.612604
MPFIT,6.6144096,20.90454
MPFIT,6.6511007,21.200531
MPFIT,6.6877919,21.500626
MPFIT,6.724483,21.804871
MPFIT,6.7611741,22.113314
MPFIT,6.7978652,22.426003
MPFIT,6.8345564,22.742986
MPFIT,6.8712475,23.064312
MPFIT,6.9079386,23.390029
MPFIT,6.9446298,23.720187
MPFIT,6.9813209,24.054834
MPFIT,7.018012,24.394021
MPFIT,7.0547031,24.737797
MPFIT,7.0913943,25.086213
MPFIT,7.1280854,25.439319
MPFIT,7.1647765,25.797165
MPFIT,7.2014676,26.159804
MPFIT,7.2381588,26.527285
MPFIT,7.2748499,26.89966
MPFIT,7.311541,27.276981
MPFIT,7.3482322,27.659301
MPFIT,7.3849233,28.04667
MPFIT,7.4216144,28.439142
MPFIT,7.4583055,28.83677
MPFIT,7.4949967,29.239605
MPFIT,7.5316878,29.647702
MPFIT,7.5683789,30.061113
MPFIT,7.60507,30.479892
MPFIT,7.6417612,30.904092
MPFIT,7.6784523,31.333768
MPFIT,7.7151434,31.768973
MPFIT,7.7518346,32.209762
MPFIT,7.7885257,32.656189
MPFIT,7.8252168,33.108308
MPFIT,7.8619079,33.566175
MPFIT,7.8985991,34.029844
MPFIT,7.9352902,34.499369
MPFIT,7.9719813,34.974807
MPFIT,8.0086724,35.456212
MPFIT,8.0453636,35.94364
MPFIT,8.0820547,36.437146
MPFIT,8.1187458,36.936785
MPFIT,8.155437,37.442614
MPFIT,8.1921281,37.954688
MPFIT,8.2288192,38.473063
MPFIT,8.2655103,38.997794
MPFIT,8.3022015,39.528938
MPFIT,8.3388926,40.06655
MPFIT,8.3755837,40.610687
MPFIT,8.4122748,41.161404
MPFIT,8.448966,41.718758
MPFIT,8.4856571,42.282804
MPFIT,8.5223482,42.853599
MPFIT,8.5590394,43.431199
MPFIT,8.5957305,44.01566
MPFIT,8.6324216,44.607037
MPFIT,8.6691127,45.205387
MPFIT,8.7058039,45.810765
MPFIT,8.742495,46.423228
MPFIT,8.7791861,47.04283
MPFIT,8.8158773,47.669629
MPFIT,8.8525684,48.303679
MPFIT,8.8892595,48.945035
MPFIT,8.9259506,49.593754
MPFIT,8.9626418,50.249889
MPFIT,8.9993329,50.913498
MPFIT,9.036024,51.584633
MPFIT,9.0727151,52.26335
MPFIT,9.1094063,52.949704
MPFIT,9.1460974,53.643749
MPFIT,9.1827885,54.345539
MPFIT,9.2194797,55.055127
MPFIT,9.2561708,55.772569
MPFIT,9.2928619,56.497916
MPFIT,9.329553,57.231223
MPFIT,9.3662442,57.972542
MPFIT,9.4029353,58.721926
MPFIT,9.4396264,59.479427
MPFIT,9.4763175,60.245097
MPFIT,9.5130087,61.018989
MPFIT,9.5496998,61.801152
MPFIT,9.5863909,62.591639
MPFIT,9.6230821,63.3905
MPFIT,9.6597732,64.197785
MPFIT,9.6964643,65.013545
MPFIT,9.7331554,65.837828
MPFIT,9.7698466,66.670683
MPFIT,9.8065377,67.51216
MPFIT,9.8432288,68.362306
MPFIT,9.8799199,69.221169
MPFIT,9.9166111,70.088796
MPFIT,9.9533022,70.965233
MPFIT,9.9899933,71.850528
MPFIT,10.026684,72.744726
MPFIT,10.063376,73.647871
MPFIT,10.100067,74.560008
MPFIT,10.136758,75.481181
MPFIT,10.173449,76.411434
MPFIT,10.21014,77.350809
MPFIT,10.246831,78.299348
MPFIT,10.283522,79.257093
MPFIT,10.320213,80.224084
MPFIT,10.356905,81.200362
MPFIT,10.393596,82.185966
MPFIT,10.430287,83.180935
MPFIT,10.466978,84.185307
MPFIT,10.503669,85.199118
MPFIT,10.54036,86.222407
MPFIT,10.577051,87.255207
MPFIT,10.613742,88.297554
MPFIT,10.650434,89.349483
MPFIT,10.687125,90.411027
MPFIT,10.723816,91.482217
