Type,Energy,Counts
MPFIT,41,0.44093324
MPFIT,41.237492,0.44608346
MPFIT,41.474983,0.45127393
MPFIT,41.712475,0.45650464
MPFIT,41.949967,0.46177561
MPFIT,42.187458,0.46708683
MPFIT,42.42495,0.47243829
MPFIT,42.662442,0.47782997
MPFIT,42.899933,0.48326187
MPFIT,43.137425,0.48873394
MPFIT,43.374917,0.49424617
MPFIT,43.612408,0.49979851
MPFIT,43.8499,0.50539092
MPFIT,44.087392,0.51102336
MPFIT,44.324883,0.51669577
MPFIT,44.562375,0.5224081
MPFIT,44.799867,0.52816027
MPFIT,45.037358,0.53395221
MPFIT,45.27485,0.53978385
MPFIT,45.512342,0.5456551
MPFIT,45.749833,0.55156588
MPFIT,45.987325,0.55751608
MPFIT,46.224817,0.56350561
MPFIT,46.462308,0.56953435
MPFIT,46.6998,0.57560219
MPFIT,46.937292,0.581709
MPFIT,47.174783,0.58785467
MPFIT,47.412275,0.59403905
MPFIT,47.649767,0.60026201
MPFIT,47.887258,0.60652339
MPFIT,48.12475,0.61282304
MPFIT,48.362241,0.6191608
MPFIT,48.599733,0.6255365
MPFIT,48.837225,0.63194996
MPFIT,49.074716,0.63840102
MPFIT,49.312208,0.64488946
MPFIT,49.5497,0.65141511
MPFIT,49.787191,0.65797776
MPFIT,50.024683,0.6645772
MPFIT,50.262175,0.6712132
MPFIT,50.499666,0.67788556
MPFIT,50.737158,0.68459404
MPFIT,50.97465,0.6913384
MPFIT,51.212141,0.69811839
MPFIT,51.449633,0.70493377
MPFIT,51.687125,0.71178427
MPFIT,51.924616,0.71866964
MPFIT,52.162108,0.72558959
MPFIT,52.3996,0.73254385
MPFIT,52.637091,0.73953212
MPFIT,52.874583,0.74655412
MPFIT,53.112075,0.75360954
MPFIT,53.349566,0.76069807
MPFIT,53.587058,0.76781939
MPFIT,53.82455,0.77497318
MPFIT,54.062041,0.78215911
MPFIT,54.299533,0.78937684
MPFIT,54.537025,0.79662602
MPFIT,54.774516,0.80390629
MPFIT,55.012008,0.81121731
MPFIT,55.2495,0.81855869
MPFIT,55.486991,0.82593006
MPFIT,55.724483,0.83333105
MPFIT,55.961975,0.84076125
MPFIT,56.199466,0.84822027
MPFIT,56.436958,0.85570771
MPFIT,56.67445,0.86322314
MPFIT,56.911941,0.87076616
MPFIT,57.149433,0.87833634
MPFIT,57.386925,0.88593323
MPFIT,57.624416,0.8935564
MPFIT,57.861908,0.90120539
MPFIT,58.0994,0.90887976
MPFIT,58.336891,0.91657903
MPFIT,58.574383,0.92430274
MPFIT,58.811875,0.9320504
MPFIT,59.049366,0.93982154
MPFIT,59.286858,0.94761565
MPFIT,59.52435,0.95543224
MPFIT,59.761841,0.9632708
MPFIT,59.999333,0.97113082
MPFIT,60.236825,0.97901177
MPFIT,60.474316,0.98691312
MPFIT,60.711808,0.99483435
MPFIT,60.9493,1.0027749
MPFIT,61.186791,1.0107342
MPFIT,61.424283,1.0187118
MPFIT,61.661775,1.026707
MPFIT,61.899266,1.0347193
MPFIT,62.136758,1.0427482
MPFIT,62.374249,1.0507929
MPFIT,62.611741,1.058853
MPFIT,62.849233,1.0669279
MPFIT,63.086724,1.0750168
MPFIT,63.324216,1.0831194
MPFIT,63.561708,1.0912348
MPFIT,63.799199,1.0993625
MPFIT,64.036691,1.1075019
MPFIT,64.274183,1.1156523
MPFIT,64.511674,1.1238132
MPFIT,64.749166,1.1319837
MPFIT,64.986658,1.1401634
MPFIT,65.224149,1.1483515
MPFIT,65.461641,1.1565473
MPFIT,65.699133,1.1647503
MPFIT,65.936624,1.1729597
MPFIT,66.174116,1.1811748
MPFIT,66.411608,1.189395
MPFIT,66.649099,1.1976195
MPFIT,66.886591,1.2058477
MPFIT,67.124083,1.2140789
MPFIT,67.361574,1.2223123
MPFIT,67.599066,1.2305472
MPFIT,67.836558,1.238783
MPFIT,68.074049,1.2470188
MPFIT,68.311541,1.2552541
MPFIT,68.549033,1.2634879
MPFIT,68.786524,1.2717197
MPFIT,69.024016,1.2799486
MPFIT,69.261508,1.2881739
MPFIT,69.498999,1.2963949
MPFIT,69.736491,1.3046108
MPFIT,69.973983,1.3128208
MPFIT,70.211474,1.3210242
MPFIT,70.448966,1.3292202
MPFIT,70.686458,1.337408
MPFIT,70.923949,1.3455869
MPFIT,71.161441,1.3537561
MPFIT,71.398933,1.3619148
MPFIT,71.636424,1.3700622
MPFIT,71.873916,1.3781976
MPFIT,72.111408,1.38632
MPFIT,72.348899,1.3944289
MPFIT,72.586391,1.4025232
MPFIT,72.823883,1.4106024
MPFIT,73.061374,1.4186654
MPFIT,73.298866,1.4267117
MPFIT,73.536358,1.4347402
MPFIT,73.773849,1.4427503
MPFIT,74.011341,1.450741
MPFIT,74.248833,1.4587117
MPFIT,74.486324,1.4666615
MPFIT,74.723816,1.4745895
MPFIT,74.961308,1.482495
MPFIT,75.198799,1.4903771
MPFIT,75.436291,1.498235
MPFIT,75.673783,1.5060679
MPFIT,75.911274,1.513875
MPFIT,76.148766,1.5216554
MPFIT,76.386258,1.5294083
MPFIT,76.623749,1.5371329
MPFIT,76.861241,1.5448284
MPFIT,77.098732,1.5524939
MPFIT,77.336224,1.5601286
MPFIT,77.573716,1.5677317
MPFIT,77.811207,1.5753024
MPFIT,78.048699,1.5828398
MPFIT,78.286191,1.5903431
MPFIT,78.523682,1.5978115
MPFIT,78.761174,1.6052441
MPFIT,78.998666,1.6126402
MPFIT,79.236157,1.619999
MPFIT,79.473649,1.6273195
MPFIT,79.711141,1.634601
MPFIT,79.948632,1.6418427
MPFIT,80.186124,1.6490437
MPFIT,80.423616,1.6562032
MPFIT,80.661107,1.6633205
MPFIT,80.898599,1.6703947
MPFIT,81.136091,1.677425
MPFIT,81.373582,1.6844106
MPFIT,81.611074,1.6913507
MPFIT,81.848566,1.6982445
MPFIT,82.086057,1.7050913
MPFIT,82.323549,1.7118901
MPFIT,82.561041,1.7186402
MPFIT,82.798532,1.7253409
MPFIT,83.036024,1.7319914
MPFIT,83.273516,1.7385908
MPFIT,83.511007,1.7451385
MPFIT,83.748499,1.7516336
MPFIT,83.985991,1.7580753
MPFIT,84.223482,1.7644629
MPFIT,84.460974,1.7707957
MPFIT,84.698466,1.7770729
MPFIT,84.935957,1.7832938
MPFIT,85.173449,1.7894575
MPFIT,85.410941,1.7955634
MPFIT,85.648432,1.8016107
MPFIT,85.885924,1.8075988
MPFIT,86.123416,1.8135268
MPFIT,86.360907,1.8193941
MPFIT,86.598399,1.8251999
MPFIT,86.835891,1.8309436
MPFIT,87.073382,1.8366245
MPFIT,87.310874,1.8422418
MPFIT,87.548366,1.8477949
MPFIT,87.785857,1.8532832
MPFIT,88.023349,1.8587058
MPFIT,88.260841,1.8640622
MPFIT,88.498332,1.8693518
MPFIT,88.735824,1.8745738
MPFIT,88.973316,1.8797276
MPFIT,89.210807,1.8848126
MPFIT,89.448299,1.8898282
MPFIT,89.685791,1.8947737
MPFIT,89.923282,1.8996486
MPFIT,90.160774,1.9044521
MPFIT,90.398266,1.9091839
MPFIT,90.635757,1.9138431
MPFIT,90.873249,1.9184294
MPFIT,91.11074,1.922942
MPFIT,91.348232,1.9273805
MPFIT,91.585724,1.9317443
MPFIT,91.823215,1.9360328
MPFIT,92.060707,1.9402455
MPFIT,92.298199,1.944382
MPFIT,92.53569,1.9484416
MPFIT,92.773182,1.9524239
MPFIT,93.010674,1.9563284
MPFIT,93.248165,1.9601546
MPFIT,93.485657,1.963902
MPFIT,93.723149,1.9675702
MPFIT,93.96064,1.9711587
MPFIT,94.198132,1.974667
MPFIT,94.435624,1.9780948
MPFIT,94.673115,1.9814416
MPFIT,94.910607,1.984707
MPFIT,95.148099,1.9878906
MPFIT,95.38559,1.9909921
MPFIT,95.623082,1.9940109
MPFIT,95.860574,1.9969469
MPFIT,96.098065,1.9997995
MPFIT,96.335557,2.0025685
MPFIT,96.573049,2.0052536
MPFIT,96.81054,2.0078543
MPFIT,97.048032,2.0103705
MPFIT,97.285524,2.0128018
MPFIT,97.523015,2.0151479
MPFIT,97.760507,2.0174086
MPFIT,97.997999,2.0195836
MPFIT,98.23549,2.0216726
MPFIT,98.472982,2.0236754
MPFIT,98.710474,2.0255918
MPFIT,98.947965,2.0274216
MPFIT,99.185457,2.0291646
MPFIT,99.422949,2.0308205
MPFIT,99.66044,2.0323893
MPFIT,99.897932,2.0338708
MPFIT,100.13542,2.0352648
MPFIT,100.37292,2.0365711
MPFIT,100.61041,2.0377897
MPFIT,100.8479,2.0389205
MPFIT,101.08539,2.0399634
MPFIT,101.32288,2.0409182
MPFIT,101.56037,2.041785
MPFIT,101.79787,2.0425636
MPFIT,102.03536,2.0432541
MPFIT,102.27285,2.0438564
MPFIT,102.51034,2.0443705
MPFIT,102.74783,2.0447964
MPFIT,102.98532,2.0451341
MPFIT,103.22282,2.0453837
MPFIT,103.46031,2.0455452
MPFIT,103.6978,2.0456186
MPFIT,103.93529,2.0456041
MPFIT,104.17278,2.0455018
MPFIT,104.41027,2.0453116
