totalCharge,run
1.46420239e+05,332
1.3429417e+05,332
2.82759933e+05,332
4.37545867e+05,332
1.36429378e+05,332
3.07530992e+05,332
3.32979884e+05,332
1.40821234e+05,332
1.37863009e+05,332
3.07957943e+05,332
1.63405737e+05,332
1.23573846e+05,332
4.05180185e+05,332
1.50848814e+05,332
1.51955871e+05,332
1.8428835e+05,332
1.45327008e+05,332
1.5647887e+05,332
4.9405522e+05,332
1.54871356e+05,332
2.0085298e+05,332
1.56027165e+05,332
1.71400107e+05,332
1.52187126e+05,332
4.51210111e+05,332
1.4649855e+05,332
1.57081932e+05,332
1.64877611e+05,332
1.33575338e+05,332
1.53630008e+05,332
3.92928837e+05,332
1.40646298e+05,332
1.1576914e+05,332
2.42601941e+05,332
1.46964127e+05,332
1.41156187e+05,332
1.53034233e+05,332
1.43831911e+05,332
1.52033763e+05,332
1.48462744e+05,332
1.55665445e+05,332
1.39674265e+05,332
3.3143755e+05,332
1.64735235e+05,332
1.39805404e+05,332
1.51570353e+05,332
1.99155165e+05,332
2.83723625e+05,332
1.54157644e+05,332
1.75832809e+05,332
2.46441284e+05,332
1.60523498e+05,332
1.60833881e+05,332
2.61327443e+05,332
1.38126405e+05,332
1.47185321e+05,332
1.48145369e+05,332
1.4844492e+05,332
1.7330683e+05,332
3.02300099e+05,332
1.44967599e+05,332
1.43845558e+05,332
1.00056654e+05,332
1.49103636e+05,332
1.55237704e+05,332
1.43935007e+05,332
1.45299236e+05,332
2.41630348e+05,332
1.45309775e+05,332
1.39374972e+05,332
1.57587593e+05,332
1.40899799e+05,332
1.58279404e+05,332
1.77506824e+05,332
1.50691471e+05,332
93371.526,332
1.33134752e+05,332
1.31476883e+05,332
1.32431589e+05,332
1.35463364e+05,332
2.78791261e+05,332
1.18951801e+05,332
1.79234521e+05,332
1.45978413e+05,332
1.69048025e+05,332
1.24802849e+05,332
1.65532962e+05,332
3.13526293e+05,332
1.55118972e+05,332
1.46549522e+05,332
1.46873351e+05,332
1.7558785e+05,332
1.14594908e+05,332
1.40542371e+05,332
1.23020398e+05,332
1.50476053e+05,332
1.54399031e+05,332
2.66231238e+05,332
82486.646,332
1.43513887e+05,332
1.37401286e+05,332
1.71752315e+05,332
4.43883367e+05,332
1.24821872e+05,332
1.4264654e+05,332
2.67127121e+05,332
1.32284071e+05,332
1.63414834e+05,332
1.49999073e+05,332
1.0774826e+05,332
1.43943874e+05,332
1.81795404e+05,332
1.40974634e+05,332
1.5434594e+05,332
1.5992678e+05,332
1.60223064e+05,332
1.57890139e+05,332
1.58223506e+05,332
1.13735162e+05,332
1.48471066e+05,332
1.26677671e+05,332
1.48372362e+05,332
1.3858757e+05,332
1.58591458e+05,332
1.36042048e+05,332
4.81432921e+05,332
2.68251905e+05,332
1.5233531e+05,332
1.58396485e+05,332
1.63178718e+05,332
1.80414197e+05,332
1.46092996e+05,332
4.10071205e+05,332
1.59061547e+05,332
1.47030711e+05,332
1.795087e+05,332
3.17448923e+05,332
1.45649785e+05,332
1.58107968e+05,332
1.52549417e+05,332
1.22716673e+05,332
1.48518785e+05,332
1.53176726e+05,332
1.60152128e+05,332
1.53670926e+05,332
1.51363308e+05,332
2.63925903e+05,332
3.17645384e+05,332
3.03646873e+05,332
1.60229372e+05,332
1.33176493e+05,332
1.3768342e+05,332
1.49516373e+05,332
1.61466694e+05,332
1.35856235e+05,332
1.53141015e+05,332
1.72038447e+05,332
1.78463706e+05,332
1.70373154e+05,332
1.28172383e+05,332
1.41449497e+05,332
1.73035051e+05,332
1.30463923e+05,332
2.60825724e+05,332
1.04383273e+05,332
1.39378228e+05,332
1.5500114e+05,332
1.66260567e+05,332
4.29668997e+05,332
1.54246876e+05,332
1.54313735e+05,332
3.07667048e+05,332
1.71923236e+05,332
1.59548829e+05,332
1.35475146e+05,332
3.91807359e+05,332
1.45759854e+05,332
2.35259855e+05,332
1.35345637e+05,332
1.65901198e+05,332
2.31375388e+05,332
1.49489378e+05,332
1.44396581e+05,332
1.52971119e+05,332
3.16316238e+05,332
1.34091103e+05,332
1.38962322e+05,332
1.43033257e+05,332
1.4967279e+05,332
1.47500625e+05,332
1.4763269e+05,332
5.64239689e+05,332
3.93120857e+05,332
1.75327217e+05,332
3.92265769e+05,332
1.564073e+05,332
1.48826625e+05,332
1.69245205e+05,332
1.99199196e+05,332
3.10373205e+05,332
1.3092756e+05,332
4.49806351e+05,332
1.56626156e+05,332
1.5760379e+05,332
1.87075236e+05,332
1.69226823e+05,332
1.81573127e+05,332
1.50296856e+05,332
1.74380926e+05,332
1.31044257e+05,332
82529.833,332
1.53203765e+05,332
2.00411361e+05,332
1.61253878e+05,332
1.63265666e+05,332
1.8649643e+05,332
1.41831453e+05,332
1.75556336e+05,332
3.02815285e+05,332
1.56503519e+05,332
1.55184148e+05,332
1.32041461e+05,332
1.47058597e+05,332
1.49187573e+05,332
3.28467735e+05,332
1.92148583e+05,332
3.66518781e+05,332
1.71328524e+05,332
1.46670939e+05,332
1.37016694e+05,332
1.60117099e+05,332
