kurtosisTransverse,run
-0.35843143,319
0.47563965,319
-0.48265181,319
-0.066403014,319
-0.17406169,319
-0.24359479,319
-0.077372455,319
-0.2692311,319
0.11926024,319
-0.10317845,319
0.10995487,319
-0.53979142,319
0.41126688,319
-0.16124615,319
-0.37645418,319
0.28423609,319
-0.10862596,319
-0.085108613,319
-0.12880435,319
-0.26823114,319
-0.13992101,319
-0.12323592,319
-0.20805265,319
0.89306708,319
-0.10598569,319
-0.2630519,319
0.18961241,319
-0.059851131,319
-0.083940017,319
0.21229988,319
-0.070279122,319
0.18516985,319
-0.23119257,319
0.050778359,319
0.11546849,319
-0.45097377,319
-0.082819978,319
-0.27824294,319
0.035773184,319
-0.33215024,319
-0.053020718,319
0.025891032,319
0.068858911,319
0.75125538,319
0.15175285,319
0.68261902,319
0.53577493,319
0.17855106,319
0.17122198,319
-0.27828419,319
1.5937285,319
-0.025161828,319
0.11662863,319
-0.15828946,319
-0.13256743,319
0.20519067,319
-0.4350157,319
-0.33349139,319
0.54556742,319
-0.0301022,319
-0.13600899,319
0.406882,319
-0.20628444,319
0.082697035,319
0.49643369,319
-0.41732366,319
-0.45083785,319
0.10111858,319
0.39889849,319
0.82980307,319
0.49944871,319
0.37479287,319
9.92333313e-07,319
-0.46706352,319
-0.2579161,319
-0.49548484,319
-0.31692874,319
0.2899011,319
-0.24357289,319
-0.040436497,319
0.0080069893,319
0.20823439,319
-0.22270181,319
0.015882165,319
-0.13916037,319
-0.36012169,319
-0.19233536,319
-0.32111993,319
-0.29405513,319
-0.18076726,319
-0.30767256,319
-0.17147598,319
-0.64623714,319
-0.40770992,319
-0.050828276,319
0.021310835,319
-0.020415817,319
0.040989682,319
-0.22211556,319
-0.69064083,319
0.0080119606,319
0.011270959,319
-0.56743104,319
0.12624454,319
0.48125463,319
-0.016333261,319
0.12849832,319
-0.39734134,319
0.046451666,319
-0.16469507,319
-0.097457195,319
0.23029712,319
-0.12559322,319
-0.037059257,319
0.035276043,319
0.16406958,319
-0.2344547,319
-0.3033103,319
0.17161667,319
-0.10289542,319
0.18509987,319
-0.1122057,319
-0.35741641,319
0.68436167,319
0.42314451,319
0.26961398,319
0.10643583,319
-0.28328768,319
-0.024951144,319
-0.21658836,319
-0.16391391,319
0.13217051,319
-0.34446804,319
-0.29776207,319
