rotationAngle,run
2.8373825,325
0.19933078,325
1.3060642,325
2.2549471,325
2.5972945,325
1.9405186,325
1.1227362,325
0.56697051,325
0.049080256,325
1.09161,325
2.5513781,325
2.7664331,325
2.9978034,325
0.19605062,325
0.14033813,325
1.6788771,325
0.23151703,325
0.15497724,325
1.6626289,325
1.5155581,325
2.025539,325
2.8625993,325
2.2083913,325
0.99611644,325
1.9254335,325
2.2958247,325
2.1259609,325
2.4409643,325
0.75260617,325
2.7479981,325
3.0870559,325
0.75101251,325
2.2810837,325
2.5752408,325
2.5488472,325
1.7389628,325
1.0730375,325
0.33424228,325
0.060053113,325
2.3644045,325
2.5676823,325
1.8046148,325
2.819163,325
1.9493099,325
0.54767452,325
1.2991072,325
0.68979432,325
1.3302437,325
2.8620718,325
0.3292619,325
1.1946776,325
1.6341018,325
0.90955854,325
0.78689518,325
2.0816312,325
1.6420292,325
1.7894183,325
2.3058925,325
1.2222008,325
2.3059683,325
1.3829747,325
2.2417384,325
0.7678938,325
3.1061196,325
1.7758944,325
1.3780052,325
3.0130913,325
2.3359119,325
1.9382748,325
0.33323913,325
0.35562307,325
2.2680926,325
0.20689251,325
2.394869,325
0.26734631,325
1.9168648,325
0.1507931,325
1.1691544,325
2.2078476,325
2.0905172,325
1.7211084,325
2.9905294,325
2.2927593,325
2.5720396,325
2.8729569,325
2.1024821,325
0.78233855,325
1.2062831,325
0.035721329,325
2.1572019,325
2.4286309,325
2.4717577,325
0.012272826,325
2.8190338,325
2.0813098,325
0.26669799,325
1.8093768,325
0.021261835,325
1.0575149,325
2.2978353,325
1.1012656,325
0.54348457,325
0.27765343,325
0.25174649,325
2.6506997,325
1.8380483,325
2.0460427,325
2.1091402,325
0.39915948,325
0.15398851,325
1.0663439,325
1.9097175,325
1.2157256,325
1.0394845,325
1.3990702,325
1.7872091,325
2.3926045,325
0.66251841,325
2.2226864,325
2.5805666,325
0.94911572,325
2.6604066,325
1.2543556,325
1.742567,325
1.7793007,325
1.9697159,325
0.2524469,325
1.3442776,325
1.3403233,325
0.13984057,325
1.333236,325
2.7075136,325
0.98935869,325
1.1488725,325
0.5853164,325
2.9698503,325
2.6875967,325
0.99877342,325
0.15332547,325
2.4207513,325
1.1742946,325
2.9813447,325
1.9084426,325
0.33808157,325
0.89553769,325
1.6173,325
0.24811952,325
3.1343255,325
0.92215816,325
1.3723735,325
2.0219478,325
1.8096172,325
2.9599704,325
1.7945426,325
0.15328953,325
1.806394,325
2.7589628,325
1.7573602,325
1.8776903,325
0.20788286,325
0.73791662,325
1.1570921,325
0.095226718,325
1.5324506,325
2.5676039,325
1.9545037,325
0.42881587,325
2.729479,325
2.5905322,325
0.73630819,325
0.099162997,325
2.7854036,325
2.9049672,325
2.5629012,325
2.2215232,325
1.1810631,325
1.8589231,325
0.0073332765,325
0.14796937,325
2.6119986,325
2.0613128,325
2.0420503,325
1.7275239,325
2.1690175,325
1.0532194,325
3.0121273,325
0.78040476,325
1.1305913,325
0.98426763,325
1.3372989,325
3.0320364,325
2.0770677,325
1.2313027,325
1.9224858,325
2.1799889,325
2.0927047,325
0.45750766,325
2.9500745,325
2.7364156,325
2.0128987,325
0.85660957,325
0.64284801,325
1.9964638,325
0.20707762,325
0.091590915,325
1.9532987,325
1.4461214,325
1.9632033,325
2.8084186,325
0.21849889,325
2.5808403,325
2.2766559,325
0.13670455,325
1.2163,325
1.5546956,325
1.4705919,325
2.2019007,325
2.8387834,325
1.9136057,325
1.3580027,325
1.0940489,325
1.4907232,325
2.8241987,325
1.4172994,325
0.30982063,325
0.868944,325
2.0021163,325
2.5638675,325
0.73023502,325
0.62410382,325
2.7752914,325
3.1075726,325
1.4983787,325
3.0117642,325
1.2009724,325
2.8135357,325
2.3955524,325
0.087425844,325
0.41911081,325
2.7367781,325
2.2603987,325
2.6942836,325
1.5318206,325
1.5939925,325
2.7910455,325
2.0916443,325
1.3724646,325
2.5898424,325
0.64334308,325
2.271758,325
1.5763849,325
1.959922,325
1.2266817,325
1.7286225,325
1.9312512,325
2.769383,325
0.27288326,325
0.68497775,325
2.0150444,325
2.2498722,325
1.8475381,325
0.77214504,325
1.6782421,325
2.2194165,325
0.17496737,325
1.1886534,325
2.4719716,325
1.2934297,325
0.70165246,325
0.38789513,325
3.0400848,325
2.2665091,325
1.7180844,325
2.3942349,325
2.9126637,325
0.06745933,325
0.41116862,325
1.4836456,325
1.847024,325
0.45345919,325
3.1363501,325
2.9291172,325
2.4079857,325
0.82694958,325
1.3745121,325
0.92745128,325
1.5694752,325
1.7104039,325
1.5089246,325
2.6898039,325
3.0681936,325
0.78751683,325
1.0368645,325
0.66637657,325
2.0989879,325
1.796891,325
0.73966409,325
2.1885349,325
0.59942586,325
2.0904698,325
2.3033742,325
2.6016723,325
2.9901404,325
0.47505081,325
1.9923513,325
3.1381631,325
0.10388914,325
2.9113853,325
1.3545344,325
0.51084157,325
0.37442989,325
2.155099,325
2.9396317,325
1.8441495,325
0.27266499,325
1.3906927,325
1.7376837,325
0.7592197,325
1.9736089,325
1.8977928,325
0.49180768,325
1.8765143,325
3.1029888,325
2.0873888,325
1.118837,325
2.8952445,325
2.5068098,325
0.3036802,325
0.58812871,325
0.067739531,325
0.38575721,325
0.5272182,325
0.96671678,325
2.6231096,325
2.652876,325
1.1686891,325
2.8793984,325
0.77576064,325
2.0051722,325
0.26066671,325
0.77754985,325
0.034532682,325
2.8121318,325
0.020404688,325
0.16906422,325
3.0724854,325
1.1004516,325
2.9877963,325
0.51813974,325
2.8345772,325
0.74826201,325
1.6465604,325
0.17026385,325
1.0423045,325
0.46891303,325
1.722972,325
2.8713205,325
1.6607299,325
2.618785,325
0.24120702,325
1.0282018,325
0.23830839,325
0.034697013,325
1.5679256,325
1.6115979,325
0.20824614,325
2.7420465,325
2.5654179,325
2.2318909,325
1.4362963,325
1.1441635,325
1.1590562,325
0.28728085,325
1.8962662,325
1.4595813,325
2.6795758,325
2.2968575,325
1.7886791,325
2.8999451,325
1.3162428,325
2.2463678,325
0.46890908,325
2.1537731,325
0.091202965,325
0.10669327,325
0.2546798,325
0.49577379,325
0.63188252,325
0.84676088,325
1.0447361,325
1.4394847,325
1.136776,325
2.9227065,325
2.4602893,325
2.1846829,325
0.027149744,325
1.7755091,325
1.2896204,325
2.6809873,325
0.69915989,325
1.0103983,325
0.98420717,325
1.1068573,325
2.4341628,325
1.9642432,325
0.027267684,325
1.2944322,325
2.8987913,325
1.6736103,325
0.92336977,325
2.3810606,325
2.920938,325
0.31255852,325
2.6262578,325
1.0435935,325
1.0565558,325
0.59934701,325
0.34963012,325
2.4319331,325
1.6846826,325
3.1061721,325
2.1155096,325
0.60006776,325
0.022779638,325
1.628106,325
0.028952319,325
2.5078137,325
2.1646661,325
1.9669472,325
0.44728773,325
0.81545888,325
1.8918896,325
0.60650734,325
3.1394103,325
1.8103979,325
2.4835598,325
3.0254038,325
1.081106,325
2.5758014,325
0.54957051,325
2.6036904,325
3.0158244,325
0.40918334,325
0.24206448,325
2.9481225,325
1.0888173,325
2.7661582,325
1.1170312,325
2.5063754,325
0.83167861,325
0.93209628,325
0.11821882,325
2.3606649,325
0.083100729,325
0.84016393,325
0.97070103,325
0.47548138,325
0.45256346,325
1.7384841,325
3.0148351,325
1.9626667,325
0.34534439,325
0.45419321,325
1.1967984,325
0.17245163,325
2.5537476,325
0.51814785,325
0.15175284,325
1.9516742,325
2.2678928,325
2.6187749,325
1.152528,325
2.7966278,325
0.21791854,325
1.6181314,325
1.4770469,325
0.46223281,325
0.30336157,325
0.12365137,325
3.1167773,325
0.16016371,325
1.6535159,325
2.2065064,325
1.7383259,325
3.0960898,325
0.82168026,325
0.81926879,325
0.88353812,325
1.1250119,325
0.92664086,325
0.00046962382,325
1.8358061,325
2.1566729,325
0.59962281,325
1.97563,325
0.57265457,325
1.9914614,325
3.0081885,325
2.5856751,325
1.6747732,325
0.89165018,325
0.1321405,325
2.0270205,325
0.6720276,325
0.32153308,325
2.0763615,325
3.0297218,325
2.5040775,325
1.1845525,325
3.0200901,325
1.9990797,325
3.0690375,325
1.4338649,325
1.7550393,325
1.2004306,325
0.37082704,325
0.2782185,325
1.3472402,325
3.1171982,325
1.2233642,325
0.81141935,325
0.7464747,325
0.60039439,325
1.7393121,325
1.2246691,325
2.514445,325
1.9320098,325
3.0390139,325
1.8958284,325
0.77379795,325
2.5163176,325
2.7571034,325
3.1285527,325
2.5453123,325
1.2415526,325
0.50893893,325
2.9112802,325
2.4809988,325
0.56675855,325
2.5429822,325
0.85539565,325
1.006629,325
0.11168982,325
1.7671456,325
1.4357123,325
1.7082251,325
1.1890913,325
1.1227289,325
0.83741721,325
0.02753164,325
2.9693375,325
1.7840101,325
1.5848717,325
3.009212,325
2.0090507,325
2.9352334,325
0.57435849,325
1.0808346,325
2.5924901,325
2.384062,325
0.2084127,325
1.0917101,325
0.040765501,325
2.1611105,325
2.9242211,325
2.5490678,325
2.1840907,325
1.1322612,325
2.109323,325
0.09723635,325
0.19287618,325
2.4044129,325
2.3552291,325
1.341376,325
1.7193347,325
2.8472014,325
0.82624973,325
1.8380667,325
1.0352251,325
0.90614594,325
1.0104796,325
1.5466298,325
2.2511626,325
2.8676621,325
2.9060773,325
0.64902543,325
2.6629526,325
0.027678315,325
1.6068668,325
0.045432634,325
0.48336202,325
3.0694906,325
1.2811342,325
2.035526,325
0.89925199,325
0.22292795,325
1.9942723,325
2.5560778,325
2.1468017,325
1.1112955,325
2.0998668,325
1.9224311,325
0.46360063,325
2.4571095,325
1.2921836,325
0.69595395,325
1.8281994,325
2.1179915,325
0.19829556,325
0.10277374,325
0.030163791,325
2.9582183,325
1.4088294,325
0.94983123,325
2.1740068,325
2.9549127,325
1.6952605,325
1.6398229,325
2.8892402,325
0.41787498,325
1.6469789,325
1.8770152,325
0.44850636,325
0.61524744,325
2.7672508,325
0.063440996,325
1.2563436,325
2.1432734,325
2.0365149,325
0.16205574,325
2.3377867,325
2.6809191,325
2.5575524,325
1.0529427,325
2.7752933,325
2.0330871,325
1.7456115,325
1.7869195,325
2.0451825,325
0.4948839,325
0.63533902,325
1.2441467,325
0.79195399,325
0.11922355,325
2.290109,325
0.43333715,325
1.7669192,325
0.71307428,325
0.80649067,325
0.48979297,325
0.45767687,325
0.74828628,325
2.8397839,325
1.8453806,325
1.6263128,325
2.247507,325
2.3295691,325
3.0365848,325
0.74397184,325
0.94449556,325
1.7329908,325
1.3025273,325
0.87714008,325
2.0581741,325
2.5733199,325
0.16147642,325
2.4829074,325
3.1137682,325
2.4591177,325
2.8672742,325
0.21438563,325
3.1399724,325
3.0055545,325
2.4701561,325
1.652793,325
1.2799188,325
0.35522441,325
0.4120995,325
1.9611412,325
2.4893632,325
0.645824,325
2.4670234,325
1.1889096,325
1.5196418,325
0.33251476,325
0.53008567,325
0.36108328,325
1.6186686,325
1.4043464,325
1.954715,325
0.43667474,325
0.35711926,325
2.7501084,325
0.55786523,325
0.075368864,325
0.013372147,325
1.6487091,325
0.64668275,325
0.28628895,325
2.8037747,325
0.31177091,325
2.4119854,325
0.78287319,325
2.7135751,325
1.7030068,325
3.1191268,325
2.5532995,325
1.9336736,325
0.45886301,325
1.0679174,325
1.5038469,325
1.8714521,325
0.93207619,325
2.5609334,325
0.82909846,325
2.654717,325
2.3994387,325
0.012388077,325
1.8500625,325
2.4400572,325
1.2407305,325
2.1355455,325
1.9778665,325
2.1920579,325
0.32064236,325
0.93175941,325
0.69033286,325
0.56154333,325
0.82316525,325
2.3656244,325
1.2398867,325
2.8663134,325
0.11173061,325
2.5005529,325
2.4109824,325
1.5478635,325
1.4807511,325
0.31455129,325
3.1035979,325
0.38047747,325
1.2877251,325
1.2046728,325
1.6569677,325
1.5029229,325
2.3263408,325
2.4689415,325
1.6524322,325
0.13988974,325
0.25734836,325
2.4364712,325
0.68202283,325
1.5146408,325
2.7055761,325
0.28194563,325
1.3792016,325
2.6667233,325
1.6679673,325
1.5671679,325
2.7007087,325
0.98023829,325
1.7204364,325
0.53511967,325
1.8013271,325
1.376333,325
2.0882726,325
2.067339,325
2.4427724,325
2.3612235,325
1.9361606,325
3.0439616,325
2.0372258,325
2.7791924,325
1.0108181,325
2.0357114,325
0.21207848,325
0.0087634158,325
0.53974087,325
1.2770329,325
1.5513428,325
3.1373605,325
1.0499166,325
1.4751071,325
1.3298309,325
0.74850487,325
2.4011825,325
2.3381257,325
0.035537481,325
0.95821142,325
1.1177954,325
0.15154838,325
0.92108713,325
1.5791509,325
2.3931749,325
2.3059198,325
0.57393301,325
0.61628453,325
1.3076342,325
2.2114547,325
0.31624288,325
2.6193524,325
0.33940694,325
0.57485023,325
0.10810146,325
3.0884717,325
0.84914769,325
1.0484178,325
0.38513127,325
2.5468696,325
2.1768372,325
1.1997054,325
2.8573549,325
0.94146598,325
1.9486933,325
0.84765531,325
0.47260515,325
1.0024776,325
0.88631682,325
2.3209573,325
1.4487292,325
1.9318882,325
2.2437715,325
2.091633,325
0.93461087,325
0.095566015,325
1.1509539,325
0.98666656,325
2.5401344,325
2.5270276,325
2.1520959,325
0.59943353,325
1.2762299,325
2.2288417,325
3.0936071,325
2.9682732,325
1.427727,325
1.5143688,325
2.2278137,325
0.054710062,325
1.9071795,325
1.3832675,325
2.1964196,325
0.26427108,325
3.1234445,325
0.990991,325
2.0463228,325
0.66256681,325
2.9560123,325
2.5338153,325
2.3709577,325
2.2590853,325
3.0678508,325
2.613016,325
0.037684968,325
0.059986607,325
2.0908062,325
1.0575464,325
0.13979628,325
1.6132421,325
2.9124918,325
0.11542307,325
0.30061055,325
3.0789022,325
2.9222395,325
0.32620947,325
3.0399687,325
2.4141105,325
0.84712819,325
0.8425764,325
2.926076,325
0.05835841,325
1.098924,325
1.6716733,325
2.1722566,325
2.0716924,325
2.5522131,325
2.2363591,325
2.3417589,325
2.3663669,325
2.0547181,325
2.1713022,325
1.8818399,325
1.6047013,325
2.2133949,325
0.38207416,325
1.8602585,325
0.79493777,325
0.58784289,325
0.1324913,325
0.64015583,325
0.1160476,325
1.8558747,325
2.0448769,325
1.3270089,325
1.2511995,325
1.4336186,325
1.0322908,325
0.22444883,325
2.0632451,325
0.30895985,325
0.67722902,325
0.5333821,325
0.40318141,325
0.68495314,325
1.0394545,325
3.1409121,325
2.5274615,325
2.5601484,325
0.13406765,325
0.78575353,325
2.6969794,325
0.1170133,325
2.2702849,325
2.3504684,325
2.2908712,325
1.4177462,325
2.6878628,325
2.2889724,325
2.0586545,325
1.3161015,325
1.8013364,325
1.7157828,325
0.2609588,325
1.5523292,325
0.17190077,325
1.3641379,325
2.1708003,325
