width,run
2.5201276,342
2.9548411,342
4.494157,342
3.5986825,342
2.1216202,342
3.5494219,342
3.3766639,342
2.7735991,342
2.2931033,342
3.7216579,342
3.737944,342
3.0507017,342
3.2154533,342
2.6144874,342
2.6225976,342
1.8086175,342
3.235268,342
2.9999481,342
3.2602598,342
2.2528384,342
4.2443843,342
3.4179777,342
3.0838594,342
2.7396707,342
3.4341386,342
2.9645655,342
3.3913256,342
0.89431726,342
1.9400123,342
3.13244,342
3.5256966,342
3.1286294,342
2.7323251,342
1.7105448,342
3.525414,342
3.5803328,342
2.921574,342
5.0555698,342
2.507696,342
2.4568052,342
2.397861,342
2.7480309,342
3.0559183,342
1.8770369,342
3.750514,342
3.4576422,342
2.7672298,342
3.2312284,342
2.6683158,342
2.95116,342
2.2686138,342
1.9108363,342
3.7337959,342
2.7175048,342
2.2449067,342
2.2275327,342
2.3715606,342
1.7141137,342
3.2749059,342
2.104028,342
3.8115809,342
3.365961,342
3.5321674,342
1.8684989,342
5.0398352,342
2.5899776,342
2.9480014,342
1.9568955,342
1.9830368,342
3.0214914,342
2.2128328,342
2.2863946,342
3.2579098,342
2.5579029,342
3.6192817,342
2.4804465,342
2.9343763,342
1.7071483,342
3.0087974,342
2.594053,342
2.912942,342
2.9972703,342
2.3324402,342
3.1114358,342
2.8994088,342
4.2901058,342
0.62438059,342
3.2539934,342
2.1938358,342
3.1441729,342
3.3829148,342
2.9406548,342
2.4002096,342
3.9360754,342
2.7990105,342
3.2504934,342
1.5302885,342
3.5665233,342
2.7322851,342
3.8479963,342
2.8153929,342
2.223862,342
2.5137608,342
3.8884903,342
2.2439099,342
2.4257747,342
2.2178351,342
3.4859328,342
2.7411499,342
3.913497,342
3.6565902,342
2.4685786,342
3.4132399,342
2.7790788,342
3.4270016,342
1.2551604,342
3.2451101,342
2.5810426,342
2.4142364,342
3.245349,342
4.1033195,342
1.9989717,342
2.9858387,342
4.0691879,342
3.1193206,342
2.5979819,342
3.9214306,342
2.7894236,342
2.7481539,342
1.7698212,342
3.1326276,342
1.9919268,342
3.5555197,342
2.8644985,342
2.7192761,342
2.9748733,342
2.6715845,342
1.7442408,342
4.0053641,342
2.7092667,342
3.3685007,342
2.542098,342
2.996241,342
1.9587259,342
1.9429825,342
2.9838037,342
1.5064853,342
2.5617203,342
3.3062041,342
2.4115671,342
3.1981919,342
2.0969013,342
2.5858623,342
2.7324735,342
2.5264353,342
2.6082481,342
2.8002642,342
2.4196068,342
3.5900394,342
3.5378959,342
2.3857062,342
4.0245821,342
2.6826306,342
2.5897306,342
2.7666649,342
3.2552973,342
2.5221227,342
2.8677951,342
2.5923947,342
1.5901946,342
3.842441,342
2.7379854,342
0.65763701,342
2.7544246,342
3.4217163,342
1.828771,342
4.1592722,342
2.5896564,342
2.8908411,342
3.3847813,342
3.0668873,342
3.0699004,342
3.6897522,342
2.4077643,342
2.0934058,342
1.410217,342
3.4161984,342
3.735609,342
2.6009406,342
3.4060187,342
3.0628633,342
2.2814419,342
2.8608212,342
3.6299504,342
3.9366962,342
3.965367,342
3.2999747,342
2.4645617,342
2.6413481,342
3.1161108,342
2.0122473,342
3.5749278,342
4.0300931,342
2.3843539,342
3.1340404,342
3.4887938,342
3.4348292,342
1.9074291,342
3.2386844,342
2.7108841,342
3.8151301,342
2.0748385,342
1.641958,342
1.7115953,342
3.3271494,342
2.5780176,342
3.5217937,342
2.486512,342
3.0211239,342
2.5106127,342
3.8743288,342
4.4517213,342
2.9312734,342
2.9469892,342
3.0509444,342
2.1141348,342
2.9321117,342
3.8093116,342
2.7755564,342
3.3450913,342
2.6863083,342
2.1086368,342
2.9708751,342
4.2330968,342
3.7959709,342
1.3193085,342
2.8870356,342
1.7361945,342
1.6897462,342
3.0370685,342
4.0985722,342
3.7164895,342
2.4938526,342
4.6209876,342
1.9842701,342
2.8612635,342
3.242475,342
3.4513417,342
2.6184457,342
2.8065426,342
1.5442678,342
3.0903602,342
3.6465987,342
3.0410075,342
2.6907744,342
3.7067393,342
1.8691534,342
3.6673411,342
3.6713645,342
2.7908447,342
4.2960854,342
2.7788385,342
3.2574601,342
4.3329171,342
3.0520273,342
1.7012018,342
3.0338349,342
2.3437516,342
1.9859503,342
4.7195461,342
3.8195636,342
3.0010548,342
2.4228694,342
3.1057888,342
3.9065927,342
3.4578459,342
2.5231705,342
1.4143141,342
3.1668234,342
3.5456061,342
3.712395,342
2.6443934,342
3.2096635,342
3.4541141,342
2.6679683,342
3.6647007,342
5.197233,342
3.6207013,342
2.3056268,342
2.475505,342
3.2445598,342
2.9690793,342
2.9417529,342
3.1091305,342
3.3029025,342
2.2713848,342
1.4988607,342
3.2188059,342
2.2314227,342
2.2830205,342
3.4476852,342
2.7432592,342
3.0944776,342
2.9281181,342
3.1171689,342
3.0682626,342
3.3953816,342
3.1255292,342
3.5854352,342
4.2468277,342
2.792433,342
2.0659534,342
2.3261532,342
2.578798,342
0.77250302,342
2.9607408,342
3.2605824,342
2.8672501,342
2.0945277,342
2.2731962,342
3.5775762,342
1.9098727,342
3.5804493,342
2.7560568,342
3.0148057,342
2.7581969,342
3.0161579,342
1.7355571,342
2.9227986,342
3.2891573,342
3.7086054,342
2.9858297,342
3.0511287,342
2.4871814,342
1.1705837,342
2.717992,342
2.3803136,342
2.9774324,342
3.4789012,342
2.6735882,342
2.7943813,342
2.4764482,342
2.7523612,342
3.2601253,342
3.4252529,342
1.9238469,342
2.5648489,342
2.6161552,342
3.1598501,342
2.4331741,342
2.1778646,342
2.945743,342
2.2032533,342
1.7915919,342
2.5675406,342
2.6851657,342
3.3231938,342
1.9250533,342
1.6196664,342
3.411907,342
2.0397424,342
2.4695335,342
3.1219256,342
2.8491735,342
2.2043499,342
3.4513456,342
2.8796812,342
2.547386,342
1.1726566,342
2.1463356,342
3.3141229,342
2.7605763,342
2.841671,342
2.8191177,342
2.5157026,342
3.8080237,342
2.3354056,342
3.4438414,342
4.6110052,342
2.9961201,342
2.6051526,342
1.4922093,342
2.3411507,342
2.9132135,342
2.4943771,342
2.4533834,342
1.3969088,342
2.6399154,342
2.9717058,342
3.0078765,342
4.1179449,342
3.5298729,342
3.5565563,342
2.3934154,342
2.8612266,342
2.8170396,342
2.9013719,342
2.9854686,342
3.7698907,342
3.0914489,342
3.6703597,342
3.2395572,342
2.7863371,342
2.6864769,342
3.5165337,342
2.4335912,342
3.4588323,342
2.251179,342
2.5198558,342
2.856703,342
3.7784791,342
2.6992538,342
2.5136961,342
2.114284,342
3.9971853,342
3.195557,342
3.6977967,342
1.964838,342
2.9319986,342
2.4693073,342
3.4226106,342
3.0017807,342
2.5350116,342
3.2682607,342
3.1657466,342
4.0344143,342
1.1657998,342
1.4444709,342
3.0407493,342
1.7145828,342
1.9719468,342
2.8540585,342
2.514777,342
3.4233536,342
3.1502573,342
4.3590999,342
3.4210764,342
2.5926426,342
2.6489993,342
3.3427481,342
3.1614333,342
1.6721004,342
3.5366744,342
2.4928511,342
3.8889919,342
2.9174372,342
2.818899,342
3.2178266,342
2.7658064,342
1.5617342,342
3.6704946,342
2.9489713,342
2.1760999,342
2.6388745,342
3.103845,342
3.005576,342
4.2481388,342
2.0903351,342
3.0106183,342
3.4084633,342
3.0841126,342
1.5409038,342
1.8983755,342
3.188338,342
2.2913704,342
4.4196477,342
1.9090011,342
2.022571,342
3.6766312,342
3.0637723,342
3.6806869,342
3.5696,342
3.9844754,342
2.2702087,342
3.1082059,342
2.5617054,342
3.5563136,342
4.0146713,342
1.0966663,342
3.4595104,342
4.0165847,342
2.7694683,342
3.8265292,342
4.3702268,342
2.5428763,342
2.6102108,342
2.163358,342
3.595927,342
1.8386995,342
3.7272245,342
3.441215,342
2.8372423,342
2.6959078,342
2.5274812,342
3.3889809,342
2.8503385,342
3.5864844,342
3.2051157,342
2.2461573,342
2.5387692,342
3.5178786,342
2.2323434,342
3.234629,342
3.0785547,342
4.15061,342
3.0471251,342
3.0518196,342
3.8128165,342
2.9218238,342
3.948733,342
2.3486166,342
3.0791463,342
3.5866505,342
3.9904635,342
2.6337843,342
4.4013012,342
3.2357008,342
2.5820145,342
3.6859006,342
2.1028824,342
4.3674089,342
2.4170732,342
4.0658969,342
3.127984,342
2.9055824,342
3.8921976,342
2.1207501,342
3.4429111,342
3.4463361,342
1.9464958,342
3.2397864,342
2.8803752,342
2.8533396,342
2.8603161,342
2.8015213,342
4.2816658,342
2.9948037,342
2.4211155,342
3.6011617,342
1.6913188,342
2.7607614,342
1.6768162,342
1.2863962,342
2.7231878,342
2.6366775,342
1.9034908,342
3.3016182,342
3.2402745,342
2.6309486,342
3.3815067,342
2.0837572,342
3.7198928,342
1.2055978,342
3.1066462,342
1.889447,342
3.6327243,342
3.0373322,342
3.0063231,342
3.792515,342
3.5567425,342
2.5971275,342
2.2918461,342
1.6645047,342
3.0577137,342
2.1187384,342
2.6951714,342
2.3842968,342
3.1804494,342
3.0146357,342
2.6987175,342
2.1690543,342
2.845674,342
2.788185,342
3.1256436,342
2.2474046,342
1.6056941,342
3.8144126,342
3.1995719,342
4.0233466,342
1.6585126,342
2.7999191,342
2.0771947,342
2.8071376,342
3.7525194,342
3.3633478,342
2.8054492,342
2.1545611,342
2.8183259,342
2.0354009,342
3.5459842,342
3.2357122,342
3.5319556,342
2.8664175,342
3.7639763,342
2.7985108,342
2.3480232,342
4.3115178,342
2.0631352,342
2.8433117,342
2.718245,342
2.6084147,342
3.3107163,342
2.405405,342
1.2777444,342
4.7244018,342
3.0355607,342
2.2528255,342
4.4468196,342
4.3563237,342
4.305399,342
2.4401736,342
1.6047897,342
2.4165986,342
3.6951682,342
1.491841,342
2.0891782,342
3.0169401,342
3.9087884,342
2.157671,342
2.2935392,342
2.6947527,342
2.8036467,342
2.9875027,342
3.9387279,342
2.6881012,342
3.4006822,342
3.2038915,342
4.5996062,342
2.6675117,342
2.631949,342
3.1271895,342
3.6824999,342
4.4004977,342
3.2082658,342
2.3174816,342
3.1241373,342
3.4431635,342
2.8873943,342
2.8881173,342
2.7792452,342
2.6755895,342
2.1954806,342
2.960386,342
2.5231946,342
2.4117801,342
3.9460366,342
3.2647464,342
3.173085,342
3.5139117,342
2.9186198,342
2.3945782,342
2.8542948,342
2.0501021,342
3.4082208,342
2.4853641,342
3.0260739,342
3.9078135,342
2.8623564,342
2.8528961,342
2.7438133,342
4.3254597,342
3.3171834,342
3.2468429,342
2.6114191,342
3.5505603,342
3.4453073,342
2.7224308,342
2.3159075,342
2.9704284,342
3.1697341,342
2.6589115,342
3.3541718,342
3.1172408,342
2.0056374,342
3.5213141,342
2.8664838,342
3.346391,342
2.6075103,342
2.6842922,342
2.8682531,342
3.3555907,342
4.1585891,342
4.7838839,342
2.665785,342
3.1436939,342
4.4409153,342
3.5414539,342
3.6394207,342
2.0518566,342
2.596943,342
3.278818,342
3.8701559,342
3.8674863,342
3.6388751,342
2.4867092,342
3.6052348,342
2.9964808,342
2.2610581,342
2.2876999,342
2.4061348,342
3.7884471,342
3.0352705,342
1.4230033,342
3.1491273,342
4.1710101,342
3.2817889,342
4.174878,342
2.041085,342
2.7558902,342
3.3331082,342
3.8217929,342
2.3687533,342
2.8013491,342
3.9255939,342
3.6433842,342
2.9937262,342
1.9059331,342
2.807971,342
3.3605994,342
3.772971,342
3.6435246,342
3.9195992,342
3.2290693,342
2.6078259,342
3.1541085,342
2.7079054,342
2.166516,342
3.1047039,342
2.1608827,342
3.3844544,342
2.5392788,342
2.4703099,342
3.9360632,342
3.3577602,342
3.8485816,342
2.8755826,342
3.8671163,342
2.9866232,342
3.3183398,342
2.9971406,342
3.2212008,342
2.9169603,342
4.8877061,342
1.7362979,342
1.9237738,342
4.4991111,342
2.0610512,342
1.7469686,342
3.4453147,342
3.3721897,342
2.4713722,342
3.0690874,342
2.2682188,342
3.557497,342
2.2901356,342
2.4538615,342
1.9781226,342
2.5466031,342
2.5590249,342
3.0004452,342
3.1078,342
2.9901649,342
2.7127877,342
2.7994156,342
5.2562292,342
3.3501717,342
3.1897735,342
2.6813677,342
3.3322495,342
2.3186974,342
3.018309,342
3.9581177,342
2.5928718,342
1.5827962,342
3.9557732,342
2.2201647,342
