Cut?,Counts,eventNumber,runNumber
Raw,1.57072387e+05,37,336
Raw,51122.473,75,336
Raw,1.50445312e+05,79,336
Raw,76689.328,79,336
Raw,1.63502479e+05,97,336
Raw,1.83351226e+05,97,336
Raw,55810.149,99,336
Raw,2.09405464e+05,100,336
Raw,1.95763309e+05,100,336
Raw,54008.35,101,336
Raw,23023.294,104,336
Raw,55783.559,105,336
Raw,53075.204,105,336
Raw,1.02346452e+05,107,336
Raw,8282.6167,107,336
Raw,1.22529072e+05,109,336
Raw,60521.2,110,336
Raw,67680.091,111,336
Raw,28878.191,111,336
Raw,1.32846244e+05,112,336
Raw,23118.365,113,336
Raw,1.39209992e+05,114,336
Raw,1.9869522e+05,116,336
Raw,59564.77,121,336
Raw,2.19042875e+05,122,336
Raw,1.48752405e+05,127,336
Raw,1.29957195e+05,128,336
Raw,58525.297,130,336
Raw,2.02001231e+05,132,336
Raw,1.34321947e+05,133,336
Raw,1.0540485e+05,133,336
Raw,1.60292268e+05,134,336
Raw,1.28289754e+05,135,336
Raw,22686.687,136,336
Raw,2.11346229e+05,138,336
Raw,74638.284,139,336
Raw,1.38695335e+05,140,336
Raw,39117.38,140,336
Raw,1.40489035e+05,141,336
Raw,37540.611,141,336
Raw,1.57412767e+05,142,336
Raw,74685.032,142,336
Raw,73629.668,145,336
Raw,55954.795,145,336
Raw,1.9186314e+05,146,336
Raw,1.00771131e+05,158,336
Raw,72229.317,161,336
Raw,68007.781,161,336
Raw,79676.701,164,336
Raw,1.26295783e+05,165,336
Raw,1.1129858e+05,166,336
Raw,39170.01,172,336
Raw,1.2718794e+05,174,336
Raw,54481.921,175,336
Raw,14893.53,176,336
Raw,1.39375258e+05,177,336
Raw,1.71962674e+05,183,336
Raw,15737.816,187,336
Raw,2.02564955e+05,188,336
Raw,1.79759885e+05,189,336
Raw,31232.199,189,336
Raw,58448.576,199,336
Raw,1.16480174e+05,202,336
Raw,1.06636563e+05,204,336
Raw,1.37502184e+05,208,336
Raw,77524.904,209,336
Raw,99678.303,209,336
Raw,2.34634473e+05,210,336
Raw,35596.074,220,336
Raw,87489.476,221,336
Raw,86745.335,223,336
Raw,60582.867,225,336
Raw,61926.361,225,336
Raw,72050.175,228,336
Raw,90921.288,232,336
Raw,98498.832,232,336
Raw,1.26285774e+05,248,336
Raw,97710.584,262,336
Raw,40864.916,272,336
Raw,1.086617e+05,275,336
Raw,98584.062,279,336
Raw,1.23823921e+05,284,336
Raw,1.60315371e+05,285,336
Raw,1.40626762e+05,289,336
Raw,1.87053093e+05,290,336
Raw,1.45721851e+05,291,336
Raw,88491.21,293,336
Raw,2.0903424e+05,295,336
Raw,91279.024,298,336
Raw,40076.379,300,336
Raw,22524.812,306,336
Raw,73899.216,308,336
Raw,62730.982,314,336
Raw,81101.632,321,336
Raw,33740.414,322,336
Raw,85492.943,325,336
Raw,54647.685,326,336
Raw,1.93016046e+05,332,336
Raw,66162.644,333,336
Raw,1.05691585e+05,337,336
Raw,42152.637,339,336
Raw,1.52257041e+05,341,336
Raw,84287.608,343,336
Raw,62529.627,344,336
Raw,36458.259,344,336
Raw,1.04289468e+05,352,336
Raw,31740.566,355,336
Raw,1.7252443e+05,356,336
Raw,69332.436,362,336
Raw,90242.895,363,336
Raw,64966.372,364,336
Raw,21449.366,364,336
Raw,34046.294,366,336
Raw,43915.891,368,336
Raw,1.53584282e+05,370,336
Raw,64989.423,377,336
Raw,2.08905501e+05,385,336
Raw,2.23260969e+05,386,336
Raw,94555.329,387,336
Raw,33134.236,389,336
Raw,18013.009,391,336
Raw,54791.572,392,336
Raw,55230.098,397,336
Raw,54989.514,398,336
Raw,37933.726,400,336
Raw,33916.852,406,336
Raw,92339.602,409,336
Raw,1.64373322e+05,413,336
Raw,1.67771131e+05,422,336
Raw,1.01875156e+05,424,336
Raw,1.19537042e+05,427,336
Raw,83433.322,434,336
Raw,1.06241374e+05,440,336
Raw,72590.705,442,336
Raw,1.14290774e+05,444,336
Raw,81801.899,445,336
Raw,33223.527,446,336
Raw,1.56356223e+05,449,336
Raw,49352.546,451,336
Raw,1.3491149e+05,451,336
Raw,48328.697,458,336
Raw,35541.049,458,336
Raw,1.42714035e+05,465,336
Raw,89878.763,467,336
Raw,1.59396054e+05,472,336
Raw,66032.999,478,336
Raw,49963.901,482,336
Raw,66687.603,484,336
Raw,90139.645,487,336
Raw,33920.709,489,336
Raw,69586.517,489,336
Raw,25052.369,490,336
Raw,1.52936976e+05,490,336
Raw,1.61062327e+05,491,336
Raw,1.24190089e+05,494,336
Raw,1.86913716e+05,494,336
Raw,1.11803947e+05,497,336
Raw,1.0741074e+05,507,336
Raw,59094.033,509,336
Raw,38118.5,509,336
Raw,62530.661,512,336
Raw,66534.891,513,336
Raw,1.32315897e+05,515,336
Raw,93451.743,521,336
Raw,1.18222724e+05,522,336
Raw,49236.067,523,336
Raw,87137.841,526,336
Raw,87235.901,529,336
Raw,1.78451361e+05,531,336
Raw,34203.649,532,336
Raw,1.00168744e+05,538,336
Raw,76578.442,539,336
Raw,54498.69,540,336
Raw,66039.418,553,336
Raw,1.05138612e+05,553,336
Raw,1.30312637e+05,554,336
Raw,1.23700876e+05,558,336
Raw,30751.631,562,336
Raw,1.79346442e+05,566,336
Raw,1.24424895e+05,569,336
Raw,64518.548,571,336
Raw,1.69103452e+05,573,336
Raw,33948.749,578,336
Raw,22010.139,579,336
Raw,48403.166,583,336
Raw,61916.167,587,336
Raw,42257.516,587,336
Raw,53247.818,588,336
Raw,1.24149169e+05,589,336
Raw,77610.525,589,336
Raw,52833.325,591,336
Raw,60227.906,593,336
Raw,1.38306993e+05,597,336
Raw,94061.469,597,336
Raw,92585.609,600,336
Raw,74684.971,601,336
Raw,86984.188,602,336
Raw,96324.953,603,336
Raw,86485.475,604,336
Raw,15572.236,605,336
Raw,36033.457,606,336
Raw,2.2961559e+05,612,336
Raw,1.51232808e+05,614,336
Raw,1.79467906e+05,618,336
Raw,61388.635,619,336
Raw,25004.6,619,336
Raw,70205.201,626,336
Raw,1.15344989e+05,627,336
Raw,1.00503952e+05,628,336
Raw,1.70711309e+05,633,336
Raw,46696.9,635,336
Raw,63030.533,635,336
Raw,41829.064,639,336
Raw,1.28464054e+05,640,336
Raw,1.98264422e+05,643,336
Raw,1.52563252e+05,647,336
Raw,18826.913,647,336
Raw,56709.035,648,336
Raw,39443.086,648,336
Raw,76366.735,650,336
Raw,43376.687,654,336
Raw,67773.072,657,336
Raw,80914.229,659,336
Raw,62733.854,662,336
Raw,1.06905876e+05,664,336
Raw,1.81450871e+05,668,336
Raw,87512.643,670,336
Raw,46705.86,671,336
Raw,80211.731,671,336
Raw,57446.765,671,336
Raw,30359.52,676,336
Raw,62507.925,676,336
Raw,17886.615,680,336
Raw,53368.913,681,336
Raw,30674.652,683,336
Raw,89424.092,685,336
Raw,1.12599121e+05,688,336
Raw,73908.937,689,336
Raw,49103.915,692,336
Raw,1.32833961e+05,694,336
Raw,28287.006,697,336
Raw,79703.485,704,336
Raw,1.72472789e+05,710,336
Raw,54501.797,711,336
Raw,1.04104683e+05,713,336
Raw,67117.869,713,336
Raw,45917.992,714,336
Raw,69673.251,715,336
Raw,1.0335755e+05,716,336
Raw,88810.053,717,336
Raw,85825.112,718,336
Raw,71455.882,719,336
Raw,73447.148,719,336
Raw,56462.785,731,336
Raw,1.56561335e+05,734,336
Raw,65009.117,734,336
Raw,2.05531809e+05,736,336
Raw,60212.861,736,336
Raw,2.17972655e+05,744,336
Raw,68513.926,751,336
Raw,43557.553,753,336
Raw,32047.029,754,336
Raw,1.36330091e+05,755,336
Raw,81726.009,755,336
Raw,1.02721353e+05,758,336
Raw,70874.674,761,336
Raw,95082.371,761,336
Raw,1.69648048e+05,763,336
Raw,75279.344,767,336
Raw,1.49087442e+05,768,336
Raw,38837.868,775,336
Raw,75733.518,776,336
Raw,61806.144,778,336
Raw,83450.642,781,336
Raw,56590.537,781,336
Raw,90064.828,784,336
Raw,55221.409,785,336
Raw,94350.945,790,336
Raw,91082.978,792,336
Raw,44635.917,793,336
Raw,27604.724,794,336
Raw,43412.839,794,336
Raw,1.08060628e+05,796,336
Raw,60415.716,796,336
Raw,28195.104,804,336
Raw,54737.525,805,336
Raw,1.23433352e+05,808,336
Raw,68465.033,812,336
Raw,1.99884048e+05,813,336
Raw,51900.689,814,336
Raw,61494.06,816,336
Raw,32226.103,818,336
Raw,48724.924,819,336
Raw,1.68335401e+05,820,336
Raw,57175.276,820,336
Raw,1.2680564e+05,822,336
Raw,1.65791976e+05,823,336
Raw,95384.503,824,336
Raw,94761.472,829,336
Raw,62659.548,829,336
Raw,72794.773,833,336
Raw,93176.463,835,336
Raw,2.26694905e+05,836,336
Raw,21171.607,839,336
Raw,1.64375977e+05,840,336
Raw,63186.712,842,336
Raw,1.07363498e+05,843,336
Raw,72023.971,846,336
Raw,28373.746,850,336
Raw,89745.254,854,336
Raw,9976.5789,861,336
Raw,1.50713338e+05,862,336
Raw,97600.373,864,336
Raw,51873.641,865,336
Raw,21195.62,865,336
Raw,41268.581,866,336
Raw,1.33715494e+05,867,336
Raw,82554.118,868,336
Raw,61161.362,869,336
Raw,90326.101,869,336
Raw,1.39599643e+05,875,336
Raw,29911.891,875,336
Raw,83369.689,877,336
Raw,1.41403652e+05,878,336
Raw,42096.348,881,336
Raw,86586.071,888,336
Raw,34349.986,889,336
Raw,71487.556,898,336
Raw,1.16457417e+05,904,336
Raw,1.7319355e+05,906,336
Raw,61019.834,907,336
Raw,65640.827,913,336
Raw,80847.365,915,336
Raw,55883.638,916,336
Raw,61192.721,918,336
Raw,37798.016,921,336
Raw,48905.683,925,336
Raw,40816.343,926,336
Raw,28095.357,930,336
Raw,82398.997,931,336
Raw,1.42163745e+05,932,336
Raw,1.18205075e+05,932,336
Raw,1.52023855e+05,933,336
Raw,94856.583,936,336
Raw,97411.618,936,336
Raw,1.69837156e+05,939,336
Raw,33436.811,942,336
Raw,1.4516295e+05,950,336
Raw,91721.835,953,336
Raw,1.19139373e+05,956,336
Raw,1.76846516e+05,962,336
Raw,67426.365,963,336
Raw,36880.621,965,336
Raw,2.13153705e+05,966,336
Raw,49570.771,972,336
Raw,73308.544,974,336
Raw,99663.975,976,336
Raw,1.77712798e+05,986,336
Raw,47054.901,987,336
Raw,1.79460488e+05,988,336
Raw,90880.95,993,336
Raw,1.06906318e+05,995,336
Raw,1.09680514e+05,998,336
Raw,45891.823,1007,336
Raw,75095.036,1008,336
Raw,1.59629151e+05,1013,336
Raw,1.45876204e+05,1017,336
Raw,34414.285,1018,336
Raw,85377.952,1018,336
Raw,1.07328218e+05,1022,336
Raw,1.21284223e+05,1025,336
Raw,71870.853,1026,336
Raw,2.24870137e+05,1029,336
Raw,75893.303,1031,336
Raw,36219.507,1032,336
Raw,74629.637,1032,336
Raw,43038.989,1041,336
Raw,21880.263,1042,336
Raw,1.41531513e+05,1047,336
Raw,46785.285,1047,336
Raw,79480.335,1049,336
Raw,64945.234,1055,336
Raw,1.67880143e+05,1061,336
Raw,43863.379,1062,336
Raw,1.29329507e+05,1063,336
Raw,66204.253,1064,336
Raw,52719.642,1070,336
Raw,92794.66,1071,336
Raw,76876.982,1073,336
Raw,32813.289,1078,336
Raw,97442.977,1078,336
Raw,1.05674702e+05,1079,336
Raw,68453.25,1080,336
Raw,31597.037,1080,336
Raw,67210.564,1081,336
Raw,63398.021,1082,336
Raw,81206.483,1083,336
Raw,73430.612,1084,336
Raw,45827.375,1084,336
Raw,89016.4,1088,336
Raw,64858.505,1090,336
Raw,2.21061116e+05,1092,336
Raw,81346.262,1097,336
Raw,99905.7,1100,336
Raw,83735.953,1105,336
Raw,74505.478,1113,336
Raw,61854.05,1115,336
Raw,61919.327,1115,336
Raw,45087.353,1121,336
Raw,70429.939,1127,336
Raw,53328.046,1127,336
Raw,2.34762994e+05,1130,336
Raw,88157.245,1131,336
Raw,1.4774362e+05,1134,336
Raw,1.13735398e+05,1135,336
Raw,1.34884015e+05,1137,336
Raw,71002.137,1139,336
Raw,95564.095,1142,336
Raw,64418.836,1142,336
Raw,38362.508,1152,336
Raw,70103.954,1153,336
Raw,1.54428894e+05,1157,336
Raw,34342.029,1163,336
Raw,46612.741,1164,336
Raw,1.34559689e+05,1165,336
Raw,1.27640969e+05,1166,336
Raw,70642.276,1168,336
Raw,47690.033,1173,336
Raw,1.78689585e+05,1176,336
Raw,22783.077,1176,336
Raw,1.37223736e+05,1177,336
Raw,42575.54,1178,336
Raw,59128.06,1180,336
Raw,61415.698,1186,336
Raw,66516.407,1187,336
Raw,2.15800381e+05,1189,336
Raw,2.08918017e+05,1193,336
Raw,66517.404,1195,336
Raw,30837.928,1196,336
Raw,34564.139,1197,336
Raw,98532.752,1197,336
Raw,39436.835,1198,336
Raw,1.94692097e+05,1200,336
Raw,2.19735722e+05,1201,336
Raw,1.14235382e+05,1202,336
Raw,60670.916,1204,336
Raw,76232.381,1205,336
Raw,1.69279034e+05,1208,336
Raw,78444.248,1208,336
Raw,1.2710076e+05,1210,336
Raw,19880.598,1214,336
Raw,93406.819,1214,336
Raw,55830.078,1216,336
Raw,1.80698296e+05,1226,336
Raw,1.505981e+05,1231,336
Raw,28134.115,1231,336
Raw,78750.791,1233,336
Raw,1.64803177e+05,1243,336
Raw,39080.479,1244,336
Raw,59613.708,1245,336
Raw,79209.199,1251,336
Raw,44911.142,1256,336
Raw,2.1335027e+05,1257,336
Raw,28080.045,1259,336
Raw,87789.573,1260,336
Raw,1.17242887e+05,1260,336
Raw,94053.167,1265,336
Raw,42579.758,1266,336
Raw,45209.977,1267,336
Raw,1.10984404e+05,1270,336
Raw,65456.891,1270,336
Raw,83371.297,1272,336
Raw,1.37012751e+05,1275,336
Raw,1.74458811e+05,1276,336
Raw,75549.724,1277,336
Raw,82613.852,1279,336
Raw,41006.996,1279,336
Raw,80721.382,1281,336
Raw,2.13470877e+05,1286,336
Raw,53017.257,1292,336
Raw,1.71356514e+05,1294,336
Raw,87374.005,1297,336
Raw,86479.703,1298,336
Raw,55028.128,1298,336
Raw,52830.256,1300,336
Raw,1.11729231e+05,1301,336
Raw,89365.776,1305,336
Raw,1.12733061e+05,1308,336
Raw,33724.731,1312,336
Raw,37163.911,1312,336
Raw,90803.473,1313,336
Raw,65205.66,1315,336
Raw,75935.464,1321,336
Raw,2.2990669e+05,1322,336
Raw,82187.275,1324,336
Raw,1.23167791e+05,1325,336
Raw,58111.257,1325,336
Raw,64075.323,1327,336
Raw,70428.133,1327,336
Raw,1.65753043e+05,1329,336
Raw,83672.087,1332,336
Raw,1.23149919e+05,1333,336
Raw,75035.89,1334,336
Raw,43872.348,1338,336
Raw,1.3313027e+05,1339,336
Raw,46569.32,1341,336
Raw,86799.467,1341,336
Raw,1.32622732e+05,1346,336
Raw,67249.847,1351,336
Raw,73905.495,1352,336
Raw,1.94753386e+05,1352,336
Raw,52809.002,1353,336
Raw,82695.429,1354,336
Raw,57418.176,1355,336
Raw,1.12887834e+05,1372,336
Raw,26089.082,1373,336
Raw,87822.018,1375,336
Raw,1.50247968e+05,1376,336
Raw,46351.828,1380,336
Raw,78459.043,1381,336
Raw,1.02210966e+05,1384,336
Raw,75515.536,1386,336
Raw,1.03131713e+05,1387,336
Raw,55712.984,1396,336
Raw,24782.758,1398,336
Raw,34348.884,1402,336
Raw,1.74544299e+05,1404,336
Raw,47346.892,1405,336
Raw,47448.395,1406,336
Raw,46598.648,1406,336
Raw,67615.944,1408,336
Raw,78368.852,1410,336
Raw,83618.466,1411,336
Raw,82726.463,1413,336
Raw,91502.001,1418,336
Raw,84423.163,1418,336
Raw,58795.395,1419,336
Raw,47725.562,1419,336
Raw,74026.162,1421,336
Raw,1.42248335e+05,1422,336
Raw,9380.5552,1423,336
Raw,84300.062,1424,336
Raw,1.04901389e+05,1426,336
Raw,1.56500868e+05,1432,336
Raw,1.34784453e+05,1434,336
Raw,1.01870552e+05,1435,336
Raw,39249.602,1438,336
Raw,44763.842,1439,336
Raw,52934.82,1442,336
Raw,1.24616004e+05,1448,336
Raw,51373.345,1454,336
Raw,1.43654149e+05,1456,336
Raw,2.05020832e+05,1457,336
Raw,45430.12,1459,336
Raw,1.22763148e+05,1461,336
