Type,Energy,Counts
MPFIT,11,0.62215385
MPFIT,11.098065,0.63154396
MPFIT,11.196131,0.6410758
MPFIT,11.294196,0.65075149
MPFIT,11.392262,0.66057322
MPFIT,11.490327,0.67054319
MPFIT,11.588392,0.68066364
MPFIT,11.686458,0.69093683
MPFIT,11.784523,0.70136507
MPFIT,11.882588,0.71195071
MPFIT,11.980654,0.72269611
MPFIT,12.078719,0.7336037
MPFIT,12.176785,0.74467591
MPFIT,12.27485,0.75591523
MPFIT,12.372915,0.76732419
MPFIT,12.470981,0.77890534
MPFIT,12.569046,0.79066129
MPFIT,12.667111,0.80259466
MPFIT,12.765177,0.81470815
MPFIT,12.863242,0.82700446
MPFIT,12.961308,0.83948636
MPFIT,13.059373,0.85215665
MPFIT,13.157438,0.86501817
MPFIT,13.255504,0.87807381
MPFIT,13.353569,0.89132649
MPFIT,13.451634,0.9047792
MPFIT,13.5497,0.91843494
MPFIT,13.647765,0.93229679
MPFIT,13.745831,0.94636786
MPFIT,13.843896,0.9606513
MPFIT,13.941961,0.97515032
MPFIT,14.040027,0.98986817
MPFIT,14.138092,1.0048082
MPFIT,14.236157,1.0199736
MPFIT,14.334223,1.035368
MPFIT,14.432288,1.0509947
MPFIT,14.530354,1.0668573
MPFIT,14.628419,1.0829593
MPFIT,14.726484,1.0993043
MPFIT,14.82455,1.1158959
MPFIT,14.922615,1.1327381
MPFIT,15.02068,1.1498344
MPFIT,15.118746,1.1671887
MPFIT,15.216811,1.184805
MPFIT,15.314877,1.2026871
MPFIT,15.412942,1.2208392
MPFIT,15.511007,1.2392652
MPFIT,15.609073,1.2579693
MPFIT,15.707138,1.2769557
MPFIT,15.805203,1.2962287
MPFIT,15.903269,1.3157925
MPFIT,16.001334,1.3356517
MPFIT,16.0994,1.3558105
MPFIT,16.197465,1.3762736
MPFIT,16.29553,1.3970456
MPFIT,16.393596,1.4181311
MPFIT,16.491661,1.4395348
MPFIT,16.589726,1.4612616
MPFIT,16.687792,1.4833163
MPFIT,16.785857,1.5057038
MPFIT,16.883923,1.5284293
MPFIT,16.981988,1.5514977
MPFIT,17.080053,1.5749143
MPFIT,17.178119,1.5986843
MPFIT,17.276184,1.6228131
