centerX,run
10.684827,315
11.507872,315
6.2405,315
8.2447907,315
7.7243269,315
5.8209186,315
8.6704006,315
5.8933969,315
3.7365291,315
9.9775964,315
8.7931522,315
5.152898,315
3.3923762,315
10.184167,315
10.228133,315
11.134823,315
9.4773851,315
7.9715625,315
8.9598099,315
9.0826546,315
8.6752273,315
5.4135538,315
3.951088,315
10.654643,315
5.1039786,315
4.5003509,315
6.2366546,315
8.7194527,315
9.9992797,315
4.0369749,315
3.1560787,315
7.9148598,315
9.7988519,315
3.5962629,315
6.8741368,315
8.2285,315
4.3646748,315
9.5678673,315
9.4583649,315
8.5174189,315
5.3389286,315
8.8043123,315
7.0003319,315
6.5785646,315
8.303642,315
6.22655,315
8.2946875,315
5.4280694,315
3.6623619,315
7.81088,315
8.6199742,315
6.5991047,315
9.345325,315
8.9161638,315
3.9322718,315
8.0648843,315
11.175156,315
2.9935043,315
3.2013912,315
4.2114503,315
3.7363259,315
3.2772414,315
9.1569554,315
7.9192568,315
4.9370079,315
10.898534,315
8.0301279,315
3.8601556,315
3.2275,315
5.949393,315
5.461051,315
10.417623,315
10.70431,315
3.1162083,315
5.3820058,315
10.711403,315
8.4064563,315
10.798138,315
9.8294778,315
8.5317623,315
10.960278,315
5.1626321,315
9.8741467,315
5.67666,315
9.3234955,315
10.72575,315
4.2921154,315
10.225488,315
4.3798727,315
6.6077985,315
5.9536883,315
6.7715,315
5.0513095,315
4.9050743,315
9.6302093,315
11.3075,315
8.7416522,315
3.9700115,315
4.5662571,315
6.362125,315
4.5861047,315
6.0570666,315
7.7657203,315
9.4030531,315
8.5260855,315
8.5367416,315
10.707797,315
4.4143,315
4.1682143,315
10.424126,315
7.2516304,315
4.8142553,315
2.8453112,315
6.6579348,315
7.5113372,315
8.6289793,315
10.817745,315
8.5215476,315
4.1364959,315
10.932379,315
8.5021951,315
4.1460547,315
9.1245,315
7.5193327,315
3.9276471,315
6.3810714,315
5.9083333,315
4.3652358,315
5.4868478,315
6.3047527,315
6.4592297,315
6.6728219,315
7.7670701,315
4.69087,315
5.5771038,315
6.7925,315
10.285329,315
6.2015306,315
5.9619737,315
8.4939778,315
7.9633097,315
9.9906481,315
5.3464261,315
7.8697857,315
7.8253319,315
5.1688821,315
3.7737202,315
7.727212,315
9.5331696,315
3.3720366,315
