lengthDivRmsTrans,run
5.9520235,335
5.6972265,335
4.5666055,335
4.6969233,335
5.7950716,335
5.2757528,335
6.6142602,335
4.7779359,335
5.196283,335
6.6275586,335
5.0314709,335
5.6850105,335
4.5753004,335
4.3622566,335
5.2358367,335
4.9603915,335
5.0392248,335
4.1352307,335
4.7142385,335
5.9007932,335
5.3208039,335
4.9542322,335
4.4810855,335
4.2188985,335
5.2470814,335
3.9884747,335
6.3796497,335
7.3767181,335
5.5898348,335
5.1218759,335
6.4463604,335
4.9473329,335
4.4915277,335
5.2679027,335
5.2333054,335
4.9947447,335
5.0246437,335
7.091102,335
5.013048,335
5.3645304,335
7.3054048,335
5.090254,335
5.872975,335
6.3958919,335
5.2202982,335
6.7358546,335
4.7080776,335
5.9176367,335
6.0137209,335
5.523097,335
5.8111373,335
7.5479202,335
5.4889407,335
4.4451077,335
5.217889,335
5.4760511,335
7.6103064,335
5.4114101,335
6.3736864,335
4.5791458,335
5.6625315,335
4.7850786,335
4.112585,335
4.9325672,335
5.4435093,335
4.9317015,335
5.0236117,335
5.7764103,335
5.5890761,335
4.6345399,335
6.8118773,335
5.9252897,335
4.8766801,335
4.5288232,335
7.8562304,335
4.617451,335
5.3253457,335
4.1989516,335
6.2939592,335
8.664796,335
5.4976833,335
7.1123903,335
5.8329305,335
3.8988796,335
5.3441786,335
5.5054388,335
6.307573,335
6.7150303,335
7.2058551,335
7.2104555,335
5.5706532,335
6.1482437,335
5.8335595,335
5.6184896,335
5.316969,335
5.8370003,335
6.9021785,335
4.5634629,335
4.8297161,335
9.6786207,335
5.9941809,335
6.0852966,335
5.4915481,335
4.7701606,335
7.5518473,335
6.4542662,335
5.6427037,335
5.5386015,335
5.7113055,335
5.5640101,335
5.783428,335
4.9746218,335
5.4442159,335
4.4003883,335
4.0712964,335
6.0363297,335
6.0556098,335
5.6367614,335
4.9542774,335
5.1483879,335
5.8372435,335
4.3769525,335
6.9083173,335
4.4662367,335
4.829774,335
5.6529157,335
5.2702283,335
4.4486529,335
4.6342381,335
5.187457,335
5.1983282,335
4.5019563,335
4.4720235,335
6.0901921,335
6.4518941,335
6.5470679,335
7.7278182,335
4.2435705,335
5.8757396,335
5.396337,335
4.5496132,335
5.7339805,335
5.7884992,335
7.3307512,335
5.4095891,335
4.3817209,335
4.3542731,335
4.3256441,335
6.5124297,335
5.1026188,335
4.4807859,335
4.9498354,335
6.9332755,335
5.6470798,335
5.3679882,335
4.9092395,335
5.6256932,335
6.5184762,335
5.367263,335
3.5838615,335
4.8303028,335
5.3096635,335
6.7244801,335
4.3933957,335
4.1178507,335
5.044711,335
5.5894854,335
4.9114734,335
5.0210097,335
7.8193453,335
5.5702767,335
7.3781803,335
4.9593958,335
6.1158353,335
5.1335986,335
4.433895,335
6.5025076,335
4.4717902,335
5.4070669,335
4.2593954,335
5.4713039,335
4.4989517,335
5.1333669,335
4.1901006,335
5.4254129,335
5.9588095,335
4.1273387,335
5.5504941,335
5.0815503,335
6.2419036,335
5.81803,335
5.666647,335
8.2338077,335
4.882965,335
4.9994035,335
5.9639223,335
6.1349062,335
4.9203723,335
7.6332165,335
4.8553553,335
5.5200765,335
5.3302588,335
5.6210491,335
5.6878562,335
4.9124997,335
4.4759779,335
4.7824593,335
4.4020611,335
5.8770879,335
6.2333987,335
5.5763396,335
4.2039728,335
5.0217331,335
5.1536099,335
5.1798642,335
5.4979602,335
4.2386711,335
4.1856431,335
4.8285075,335
4.0615321,335
5.0922122,335
6.1723588,335
4.7598139,335
5.2932872,335
5.5803062,335
5.961369,335
5.3638924,335
4.8785384,335
4.8300567,335
6.475239,335
5.7744222,335
4.4650796,335
4.3289305,335
3.9484135,335
5.1338138,335
5.966488,335
3.7132438,335
5.9199802,335
6.4258952,335
5.171315,335
4.1317646,335
4.937329,335
3.9259607,335
5.1003116,335
8.2064527,335
4.8214374,335
6.3347364,335
7.4614023,335
4.8221132,335
4.1786265,335
5.3045363,335
5.5211662,335
6.0141155,335
4.9196325,335
4.1360077,335
6.4729025,335
5.1166648,335
4.8563862,335
4.0632554,335
4.9533855,335
5.3602323,335
6.049284,335
5.3393733,335
5.8405087,335
5.4092954,335
5.1242003,335
5.7002118,335
6.7720668,335
5.4997732,335
4.9726661,335
6.0163936,335
5.0844953,335
5.7064157,335
6.3355603,335
7.1214448,335
4.8365684,335
4.8534788,335
6.0275883,335
6.4609639,335
6.1813605,335
7.4266155,335
6.1608786,335
5.2780101,335
4.6521411,335
5.8958713,335
5.6797724,335
5.9775497,335
6.2764425,335
4.1531324,335
5.7913921,335
5.35846,335
3.4341661,335
5.1861188,335
5.7877127,335
6.2655042,335
4.6982676,335
3.9487386,335
4.5323066,335
4.9428958,335
6.0097017,335
6.773245,335
5.4875202,335
4.5124989,335
4.9508537,335
5.2655316,335
5.8904661,335
6.3161402,335
4.8889881,335
5.7055122,335
7.5512622,335
5.9488099,335
5.1339372,335
6.646209,335
4.0642639,335
4.8736687,335
5.9877091,335
4.5665278,335
5.9116539,335
6.068152,335
4.6067155,335
6.7990236,335
7.6474847,335
4.462923,335
5.9048259,335
6.8208042,335
5.0087139,335
5.7185873,335
5.1863079,335
4.6263891,335
5.5637497,335
5.1860211,335
