kurtosisLongitudinal,run
-0.094673627,332
0.44427796,332
-0.80844598,332
0.17791782,332
-0.013640954,332
-0.20060046,332
-0.97787462,332
-0.64461834,332
-1.1059748,332
0.11535754,332
0.032807362,332
-0.75267936,332
0.35323646,332
-0.71748213,332
-0.88833135,332
-0.29815159,332
0.43813555,332
-0.31132969,332
-0.76849852,332
-0.64294244,332
-0.0015629303,332
-0.6944255,332
-0.81587768,332
-0.91415031,332
-0.565319,332
0.52872802,332
-1.0706828,332
-0.80565801,332
-0.36765166,332
-0.40970792,332
-0.0097793544,332
-0.4110132,332
-0.42329525,332
-0.46469848,332
-0.76279165,332
-0.65114582,332
0.51394662,332
-0.39859638,332
-1.0328937,332
0.21108639,332
-1.0729672,332
-0.65389162,332
0.26278019,332
-0.87511628,332
-0.28305942,332
-0.2364417,332
-1.1057866,332
-0.47074293,332
-0.24704138,332
-0.18436119,332
0.49915599,332
-0.53895227,332
0.45915779,332
0.53766612,332
-1.2479928,332
-0.29625864,332
-0.89664881,332
0.45675643,332
-0.69733104,332
-0.0090805943,332
-0.28416455,332
0.091963326,332
-0.36703042,332
-0.42600182,332
-0.22970402,332
-1.0907519,332
-0.60671357,332
0.18032636,332
0.23094074,332
0.7130527,332
-0.039168798,332
-0.28716572,332
0.6264458,332
-0.36516962,332
0.054074323,332
-0.67550197,332
0.497147,332
0.96978674,332
-0.43951991,332
-0.50270352,332
-0.58176917,332
0.01618196,332
-0.40711313,332
-0.71905616,332
-0.65271328,332
0.85572308,332
0.32178352,332
-0.12116315,332
-0.14794817,332
-0.5112541,332
1.7153963,332
-0.091224495,332
0.10018136,332
-0.01700204,332
0.41830325,332
-0.48088816,332
-0.7074021,332
-0.81497081,332
-0.37837464,332
-0.3272545,332
-1.2806996,332
-0.7617896,332
0.074251706,332
-0.33383491,332
-0.98353006,332
-0.83909817,332
-0.66118301,332
-0.32038127,332
-0.64501034,332
-0.77027684,332
-0.88837103,332
0.82112445,332
-0.15513081,332
-0.75589397,332
-0.83944715,332
-0.12835504,332
-1.1510496,332
-0.4261636,332
-0.12757565,332
-0.31350705,332
0.89289436,332
0.78615157,332
-0.90400502,332
-0.80252208,332
-0.72902056,332
1.2146279,332
1.1880785,332
0.064773179,332
0.1446736,332
-0.59349695,332
0.27049047,332
-0.95204859,332
0.56635551,332
-0.73734246,332
0.37847512,332
-0.34042463,332
-0.66282352,332
0.31137785,332
0.72601758,332
-0.56912453,332
-0.97909106,332
-1.0798524,332
1.5556783,332
-0.92793713,332
-0.72692913,332
-0.78261425,332
0.21657314,332
-0.62811038,332
-0.61037683,332
-0.71972693,332
-0.5972016,332
-0.89002812,332
-0.39897849,332
-0.83373329,332
-0.3466875,332
-0.74017575,332
0.47089908,332
-0.44888724,332
0.48727535,332
-0.86544179,332
0.20929757,332
-0.19530776,332
-0.17578181,332
-0.38496071,332
-0.46798551,332
-1.1895507,332
0.81437173,332
0.6290627,332
-0.44363125,332
-0.24823091,332
-0.12875502,332
0.16250475,332
0.27469158,332
-0.29631864,332
0.44257752,332
1.29221,332
0.37667984,332
0.33075683,332
-0.72961248,332
-0.83174785,332
0.96363648,332
-0.60228689,332
-0.29241326,332
-0.61012427,332
-0.67986378,332
-0.21896713,332
0.45139508,332
-0.58476934,332
-0.59046673,332
-0.09096334,332
0.14115001,332
-0.89151198,332
0.98967559,332
-0.5845211,332
-0.82304256,332
-0.74866281,332
-0.44126129,332
0.20574938,332
-0.46846181,332
-0.25728877,332
0.24499782,332
-0.29446312,332
-0.25182529,332
-0.94902924,332
-0.044468363,332
-0.50730563,332
2.1367257,332
-0.34754851,332
-0.61087246,332
0.178092,332
-0.74221219,332
0.049035232,332
-0.44120886,332
-0.59642467,332
-0.66682163,332
-0.5117998,332
-0.44451016,332
0.26171553,332
-0.34085538,332
-0.29046464,332
0.23227323,332
0.73501265,332
0.35539823,332
-0.90541143,332
-1.2301314,332
-0.70692814,332
0.91954494,332
-0.57845744,332
-0.20048164,332
-0.12858894,332
-0.1235671,332
-0.64002654,332
