Type,Energy,Counts
MPFIT,15000,12.342543
MPFIT,15153.436,12.561124
MPFIT,15306.871,12.783442
MPFIT,15460.307,13.009548
MPFIT,15613.742,13.239492
MPFIT,15767.178,13.473326
MPFIT,15920.614,13.711103
MPFIT,16074.049,13.952874
MPFIT,16227.485,14.19869
MPFIT,16380.921,14.448603
MPFIT,16534.356,14.702666
MPFIT,16687.792,14.960931
MPFIT,16841.227,15.223449
MPFIT,16994.663,15.490272
MPFIT,17148.099,15.761453
MPFIT,17301.534,16.037042
MPFIT,17454.97,16.317092
MPFIT,17608.406,16.601654
MPFIT,17761.841,16.89078
MPFIT,17915.277,17.184519
MPFIT,18068.712,17.482925
MPFIT,18222.148,17.786046
MPFIT,18375.584,18.093934
MPFIT,18529.019,18.406638
MPFIT,18682.455,18.724208
MPFIT,18835.891,19.046693
MPFIT,18989.326,19.374143
MPFIT,19142.762,19.706606
MPFIT,19296.197,20.04413
MPFIT,19449.633,20.386762
MPFIT,19603.069,20.734549
MPFIT,19756.504,21.087538
MPFIT,19909.94,21.445774
MPFIT,20063.376,21.809302
MPFIT,20216.811,22.178167
MPFIT,20370.247,22.552413
MPFIT,20523.682,22.932083
MPFIT,20677.118,23.317218
MPFIT,20830.554,23.70786
MPFIT,20983.989,24.10405
MPFIT,21137.425,24.505827
MPFIT,21290.861,24.91323
MPFIT,21444.296,25.326297
MPFIT,21597.732,25.745064
MPFIT,21751.167,26.169566
MPFIT,21904.603,26.59984
MPFIT,22058.039,27.035917
MPFIT,22211.474,27.47783
MPFIT,22364.91,27.925611
MPFIT,22518.346,28.37929
MPFIT,22671.781,28.838894
MPFIT,22825.217,29.304452
MPFIT,22978.652,29.775989
MPFIT,23132.088,30.25353
MPFIT,23285.524,30.737098
MPFIT,23438.959,31.226716
MPFIT,23592.395,31.722403
MPFIT,23745.831,32.224179
MPFIT,23899.266,32.73206
MPFIT,24052.702,33.246063
MPFIT,24206.137,33.766201
MPFIT,24359.573,34.292488
MPFIT,24513.009,34.824933
MPFIT,24666.444,35.363547
MPFIT,24819.88,35.908336
MPFIT,24973.316,36.459307
