length,run
5.0937029,325
4.669015,325
5.217284,325
5.8016764,325
3.3493993,325
4.933511,325
5.9843917,325
5.1118821,325
3.5309841,325
3.7918943,325
5.382647,325
4.6521471,325
5.9784254,325
5.6651259,325
4.4395498,325
1.6450219,325
2.4785803,325
4.2011883,325
2.1957737,325
1.2203007,325
4.5282505,325
5.899787,325
6.1742706,325
5.9341692,325
5.621838,325
6.2133419,325
5.5489376,325
6.0006166,325
2.4150381,325
3.7751546,325
5.1053508,325
5.186904,325
5.7905262,325
5.26875,325
4.4698921,325
5.1697038,325
6.1844529,325
5.4519093,325
5.3781979,325
3.2654461,325
5.2267647,325
5.187655,325
3.8091633,325
2.0006723,325
3.5379548,325
3.0234146,325
4.5681665,325
3.2936924,325
3.9751759,325
3.5712463,325
5.1038391,325
2.6582863,325
6.2225575,325
5.0168588,325
4.2379431,325
5.0196513,325
5.7210397,325
5.0181311,325
4.3372282,325
4.7053017,325
6.0154875,325
4.8961753,325
4.385146,325
4.7562835,325
5.0530015,325
4.6886019,325
6.0071662,325
1.9170921,325
5.9308957,325
4.6636792,325
3.7755344,325
5.1525502,325
5.2019376,325
5.4080386,325
0.81529356,325
6.1159379,325
5.9352325,325
5.6061004,325
2.8118265,325
5.156689,325
4.4162759,325
3.4787655,325
3.5652687,325
5.4683102,325
5.6653093,325
5.5660286,325
5.3673913,325
6.4313903,325
4.6602321,325
5.2610305,325
4.9324342,325
5.6043199,325
2.601005,325
5.7578103,325
4.7219995,325
4.0759869,325
4.3749971,325
3.4220917,325
4.500383,325
4.4855143,325
1.5994845,325
5.7078896,325
4.7593863,325
6.3158978,325
5.7346854,325
4.3467267,325
4.1702645,325
5.3516371,325
6.7824698,325
5.0582087,325
5.2909359,325
5.277819,325
4.1446574,325
5.4218208,325
3.960942,325
4.671097,325
5.0921023,325
5.7767311,325
4.7484371,325
4.9570884,325
5.7655937,325
4.8547405,325
6.3611423,325
4.2235726,325
5.2164515,325
4.7620065,325
3.4771185,325
0.77084827,325
2.8657471,325
3.9520081,325
5.780557,325
4.2271987,325
3.6338716,325
6.5122254,325
5.4784297,325
5.1547501,325
4.2801096,325
4.5433416,325
6.5942169,325
4.8440199,325
5.7152543,325
5.9747037,325
4.5170888,325
5.6954027,325
5.9447196,325
4.2061623,325
5.9308349,325
4.0104974,325
1.1332111,325
4.6937048,325
5.3281642,325
4.5887692,325
5.4514487,325
3.4470354,325
3.8809001,325
4.2613571,325
4.5534915,325
5.480098,325
5.499645,325
4.855604,325
4.8723273,325
5.8589836,325
4.8288499,325
5.0731483,325
4.8408203,325
6.04719,325
5.2979417,325
5.5368513,325
2.6050078,325
4.0741292,325
1.8989286,325
5.3956881,325
5.5155144,325
4.6339118,325
4.987162,325
5.0176343,325
4.4705926,325
6.1537845,325
5.3334623,325
4.1688863,325
4.730645,325
5.2232402,325
2.8708201,325
5.34499,325
4.3637692,325
4.8278972,325
4.7860423,325
4.6897693,325
5.0037276,325
4.4078575,325
5.4970937,325
5.1125249,325
3.8712436,325
5.1396333,325
4.8484713,325
5.4307476,325
2.0641246,325
4.6143386,325
3.0040603,325
4.7608089,325
3.6213103,325
5.080986,325
5.485493,325
4.8469631,325
4.7889647,325
4.8146275,325
6.4950498,325
5.9985234,325
5.5672323,325
4.2176765,325
5.7932445,325
4.0571524,325
5.8430671,325
4.6057103,325
4.9493584,325
4.1101061,325
4.9000783,325
4.4523471,325
5.7382613,325
4.9067056,325
6.1486593,325
3.6095704,325
4.5727515,325
4.4504038,325
3.0968944,325
5.074068,325
2.4442025,325
4.3904852,325
2.3422982,325
5.2829639,325
6.5224695,325
5.5712098,325
5.2948745,325
2.938045,325
4.5816662,325
6.3563724,325
4.9337856,325
5.0446041,325
3.7410888,325
4.860316,325
1.3512198,325
6.1564033,325
6.63785,325
4.767129,325
5.1655172,325
4.4154067,325
4.3576178,325
4.7525669,325
5.6100782,325
5.1349855,325
3.7903302,325
3.3922555,325
4.5969297,325
5.2712832,325
2.7225248,325
1.6384288,325
4.075948,325
5.5582395,325
5.6683348,325
5.4469939,325
4.9610934,325
5.7635903,325
5.4918755,325
4.6169355,325
4.5464583,325
4.9010801,325
5.7766363,325
4.639207,325
5.261712,325
5.7543515,325
5.6322993,325
5.3432775,325
5.0273321,325
6.558263,325
3.8618861,325
6.1348666,325
4.8829507,325
4.6099087,325
5.4139904,325
4.9851121,325
4.3987862,325
5.7590631,325
5.9149802,325
4.6904253,325
3.515521,325
2.8928987,325
5.7168705,325
6.3732822,325
2.6252286,325
5.8504058,325
3.5105224,325
5.1335837,325
4.6320869,325
3.4871985,325
4.7506383,325
4.2172883,325
5.9849762,325
4.7348279,325
5.8193333,325
3.4654545,325
5.4331976,325
4.09336,325
2.229187,325
4.7596788,325
4.9739606,325
3.9032794,325
4.0003511,325
3.3158431,325
3.9625811,325
4.3228459,325
1.6838508,325
5.2209833,325
5.5108509,325
3.4402835,325
4.5655571,325
3.2222231,325
3.6441024,325
4.3278177,325
5.0039681,325
5.0577799,325
5.0559179,325
5.1315303,325
4.2764212,325
4.6342919,325
4.0058336,325
4.456179,325
5.7284136,325
2.8474042,325
5.7813435,325
6.3551679,325
3.339202,325
3.7068067,325
5.6391762,325
2.2991823,325
4.90123,325
3.8710193,325
3.4826904,325
6.5438578,325
5.1990986,325
4.9034045,325
3.8491622,325
4.1890029,325
6.1120641,325
3.8390989,325
5.2351887,325
4.1497356,325
3.07123,325
2.4512441,325
5.3344841,325
4.1187625,325
3.5669518,325
4.6547081,325
2.708524,325
5.8315224,325
4.4241154,325
4.9258028,325
4.9866688,325
5.548252,325
4.1144059,325
5.5521508,325
5.8453388,325
4.4444325,325
5.9780361,325
5.2823466,325
6.2188225,325
5.2666624,325
6.049817,325
5.5683159,325
4.0086376,325
4.6372762,325
4.9842582,325
4.2657918,325
4.1633366,325
5.835836,325
6.6266494,325
5.1922334,325
4.2112727,325
2.9231605,325
7.0399962,325
5.2497028,325
2.9117375,325
4.9728744,325
4.5160459,325
5.3382031,325
6.1131925,325
1.1360006,325
2.4045892,325
4.8498974,325
4.2569516,325
5.6462371,325
4.7561448,325
4.0810808,325
4.6119965,325
5.4429561,325
4.9795122,325
3.1577335,325
6.1057479,325
5.5620347,325
5.1637965,325
5.5373778,325
3.5051281,325
4.3157857,325
5.6331066,325
4.6363717,325
4.5919103,325
4.7532305,325
3.0981914,325
3.0400825,325
4.3181491,325
4.3667936,325
4.5022109,325
4.8791421,325
2.3978292,325
5.6992438,325
5.0272486,325
5.5974698,325
6.4906015,325
3.6381255,325
5.6008393,325
5.158293,325
6.1799381,325
4.4314155,325
3.3566344,325
4.6112847,325
5.8613826,325
2.7281495,325
4.6042906,325
4.3844294,325
6.1056674,325
4.8851972,325
7.3005689,325
6.5383541,325
5.8354233,325
5.226668,325
5.0377976,325
1.582554,325
4.3012204,325
4.7750253,325
5.3203793,325
5.139827,325
4.7326865,325
2.3544726,325
5.1911324,325
5.0878325,325
1.7249619,325
5.957725,325
4.5297008,325
2.4269377,325
6.3012607,325
6.083136,325
3.7328123,325
6.16681,325
4.6637287,325
4.9876747,325
5.257298,325
2.1979279,325
2.9233153,325
6.4292301,325
5.8451178,325
5.5810278,325
4.7222768,325
5.3737701,325
4.6464306,325
4.6584699,325
3.6589891,325
4.5761636,325
5.6729936,325
4.5105917,325
5.4532154,325
6.3944097,325
5.045666,325
5.3219097,325
3.8261882,325
3.5970871,325
3.4452173,325
2.5188901,325
4.4769864,325
4.6755601,325
4.5147067,325
2.593757,325
6.3914934,325
5.115967,325
4.9657344,325
5.5446121,325
5.2571186,325
5.2828563,325
5.2788309,325
5.6944547,325
4.3709433,325
2.9806611,325
5.0055419,325
5.5801416,325
3.614472,325
4.5486518,325
3.1704102,325
3.3288169,325
5.2001782,325
5.599325,325
5.8916267,325
5.9602413,325
5.6609928,325
4.729134,325
4.8607097,325
6.1942597,325
5.1479307,325
6.6138053,325
2.6480576,325
5.1627266,325
4.5833099,325
5.2334849,325
3.7394386,325
4.6796115,325
5.0111386,325
4.7836346,325
6.0621717,325
5.9206052,325
3.8378689,325
5.7971408,325
3.9494309,325
3.5550073,325
5.4495356,325
3.9870518,325
5.2872073,325
5.115215,325
6.4240091,325
4.6596505,325
5.6310415,325
5.1806385,325
4.3282617,325
4.280415,325
5.6056881,325
5.9563484,325
4.5253945,325
4.7087314,325
5.7940251,325
2.4213016,325
5.2177459,325
6.2369352,325
3.3788758,325
2.9476273,325
3.8998938,325
4.509309,325
5.4161748,325
2.3410172,325
4.2969264,325
3.9771446,325
3.3406831,325
3.3163259,325
3.7163406,325
3.8026461,325
5.3387615,325
4.89057,325
4.2090345,325
2.4932021,325
6.1424407,325
5.5486213,325
4.7155351,325
5.4546965,325
5.2745728,325
5.293607,325
2.6843123,325
5.2166354,325
5.9574799,325
5.6155961,325
4.5537828,325
5.4359091,325
5.2559968,325
4.346693,325
5.4997529,325
2.6221898,325
5.0450398,325
4.5607754,325
2.6433767,325
2.8761454,325
5.3568672,325
4.7037406,325
2.730469,325
5.5971501,325
5.6691392,325
4.6141859,325
4.8315413,325
5.5786296,325
4.5759501,325
3.8517388,325
4.920231,325
5.3427585,325
5.6579788,325
2.3395575,325
5.1652259,325
2.7421778,325
4.5982131,325
6.1967299,325
5.686359,325
5.6314011,325
5.7020363,325
3.0739012,325
3.7317381,325
5.8126123,325
3.6591108,325
4.8522494,325
5.7196287,325
4.1927963,325
3.1484692,325
4.2929548,325
4.8647505,325
5.3871734,325
5.1762251,325
4.5447893,325
4.7436399,325
5.819598,325
4.6610261,325
5.1775142,325
4.195182,325
4.6552223,325
5.6857576,325
4.4604536,325
5.5738179,325
4.8208872,325
5.0836332,325
6.0140749,325
5.0964006,325
5.3382191,325
4.7153161,325
5.7875637,325
1.0933,325
6.6355396,325
4.8174748,325
2.1287074,325
5.3387053,325
5.5532095,325
5.0606838,325
4.8685983,325
4.8782408,325
4.5642775,325
5.0824344,325
5.2394028,325
5.2760535,325
5.9211363,325
6.1620389,325
3.3527441,325
5.3666078,325
5.5410774,325
5.8014995,325
4.8906853,325
6.379308,325
5.1011149,325
5.741456,325
5.2629808,325
5.0497674,325
5.477413,325
4.3330625,325
6.7423435,325
5.5342808,325
5.5556817,325
6.3854477,325
3.4218516,325
2.1372045,325
5.9765964,325
3.5891844,325
5.2137712,325
6.5232469,325
5.2394547,325
5.197052,325
4.4402525,325
4.4188537,325
4.9212188,325
6.0942751,325
3.8728855,325
6.0722833,325
5.3095303,325
5.2834946,325
4.4013309,325
6.8195647,325
4.390602,325
5.0032143,325
5.3417932,325
6.4199883,325
4.1979222,325
1.6842998,325
5.6088135,325
3.542527,325
5.9179775,325
6.086016,325
6.6166769,325
5.594808,325
6.3810454,325
3.7179977,325
5.8315511,325
5.2187505,325
4.8436303,325
5.1568912,325
5.779772,325
4.8338345,325
5.8359708,325
5.9678027,325
5.8294788,325
3.7363977,325
2.8046358,325
4.8392129,325
5.3853986,325
5.3705867,325
5.9479613,325
5.56776,325
3.5220645,325
5.0375922,325
4.0312841,325
3.965991,325
5.5661237,325
4.7713614,325
4.1276494,325
5.5281526,325
4.2074674,325
5.4846248,325
6.1129633,325
3.9732759,325
3.2109967,325
5.010366,325
4.0010654,325
3.8847074,325
5.5601654,325
4.9352575,325
4.6789541,325
4.7590488,325
5.9463484,325
4.5382325,325
6.1333229,325
3.840288,325
4.9821297,325
5.7135652,325
3.8214046,325
1.9424652,325
3.7244462,325
6.1415911,325
5.2039589,325
5.4732554,325
5.7475034,325
3.2406248,325
5.7121262,325
3.7352116,325
5.1576792,325
4.8058118,325
5.0841171,325
6.0220983,325
4.405282,325
3.0182061,325
5.1155592,325
2.0785546,325
5.3135599,325
5.7668522,325
4.718709,325
5.7732802,325
4.9360234,325
4.3328115,325
5.3207417,325
5.3959046,325
5.7991926,325
6.3230368,325
3.7417715,325
4.4994788,325
5.2141317,325
4.1885074,325
4.4319764,325
6.0839335,325
4.2312188,325
4.7930737,325
3.2401604,325
4.1976457,325
4.3154632,325
5.7096144,325
2.4138368,325
4.600532,325
5.7452719,325
3.3865367,325
5.4579483,325
6.5115674,325
5.2928108,325
4.7446545,325
4.8750856,325
4.2816991,325
3.4635724,325
