Type,charge / e-,counts,FitRange
Fit,3817.6255,287.84989,true
Fit,3848.5531,283.77306,true
Fit,3879.4808,279.71182,true
Fit,3910.4084,275.66782,true
Fit,3941.336,271.64263,true
Fit,3972.2637,267.63777,true
Fit,4003.1913,263.65465,true
Fit,4034.119,259.69464,true
Fit,4065.0466,255.75903,true
Fit,4095.9743,251.84905,true
Fit,4126.9019,247.96585,true
Fit,4157.8296,244.11054,true
Fit,4188.7572,240.28414,true
Fit,4219.6848,236.48764,true
Fit,4250.6125,232.72195,true
Fit,4281.5401,228.98794,true
Fit,4312.4678,225.2864,true
Fit,4343.3954,221.61811,true
Fit,4374.3231,217.98375,true
Fit,4405.2507,214.38399,true
Fit,4436.1784,210.81942,true
Fit,4467.106,207.29062,true
Fit,4498.0336,203.79808,true
Fit,4528.9613,200.34229,true
Fit,4559.8889,196.92367,true
Fit,4590.8166,193.54261,true
Fit,4621.7442,190.19946,true
Fit,4652.6719,186.89453,true
Fit,4683.5995,183.62809,true
Fit,4714.5272,180.40038,true
Fit,4745.4548,177.21161,true
Fit,4776.3825,174.06196,true
Fit,4807.3101,170.95156,true
Fit,4838.2377,167.88053,true
Fit,4869.1654,164.84895,true
Fit,4900.093,161.85688,true
Fit,4931.0207,158.90434,true
Fit,4961.9483,155.99135,true
Fit,4992.876,153.11787,true
Fit,5023.8036,150.28387,true
Fit,5054.7313,147.48928,true
Fit,5085.6589,144.73401,true
Fit,5116.5865,142.01796,true
Fit,5147.5142,139.341,true
Fit,5178.4418,136.70299,true
Fit,5209.3695,134.10375,true
Fit,5240.2971,131.54312,true
Fit,5271.2248,129.02089,true
Fit,5302.1524,126.53687,true
Fit,5333.0801,124.09081,true
Fit,5364.0077,121.68249,true
Fit,5394.9354,119.31166,true
Fit,5425.863,116.97804,true
Fit,5456.7906,114.68138,true
Fit,5487.7183,112.42138,true
Fit,5518.6459,110.19775,true
Fit,5549.5736,108.01019,true
Fit,5580.5012,105.85838,true
Fit,5611.4289,103.74201,true
Fit,5642.3565,101.66074,true
Fit,5673.2842,99.61424,true
Fit,5704.2118,97.602171,true
Fit,5735.1394,95.624184,true
Fit,5766.0671,93.679926,true
Fit,5796.9947,91.769039,true
Fit,5827.9224,89.89116,true
Fit,5858.85,88.045922,true
Fit,5889.7777,86.232956,true
Fit,5920.7053,84.451887,true
Fit,5951.633,82.702338,true
Fit,5982.5606,80.983932,true
Fit,6013.4883,79.296286,true
Fit,6044.4159,77.639018,true
Fit,6075.3435,76.011743,true
Fit,6106.2712,74.414075,true
Fit,6137.1988,72.845627,true
Fit,6168.1265,71.306012,true
Fit,6199.0541,69.794844,true
Fit,6229.9818,68.311734,true
Fit,6260.9094,66.856294,true
Fit,6291.8371,65.428139,true
Fit,6322.7647,64.026882,true
Fit,6353.6923,62.652137,true
Fit,6384.62,61.30352,true
Fit,6415.5476,59.980649,true
Fit,6446.4753,58.683142,true
Fit,6477.4029,57.41062,true
Fit,6508.3306,56.162704,true
Fit,6539.2582,54.939019,true
Fit,6570.1859,53.739192,true
Fit,6601.1135,52.562849,true
Fit,6632.0411,51.409624,true
Fit,6662.9688,50.279149,true
Fit,6693.8964,49.171061,true
Fit,6724.8241,48.084998,true
Fit,6755.7517,47.020603,true
Fit,6786.6794,45.977521,true
Fit,6817.607,44.9554,true
Fit,6848.5347,43.953891,true
Fit,6879.4623,42.972648,true
Fit,6910.39,42.01133,true
Fit,6941.3176,41.069597,true
Fit,6972.2452,40.147115,true
Fit,7003.1729,39.243551,true
Fit,7034.1005,38.358578,true
Fit,7065.0282,37.49187,true
Fit,7095.9558,36.643107,true
Fit,7126.8835,35.811972,true
Fit,7157.8111,34.99815,true
Fit,7188.7388,34.201332,true
Fit,7219.6664,33.421213,true
Fit,7250.594,32.657489,true
Fit,7281.5217,31.909863,true
Fit,7312.4493,31.17804,true
Fit,7343.377,30.461729,true
Fit,7374.3046,29.760644,true
Fit,7405.2323,29.074501,true
Fit,7436.1599,28.403021,true
Fit,7467.0876,27.745929,true
Fit,7498.0152,27.102954,true
Fit,7528.9429,26.473828,true
Fit,7559.8705,25.858287,true
Fit,7590.7981,25.256072,true
Fit,7621.7258,24.666927,true
Fit,7652.6534,24.090599,true
Fit,7683.5811,23.52684,true
Fit,7714.5087,22.975405,true
Fit,7745.4364,22.436054,true
Fit,7776.364,21.908549,true
Fit,7807.2917,21.392657,true
Fit,7838.2193,20.888148,true
Fit,7869.1469,20.394796,true
Fit,7900.0746,19.912379,true
Fit,7931.0022,19.440677,true
Fit,7961.9299,18.979476,true
Fit,7992.8575,18.528565,true
Fit,8023.7852,18.087734,true
Fit,8054.7128,17.656779,true
Fit,8085.6405,17.235499,true
Fit,8116.5681,16.823696,true
Fit,8147.4957,16.421176,true
Fit,8178.4234,16.027748,true
Fit,8209.351,15.643224,true
Fit,8240.2787,15.267419,true
Fit,8271.2063,14.900153,true
Fit,8302.134,14.541247,true
Fit,8333.0616,14.190526,true
Fit,8363.9893,13.84782,true
Fit,8394.9169,13.512959,true
Fit,8425.8446,13.185778,true
Fit,8456.7722,12.866114,true
Fit,8487.6998,12.553808,true
Fit,8518.6275,12.248704,true
Fit,8549.5551,11.950647,true
Fit,8580.4828,11.659487,true
Fit,8611.4104,11.375076,true
Fit,8642.3381,11.097268,true
Fit,8673.2657,10.825922,true
Fit,8704.1934,10.560897,true
Fit,8735.121,10.302057,true
Fit,8766.0486,10.049266,true
Fit,8796.9763,9.8023944,true
Fit,8827.9039,9.5613114,true
Fit,8858.8316,9.3258905,true
Fit,8889.7592,9.0960076,true
Fit,8920.6869,8.8715407,true
Fit,8951.6145,8.6523704,true
Fit,8982.5422,8.4383797,true
Fit,9013.4698,8.2294538,true
Fit,9044.3975,8.0254802,true
Fit,9075.3251,7.8263487,true
Fit,9106.2527,7.6319513,true
Fit,9137.1804,7.4421823,true
Fit,9168.108,7.2569378,true
Fit,9199.0357,7.0761165,true
Fit,9229.9633,6.8996186,true
Fit,9260.891,6.7273469,true
Fit,9291.8186,6.5592059,true
Fit,9322.7463,6.3951019,true
Fit,9353.6739,6.2349436,true
Fit,9384.6015,6.0786412,true
Fit,9415.5292,5.9261069,true
Fit,9446.4568,5.7772548,true
Fit,9477.3845,5.6320007,true
Fit,9508.3121,5.4902622,true
Fit,9539.2398,5.3519587,true
Fit,9570.1674,5.2170112,true
Fit,9601.0951,5.0853424,true
Fit,9632.0227,4.9568767,true
Fit,9662.9503,4.8315401,true
Fit,9693.878,4.7092601,true
Fit,9724.8056,4.5899659,true
Fit,9755.7333,4.473588,true
Fit,9786.6609,4.3600586,true
Fit,9817.5886,4.2493113,true
Fit,9848.5162,4.1412811,true
Fit,9879.4439,4.0359045,true
Fit,9910.3715,3.9331194,true
Fit,9941.2992,3.8328648,true
Fit,9972.2268,3.7350814,true
Fit,10003.154,3.6397109,true
Fit,10034.082,3.5466964,true
Fit,10065.01,3.4559824,true
Fit,10095.937,3.3675144,true
Fit,10126.865,3.2812392,true
Fit,10157.793,3.1971048,true
Fit,10188.72,3.1150603,true
Fit,10219.648,3.0350559,true
Fit,10250.576,2.9570432,true
Fit,10281.503,2.8809745,true
Fit,10312.431,2.8068033,true
Fit,10343.359,2.7344843,true
Fit,10374.286,2.6639731,true
Fit,10405.214,2.5952263,true
Fit,10436.141,2.5282014,true
Fit,10467.069,2.4628571,true
Fit,10497.997,2.3991528,true
Fit,10528.924,2.3370489,true
Fit,10559.852,2.2765068,true
Fit,10590.78,2.2174888,true
Fit,10621.707,2.1599577,true
Fit,10652.635,2.1038776,true
Fit,10683.563,2.0492133,true
Fit,10714.49,1.9959303,true
Fit,10745.418,1.9439949,true
Fit,10776.346,1.8933743,true
Fit,10807.273,1.8440364,true
Fit,10838.201,1.7959499,true
Fit,10869.129,1.749084,true
Fit,10900.056,1.703409,true
Fit,10930.984,1.6588955,true
Fit,10961.911,1.6155151,true
Fit,10992.839,1.5732399,true
Fit,11023.767,1.5320426,true
Fit,11054.694,1.4918968,true
Fit,11085.622,1.4527764,true
Fit,11116.55,1.4146561,true
Fit,11147.477,1.3775112,true
Fit,11178.405,1.3413176,true
Fit,11209.333,1.3060516,true
Fit,11240.26,1.2716902,true
Fit,11271.188,1.2382109,true
Fit,11302.116,1.2055919,true
Fit,11333.043,1.1738117,true
Fit,11363.971,1.1428494,true
Fit,11394.898,1.1126845,true
Fit,11425.826,1.0832972,true
Fit,11456.754,1.0546681,true
Fit,11487.681,1.0267781,true
Fit,11518.609,0.99960866,true
Fit,11549.537,0.97314183,true
Fit,11580.464,0.94735991,true
Fit,11611.392,0.9222457,true
Fit,11642.32,0.89778239,true
Fit,11673.247,0.87395361,true
Fit,11704.175,0.85074335,true
Fit,11735.103,0.82813601,true
Fit,11766.03,0.80611636,true
Fit,11796.958,0.78466956,true
Fit,11827.885,0.7637811,true
Fit,11858.813,0.74343684,true
Fit,11889.741,0.723623,true
Fit,11920.668,0.70432611,true
Fit,11951.596,0.68553304,true
Fit,11982.524,0.66723099,true
Fit,12013.451,0.64940747,true
Fit,12044.379,0.63205028,true
Fit,12075.307,0.61514755,true
Fit,12106.234,0.59868769,true
Fit,12137.162,0.58265937,true
Fit,12168.09,0.56705158,true
Fit,12199.017,0.55185356,true
Fit,12229.945,0.53705482,true
Fit,12260.873,0.52264514,true
Fit,12291.8,0.50861452,true
Fit,12322.728,0.49495325,true
Fit,12353.655,0.48165185,true
Fit,12384.583,0.46870105,true
Fit,12415.511,0.45609183,true
Fit,12446.438,0.44381542,true
Fit,12477.366,0.43186321,true
Fit,12508.294,0.42022687,true
Fit,12539.221,0.40889823,true
Fit,12570.149,0.39786934,true
Fit,12601.077,0.38713245,true
Fit,12632.004,0.37668002,true
Fit,12662.932,0.36650467,true
Fit,12693.86,0.35659923,true
Fit,12724.787,0.3469567,true
Fit,12755.715,0.33757025,true
Fit,12786.642,0.32843323,true
Fit,12817.57,0.31953916,true
Fit,12848.498,0.31088172,true
Fit,12879.425,0.30245476,true
Fit,12910.353,0.29425226,true
Fit,12941.281,0.28626838,true
Fit,12972.208,0.27849741,true
Fit,13003.136,0.2709338,true
Fit,13034.064,0.26357212,true
Fit,13064.991,0.25640711,true
Fit,13095.919,0.24943361,true
Fit,13126.847,0.24264661,true
Fit,13157.774,0.23604122,true
Fit,13188.702,0.22961269,true
Fit,13219.63,0.22335637,true
Fit,13250.557,0.21726775,true
Fit,13281.485,0.21134241,true
Fit,13312.412,0.20557607,true
Fit,13343.34,0.19996454,true
Fit,13374.268,0.19450375,true
Fit,13405.195,0.18918972,true
Fit,13436.123,0.18401859,true
Fit,13467.051,0.1789866,true
Fit,13497.978,0.17409006,true
Fit,13528.906,0.1693254,true
Fit,13559.834,0.16468914,true
Fit,13590.761,0.16017788,true
Fit,13621.689,0.15578831,true
Fit,13652.617,0.15151721,true
Fit,13683.544,0.14736144,true
Fit,13714.472,0.14331795,true
Fit,13745.399,0.13938375,true
Fit,13776.327,0.13555595,true
Fit,13807.255,0.13183172,true
Fit,13838.182,0.12820831,true
Fit,13869.11,0.12468304,true
Fit,13900.038,0.12125329,true
Fit,13930.965,0.11791652,true
Fit,13961.893,0.11467026,true
Fit,13992.821,0.11151209,true
Fit,14023.748,0.10843967,true
Fit,14054.676,0.1054507,true
Fit,14085.604,0.10254296,true
Fit,14116.531,0.099714275,true
Fit,14147.459,0.096962536,true
Fit,14178.387,0.094285684,true
Fit,14209.314,0.091681714,true
Fit,14240.242,0.089148675,true
Fit,14271.169,0.086684666,true
Fit,14302.097,0.084287836,true
Fit,14333.025,0.081956385,true
Fit,14363.952,0.079688558,true
Fit,14394.88,0.077482646,true
Fit,14425.808,0.075336985,true
Fit,14456.735,0.073249957,true
Fit,14487.663,0.071219985,true
Fit,14518.591,0.069245532,true
Fit,14549.518,0.067325106,true
Fit,14580.446,0.065457249,true
Fit,14611.374,0.063640546,true
Fit,14642.301,0.061873617,true
Fit,14673.229,0.060155119,true
Fit,14704.156,0.058483745,true
Fit,14735.084,0.056858222,true
Fit,14766.012,0.055277311,true
Fit,14796.939,0.053739807,true
Fit,14827.867,0.052244535,true
Fit,14858.795,0.050790352,true
Fit,14889.722,0.049376146,true
Fit,14920.65,0.048000834,true
Fit,14951.578,0.046663362,true
Fit,14982.505,0.045362703,true
Fit,15013.433,0.04409786,true
Fit,15044.361,0.04286786,true
Fit,15075.288,0.041671756,true
Fit,15106.216,0.040508629,true
Fit,15137.143,0.039377581,true
Fit,15168.071,0.038277741,true
Fit,15198.999,0.037208259,true
Fit,15229.926,0.036168309,true
Fit,15260.854,0.035157086,true
Fit,15291.782,0.034173809,true
Fit,15322.709,0.033217715,true
Fit,15353.637,0.032288063,true
Fit,15384.565,0.031384132,true
Fit,15415.492,0.03050522,true
Fit,15446.42,0.029650642,true
Fit,15477.348,0.028819736,true
Fit,15508.275,0.028011853,true
Fit,15539.203,0.027226365,true
Fit,15570.131,0.026462658,true
Fit,15601.058,0.025720136,true
Fit,15631.986,0.02499822,true
Fit,15662.913,0.024296345,true
Fit,15693.841,0.023613961,true
Fit,15724.769,0.022950535,true
Fit,15755.696,0.022305546,true
Fit,15786.624,0.021678489,true
Fit,15817.552,0.021068871,true
Fit,15848.479,0.020476213,true
Fit,15879.407,0.019900049,true
Fit,15910.335,0.019339927,true
Fit,15941.262,0.018795405,true
Fit,15972.19,0.018266053,true
Fit,16003.118,0.017751455,true
Fit,16034.045,0.017251204,true
Fit,16064.973,0.016764904,true
Fit,16095.9,0.016292173,true
Fit,16126.828,0.015832635,true
Fit,16157.756,0.015385926,true
Fit,16188.683,0.014951694,true
Fit,16219.611,0.014529593,true
Fit,16250.539,0.014119288,true
Fit,16281.466,0.013720454,true
Fit,16312.394,0.013332774,true
Fit,16343.322,0.01295594,true
Fit,16374.249,0.012589651,true
Fit,16405.177,0.012233615,true
Fit,16436.105,0.01188755,true
Fit,16467.032,0.011551179,true
Fit,16497.96,0.011224234,true
Fit,16528.888,0.010906453,true
Fit,16559.815,0.010597583,true
Fit,16590.743,0.010297376,true
Fit,16621.67,0.010005592,true
Fit,16652.598,0.009721997,true
Fit,16683.526,0.0094463645,true
Fit,16714.453,0.009178473,true
Fit,16745.381,0.0089181074,true
Fit,16776.309,0.0086650586,true
Fit,16807.236,0.0084191233,true
Fit,16838.164,0.0081801036,true
Fit,16869.092,0.0079478071,true
Fit,16900.019,0.0077220467,true
Fit,16930.947,0.0075026405,true
Fit,16961.875,0.0072894116,true
Fit,16992.802,0.0070821877,true
Fit,17023.73,0.0068808017,true
Fit,17054.657,0.0066850907,true
Fit,17085.585,0.0064948965,true
Fit,17116.513,0.0063100652,true
Fit,17147.44,0.0061304471,true
Fit,17178.368,0.0059558967,true
Fit,17209.296,0.0057862724,true
Fit,17240.223,0.0056214367,true
Fit,17271.151,0.0054612557,true
Fit,17302.079,0.0053055993,true
Fit,17333.006,0.005154341,true
Fit,17363.934,0.0050073578,true
Fit,17394.862,0.0048645299,true
Fit,17425.789,0.0047257412,true
Fit,17456.717,0.0045908785,true
Fit,17487.645,0.0044598318,true
Fit,17518.572,0.0043324943,true
Fit,17549.5,0.0042087619,true
Fit,17580.427,0.0040885335,true
Fit,17611.355,0.0039717109,true
Fit,17642.283,0.0038581986,true
Fit,17673.21,0.0037479036,true
Fit,17704.138,0.0036407356,true
Fit,17735.066,0.0035366068,true
Fit,17765.993,0.0034354319,true
Fit,17796.921,0.0033371277,true
Fit,17827.849,0.0032416136,true
Fit,17858.776,0.0031488112,true
Fit,17889.704,0.0030586442,true
Fit,17920.632,0.0029710384,true
Fit,17951.559,0.0028859218,true
Fit,17982.487,0.0028032242,true
Fit,18013.414,0.0027228776,true
Fit,18044.342,0.0026448157,true
Fit,18075.27,0.0025689742,true
Fit,18106.197,0.0024952904,true
Fit,18137.125,0.0024237035,true
Fit,18168.053,0.0023541544,true
Fit,18198.98,0.0022865856,true
Fit,18229.908,0.0022209411,true
Fit,18260.836,0.0021571668,true
Fit,18291.763,0.0020952096,true
Fit,18322.691,0.0020350185,true
Fit,18353.619,0.0019765433,true
Fit,18384.546,0.0019197357,true
Fit,18415.474,0.0018645485,true
Fit,18446.402,0.0018109358,true
Fit,18477.329,0.0017588531,true
Fit,18508.257,0.0017082572,true
Fit,18539.184,0.001659106,true
Fit,18570.112,0.0016113585,true
Fit,18601.04,0.001564975,true
Fit,18631.967,0.0015199169,true
Fit,18662.895,0.0014761465,true
Fit,18693.823,0.0014336275,true
Fit,18724.75,0.0013923243,true
Fit,18755.678,0.0013522024,true
Fit,18786.606,0.0013132284,true
Fit,18817.533,0.0012753697,true
Fit,18848.461,0.0012385946,true
Fit,18879.389,0.0012028723,true
Fit,18910.316,0.001168173,true
Fit,18941.244,0.0011344675,true
Fit,18972.171,0.0011017277,true
Fit,19003.099,0.0010699262,true
Fit,19034.027,0.0010390361,true
Fit,19064.954,0.0010090317,true
Fit,19095.882,0.00097988771,true
Fit,19126.81,0.00095157966,true
Fit,19157.737,0.00092408377,true
Fit,19188.665,0.00089737691,true
Fit,19219.593,0.00087143663,true
Fit,19250.52,0.00084624108,true
Fit,19281.448,0.00082176905,true
Fit,19312.376,0.00079799993,true
Fit,19343.303,0.00077491368,true
Fit,19374.231,0.00075249082,true
Fit,19405.158,0.00073071245,true
Fit,19436.086,0.00070956018,true
Fit,19467.014,0.00068901613,true
Fit,19497.941,0.00066906297,true
Fit,19528.869,0.00064968381,true
Fit,19559.797,0.00063086228,true
Fit,19590.724,0.00061258243,true
Fit,19621.652,0.0005948288,true
Fit,19652.58,0.00057758635,true
Fit,19683.507,0.00056084047,true
Fit,19714.435,0.00054457697,true
Fit,19745.363,0.00052878205,true
Fit,19776.29,0.0005134423,true
Fit,19807.218,0.00049854471,true
Fit,19838.146,0.00048407662,true
Fit,19869.073,0.00047002573,true
Fit,19900.001,0.00045638012,true
Fit,19930.928,0.00044312815,true
Fit,19961.856,0.00043025857,true
Fit,19992.784,0.00041776042,true
Fit,20023.711,0.00040562304,true
Fit,20054.639,0.00039383611,true
Fit,20085.567,0.00038238957,true
Fit,20116.494,0.00037127366,true
Fit,20147.422,0.0003604789,true
Fit,20178.35,0.00034999607,true
Fit,20209.277,0.00033981622,true
Fit,20240.205,0.00032993066,true
Fit,20271.133,0.00032033093,true
Fit,20302.06,0.00031100882,true
Fit,20332.988,0.00030195637,true
Fit,20363.915,0.00029316583,true
Fit,20394.843,0.00028462966,true
Fit,20425.771,0.00027634056,true
Fit,20456.698,0.00026829142,true
Fit,20487.626,0.00026047534,true
Fit,20518.554,0.00025288563,true
Fit,20549.481,0.00024551576,true
Fit,20580.409,0.00023835941,true
Fit,20611.337,0.00023141044,true
Fit,20642.264,0.00022466287,true
Fit,20673.192,0.00021811091,true
Fit,20704.12,0.00021174892,true
Fit,20735.047,0.00020557144,true
Fit,20765.975,0.00019957313,true
Fit,20796.903,0.00019374885,true
Fit,20827.83,0.00018809357,true
Fit,20858.758,0.00018260242,true
Fit,20889.685,0.00017727067,true
Fit,20920.613,0.00017209371,true
Fit,20951.541,0.0001670671,true
Fit,20982.468,0.00016218647,true
Fit,21013.396,0.00015744763,true
Fit,21044.324,0.00015284648,true
Fit,21075.251,0.00014837905,true
Fit,21106.179,0.00014404146,true
Fit,21137.107,0.00013982997,true
Fit,21168.034,0.00013574095,true
Fit,21198.962,0.00013177084,true
Fit,21229.89,0.00012791621,true
Fit,21260.817,0.00012417372,true
Fit,21291.745,0.00012054014,true
Fit,21322.672,0.0001170123,true
Fit,21353.6,0.00011358716,true
Fit,21384.528,0.00011026174,true
Fit,21415.455,0.00010703315,true
Fit,21446.383,0.00010389859,true
Fit,21477.311,0.00010085534,true
Fit,21508.238,9.7900753e-05,true
Fit,21539.166,9.5032265e-05,true
Fit,21570.094,9.224738e-05,true
Fit,21601.021,8.9543676e-05,true
Fit,21631.949,8.6918799e-05,true
Fit,21662.877,8.4370465e-05,true
Fit,21693.804,8.1896456e-05,true
Fit,21724.732,7.9494615e-05,true
Fit,21755.66,7.716285e-05,true
Fit,21786.587,7.4899128e-05,true
Fit,21817.515,7.2701474e-05,true
Fit,21848.442,7.0567973e-05,true
Fit,21879.37,6.8496761e-05,true
Fit,21910.298,6.648603e-05,true
Fit,21941.225,6.4534025e-05,true
Fit,21972.153,6.2639039e-05,true
Fit,22003.081,6.0799417e-05,true
Fit,22034.008,5.901355e-05,true
Fit,22064.936,5.7279876e-05,true
Fit,22095.864,5.5596878e-05,true
Fit,22126.791,5.3963084e-05,true
Fit,22157.719,5.2377062e-05,true
Fit,22188.647,5.0837423e-05,true
Fit,22219.574,4.9342819e-05,true
Fit,22250.502,4.789194e-05,true
Fit,22281.429,4.6483512e-05,true
Fit,22312.357,4.5116302e-05,true
Fit,22343.285,4.3789109e-05,true
Fit,22374.212,4.2500768e-05,true
Fit,22405.14,4.1250147e-05,true
Fit,22436.068,4.003615e-05,true
Fit,22466.995,3.8857708e-05,true
Fit,22497.923,3.7713787e-05,true
Fit,22528.851,3.6603379e-05,true
Fit,22559.778,3.5525509e-05,true
Fit,22590.706,3.4479228e-05,true
Fit,22621.634,3.3463616e-05,true
Fit,22652.561,3.2477777e-05,true
Fit,22683.489,3.1520844e-05,true
Fit,22714.416,3.0591974e-05,true
Fit,22745.344,2.9690348e-05,true
Fit,22776.272,2.8815171e-05,true
Fit,22807.199,2.796567e-05,true
Fit,22838.127,2.7141098e-05,true
Fit,22869.055,2.6340725e-05,true
Fit,22899.982,2.5563846e-05,true
Fit,22930.91,2.4809774e-05,true
Fit,22961.838,2.4077844e-05,true
Fit,22992.765,2.3367407e-05,true
Fit,23023.693,2.2677837e-05,true
Fit,23054.621,2.2008523e-05,true
Fit,23085.548,2.1358874e-05,true
Fit,23116.476,2.0728314e-05,true
Fit,23147.404,2.0116286e-05,true
Fit,23178.331,1.9522247e-05,true
Fit,23209.259,1.8945672e-05,true
Fit,23240.186,1.8386049e-05,true
Fit,23271.114,1.7842883e-05,true
Fit,23302.042,1.7315692e-05,true
Fit,23332.969,1.6804008e-05,true
Fit,23363.897,1.6307378e-05,true
Fit,23394.825,1.5825361e-05,true
Fit,23425.752,1.5357528e-05,true
Fit,23456.68,1.4903466e-05,true
Fit,23487.608,1.4462769e-05,true
Fit,23518.535,1.4035047e-05,true
Fit,23549.463,1.361992e-05,true
Fit,23580.391,1.3217018e-05,true
Fit,23611.318,1.2825983e-05,true
Fit,23642.246,1.2446467e-05,true
Fit,23673.173,1.2078133e-05,true
Fit,23704.101,1.1720652e-05,true
