Type,charge / e-,counts,FitRange,prevVals_GGPLOTNIM_INTERNAL
Fit,1027.8594,1061.6356,false,0
Fit,1058.8672,1108.348,false,0
Fit,1089.8749,1154.6963,false,0
Fit,1120.8827,1200.6083,false,0
Fit,1151.8904,1246.0162,false,0
Fit,1182.8982,1290.8564,false,0
Fit,1213.9059,1335.0693,false,0
Fit,1244.9137,1378.5993,false,0
Fit,1275.9214,1421.3948,false,0
Fit,1306.9292,1463.408,false,0
Fit,1337.9369,1504.5945,false,0
Fit,1368.9447,1544.9137,false,0
Fit,1399.9524,1584.3283,false,0
Fit,1430.9602,1622.8044,false,0
Fit,1461.9679,1660.3113,false,0
Fit,1492.9757,1696.8212,false,0
Fit,1523.9834,1732.3094,false,0
Fit,1554.9912,1766.7541,false,0
