Type,charge / e-,counts,FitRange,prevVals_GGPLOTNIM_INTERNAL
Fit,1027.8594,814.68409,false,0
Fit,1058.8672,848.44824,false,0
Fit,1089.8749,881.83674,false,0
Fit,1120.8827,914.80125,false,0
Fit,1151.8904,947.2967,false,0
Fit,1182.8982,979.2812,false,0
Fit,1213.9059,1010.7159,false,0
Fit,1244.9137,1041.5651,false,0
Fit,1275.9214,1071.7958,false,0
Fit,1306.9292,1101.3778,false,0
Fit,1337.9369,1130.2836,false,0
Fit,1368.9447,1158.4883,false,0
Fit,1399.9524,1185.9694,false,0
Fit,1430.9602,1212.7069,false,0
Fit,1461.9679,1238.6828,false,0
Fit,1492.9757,1263.8816,false,0
Fit,1523.9834,1288.2895,false,0
Fit,1554.9912,1311.895,false,0
