Type,charge / e-,counts,FitRange
Fit,1212.2234,1112.1954,false
Fit,1247.4415,1139.4286,true
Fit,1282.6597,1165.1187,true
Fit,1317.8779,1189.2546,true
Fit,1353.096,1211.8315,true
Fit,1388.3142,1232.8499,true
Fit,1423.5324,1252.3157,true
Fit,1458.7505,1270.2393,true
Fit,1493.9687,1286.6354,true
Fit,1529.1869,1301.5228,true
Fit,1564.405,1314.9235,true
Fit,1599.6232,1326.8628,true
Fit,1634.8414,1337.3686,true
Fit,1670.0596,1346.4716,true
Fit,1705.2777,1354.2043,true
Fit,1740.4959,1360.6013,true
Fit,1775.7141,1365.6988,true
Fit,1810.9322,1369.5343,true
Fit,1846.1504,1372.1465,true
Fit,1881.3686,1373.5751,true
Fit,1916.5867,1373.8604,true
Fit,1951.8049,1373.0433,true
Fit,1987.0231,1371.1653,true
Fit,2022.2412,1368.2678,true
Fit,2057.4594,1364.3926,true
Fit,2092.6776,1359.5812,true
Fit,2127.8957,1353.875,true
Fit,2163.1139,1347.3154,true
Fit,2198.3321,1339.943,true
Fit,2233.5502,1331.7984,true
Fit,2268.7684,1322.9213,true
Fit,2303.9866,1313.351,true
Fit,2339.2047,1303.126,true
Fit,2374.4229,1292.2843,true
Fit,2409.6411,1280.8629,true
Fit,2444.8592,1268.898,true
Fit,2480.0774,1256.4252,true
Fit,2515.2956,1243.4788,true
Fit,2550.5137,1230.0926,true
Fit,2585.7319,1216.2992,true
Fit,2620.9501,1202.1303,true
Fit,2656.1682,1187.6167,true
Fit,2691.3864,1172.7883,true
Fit,2726.6046,1157.6737,true
Fit,2761.8227,1142.301,true
Fit,2797.0409,1126.6968,true
Fit,2832.2591,1110.8872,true
Fit,2867.4772,1094.897,true
Fit,2902.6954,1078.7502,true
Fit,2937.9136,1062.4697,true
Fit,2973.1318,1046.0776,true
Fit,3008.3499,1029.595,true
Fit,3043.5681,1013.0421,true
Fit,3078.7863,996.43815,true
Fit,3114.0044,979.80163,true
Fit,3149.2226,963.15005,true
Fit,3184.4408,946.50009,true
Fit,3219.6589,929.86763,true
Fit,3254.8771,913.26771,true
Fit,3290.0953,896.71459,true
Fit,3325.3134,880.22178,true
Fit,3360.5316,863.802,true
Fit,3395.7498,847.4673,true
Fit,3430.9679,831.22897,true
Fit,3466.1861,815.09765,true
Fit,3501.4043,799.08332,true
Fit,3536.6224,783.19528,true
Fit,3571.8406,767.44226,true
Fit,3607.0588,751.83237,true
Fit,3642.2769,736.37314,true
Fit,3677.4951,721.07154,true
Fit,3712.7133,705.93402,true
Fit,3747.9314,690.96652,true
Fit,3783.1496,676.17445,true
Fit,3818.3678,661.56278,true
Fit,3853.5859,647.13602,true
Fit,3888.8041,632.89822,true
Fit,3924.0223,618.85303,true
Fit,3959.2404,605.00371,true
Fit,3994.4586,591.35311,true
Fit,4029.6768,577.90374,true
Fit,4064.8949,564.65774,true
Fit,4100.1131,551.61693,true
Fit,4135.3313,538.78283,true
Fit,4170.5494,526.15662,true
Fit,4205.7676,513.73924,true
Fit,4240.9858,501.53133,true
Fit,4276.204,489.53328,true
Fit,4311.4221,477.74524,true
Fit,4346.6403,466.16712,true
Fit,4381.8585,454.79864,true
Fit,4417.0766,443.6393,true
Fit,4452.2948,432.68839,true
Fit,4487.513,421.94506,true
Fit,4522.7311,411.40824,true
Fit,4557.9493,401.07676,true
Fit,4593.1675,390.94925,true
Fit,4628.3856,381.02423,true
Fit,4663.6038,371.30008,true
Fit,4698.822,361.77506,true
Fit,4734.0401,352.44734,true
Fit,4769.2583,343.31496,true
Fit,4804.4765,334.37587,true
Fit,4839.6946,325.62796,true
Fit,4874.9128,317.069,true
Fit,4910.131,308.69672,true
Fit,4945.3491,300.50877,true
Fit,4980.5673,292.50274,true
Fit,5015.7855,284.67618,true
Fit,5051.0036,277.02657,true
Fit,5086.2218,269.55137,true
Fit,5121.44,262.248,true
Fit,5156.6581,255.11384,true
Fit,5191.8763,248.14625,true
Fit,5227.0945,241.34256,true
Fit,5262.3126,234.7001,true
Fit,5297.5308,228.21616,true
Fit,5332.749,221.88805,true
Fit,5367.9671,215.71304,true
Fit,5403.1853,209.68843,true
Fit,5438.4035,203.8115,true
Fit,5473.6217,198.07954,true
Fit,5508.8398,192.48985,true
Fit,5544.058,187.03973,true
Fit,5579.2762,181.72649,true
Fit,5614.4943,176.54747,true
Fit,5649.7125,171.50001,true
Fit,5684.9307,166.58147,true
Fit,5720.1488,161.78923,true
Fit,5755.367,157.1207,true
Fit,5790.5852,152.57331,true
Fit,5825.8033,148.14451,true
Fit,5861.0215,143.83177,true
Fit,5896.2397,139.6326,true
Fit,5931.4578,135.54453,true
Fit,5966.676,131.56513,true
Fit,6001.8942,127.69198,true
Fit,6037.1123,123.92272,true
Fit,6072.3305,120.25499,true
Fit,6107.5487,116.68649,true
Fit,6142.7668,113.21493,true
Fit,6177.985,109.83808,true
Fit,6213.2032,106.55372,true
Fit,6248.4213,103.35967,true
Fit,6283.6395,100.2538,true
Fit,6318.8577,97.234002,true
Fit,6354.0758,94.298201,true
Fit,6389.294,91.444365,true
Fit,6424.5122,88.670495,true
Fit,6459.7303,85.974627,true
Fit,6494.9485,83.354834,true
Fit,6530.1667,80.809223,true
Fit,6565.3848,78.33594,true
Fit,6600.603,75.933162,true
Fit,6635.8212,73.599104,true
Fit,6671.0393,71.332017,true
Fit,6706.2575,69.130184,true
Fit,6741.4757,66.991925,true
Fit,6776.6939,64.915594,true
Fit,6811.912,62.899579,true
Fit,6847.1302,60.942302,true
Fit,6882.3484,59.042218,true
Fit,6917.5665,57.197816,true
Fit,6952.7847,55.407618,true
Fit,6988.0029,53.670178,true
Fit,7023.221,51.984082,true
Fit,7058.4392,50.347947,true
Fit,7093.6574,48.760422,true
Fit,7128.8755,47.220187,true
Fit,7164.0937,45.725954,true
Fit,7199.3119,44.27646,true
Fit,7234.53,42.870477,true
Fit,7269.7482,41.506803,true
Fit,7304.9664,40.184265,true
Fit,7340.1845,38.901718,true
Fit,7375.4027,37.658045,true
Fit,7410.6209,36.452157,true
Fit,7445.839,35.282991,true
Fit,7481.0572,34.149508,true
Fit,7516.2754,33.050698,true
Fit,7551.4935,31.985576,true
Fit,7586.7117,30.953178,true
Fit,7621.9299,29.95257,true
Fit,7657.148,28.982837,true
Fit,7692.3662,28.04309,true
Fit,7727.5844,27.132462,true
Fit,7762.8025,26.250109,true
Fit,7798.0207,25.395208,true
Fit,7833.2389,24.566958,true
Fit,7868.457,23.764579,true
Fit,7903.6752,22.987312,true
Fit,7938.8934,22.234418,true
Fit,7974.1115,21.505178,true
Fit,8009.3297,20.798891,true
Fit,8044.5479,20.114876,true
Fit,8079.7661,19.45247,true
Fit,8114.9842,18.811028,true
Fit,8150.2024,18.189924,true
Fit,8185.4206,17.588547,true
Fit,8220.6387,17.006304,true
Fit,8255.8569,16.442618,true
Fit,8291.0751,15.896929,true
Fit,8326.2932,15.36869,true
Fit,8361.5114,14.857373,true
Fit,8396.7296,14.362461,true
Fit,8431.9477,13.883455,true
Fit,8467.1659,13.419868,true
Fit,8502.3841,12.971228,true
Fit,8537.6022,12.537075,true
Fit,8572.8204,12.116963,true
Fit,8608.0386,11.71046,true
Fit,8643.2567,11.317143,true
Fit,8678.4749,10.936606,true
Fit,8713.6931,10.56845,true
Fit,8748.9112,10.212291,true
Fit,8784.1294,9.8677543,true
Fit,8819.3476,9.5344774,true
Fit,8854.5657,9.2121077,true
Fit,8889.7839,8.9003029,true
Fit,8925.0021,8.5987312,true
Fit,8960.2202,8.3070703,true
Fit,8995.4384,8.0250076,true
Fit,9030.6566,7.7522399,true
Fit,9065.8747,7.4884727,true
Fit,9101.0929,7.2334208,true
Fit,9136.3111,6.9868071,true
Fit,9171.5292,6.7483631,true
Fit,9206.7474,6.5178282,true
Fit,9241.9656,6.2949499,true
Fit,9277.1837,6.0794831,true
Fit,9312.4019,5.8711903,true
Fit,9347.6201,5.6698413,true
Fit,9382.8383,5.4752127,true
Fit,9418.0564,5.2870882,true
Fit,9453.2746,5.1052578,true
Fit,9488.4928,4.9295182,true
Fit,9523.7109,4.7596723,true
Fit,9558.9291,4.595529,true
Fit,9594.1473,4.4369034,true
Fit,9629.3654,4.2836159,true
Fit,9664.5836,4.1354927,true
Fit,9699.8018,3.9923655,true
Fit,9735.0199,3.8540712,true
Fit,9770.2381,3.7204516,true
Fit,9805.4563,3.5913536,true
Fit,9840.6744,3.466629,true
Fit,9875.8926,3.3461342,true
Fit,9911.1108,3.2297299,true
Fit,9946.3289,3.1172816,true
Fit,9981.5471,3.0086587,true
Fit,10016.765,2.9037348,true
Fit,10051.983,2.8023878,true
Fit,10087.202,2.7044991,true
Fit,10122.42,2.6099541,true
Fit,10157.638,2.5186418,true
Fit,10192.856,2.4304547,true
Fit,10228.074,2.3452889,true
Fit,10263.292,2.2630436,true
Fit,10298.511,2.1836213,true
Fit,10333.729,2.1069279,true
Fit,10368.947,2.032872,true
Fit,10404.165,1.9613653,true
Fit,10439.383,1.8923224,true
Fit,10474.601,1.8256604,true
Fit,10509.82,1.7612995,true
Fit,10545.038,1.6991622,true
Fit,10580.256,1.6391736,true
Fit,10615.474,1.5812613,true
Fit,10650.692,1.5253551,true
Fit,10685.91,1.4713872,true
Fit,10721.129,1.4192922,true
Fit,10756.347,1.3690065,true
Fit,10791.565,1.3204687,true
Fit,10826.783,1.2736196,true
Fit,10862.001,1.2284018,true
Fit,10897.219,1.1847598,true
Fit,10932.438,1.1426399,true
Fit,10967.656,1.1019903,true
Fit,11002.874,1.0627607,true
Fit,11038.092,1.0249027,true
Fit,11073.31,0.98836941,true
Fit,11108.528,0.95311543,true
Fit,11143.747,0.91909697,true
Fit,11178.965,0.88627165,true
Fit,11214.183,0.85459853,true
Fit,11249.401,0.82403801,true
Fit,11284.619,0.79455183,true
Fit,11319.837,0.766103,true
Fit,11355.056,0.7386558,true
Fit,11390.274,0.71217566,true
Fit,11425.492,0.68662921,true
Fit,11460.71,0.66198419,true
Fit,11495.928,0.63820943,true
Fit,11531.146,0.6152748,true
Fit,11566.365,0.5931512,true
Fit,11601.583,0.5718105,true
Fit,11636.801,0.55122554,true
Fit,11672.019,0.53137006,true
Fit,11707.237,0.51221871,true
Fit,11742.455,0.49374698,true
Fit,11777.674,0.47593121,true
Fit,11812.892,0.45874853,true
Fit,11848.11,0.44217687,true
Fit,11883.328,0.42619488,true
Fit,11918.546,0.41078197,true
Fit,11953.764,0.39591824,true
Fit,11988.983,0.38158446,true
Fit,12024.201,0.36776208,true
Fit,12059.419,0.35443318,true
Fit,12094.637,0.34158043,true
Fit,12129.855,0.32918713,true
Fit,12165.073,0.31723712,true
Fit,12200.292,0.30571484,true
Fit,12235.51,0.29460521,true
Fit,12270.728,0.28389372,true
Fit,12305.946,0.27356633,true
Fit,12341.164,0.2636095,true
Fit,12376.382,0.25401014,true
Fit,12411.601,0.24475564,true
Fit,12446.819,0.23583379,true
Fit,12482.037,0.22723285,true
Fit,12517.255,0.21894144,true
Fit,12552.473,0.2109486,true
Fit,12587.692,0.20324375,true
Fit,12622.91,0.19581668,true
Fit,12658.128,0.18865753,true
Fit,12693.346,0.18175677,true
Fit,12728.564,0.17510523,true
Fit,12763.782,0.16869403,true
Fit,12799.001,0.16251464,true
Fit,12834.219,0.15655878,true
Fit,12869.437,0.15081849,true
Fit,12904.655,0.14528609,true
Fit,12939.873,0.13995415,true
Fit,12975.091,0.13481552,true
Fit,13010.31,0.12986329,true
Fit,13045.528,0.12509079,true
Fit,13080.746,0.1204916,true
Fit,13115.964,0.1160595,true
Fit,13151.182,0.11178852,true
Fit,13186.4,0.10767287,true
Fit,13221.619,0.10370699,true
Fit,13256.837,0.099885496,true
Fit,13292.055,0.096203209,true
Fit,13327.273,0.092655124,true
Fit,13362.491,0.089236415,true
Fit,13397.709,0.085942428,true
Fit,13432.928,0.082768673,true
Fit,13468.146,0.079710819,true
Fit,13503.364,0.076764689,true
Fit,13538.582,0.073926254,true
Fit,13573.8,0.071191627,true
Fit,13609.018,0.06855706,true
Fit,13644.237,0.06601894,true
Fit,13679.455,0.063573779,true
Fit,13714.673,0.061218216,true
Fit,13749.891,0.058949008,true
Fit,13785.109,0.05676303,true
Fit,13820.327,0.054657265,true
Fit,13855.546,0.052628807,true
Fit,13890.764,0.050674851,true
Fit,13925.982,0.048792695,true
Fit,13961.2,0.046979731,true
Fit,13996.418,0.045233447,true
Fit,14031.636,0.043551419,true
Fit,14066.855,0.04193131,true
Fit,14102.073,0.040370867,true
Fit,14137.291,0.038867919,true
Fit,14172.509,0.037420372,true
Fit,14207.727,0.036026207,true
Fit,14242.945,0.034683477,true
Fit,14278.164,0.033390307,true
Fit,14313.382,0.032144888,true
Fit,14348.6,0.030945476,true
Fit,14383.818,0.029790392,true
Fit,14419.036,0.028678013,true
Fit,14454.254,0.02760678,true
Fit,14489.473,0.026575187,true
Fit,14524.691,0.025581782,true
Fit,14559.909,0.024625168,true
Fit,14595.127,0.023703996,true
Fit,14630.345,0.022816967,true
Fit,14665.563,0.021962829,true
Fit,14700.782,0.021140376,true
Fit,14736,0.020348444,true
Fit,14771.218,0.019585913,true
Fit,14806.436,0.018851701,true
Fit,14841.654,0.018144769,true
Fit,14876.872,0.017464113,true
Fit,14912.091,0.016808766,true
Fit,14947.309,0.016177797,true
Fit,14982.527,0.015570308,true
Fit,15017.745,0.014985433,true
Fit,15052.963,0.014422341,true
Fit,15088.181,0.013880226,true
Fit,15123.4,0.013358316,true
Fit,15158.618,0.012855864,true
Fit,15193.836,0.012372152,true
Fit,15229.054,0.011906489,true
Fit,15264.272,0.011458207,true
Fit,15299.49,0.011026663,true
Fit,15334.709,0.010611238,true
Fit,15369.927,0.010211336,true
Fit,15405.145,0.0098263831,true
Fit,15440.363,0.0094558245,true
Fit,15475.581,0.0090991274,true
Fit,15510.799,0.0087557781,true
Fit,15546.018,0.0084252816,true
Fit,15581.236,0.0081071611,true
Fit,15616.454,0.0078009575,true
Fit,15651.672,0.0075062284,true
Fit,15686.89,0.0072225475,true
Fit,15722.108,0.0069495045,true
Fit,15757.327,0.0066867039,true
Fit,15792.545,0.0064337649,true
Fit,15827.763,0.0061903208,true
Fit,15862.981,0.0059560181,true
Fit,15898.199,0.0057305166,true
Fit,15933.417,0.0055134886,true
Fit,15968.636,0.0053046183,true
Fit,16003.854,0.0051036018,true
Fit,16039.072,0.0049101462,true
Fit,16074.29,0.0047239696,true
Fit,16109.508,0.0045448003,true
Fit,16144.726,0.0043723768,true
Fit,16179.945,0.0042064473,true
Fit,16215.163,0.0040467691,true
Fit,16250.381,0.0038931088,true
Fit,16285.599,0.0037452413,true
Fit,16320.817,0.00360295,true
Fit,16356.035,0.0034660264,true
Fit,16391.254,0.0033342696,true
Fit,16426.472,0.0032074862,true
Fit,16461.69,0.0030854899,true
Fit,16496.908,0.0029681015,true
Fit,16532.126,0.0028551482,true
Fit,16567.344,0.0027464638,true
Fit,16602.563,0.0026418882,true
Fit,16637.781,0.0025412674,true
Fit,16672.999,0.0024444528,true
Fit,16708.217,0.0023513016,true
Fit,16743.435,0.0022616763,true
Fit,16778.653,0.0021754444,true
Fit,16813.872,0.0020924783,true
Fit,16849.09,0.0020126554,true
Fit,16884.308,0.0019358575,true
Fit,16919.526,0.0018619707,true
Fit,16954.744,0.0017908856,true
Fit,16989.962,0.0017224966,true
Fit,17025.181,0.0016567023,true
Fit,17060.399,0.0015934049,true
Fit,17095.617,0.0015325105,true
Fit,17130.835,0.0014739283,true
Fit,17166.053,0.0014175713,true
Fit,17201.271,0.0013633555,true
Fit,17236.49,0.0013112001,true
Fit,17271.708,0.0012610275,true
Fit,17306.926,0.0012127627,true
Fit,17342.144,0.0011663337,true
Fit,17377.362,0.0011216712,true
Fit,17412.58,0.0010787084,true
Fit,17447.799,0.0010373812,true
Fit,17483.017,0.00099762757,true
Fit,17518.235,0.00095938812,true
Fit,17553.453,0.00092260553,true
Fit,17588.671,0.00088722469,true
Fit,17623.889,0.00085319254,true
Fit,17659.108,0.000820458,true
Fit,17694.326,0.00078897194,true
Fit,17729.544,0.00075868705,true
Fit,17764.762,0.00072955781,true
Fit,17799.98,0.00070154041,true
Fit,17835.198,0.0006745927,true
Fit,17870.417,0.0006486741,true
Fit,17905.635,0.00062374556,true
Fit,17940.853,0.00059976951,true
Fit,17976.071,0.0005767098,true
Fit,18011.289,0.00055453161,true
Fit,18046.507,0.00053320148,true
Fit,18081.726,0.00051268717,true
Fit,18116.944,0.00049295768,true
Fit,18152.162,0.00047398317,true
Fit,18187.38,0.00045573494,true
Fit,18222.598,0.00043818536,true
Fit,18257.816,0.00042130784,true
Fit,18293.035,0.0004050768,true
Fit,18328.253,0.00038946765,true
Fit,18363.471,0.00037445669,true
Fit,18398.689,0.00036002113,true
Fit,18433.907,0.00034613907,true
Fit,18469.125,0.00033278939,true
Fit,18504.344,0.00031995182,true
Fit,18539.562,0.00030760681,true
Fit,18574.78,0.00029573559,true
Fit,18609.998,0.00028432007,true
Fit,18645.216,0.00027334287,true
Fit,18680.434,0.00026278726,true
Fit,18715.653,0.00025263714,true
Fit,18750.871,0.00024287702,true
Fit,18786.089,0.000233492,true
Fit,18821.307,0.00022446776,true
Fit,18856.525,0.0002157905,true
Fit,18891.743,0.00020744696,true
Fit,18926.962,0.00019942437,true
Fit,18962.18,0.00019171046,true
Fit,18997.398,0.00018429343,true
Fit,19032.616,0.0001771619,true
Fit,19067.834,0.00017030495,true
Fit,19103.053,0.00016371207,true
Fit,19138.271,0.00015737314,true
Fit,19173.489,0.00015127844,true
Fit,19208.707,0.00014541861,true
Fit,19243.925,0.00013978464,true
Fit,19279.143,0.00013436788,true
Fit,19314.362,0.00012916,true
Fit,19349.58,0.00012415299,true
Fit,19384.798,0.00011933914,true
Fit,19420.016,0.00011471104,true
Fit,19455.234,0.00011026156,true
Fit,19490.452,0.00010598385,true
Fit,19525.671,0.0001018713,true
Fit,19560.889,9.7917576e-05,true
Fit,19596.107,9.4116576e-05,true
Fit,19631.325,9.046243e-05,true
Fit,19666.543,8.6949494e-05,true
Fit,19701.761,8.357234e-05,true
Fit,19736.98,8.0325745e-05,true
Fit,19772.198,7.7204689e-05,true
Fit,19807.416,7.4204343e-05,true
Fit,19842.634,7.132006e-05,true
Fit,19877.852,6.8547375e-05,true
Fit,19913.07,6.5881991e-05,true
Fit,19948.289,6.3319777e-05,true
Fit,19983.507,6.0856759e-05,true
Fit,20018.725,5.8489116e-05,true
Fit,20053.943,5.6213173e-05,true
Fit,20089.161,5.4025396e-05,true
Fit,20124.379,5.1922387e-05,true
Fit,20159.598,4.9900876e-05,true
Fit,20194.816,4.7957723e-05,true
Fit,20230.034,4.6089903e-05,true
Fit,20265.252,4.429451e-05,true
Fit,20300.47,4.256875e-05,true
Fit,20335.688,4.0909934e-05,true
Fit,20370.907,3.9315479e-05,true
Fit,20406.125,3.7782899e-05,true
Fit,20441.343,3.6309805e-05,true
Fit,20476.561,3.4893898e-05,true
Fit,20511.779,3.3532968e-05,true
Fit,20546.997,3.2224892e-05,true
Fit,20582.216,3.0967626e-05,true
Fit,20617.434,2.9759206e-05,true
Fit,20652.652,2.8597742e-05,true
Fit,20687.87,2.7481419e-05,true
Fit,20723.088,2.640849e-05,true
Fit,20758.306,2.5377276e-05,true
Fit,20793.525,2.4386163e-05,true
Fit,20828.743,2.3433598e-05,true
Fit,20863.961,2.2518089e-05,true
Fit,20899.179,2.16382e-05,true
Fit,20934.397,2.0792553e-05,true
Fit,20969.615,1.997982e-05,true
Fit,21004.834,1.9198727e-05,true
Fit,21040.052,1.8448046e-05,true
Fit,21075.27,1.77266e-05,true
Fit,21110.488,1.7033254e-05,true
Fit,21145.706,1.6366918e-05,true
Fit,21180.924,1.5726546e-05,true
Fit,21216.143,1.511113e-05,true
Fit,21251.361,1.4519701e-05,true
Fit,21286.579,1.3951329e-05,true
Fit,21321.797,1.3405119e-05,true
Fit,21357.015,1.288021e-05,true
Fit,21392.233,1.2375775e-05,true
Fit,21427.452,1.1891019e-05,true
Fit,21462.67,1.1425177e-05,true
Fit,21497.888,1.0977515e-05,true
Fit,21533.106,1.0547326e-05,true
Fit,21568.324,1.0133931e-05,true
Fit,21603.542,9.73667649e-06,true
Fit,21638.761,9.3549358e-06,true
Fit,21673.979,8.98810523e-06,true
Fit,21709.197,8.63560483e-06,true
Fit,21744.415,8.29687709e-06,true
Fit,21779.633,7.9713861e-06,true
Fit,21814.851,7.65861671e-06,true
Fit,21850.07,7.35807373e-06,true
Fit,21885.288,7.06928115e-06,true
Fit,21920.506,6.79178141e-06,true
Fit,21955.724,6.52513471e-06,true
Fit,21990.942,6.26891828e-06,true
Fit,22026.16,6.02272576e-06,true
Fit,22061.379,5.78616653e-06,true
Fit,22096.597,5.55886516e-06,true
Fit,22131.815,5.34046077e-06,true
Fit,22167.033,5.13060647e-06,true
Fit,22202.251,4.92896887e-06,true
Fit,22237.469,4.73522749e-06,true
Fit,22272.688,4.54907433e-06,true
Fit,22307.906,4.37021334e-06,true
Fit,22343.124,4.19835995e-06,true
Fit,22378.342,4.03324067e-06,true
Fit,22413.56,3.87459264e-06,true
Fit,22448.778,3.72216322e-06,true
Fit,22483.997,3.57570957e-06,true
Fit,22519.215,3.43499831e-06,true
Fit,22554.433,3.29980514e-06,true
Fit,22589.651,3.16991448e-06,true
Fit,22624.869,3.04511913e-06,true
Fit,22660.087,2.92521996e-06,true
Fit,22695.306,2.8100256e-06,true
Fit,22730.524,2.69935212e-06,true
Fit,22765.742,2.59302274e-06,true
Fit,22800.96,2.49086758e-06,true
Fit,22836.178,2.39272338e-06,true
Fit,22871.396,2.29843323e-06,true
Fit,22906.615,2.20784634e-06,true
Fit,22941.833,2.12081778e-06,true
Fit,22977.051,2.03720829e-06,true
Fit,23012.269,1.95688403e-06,true
Fit,23047.487,1.87971639e-06,true
Fit,23082.705,1.80558174e-06,true
Fit,23117.924,1.73436132e-06,true
Fit,23153.142,1.66594098e-06,true
Fit,23188.36,1.600211e-06,true
Fit,23223.578,1.53706599e-06,true
Fit,23258.796,1.47640464e-06,true
Fit,23294.014,1.4181296e-06,true
Fit,23329.233,1.36214734e-06,true
Fit,23364.451,1.30836795e-06,true
Fit,23399.669,1.25670505e-06,true
Fit,23434.887,1.20707565e-06,true
Fit,23470.105,1.15939997e-06,true
Fit,23505.323,1.11360137e-06,true
Fit,23540.542,1.0696062e-06,true
Fit,23575.76,1.02734369e-06,true
Fit,23610.978,9.86745835e-07,true
Fit,23646.196,9.47747284e-07,true
Fit,23681.414,9.10285249e-07,true
Fit,23716.632,8.74299399e-07,true
Fit,23751.851,8.39731758e-07,true
Fit,23787.069,8.06526623e-07,true
Fit,23822.287,7.74630468e-07,true
Fit,23857.505,7.43991864e-07,true
Fit,23892.723,7.14561395e-07,true
Fit,23927.941,6.86291577e-07,true
Fit,23963.16,6.59136791e-07,true
Fit,23998.378,6.330532e-07,true
Fit,24033.596,6.07998686e-07,true
Fit,24068.814,5.83932781e-07,true
Fit,24104.032,5.60816604e-07,true
Fit,24139.25,5.38612795e-07,true
Fit,24174.469,5.17285461e-07,true
Fit,24209.687,4.96800116e-07,true
Fit,24244.905,4.77123624e-07,true
Fit,24280.123,4.5822415e-07,true
Fit,24315.341,4.40071108e-07,true
Fit,24350.559,4.22635112e-07,true
Fit,24385.778,4.05887927e-07,true
Fit,24420.996,3.89802427e-07,true
Fit,24456.214,3.74352552e-07,true
Fit,24491.432,3.59513264e-07,true
Fit,24526.65,3.45260506e-07,true
Fit,24561.868,3.31571169e-07,true
Fit,24597.087,3.18423048e-07,true
Fit,24632.305,3.05794813e-07,true
Fit,24667.523,2.93665971e-07,true
Fit,24702.741,2.82016833e-07,true
Fit,24737.959,2.70828484e-07,true
Fit,24773.177,2.60082754e-07,true
Fit,24808.396,2.49762186e-07,true
Fit,24843.614,2.39850008e-07,true
Fit,24878.832,2.30330109e-07,true
Fit,24914.05,2.21187012e-07,true
Fit,24949.268,2.12405847e-07,true
Fit,24984.486,2.0397233e-07,true
