Type,charge / e-,counts,FitRange
Fit,2045.8441,2258.4979,true
Fit,2081.1966,2271.5994,true
Fit,2116.5492,2283.3347,true
Fit,2151.9017,2293.73,true
Fit,2187.2543,2302.8121,true
Fit,2222.6068,2310.609,true
Fit,2257.9594,2317.1491,true
Fit,2293.3119,2322.4616,true
Fit,2328.6645,2326.5761,true
Fit,2364.017,2329.5228,true
Fit,2399.3696,2331.3322,true
Fit,2434.7221,2332.0348,true
Fit,2470.0747,2331.6618,true
Fit,2505.4272,2330.2441,true
Fit,2540.7797,2327.8128,true
Fit,2576.1323,2324.3993,true
Fit,2611.4848,2320.0345,true
Fit,2646.8374,2314.7495,true
Fit,2682.1899,2308.5752,true
Fit,2717.5425,2301.5423,true
Fit,2752.895,2293.6814,true
Fit,2788.2476,2285.0226,true
Fit,2823.6001,2275.5958,true
Fit,2858.9527,2265.4308,true
Fit,2894.3052,2254.5567,true
Fit,2929.6578,2243.0025,true
Fit,2965.0103,2230.7966,true
Fit,3000.3629,2217.9671,true
Fit,3035.7154,2204.5416,true
Fit,3071.068,2190.5472,true
Fit,3106.4205,2176.0106,true
Fit,3141.7731,2160.958,true
Fit,3177.1256,2145.4151,true
Fit,3212.4782,2129.407,true
Fit,3247.8307,2112.9584,true
Fit,3283.1833,2096.0933,true
Fit,3318.5358,2078.8355,true
Fit,3353.8884,2061.2078,true
Fit,3389.2409,2043.2328,true
Fit,3424.5935,2024.9324,true
Fit,3459.946,2006.3281,true
Fit,3495.2985,1987.4406,true
Fit,3530.6511,1968.2903,true
Fit,3566.0036,1948.897,true
Fit,3601.3562,1929.2798,true
Fit,3636.7087,1909.4575,true
Fit,3672.0613,1889.4481,true
Fit,3707.4138,1869.2692,true
Fit,3742.7664,1848.938,true
Fit,3778.1189,1828.4709,true
Fit,3813.4715,1807.884,true
Fit,3848.824,1787.1928,true
Fit,3884.1766,1766.4122,true
Fit,3919.5291,1745.5569,true
Fit,3954.8817,1724.6408,true
Fit,3990.2342,1703.6775,true
Fit,4025.5868,1682.6799,true
Fit,4060.9393,1661.6607,true
Fit,4096.2919,1640.632,true
Fit,4131.6444,1619.6055,true
Fit,4166.997,1598.5923,true
Fit,4202.3495,1577.6033,true
Fit,4237.7021,1556.6488,true
Fit,4273.0546,1535.7387,true
Fit,4308.4072,1514.8827,true
Fit,4343.7597,1494.0897,true
Fit,4379.1122,1473.3686,true
Fit,4414.4648,1452.7277,true
Fit,4449.8173,1432.175,true
Fit,4485.1699,1411.7181,true
Fit,4520.5224,1391.3643,true
Fit,4555.875,1371.1204,true
Fit,4591.2275,1350.993,true
Fit,4626.5801,1330.9884,true
Fit,4661.9326,1311.1126,true
Fit,4697.2852,1291.371,true
Fit,4732.6377,1271.7691,true
Fit,4767.9903,1252.3118,true
Fit,4803.3428,1233.0039,true
Fit,4838.6954,1213.8498,true
Fit,4874.0479,1194.8537,true
Fit,4909.4005,1176.0194,true
Fit,4944.753,1157.3508,true
Fit,4980.1056,1138.8511,true
Fit,5015.4581,1120.5236,true
Fit,5050.8107,1102.3712,true
Fit,5086.1632,1084.3966,true
Fit,5121.5158,1066.6023,true
Fit,5156.8683,1048.9906,true
Fit,5192.2209,1031.5637,true
Fit,5227.5734,1014.3234,true
Fit,5262.926,997.27146,true
Fit,5298.2785,980.40937,true
Fit,5333.631,963.7385,true
Fit,5368.9836,947.26004,true
Fit,5404.3361,930.97502,true
Fit,5439.6887,914.8843,true
Fit,5475.0412,898.98861,true
Fit,5510.3938,883.28852,true
Fit,5545.7463,867.78446,true
Fit,5581.0989,852.47674,true
Fit,5616.4514,837.36553,true
Fit,5651.804,822.45089,true
Fit,5687.1565,807.73275,true
Fit,5722.5091,793.21094,true
Fit,5757.8616,778.88516,true
Fit,5793.2142,764.75502,true
Fit,5828.5667,750.82006,true
Fit,5863.9193,737.07967,true
Fit,5899.2718,723.5332,true
Fit,5934.6244,710.17989,true
Fit,5969.9769,697.01891,true
Fit,6005.3295,684.04933,true
Fit,6040.682,671.27019,true
Fit,6076.0346,658.68042,true
Fit,6111.3871,646.27889,true
Fit,6146.7397,634.06444,true
Fit,6182.0922,622.03582,true
Fit,6217.4447,610.19172,true
Fit,6252.7973,598.53081,true
Fit,6288.1498,587.05167,true
Fit,6323.5024,575.75288,true
Fit,6358.8549,564.63294,true
Fit,6394.2075,553.69031,true
Fit,6429.56,542.92345,true
Fit,6464.9126,532.33074,true
Fit,6500.2651,521.91055,true
Fit,6535.6177,511.66121,true
Fit,6570.9702,501.58105,true
Fit,6606.3228,491.66833,true
Fit,6641.6753,481.92132,true
Fit,6677.0279,472.33825,true
Fit,6712.3804,462.91736,true
Fit,6747.733,453.65683,true
Fit,6783.0855,444.55485,true
Fit,6818.4381,435.60961,true
Fit,6853.7906,426.81925,true
Fit,6889.1432,418.18193,true
Fit,6924.4957,409.6958,true
Fit,6959.8483,401.35898,true
Fit,6995.2008,393.16962,true
Fit,7030.5534,385.12582,true
Fit,7065.9059,377.22573,true
Fit,7101.2585,369.46745,true
Fit,7136.611,361.84911,true
Fit,7171.9635,354.36883,true
Fit,7207.3161,347.02474,true
Fit,7242.6686,339.81497,true
Fit,7278.0212,332.73763,true
Fit,7313.3737,325.79088,true
Fit,7348.7263,318.97285,true
Fit,7384.0788,312.2817,true
Fit,7419.4314,305.71557,true
Fit,7454.7839,299.27263,true
Fit,7490.1365,292.95107,true
Fit,7525.489,286.74906,true
Fit,7560.8416,280.6648,true
Fit,7596.1941,274.6965,true
Fit,7631.5467,268.84237,true
Fit,7666.8992,263.10064,true
Fit,7702.2518,257.46957,true
Fit,7737.6043,251.9474,true
Fit,7772.9569,246.53241,true
Fit,7808.3094,241.22288,true
Fit,7843.662,236.01712,true
Fit,7879.0145,230.91344,true
Fit,7914.3671,225.91017,true
Fit,7949.7196,221.00566,true
Fit,7985.0722,216.19828,true
Fit,8020.4247,211.48639,true
Fit,8055.7773,206.8684,true
Fit,8091.1298,202.34272,true
Fit,8126.4823,197.90779,true
Fit,8161.8349,193.56205,true
Fit,8197.1874,189.30396,true
Fit,8232.54,185.132,true
Fit,8267.8925,181.04469,true
Fit,8303.2451,177.04053,true
Fit,8338.5976,173.11807,true
Fit,8373.9502,169.27585,true
Fit,8409.3027,165.51246,true
Fit,8444.6553,161.82647,true
Fit,8480.0078,158.21651,true
Fit,8515.3604,154.68119,true
Fit,8550.7129,151.21917,true
Fit,8586.0655,147.8291,true
Fit,8621.418,144.50967,true
Fit,8656.7706,141.25959,true
Fit,8692.1231,138.07756,true
Fit,8727.4757,134.96232,true
Fit,8762.8282,131.91263,true
Fit,8798.1808,128.92726,true
Fit,8833.5333,126.00501,true
Fit,8868.8859,123.14467,true
Fit,8904.2384,120.34509,true
Fit,8939.591,117.60509,true
Fit,8974.9435,114.92354,true
Fit,9010.296,112.29932,true
Fit,9045.6486,109.73133,true
Fit,9081.0011,107.21848,true
Fit,9116.3537,104.7597,true
Fit,9151.7062,102.35394,true
Fit,9187.0588,100.00016,true
Fit,9222.4113,97.697344,true
Fit,9257.7639,95.444489,true
Fit,9293.1164,93.240608,true
Fit,9328.469,91.084733,true
Fit,9363.8215,88.975908,true
Fit,9399.1741,86.913198,true
Fit,9434.5266,84.895679,true
Fit,9469.8792,82.922446,true
Fit,9505.2317,80.992606,true
Fit,9540.5843,79.105285,true
Fit,9575.9368,77.259623,true
Fit,9611.2894,75.454772,true
Fit,9646.6419,73.689903,true
Fit,9681.9945,71.9642,true
Fit,9717.347,70.276859,true
Fit,9752.6996,68.627094,true
Fit,9788.0521,67.014131,true
Fit,9823.4047,65.43721,true
Fit,9858.7572,63.895586,true
Fit,9894.1098,62.388525,true
Fit,9929.4623,60.915308,true
Fit,9964.8148,59.47523,true
Fit,10000.167,58.067597,true
Fit,10035.52,56.691729,true
Fit,10070.872,55.346959,true
Fit,10106.225,54.032631,true
Fit,10141.578,52.748101,true
Fit,10176.93,51.492741,true
Fit,10212.283,50.265929,true
Fit,10247.635,49.06706,true
Fit,10282.988,47.895537,true
Fit,10318.34,46.750776,true
Fit,10353.693,45.632205,true
Fit,10389.045,44.539261,true
Fit,10424.398,43.471392,true
Fit,10459.751,42.428059,true
Fit,10495.103,41.408732,true
Fit,10530.456,40.41289,true
Fit,10565.808,39.440025,true
Fit,10601.161,38.489637,true
Fit,10636.513,37.561236,true
Fit,10671.866,36.654344,true
Fit,10707.218,35.768489,true
Fit,10742.571,34.90321,true
Fit,10777.923,34.058057,true
Fit,10813.276,33.232586,true
Fit,10848.629,32.426364,true
Fit,10883.981,31.638965,true
Fit,10919.334,30.869974,true
Fit,10954.686,30.118983,true
Fit,10990.039,29.385592,true
Fit,11025.391,28.66941,true
Fit,11060.744,27.970053,true
Fit,11096.096,27.287147,true
Fit,11131.449,26.620322,true
Fit,11166.801,25.96922,true
Fit,11202.154,25.333488,true
Fit,11237.507,24.71278,true
Fit,11272.859,24.106759,true
Fit,11308.212,23.515092,true
Fit,11343.564,22.937457,true
Fit,11378.917,22.373535,true
Fit,11414.269,21.823017,true
Fit,11449.622,21.285598,true
Fit,11484.974,20.76098,true
Fit,11520.327,20.248873,true
Fit,11555.68,19.748991,true
Fit,11591.032,19.261055,true
Fit,11626.385,18.784792,true
Fit,11661.737,18.319935,true
Fit,11697.09,17.866222,true
Fit,11732.442,17.423397,true
Fit,11767.795,16.991211,true
Fit,11803.147,16.569418,true
Fit,11838.5,16.157778,true
Fit,11873.852,15.756058,true
Fit,11909.205,15.364027,true
Fit,11944.558,14.981462,true
Fit,11979.91,14.608142,true
Fit,12015.263,14.243854,true
Fit,12050.615,13.888387,true
Fit,12085.968,13.541536,true
Fit,12121.32,13.2031,true
Fit,12156.673,12.872883,true
Fit,12192.025,12.550693,true
Fit,12227.378,12.236342,true
Fit,12262.73,11.929645,true
Fit,12298.083,11.630425,true
Fit,12333.436,11.338504,true
Fit,12368.788,11.053712,true
Fit,12404.141,10.775881,true
Fit,12439.493,10.504846,true
Fit,12474.846,10.240447,true
Fit,12510.198,9.9825271,true
Fit,12545.551,9.7309335,true
Fit,12580.903,9.4855162,true
Fit,12616.256,9.2461286,true
Fit,12651.609,9.0126277,true
Fit,12686.961,8.7848735,true
Fit,12722.314,8.5627292,true
Fit,12757.666,8.3460614,true
Fit,12793.019,8.1347394,true
Fit,12828.371,7.9286356,true
Fit,12863.724,7.7276252,true
Fit,12899.076,7.5315866,true
Fit,12934.429,7.3404004,true
Fit,12969.781,7.1539506,true
Fit,13005.134,6.9721233,true
Fit,13040.487,6.7948075,true
Fit,13075.839,6.6218948,true
Fit,13111.192,6.4532791,true
Fit,13146.544,6.2888569,true
Fit,13181.897,6.1285271,true
Fit,13217.249,5.9721907,true
Fit,13252.602,5.8197513,true
Fit,13287.954,5.6711146,true
Fit,13323.307,5.5261885,true
Fit,13358.659,5.3848831,true
Fit,13394.012,5.2471105,true
Fit,13429.365,5.1127848,true
Fit,13464.717,4.9818224,true
Fit,13500.07,4.8541413,true
Fit,13535.422,4.7296616,true
Fit,13570.775,4.6083053,true
Fit,13606.127,4.4899962,true
Fit,13641.48,4.3746598,true
Fit,13676.832,4.2622234,true
Fit,13712.185,4.1526162,true
Fit,13747.537,4.0457688,true
Fit,13782.89,3.9416135,true
Fit,13818.243,3.8400844,true
Fit,13853.595,3.7411169,true
Fit,13888.948,3.6446481,true
Fit,13924.3,3.5506165,true
Fit,13959.653,3.4589621,true
Fit,13995.005,3.3696264,true
Fit,14030.358,3.2825522,true
Fit,14065.71,3.1976836,true
Fit,14101.063,3.1149662,true
Fit,14136.416,3.0343468,true
Fit,14171.768,2.9557735,true
Fit,14207.121,2.8791956,true
Fit,14242.473,2.8045637,true
Fit,14277.826,2.7318295,true
Fit,14313.178,2.6609459,true
Fit,14348.531,2.5918669,true
Fit,14383.883,2.5245478,true
Fit,14419.236,2.4589446,true
Fit,14454.588,2.3950147,true
Fit,14489.941,2.3327164,true
Fit,14525.294,2.272009,true
Fit,14560.646,2.2128527,true
Fit,14595.999,2.1552089,true
Fit,14631.351,2.0990398,true
Fit,14666.704,2.0443084,true
Fit,14702.056,1.9909789,true
Fit,14737.409,1.9390159,true
Fit,14772.761,1.8883854,true
Fit,14808.114,1.8390539,true
Fit,14843.466,1.7909888,true
Fit,14878.819,1.7441583,true
Fit,14914.172,1.6985313,true
Fit,14949.524,1.6540775,true
Fit,14984.877,1.6107675,true
Fit,15020.229,1.5685724,true
Fit,15055.582,1.5274641,true
Fit,15090.934,1.4874152,true
Fit,15126.287,1.448399,true
Fit,15161.639,1.4103894,true
Fit,15196.992,1.3733608,true
Fit,15232.345,1.3372886,true
Fit,15267.697,1.3021486,true
Fit,15303.05,1.267917,true
Fit,15338.402,1.2345709,true
Fit,15373.755,1.2020878,true
Fit,15409.107,1.1704459,true
Fit,15444.46,1.1396237,true
Fit,15479.812,1.1096004,true
Fit,15515.165,1.0803558,true
Fit,15550.517,1.0518701,true
Fit,15585.87,1.0241238,true
Fit,15621.223,0.99709817,true
Fit,15656.575,0.97077486,true
Fit,15691.928,0.94513595,true
Fit,15727.28,0.92016395,true
Fit,15762.633,0.89584186,true
Fit,15797.985,0.87215305,true
Fit,15833.338,0.84908135,true
Fit,15868.69,0.82661096,true
Fit,15904.043,0.8047265,true
Fit,15939.395,0.78341295,true
Fit,15974.748,0.7626557,true
Fit,16010.101,0.74244048,true
Fit,16045.453,0.72275337,true
Fit,16080.806,0.70358083,true
Fit,16116.158,0.68490965,true
Fit,16151.511,0.66672692,true
Fit,16186.863,0.6490201,true
Fit,16222.216,0.63177694,true
Fit,16257.568,0.61498551,true
Fit,16292.921,0.59863417,true
Fit,16328.274,0.58271158,true
Fit,16363.626,0.56720668,true
Fit,16398.979,0.5521087,true
Fit,16434.331,0.53740714,true
Fit,16469.684,0.52309175,true
Fit,16505.036,0.50915257,true
Fit,16540.389,0.49557985,true
Fit,16575.741,0.48236413,true
Fit,16611.094,0.46949616,true
Fit,16646.446,0.45696695,true
Fit,16681.799,0.4447677,true
Fit,16717.152,0.43288987,true
Fit,16752.504,0.42132513,true
Fit,16787.857,0.41006534,true
Fit,16823.209,0.3991026,true
Fit,16858.562,0.38842918,true
Fit,16893.914,0.37803757,true
Fit,16929.267,0.36792044,true
Fit,16964.619,0.35807065,true
Fit,16999.972,0.34848125,true
Fit,17035.324,0.33914544,true
Fit,17070.677,0.33005664,true
Fit,17106.03,0.32120839,true
Fit,17141.382,0.31259442,true
Fit,17176.735,0.30420863,true
Fit,17212.087,0.29604506,true
Fit,17247.44,0.2880979,true
Fit,17282.792,0.2803615,true
Fit,17318.145,0.27283035,true
Fit,17353.497,0.26549908,true
Fit,17388.85,0.25836247,true
Fit,17424.202,0.25141541,true
Fit,17459.555,0.24465295,true
Fit,17494.908,0.23807025,true
Fit,17530.26,0.2316626,true
Fit,17565.613,0.2254254,true
Fit,17600.965,0.21935418,true
Fit,17636.318,0.21344459,true
Fit,17671.67,0.20769239,true
Fit,17707.023,0.20209343,true
Fit,17742.375,0.1966437,true
Fit,17777.728,0.19133926,true
Fit,17813.081,0.1861763,true
Fit,17848.433,0.18115109,true
Fit,17883.786,0.17626001,true
Fit,17919.138,0.17149952,true
Fit,17954.491,0.16686618,true
Fit,17989.843,0.16235664,true
Fit,18025.196,0.15796764,true
Fit,18060.548,0.15369599,true
Fit,18095.901,0.1495386,true
Fit,18131.253,0.14549245,true
Fit,18166.606,0.1415546,true
Fit,18201.959,0.13772219,true
Fit,18237.311,0.13399243,true
Fit,18272.664,0.13036261,true
Fit,18308.016,0.12683008,true
Fit,18343.369,0.12339227,true
Fit,18378.721,0.12004666,true
Fit,18414.074,0.11679083,true
Fit,18449.426,0.11362237,true
Fit,18484.779,0.11053899,true
Fit,18520.131,0.10753842,true
Fit,18555.484,0.10461847,true
Fit,18590.837,0.101777,true
Fit,18626.189,0.099011912,true
Fit,18661.542,0.096321191,true
Fit,18696.894,0.093702856,true
Fit,18732.247,0.091154983,true
Fit,18767.599,0.088675699,true
Fit,18802.952,0.086263178,true
Fit,18838.304,0.083915643,true
Fit,18873.657,0.081631364,true
Fit,18909.01,0.079408656,true
Fit,18944.362,0.077245879,true
Fit,18979.715,0.075141434,true
Fit,19015.067,0.073093768,true
Fit,19050.42,0.071101363,true
Fit,19085.772,0.069162748,true
Fit,19121.125,0.067276484,true
Fit,19156.477,0.065441175,true
Fit,19191.83,0.063655459,true
Fit,19227.182,0.061918011,true
Fit,19262.535,0.06022754,true
Fit,19297.888,0.05858279,true
Fit,19333.24,0.056982538,true
Fit,19368.593,0.055425593,true
Fit,19403.945,0.053910796,true
Fit,19439.298,0.052437018,true
Fit,19474.65,0.05100316,true
Fit,19510.003,0.049608153,true
Fit,19545.355,0.048250954,true
Fit,19580.708,0.04693055,true
Fit,19616.06,0.045645954,true
Fit,19651.413,0.044396204,true
Fit,19686.766,0.043180366,true
Fit,19722.118,0.041997529,true
Fit,19757.471,0.040846806,true
Fit,19792.823,0.039727334,true
Fit,19828.176,0.038638273,true
Fit,19863.528,0.037578806,true
Fit,19898.881,0.036548137,true
Fit,19934.233,0.035545489,true
Fit,19969.586,0.034570111,true
Fit,20004.939,0.033621266,true
Fit,20040.291,0.032698241,true
Fit,20075.644,0.03180034,true
Fit,20110.996,0.030926885,true
Fit,20146.349,0.030077218,true
Fit,20181.701,0.029250697,true
Fit,20217.054,0.028446699,true
Fit,20252.406,0.027664614,true
Fit,20287.759,0.026903851,true
Fit,20323.111,0.026163836,true
Fit,20358.464,0.025444006,true
Fit,20393.817,0.024743818,true
Fit,20429.169,0.02406274,true
Fit,20464.522,0.023400255,true
Fit,20499.874,0.022755861,true
Fit,20535.227,0.022129068,true
Fit,20570.579,0.0215194,true
Fit,20605.932,0.020926394,true
Fit,20641.284,0.020349598,true
Fit,20676.637,0.019788573,true
Fit,20711.989,0.019242892,true
Fit,20747.342,0.01871214,true
Fit,20782.695,0.018195911,true
Fit,20818.047,0.017693811,true
Fit,20853.4,0.017205458,true
Fit,20888.752,0.016730479,true
Fit,20924.105,0.01626851,true
Fit,20959.457,0.015819198,true
Fit,20994.81,0.0153822,true
Fit,21030.162,0.01495718,true
Fit,21065.515,0.014543815,true
Fit,21100.867,0.014141786,true
Fit,21136.22,0.013750786,true
Fit,21171.573,0.013370515,true
Fit,21206.925,0.013000681,true
Fit,21242.278,0.012640999,true
Fit,21277.63,0.012291194,true
Fit,21312.983,0.011950997,true
Fit,21348.335,0.011620146,true
Fit,21383.688,0.011298387,true
Fit,21419.04,0.010985471,true
Fit,21454.393,0.010681158,true
Fit,21489.746,0.010385213,true
Fit,21525.098,0.010097408,true
Fit,21560.451,0.009817521,true
Fit,21595.803,0.009545336,true
Fit,21631.156,0.0092806428,true
Fit,21666.508,0.0090232369,true
Fit,21701.861,0.0087729192,true
Fit,21737.213,0.0085294961,true
Fit,21772.566,0.0082927794,true
Fit,21807.918,0.0080625857,true
Fit,21843.271,0.0078387367,true
Fit,21878.624,0.0076210589,true
Fit,21913.976,0.0074093836,true
Fit,21949.329,0.0072035466,true
Fit,21984.681,0.0070033881,true
Fit,22020.034,0.0068087527,true
Fit,22055.386,0.0066194892,true
Fit,22090.739,0.0064354506,true
Fit,22126.091,0.0062564936,true
Fit,22161.444,0.006082479,true
Fit,22196.796,0.0059132715,true
Fit,22232.149,0.0057487392,true
Fit,22267.502,0.005588754,true
Fit,22302.854,0.0054331912,true
Fit,22338.207,0.0052819294,true
Fit,22373.559,0.0051348506,true
Fit,22408.912,0.0049918401,true
Fit,22444.264,0.0048527862,true
Fit,22479.617,0.0047175801,true
Fit,22514.969,0.0045861163,true
Fit,22550.322,0.0044582919,true
Fit,22585.675,0.0043340069,true
Fit,22621.027,0.0042131641,true
Fit,22656.38,0.0040956688,true
Fit,22691.732,0.0039814289,true
Fit,22727.085,0.003870355,true
Fit,22762.437,0.0037623599,true
Fit,22797.79,0.0036573588,true
Fit,22833.142,0.0035552695,true
Fit,22868.495,0.0034560117,true
Fit,22903.847,0.0033595075,true
Fit,22939.2,0.003265681,true
Fit,22974.553,0.0031744585,true
Fit,23009.905,0.0030857681,true
Fit,23045.258,0.0029995401,true
Fit,23080.61,0.0029157067,true
Fit,23115.963,0.0028342018,true
Fit,23151.315,0.0027549611,true
Fit,23186.668,0.0026779222,true
Fit,23222.02,0.0026030244,true
Fit,23257.373,0.0025302086,true
Fit,23292.725,0.0024594172,true
Fit,23328.078,0.0023905944,true
Fit,23363.431,0.0023236859,true
Fit,23398.783,0.0022586386,true
Fit,23434.136,0.0021954013,true
Fit,23469.488,0.0021339239,true
Fit,23504.841,0.0020741577,true
Fit,23540.193,0.0020160555,true
Fit,23575.546,0.0019595711,true
Fit,23610.898,0.00190466,true
Fit,23646.251,0.0018512784,true
Fit,23681.604,0.0017993842,true
Fit,23716.956,0.0017489362,true
Fit,23752.309,0.0016998942,true
Fit,23787.661,0.0016522194,true
Fit,23823.014,0.001605874,true
Fit,23858.366,0.001560821,true
Fit,23893.719,0.0015170247,true
Fit,23929.071,0.0014744503,true
Fit,23964.424,0.0014330638,true
Fit,23999.776,0.0013928324,true
Fit,24035.129,0.001353724,true
Fit,24070.482,0.0013157075,true
Fit,24105.834,0.0012787526,true
Fit,24141.187,0.0012428298,true
Fit,24176.539,0.0012079104,true
Fit,24211.892,0.0011739667,true
Fit,24247.244,0.0011409715,true
Fit,24282.597,0.0011088985,true
Fit,24317.949,0.0010777221,true
Fit,24353.302,0.0010474174,true
Fit,24388.654,0.0010179601,true
Fit,24424.007,0.00098932676,true
Fit,24459.36,0.00096149439,true
Fit,24494.712,0.00093444074,true
Fit,24530.065,0.00090814416,true
Fit,24565.417,0.00088258359,true
Fit,24600.77,0.00085773857,true
Fit,24636.122,0.00083358917,true
Fit,24671.475,0.00081011605,true
Fit,24706.827,0.00078730037,true
Fit,24742.18,0.00076512383,true
Fit,24777.532,0.00074356863,true
Fit,24812.885,0.00072261748,true
Fit,24848.238,0.00070225353,true
Fit,24883.59,0.00068246043,true
Fit,24918.943,0.00066322228,true
Fit,24954.295,0.0006445236,true
Fit,24989.648,0.00062634935,true
