Type,charge / e-,counts,FitRange,prevVals_GGPLOTNIM_INTERNAL
Fit,1027.8594,188.8848,false,0
Fit,1058.8672,196.39378,false,0
Fit,1089.8749,203.79982,false,0
Fit,1120.8827,211.09269,false,0
Fit,1151.8904,218.2629,false,0
Fit,1182.8982,225.30173,false,0
Fit,1213.9059,232.20116,false,0
Fit,1244.9137,238.95386,false,0
Fit,1275.9214,245.55314,false,0
Fit,1306.9292,251.99296,false,0
Fit,1337.9369,258.2679,false,0
Fit,1368.9447,264.37308,false,0
Fit,1399.9524,270.3042,false,0
Fit,1430.9602,276.05749,false,0
Fit,1461.9679,281.62966,false,0
Fit,1492.9757,287.01793,false,0
Fit,1523.9834,292.21995,false,0
Fit,1554.9912,297.23381,false,0
Fit,1585.9989,302.05802,false,0
Fit,1617.0067,306.69145,false,0
Fit,1648.0144,311.13337,false,0
