Type,charge / e-,counts,FitRange,prevVals_GGPLOTNIM_INTERNAL
Fit,914.14186,787.78613,false,0
Fit,948.23205,827.53717,false,0
Fit,982.32224,866.90326,false,0
Fit,1016.4124,905.81463,false,0
Fit,1050.5026,944.20683,false,0
Fit,1084.5928,982.02049,false,0
Fit,1118.683,1019.2011,false,0
Fit,1152.7732,1055.6988,false,0
Fit,1186.8634,1091.4682,false,0
Fit,1220.9536,1126.4681,false,0
Fit,1255.0438,1160.6611,false,0
Fit,1289.134,1194.0141,false,0
Fit,1323.2242,1226.4971,false,0
Fit,1357.3143,1258.0838,false,0
Fit,1391.4045,1288.7512,false,0
Fit,1425.4947,1318.4793,false,0
Fit,1459.5849,1347.2509,false,0
Fit,1493.6751,1375.0517,false,0
