Type,charge / e-,counts,FitRange
Fit,4826.7268,247.28709,true
Fit,4860.9747,240.9342,true
Fit,4895.2226,234.72751,true
Fit,4929.4705,228.66437,true
Fit,4963.7184,222.74216,true
Fit,4997.9663,216.95825,true
Fit,5032.2142,211.31006,true
Fit,5066.4621,205.79499,true
Fit,5100.71,200.4105,true
Fit,5134.9579,195.15405,true
Fit,5169.2058,190.02313,true
Fit,5203.4537,185.01526,true
Fit,5237.7016,180.12798,true
Fit,5271.9495,175.35886,true
Fit,5306.1974,170.70549,true
Fit,5340.4452,166.1655,true
Fit,5374.6931,161.73655,true
Fit,5408.941,157.41632,true
Fit,5443.1889,153.20253,true
Fit,5477.4368,149.09291,true
Fit,5511.6847,145.08526,true
Fit,5545.9326,141.17738,true
Fit,5580.1805,137.36712,true
Fit,5614.4284,133.65234,true
Fit,5648.6763,130.03096,true
Fit,5682.9242,126.50091,true
Fit,5717.1721,123.06018,true
Fit,5751.42,119.70676,true
Fit,5785.6679,116.4387,true
Fit,5819.9158,113.25407,true
Fit,5854.1637,110.15097,true
Fit,5888.4116,107.12754,true
Fit,5922.6595,104.18196,true
Fit,5956.9074,101.31242,true
Fit,5991.1553,98.517169,true
Fit,6025.4032,95.794472,true
Fit,6059.6511,93.142629,true
Fit,6093.899,90.559975,true
Fit,6128.1468,88.044874,true
Fit,6162.3947,85.595723,true
Fit,6196.6426,83.210949,true
Fit,6230.8905,80.889011,true
Fit,6265.1384,78.628398,true
Fit,6299.3863,76.42763,true
Fit,6333.6342,74.285255,true
Fit,6367.8821,72.199854,true
Fit,6402.13,70.170034,true
Fit,6436.3779,68.194431,true
Fit,6470.6258,66.271713,true
Fit,6504.8737,64.400572,true
Fit,6539.1216,62.57973,true
Fit,6573.3695,60.807935,true
Fit,6607.6174,59.083964,true
Fit,6641.8653,57.406619,true
Fit,6676.1132,55.774728,true
Fit,6710.3611,54.187145,true
Fit,6744.609,52.64275,true
Fit,6778.8569,51.140448,true
Fit,6813.1048,49.679168,true
Fit,6847.3527,48.257862,true
Fit,6881.6006,46.875509,true
Fit,6915.8484,45.531107,true
Fit,6950.0963,44.22368,true
Fit,6984.3442,42.952274,true
Fit,7018.5921,41.715956,true
Fit,7052.84,40.513816,true
Fit,7087.0879,39.344964,true
Fit,7121.3358,38.208533,true
Fit,7155.5837,37.103673,true
Fit,7189.8316,36.029558,true
Fit,7224.0795,34.985379,true
Fit,7258.3274,33.970347,true
Fit,7292.5753,32.983693,true
Fit,7326.8232,32.024664,true
Fit,7361.0711,31.092529,true
Fit,7395.319,30.186572,true
Fit,7429.5669,29.306095,true
Fit,7463.8148,28.450417,true
Fit,7498.0627,27.618874,true
Fit,7532.3106,26.81082,true
Fit,7566.5585,26.025621,true
Fit,7600.8064,25.262663,true
Fit,7635.0543,24.521346,true
Fit,7669.3022,23.801082,true
Fit,7703.55,23.101303,true
Fit,7737.7979,22.421451,true
Fit,7772.0458,21.760985,true
Fit,7806.2937,21.119376,true
Fit,7840.5416,20.496108,true
Fit,7874.7895,19.89068,true
Fit,7909.0374,19.302602,true
Fit,7943.2853,18.731399,true
Fit,7977.5332,18.176606,true
Fit,8011.7811,17.637771,true
Fit,8046.029,17.114452,true
Fit,8080.2769,16.606222,true
Fit,8114.5248,16.112661,true
Fit,8148.7727,15.633364,true
Fit,8183.0206,15.167933,true
Fit,8217.2685,14.715982,true
Fit,8251.5164,14.277136,true
Fit,8285.7643,13.851028,true
Fit,8320.0122,13.437303,true
Fit,8354.2601,13.035614,true
Fit,8388.508,12.645622,true
Fit,8422.7559,12.266999,true
Fit,8457.0038,11.899426,true
Fit,8491.2516,11.54259,true
Fit,8525.4995,11.19619,true
Fit,8559.7474,10.859929,true
Fit,8593.9953,10.533521,true
Fit,8628.2432,10.216687,true
Fit,8662.4911,9.9091551,true
Fit,8696.739,9.610661,true
Fit,8730.9869,9.3209475,true
Fit,8765.2348,9.0397644,true
Fit,8799.4827,8.7668683,true
Fit,8833.7306,8.5020226,true
Fit,8867.9785,8.244997,true
Fit,8902.2264,7.9955676,true
Fit,8936.4743,7.7535164,true
Fit,8970.7222,7.5186318,true
Fit,9004.9701,7.2907076,true
Fit,9039.218,7.0695437,true
Fit,9073.4659,6.8549452,true
Fit,9107.7138,6.6467226,true
Fit,9141.9617,6.444692,true
Fit,9176.2096,6.2486742,true
Fit,9210.4575,6.0584952,true
Fit,9244.7054,5.8739858,true
Fit,9278.9532,5.6949815,true
Fit,9313.2011,5.5213224,true
Fit,9347.449,5.3528531,true
Fit,9381.6969,5.1894226,true
Fit,9415.9448,5.030884,true
Fit,9450.1927,4.8770946,true
Fit,9484.4406,4.7279159,true
Fit,9518.6885,4.5832129,true
Fit,9552.9364,4.4428548,true
Fit,9587.1843,4.3067143,true
Fit,9621.4322,4.1746678,true
Fit,9655.6801,4.046595,true
Fit,9689.928,3.9223793,true
Fit,9724.1759,3.8019073,true
Fit,9758.4238,3.6850687,true
Fit,9792.6717,3.5717566,true
Fit,9826.9196,3.4618669,true
Fit,9861.1675,3.3552987,true
Fit,9895.4154,3.2519537,true
Fit,9929.6633,3.1517367,true
Fit,9963.9112,3.0545552,true
Fit,9998.1591,2.9603191,true
Fit,10032.407,2.8689411,true
Fit,10066.655,2.7803365,true
Fit,10100.903,2.6944229,true
Fit,10135.151,2.6111202,true
Fit,10169.399,2.5303508,true
Fit,10203.646,2.4520392,true
Fit,10237.894,2.3761122,true
Fit,10272.142,2.3024987,true
Fit,10306.39,2.2311296,true
Fit,10340.638,2.1619378,true
Fit,10374.886,2.0948583,true
Fit,10409.134,2.0298278,true
Fit,10443.382,1.966785,true
Fit,10477.63,1.9056702,true
Fit,10511.877,1.8464258,true
Fit,10546.125,1.7889954,true
Fit,10580.373,1.7333246,true
Fit,10614.621,1.6793606,true
Fit,10648.869,1.6270519,true
Fit,10683.117,1.5763487,true
Fit,10717.365,1.5272026,true
Fit,10751.613,1.4795668,true
Fit,10785.861,1.4333955,true
Fit,10820.109,1.3886447,true
Fit,10854.356,1.3452713,true
Fit,10888.604,1.3032337,true
Fit,10922.852,1.2624914,true
Fit,10957.1,1.2230054,true
Fit,10991.348,1.1847374,true
Fit,11025.596,1.1476506,true
Fit,11059.844,1.111709,true
Fit,11094.092,1.076878,true
Fit,11128.34,1.0431238,true
Fit,11162.588,1.0104137,true
Fit,11196.835,0.97871578,true
Fit,11231.083,0.94799934,true
Fit,11265.331,0.91823447,true
Fit,11299.579,0.88939214,true
Fit,11333.827,0.86144422,true
Fit,11368.075,0.8343634,true
Fit,11402.323,0.80812321,true
Fit,11436.571,0.78269795,true
Fit,11470.819,0.7580627,true
Fit,11505.066,0.73419329,true
Fit,11539.314,0.71106627,true
Fit,11573.562,0.6886589,true
Fit,11607.81,0.66694911,true
Fit,11642.058,0.64591551,true
Fit,11676.306,0.62553735,true
Fit,11710.554,0.6057945,true
Fit,11744.802,0.58666744,true
Fit,11779.05,0.56813724,true
Fit,11813.298,0.55018553,true
Fit,11847.545,0.53279452,true
Fit,11881.793,0.51594694,true
Fit,11916.041,0.49962604,true
Fit,11950.289,0.48381558,true
Fit,11984.537,0.46849982,true
Fit,12018.785,0.4536635,true
Fit,12053.033,0.4392918,true
Fit,12087.281,0.42537037,true
Fit,12121.529,0.4118853,true
Fit,12155.776,0.39882309,true
Fit,12190.024,0.38617064,true
Fit,12224.272,0.37391528,true
Fit,12258.52,0.36204471,true
Fit,12292.768,0.35054699,true
Fit,12327.016,0.33941057,true
Fit,12361.264,0.32862424,true
Fit,12395.512,0.31817712,true
Fit,12429.76,0.3080587,true
Fit,12464.008,0.29825875,true
Fit,12498.255,0.28876737,true
Fit,12532.503,0.27957497,true
Fit,12566.751,0.27067224,true
Fit,12600.999,0.26205017,true
Fit,12635.247,0.25370002,true
Fit,12669.495,0.2456133,true
Fit,12703.743,0.23778182,true
Fit,12737.991,0.2301976,true
Fit,12772.239,0.22285294,true
Fit,12806.486,0.21574035,true
Fit,12840.734,0.20885259,true
Fit,12874.982,0.20218263,true
Fit,12909.23,0.19572366,true
Fit,12943.478,0.18946908,true
Fit,12977.726,0.18341251,true
Fit,13011.974,0.17754773,true
Fit,13046.222,0.17186874,true
Fit,13080.47,0.16636973,true
Fit,13114.718,0.16104506,true
Fit,13148.965,0.15588924,true
Fit,13183.213,0.150897,true
Fit,13217.461,0.14606319,true
Fit,13251.709,0.14138284,true
Fit,13285.957,0.13685113,true
Fit,13320.205,0.13246339,true
Fit,13354.453,0.12821509,true
Fit,13388.701,0.12410185,true
Fit,13422.949,0.12011942,true
Fit,13457.197,0.11626368,true
Fit,13491.444,0.11253064,true
Fit,13525.692,0.10891644,true
Fit,13559.94,0.10541734,true
Fit,13594.188,0.1020297,true
Fit,13628.436,0.098750002,true
Fit,13662.684,0.095574853,true
Fit,13696.932,0.092500947,true
Fit,13731.18,0.089525088,true
Fit,13765.428,0.086644179,true
Fit,13799.675,0.08385522,true
Fit,13833.923,0.081155304,true
Fit,13868.171,0.078541616,true
Fit,13902.419,0.076011428,true
Fit,13936.667,0.073562097,true
Fit,13970.915,0.071191064,true
Fit,14005.163,0.06889585,true
Fit,14039.411,0.066674051,true
Fit,14073.659,0.064523343,true
Fit,14107.907,0.06244147,true
Fit,14142.154,0.060426251,true
Fit,14176.402,0.058475569,true
Fit,14210.65,0.056587377,true
Fit,14244.898,0.054759692,true
Fit,14279.146,0.052990591,true
Fit,14313.394,0.051278213,true
Fit,14347.642,0.049620755,true
Fit,14381.89,0.048016472,true
Fit,14416.138,0.046463673,true
Fit,14450.385,0.044960718,true
Fit,14484.633,0.043506024,true
Fit,14518.881,0.042098052,true
Fit,14553.129,0.040735315,true
Fit,14587.377,0.039416372,true
Fit,14621.625,0.038139827,true
Fit,14655.873,0.036904329,true
Fit,14690.121,0.03570857,true
Fit,14724.369,0.03455128,true
Fit,14758.617,0.033431234,true
Fit,14792.864,0.032347242,true
Fit,14827.112,0.031298153,true
Fit,14861.36,0.030282853,true
Fit,14895.608,0.029300261,true
Fit,14929.856,0.028349333,true
Fit,14964.104,0.027429056,true
Fit,14998.352,0.026538451,true
Fit,15032.6,0.025676567,true
Fit,15066.848,0.024842487,true
Fit,15101.096,0.02403532,true
Fit,15135.343,0.023254204,true
Fit,15169.591,0.022498305,true
Fit,15203.839,0.021766815,true
Fit,15238.087,0.021058953,true
Fit,15272.335,0.02037396,true
Fit,15306.583,0.019711104,true
Fit,15340.831,0.019069674,true
Fit,15375.079,0.018448983,true
Fit,15409.327,0.017848365,true
Fit,15443.574,0.017267176,true
Fit,15477.822,0.016704793,true
Fit,15512.07,0.01616061,true
Fit,15546.318,0.015634044,true
Fit,15580.566,0.015124528,true
Fit,15614.814,0.014631514,true
Fit,15649.062,0.014154471,true
Fit,15683.31,0.013692886,true
Fit,15717.558,0.013246262,true
Fit,15751.806,0.012814116,true
Fit,15786.053,0.012395983,true
Fit,15820.301,0.011991412,true
Fit,15854.549,0.011599965,true
Fit,15888.797,0.011221221,true
Fit,15923.045,0.010854769,true
Fit,15957.293,0.010500213,true
Fit,15991.541,0.01015717,true
Fit,16025.789,0.0098252688,true
Fit,16060.037,0.0095041494,true
Fit,16094.284,0.0091934642,true
Fit,16128.532,0.0088928763,true
Fit,16162.78,0.0086020598,true
Fit,16197.028,0.0083206992,true
Fit,16231.276,0.0080484889,true
Fit,16265.524,0.0077851333,true
Fit,16299.772,0.0075303463,true
Fit,16334.02,0.0072838509,true
Fit,16368.268,0.0070453789,true
Fit,16402.516,0.006814671,true
Fit,16436.763,0.0065914759,true
Fit,16471.011,0.0063755505,true
Fit,16505.259,0.0061666595,true
Fit,16539.507,0.0059645753,true
Fit,16573.755,0.0057690773,true
Fit,16608.003,0.0055799523,true
Fit,16642.251,0.0053969938,true
Fit,16676.499,0.005220002,true
Fit,16710.747,0.0050487835,true
Fit,16744.994,0.0048831511,true
Fit,16779.242,0.0047229236,true
Fit,16813.49,0.0045679259,true
Fit,16847.738,0.0044179881,true
Fit,16881.986,0.0042729461,true
Fit,16916.234,0.004132641,true
Fit,16950.482,0.003996919,true
Fit,16984.73,0.0038656313,true
Fit,17018.978,0.0037386339,true
Fit,17053.226,0.0036157873,true
Fit,17087.473,0.0034969567,true
Fit,17121.721,0.0033820116,true
Fit,17155.969,0.0032708256,true
Fit,17190.217,0.0031632765,true
Fit,17224.465,0.0030592461,true
Fit,17258.713,0.0029586199,true
Fit,17292.961,0.002861287,true
Fit,17327.209,0.0027671404,true
Fit,17361.457,0.0026760763,true
Fit,17395.705,0.0025879943,true
Fit,17429.952,0.0025027974,true
Fit,17464.2,0.0024203915,true
Fit,17498.448,0.0023406857,true
Fit,17532.696,0.0022635921,true
Fit,17566.944,0.0021890254,true
Fit,17601.192,0.0021169034,true
Fit,17635.44,0.0020471462,true
Fit,17669.688,0.0019796769,true
Fit,17703.936,0.0019144207,true
Fit,17738.183,0.0018513054,true
Fit,17772.431,0.0017902612,true
Fit,17806.679,0.0017312204,true
Fit,17840.927,0.0016741177,true
Fit,17875.175,0.0016188898,true
Fit,17909.423,0.0015654754,true
Fit,17943.671,0.0015138153,true
Fit,17977.919,0.0014638522,true
Fit,18012.167,0.0014155307,true
Fit,18046.415,0.001368797,true
Fit,18080.662,0.0013235992,true
Fit,18114.91,0.0012798872,true
Fit,18149.158,0.0012376123,true
Fit,18183.406,0.0011967275,true
Fit,18217.654,0.0011571874,true
Fit,18251.902,0.001118948,true
Fit,18286.15,0.0010819666,true
Fit,18320.398,0.001046202,true
Fit,18354.646,0.0010116146,true
Fit,18388.893,0.00097816559,true
Fit,18423.141,0.00094581782,true
Fit,18457.389,0.00091453516,true
Fit,18491.637,0.00088428273,true
Fit,18525.885,0.00085502675,true
Fit,18560.133,0.00082673457,true
Fit,18594.381,0.00079937458,true
Fit,18628.629,0.00077291622,true
Fit,18662.877,0.00074732991,true
Fit,18697.125,0.00072258705,true
Fit,18731.372,0.00069865997,true
Fit,18765.62,0.00067552189,true
Fit,18799.868,0.00065314691,true
Fit,18834.116,0.00063151,true
Fit,18868.364,0.0006105869,true
Fit,18902.612,0.00059035419,true
Fit,18936.86,0.00057078919,true
Fit,18971.108,0.00055186996,true
Fit,19005.356,0.00053357528,true
Fit,19039.604,0.00051588463,true
Fit,19073.851,0.00049877816,true
Fit,19108.099,0.00048223666,true
Fit,19142.347,0.00046624156,true
Fit,19176.595,0.00045077489,true
Fit,19210.843,0.00043581926,true
Fit,19245.091,0.00042135788,true
Fit,19279.339,0.00040737447,true
Fit,19313.587,0.00039385331,true
Fit,19347.835,0.00038077918,true
Fit,19382.082,0.00036813736,true
Fit,19416.33,0.00035591364,true
Fit,19450.578,0.00034409423,true
Fit,19484.826,0.00033266582,true
Fit,19519.074,0.00032161553,true
Fit,19553.322,0.00031093091,true
Fit,19587.57,0.00030059991,true
Fit,19621.818,0.00029061086,true
Fit,19656.066,0.00028095251,true
Fit,19690.314,0.00027161394,true
Fit,19724.561,0.00026258462,true
Fit,19758.809,0.00025385435,true
Fit,19793.057,0.00024541326,true
Fit,19827.305,0.00023725182,true
Fit,19861.553,0.00022936079,true
Fit,19895.801,0.00022173125,true
Fit,19930.049,0.00021435459,true
Fit,19964.297,0.00020722243,true
Fit,19998.545,0.00020032673,true
Fit,20032.792,0.00019365966,true
Fit,20067.04,0.00018721368,true
Fit,20101.288,0.00018098149,true
Fit,20135.536,0.00017495602,true
Fit,20169.784,0.00016913044,true
Fit,20204.032,0.00016349815,true
Fit,20238.28,0.00015805277,true
Fit,20272.528,0.0001527881,true
Fit,20306.776,0.00014769818,true
Fit,20341.024,0.00014277724,true
Fit,20375.271,0.00013801968,true
Fit,20409.519,0.00013342009,true
Fit,20443.767,0.00012897326,true
Fit,20478.015,0.00012467413,true
Fit,20512.263,0.00012051782,true
Fit,20546.511,0.00011649959,true
Fit,20580.759,0.00011261488,true
Fit,20615.007,0.00010885926,true
Fit,20649.255,0.00010522847,true
Fit,20683.502,0.00010171836,true
Fit,20717.75,9.8324954e-05,true
Fit,20751.998,9.5044372e-05,true
Fit,20786.246,9.1872881e-05,true
Fit,20820.494,8.8806865e-05,true
Fit,20854.742,8.5842831e-05,true
Fit,20888.99,8.2977399e-05,true
Fit,20923.238,8.0207299e-05,true
Fit,20957.486,7.7529374e-05,true
Fit,20991.734,7.4940565e-05,true
Fit,21025.981,7.2437919e-05,true
Fit,21060.229,7.0018578e-05,true
Fit,21094.477,6.7679778e-05,true
Fit,21128.725,6.5418849e-05,true
Fit,21162.973,6.3233207e-05,true
Fit,21197.221,6.1120353e-05,true
Fit,21231.469,5.9077873e-05,true
Fit,21265.717,5.710343e-05,true
Fit,21299.965,5.5194766e-05,true
Fit,21334.213,5.3349697e-05,true
Fit,21368.46,5.1566112e-05,true
Fit,21402.708,4.9841969e-05,true
Fit,21436.956,4.8175293e-05,true
Fit,21471.204,4.6564176e-05,true
Fit,21505.452,4.5006773e-05,true
Fit,21539.7,4.3501298e-05,true
Fit,21573.948,4.2046026e-05,true
Fit,21608.196,4.0639288e-05,true
Fit,21642.444,3.9279472e-05,true
Fit,21676.691,3.7965017e-05,true
Fit,21710.939,3.6694416e-05,true
Fit,21745.187,3.546621e-05,true
Fit,21779.435,3.427899e-05,true
Fit,21813.683,3.3131392e-05,true
Fit,21847.931,3.2022098e-05,true
Fit,21882.179,3.0949834e-05,true
Fit,21916.427,2.9913368e-05,true
Fit,21950.675,2.8911509e-05,true
Fit,21984.923,2.7943105e-05,true
Fit,22019.17,2.7007042e-05,true
Fit,22053.418,2.6102244e-05,true
Fit,22087.666,2.522767e-05,true
Fit,22121.914,2.4382314e-05,true
Fit,22156.162,2.3565203e-05,true
Fit,22190.41,2.2775396e-05,true
Fit,22224.658,2.2011983e-05,true
Fit,22258.906,2.1274085e-05,true
Fit,22293.154,2.0560853e-05,true
Fit,22327.401,1.9871463e-05,true
Fit,22361.649,1.9205123e-05,true
Fit,22395.897,1.8561063e-05,true
Fit,22430.145,1.7938541e-05,true
Fit,22464.393,1.7336839e-05,true
Fit,22498.641,1.6755263e-05,true
Fit,22532.889,1.6193141e-05,true
Fit,22567.137,1.5649825e-05,true
Fit,22601.385,1.5124687e-05,true
Fit,22635.633,1.4617122e-05,true
Fit,22669.88,1.4126543e-05,true
Fit,22704.128,1.3652384e-05,true
Fit,22738.376,1.3194095e-05,true
Fit,22772.624,1.2751149e-05,true
Fit,22806.872,1.2323032e-05,true
Fit,22841.12,1.190925e-05,true
Fit,22875.368,1.1509324e-05,true
Fit,22909.616,1.1122792e-05,true
Fit,22943.864,1.0749206e-05,true
Fit,22978.112,1.0388134e-05,true
Fit,23012.359,1.0039158e-05,true
Fit,23046.607,9.70187431e-06,true
Fit,23080.855,9.37589193e-06,true
Fit,23115.103,9.06083342e-06,true
Fit,23149.351,8.75633379e-06,true
Fit,23183.599,8.46204018e-06,true
Fit,23217.847,8.17761151e-06,true
Fit,23252.095,7.90271805e-06,true
Fit,23286.343,7.63704106e-06,true
Fit,23320.59,7.38027242e-06,true
Fit,23354.838,7.13211427e-06,true
Fit,23389.086,6.89227869e-06,true
Fit,23423.334,6.66048735e-06,true
Fit,23457.582,6.43647121e-06,true
Fit,23491.83,6.21997019e-06,true
Fit,23526.078,6.01073289e-06,true
Fit,23560.326,5.80851628e-06,true
Fit,23594.574,5.61308545e-06,true
Fit,23628.822,5.42421332e-06,true
Fit,23663.069,5.2416804e-06,true
Fit,23697.317,5.0652745e-06,true
Fit,23731.565,4.89479052e-06,true
Fit,23765.813,4.73003021e-06,true
Fit,23800.061,4.57080194e-06,true
Fit,23834.309,4.41692047e-06,true
Fit,23868.557,4.26820674e-06,true
Fit,23902.805,4.12448767e-06,true
Fit,23937.053,3.98559597e-06,true
Fit,23971.3,3.85136993e-06,true
Fit,24005.548,3.72165324e-06,true
Fit,24039.796,3.59629481e-06,true
Fit,24074.044,3.4751486e-06,true
Fit,24108.292,3.35807345e-06,true
Fit,24142.54,3.24493292e-06,true
Fit,24176.788,3.13559513e-06,true
Fit,24211.036,3.02993259e-06,true
Fit,24245.284,2.92782209e-06,true
Fit,24279.532,2.82914454e-06,true
Fit,24313.779,2.73378481e-06,true
Fit,24348.027,2.64163166e-06,true
Fit,24382.275,2.55257752e-06,true
Fit,24416.523,2.46651846e-06,true
Fit,24450.771,2.38335399e-06,true
Fit,24485.019,2.30298702e-06,true
Fit,24519.267,2.22532368e-06,true
Fit,24553.515,2.15027325e-06,true
Fit,24587.763,2.07774804e-06,true
Fit,24622.01,2.0076633e-06,true
Fit,24656.258,1.93993713e-06,true
Fit,24690.506,1.87449033e-06,true
Fit,24724.754,1.8112464e-06,true
Fit,24759.002,1.75013138e-06,true
Fit,24793.25,1.69107377e-06,true
Fit,24827.498,1.6340045e-06,true
Fit,24861.746,1.57885677e-06,true
Fit,24895.994,1.52556606e-06,true
Fit,24930.242,1.47406999e-06,true
Fit,24964.489,1.42430826e-06,true
Fit,24998.737,1.37622261e-06,true
