Type,charge / e-,counts,FitRange,prevVals_GGPLOTNIM_INTERNAL
Fit,1176.7922,358.70044,true,0
Fit,1211.6469,360.23681,true,0
Fit,1246.5017,361.25247,true,0
Fit,1281.3564,361.7721,true,0
Fit,1316.2111,361.82033,true,0
Fit,1351.0659,361.42159,true,0
Fit,1385.9206,360.60008,true,0
Fit,1420.7753,359.37962,true,0
Fit,1455.63,357.7836,true,0
Fit,1490.4848,355.83494,true,0
Fit,1525.3395,353.556,true,0
Fit,1560.1942,350.96856,true,0
Fit,1595.0489,348.09376,true,0
Fit,1629.9037,344.95212,true,0
Fit,1664.7584,341.56346,true,0
Fit,1699.6131,337.94694,true,0
Fit,1734.4679,334.121,true,0
Fit,1769.3226,330.10338,true,0
Fit,1804.1773,325.91113,true,0
Fit,1839.032,321.56056,true,0
Fit,1873.8868,317.0673,true,0
Fit,1908.7415,312.44629,true,0
Fit,1943.5962,307.71177,true,0
Fit,1978.4509,302.87731,true,0
Fit,2013.3057,297.9558,true,0
Fit,2048.1604,292.95951,true,0
Fit,2083.0151,287.90004,true,0
Fit,2117.8699,282.7884,true,0
Fit,2152.7246,277.63498,true,0
Fit,2187.5793,272.4496,true,0
Fit,2222.434,267.24149,true,0
Fit,2257.2888,262.01936,true,0
Fit,2292.1435,256.79137,true,0
Fit,2326.9982,251.56518,true,0
Fit,2361.8529,246.34794,true,0
Fit,2396.7077,241.14635,true,0
Fit,2431.5624,235.96664,true,0
Fit,2466.4171,230.81461,true,0
Fit,2501.2719,225.69563,true,0
Fit,2536.1266,220.61468,true,0
Fit,2570.9813,215.57637,true,0
Fit,2605.836,210.58491,true,0
Fit,2640.6908,205.64418,true,0
Fit,2675.5455,200.75774,true,0
Fit,2710.4002,195.92881,true,0
Fit,2745.2549,191.16033,true,0
Fit,2780.1097,186.45493,true,0
Fit,2814.9644,181.815,true,0
Fit,2849.8191,177.24265,true,0
Fit,2884.6739,172.73975,true,0
Fit,2919.5286,168.30795,true,0
Fit,2954.3833,163.94867,true,0
Fit,2989.238,159.66314,true,0
Fit,3024.0928,155.45239,true,0
Fit,3058.9475,151.31727,true,0
Fit,3093.8022,147.25845,true,0
Fit,3128.6569,143.27646,true,0
Fit,3163.5117,139.37166,true,0
Fit,3198.3664,135.54429,true,0
Fit,3233.2211,131.79445,true,0
Fit,3268.0759,128.1221,true,0
Fit,3302.9306,124.52713,true,0
Fit,3337.7853,121.00928,true,0
Fit,3372.64,117.56822,true,0
Fit,3407.4948,114.20352,true,0
Fit,3442.3495,110.91466,true,0
Fit,3477.2042,107.70106,true,0
Fit,3512.0589,104.56206,true,0
Fit,3546.9137,101.49693,true,0
Fit,3581.7684,98.504888,true,0
Fit,3616.6231,95.585101,true,0
Fit,3651.4779,92.736683,true,0
Fit,3686.3326,89.958705,true,0
Fit,3721.1873,87.250198,true,0
Fit,3756.042,84.61016,true,0
Fit,3790.8968,82.037557,true,0
Fit,3825.7515,79.531328,true,0
Fit,3860.6062,77.090389,true,0
Fit,3895.4609,74.713636,true,0
Fit,3930.3157,72.399947,true,0
Fit,3965.1704,70.148186,true,0
Fit,4000.0251,67.957206,true,0
Fit,4034.8799,65.825852,true,0
Fit,4069.7346,63.752962,true,0
Fit,4104.5893,61.737368,true,0
Fit,4139.444,59.777905,true,0
Fit,4174.2988,57.873402,true,0
Fit,4209.1535,56.022693,true,0
Fit,4244.0082,54.224617,true,0
Fit,4278.8629,52.478013,true,0
Fit,4313.7177,50.781732,true,0
Fit,4348.5724,49.134628,true,0
Fit,4383.4271,47.535567,true,0
Fit,4418.2819,45.983424,true,0
Fit,4453.1366,44.477086,true,0
Fit,4487.9913,43.015448,true,0
Fit,4522.846,41.597424,true,0
Fit,4557.7008,40.221937,true,0
Fit,4592.5555,38.887925,true,0
Fit,4627.4102,37.594342,true,0
Fit,4662.2649,36.340156,true,0
Fit,4697.1197,35.124352,true,0
Fit,4731.9744,33.945932,true,0
Fit,4766.8291,32.803911,true,0
Fit,4801.6839,31.697324,true,0
Fit,4836.5386,30.625223,true,0
Fit,4871.3933,29.586677,true,0
Fit,4906.248,28.580771,true,0
Fit,4941.1028,27.60661,true,0
Fit,4975.9575,26.663315,true,0
Fit,5010.8122,25.750025,true,0
Fit,5045.6669,24.865898,true,0
Fit,5080.5217,24.010109,true,0
Fit,5115.3764,23.18185,true,0
Fit,5150.2311,22.380333,true,0
Fit,5185.0859,21.604784,true,0
Fit,5219.9406,20.854451,true,0
Fit,5254.7953,20.128595,true,0
Fit,5289.65,19.426497,true,0
Fit,5324.5048,18.747455,true,0
Fit,5359.3595,18.090782,true,0
Fit,5394.2142,17.45581,true,0
Fit,5429.0689,16.841887,true,0
Fit,5463.9237,16.248374,true,0
Fit,5498.7784,15.674654,true,0
Fit,5533.6331,15.120121,true,0
Fit,5568.4879,14.584187,true,0
Fit,5603.3426,14.066277,true,0
Fit,5638.1973,13.565835,true,0
Fit,5673.052,13.082317,true,0
Fit,5707.9068,12.615193,true,0
Fit,5742.7615,12.163949,true,0
Fit,5777.6162,11.728085,true,0
Fit,5812.4709,11.307114,true,0
Fit,5847.3257,10.900563,true,0
Fit,5882.1804,10.507972,true,0
Fit,5917.0351,10.128893,true,0
Fit,5951.8899,9.7628935,true,0
Fit,5986.7446,9.4095501,true,0
Fit,6021.5993,9.0684536,true,0
Fit,6056.454,8.7392059,true,0
Fit,6091.3088,8.4214208,true,0
Fit,6126.1635,8.1147232,true,0
Fit,6161.0182,7.8187492,true,0
Fit,6195.8729,7.5331457,true,0
Fit,6230.7277,7.2575701,true,0
Fit,6265.5824,6.99169,true,0
Fit,6300.4371,6.7351832,true,0
Fit,6335.2919,6.4877371,true,0
Fit,6370.1466,6.2490487,true,0
Fit,6405.0013,6.0188244,true,0
Fit,6439.856,5.7967794,true,0
Fit,6474.7108,5.5826379,true,0
Fit,6509.5655,5.3761326,true,0
Fit,6544.4202,5.1770046,true,0
Fit,6579.2749,4.985003,true,0
Fit,6614.1297,4.7998849,true,0
Fit,6648.9844,4.621415,true,0
Fit,6683.8391,4.4493656,true,0
Fit,6718.6939,4.2835162,true,0
Fit,6753.5486,4.1236532,true,0
Fit,6788.4033,3.9695701,true,0
Fit,6823.258,3.821067,true,0
Fit,6858.1128,3.6779503,true,0
Fit,6892.9675,3.5400328,true,0
Fit,6927.8222,3.4071336,true,0
Fit,6962.6769,3.2790775,true,0
Fit,6997.5317,3.1556949,true,0
Fit,7032.3864,3.0368221,true,0
Fit,7067.2411,2.9223008,true,0
Fit,7102.0959,2.8119776,true,0
Fit,7136.9506,2.7057045,true,0
Fit,7171.8053,2.6033384,true,0
Fit,7206.66,2.504741,true,0
Fit,7241.5148,2.4097784,true,0
Fit,7276.3695,2.3183216,true,0
Fit,7311.2242,2.2302456,true,0
