Type,charge / e-,counts,FitRange,prevVals_GGPLOTNIM_INTERNAL
Fit,914.14186,854.46072,false,0
Fit,948.23205,897.16685,false,0
Fit,982.32224,939.42664,false,0
Fit,1016.4124,981.16576,false,0
Fit,1050.5026,1022.3156,false,0
Fit,1084.5928,1062.8133,false,0
Fit,1118.683,1102.601,false,0
Fit,1152.7732,1141.6262,false,0
Fit,1186.8634,1179.841,false,0
Fit,1220.9536,1217.2021,false,0
Fit,1255.0438,1253.6706,false,0
Fit,1289.134,1289.2118,false,0
Fit,1323.2242,1323.7947,false,0
Fit,1357.3143,1357.3923,false,0
Fit,1391.4045,1389.9808,false,0
Fit,1425.4947,1421.5399,false,0
Fit,1459.5849,1452.0525,false,0
Fit,1493.6751,1481.5042,false,0
