Type,charge / e-,counts,FitRange,prevVals_GGPLOTNIM_INTERNAL
Fit,1527.7653,1509.8837,true,0
Fit,1561.8555,1537.182,true,0
Fit,1595.9457,1563.3928,true,0
Fit,1630.0359,1588.512,true,0
Fit,1664.1261,1612.5376,true,0
Fit,1698.2163,1635.4699,true,0
Fit,1732.3065,1657.3107,true,0
Fit,1766.3966,1678.0639,true,0
Fit,1800.4868,1697.7349,true,0
Fit,1834.577,1716.3305,true,0
Fit,1868.6672,1733.8592,true,0
Fit,1902.7574,1750.3307,true,0
Fit,1936.8476,1765.7557,true,0
Fit,1970.9378,1780.1463,true,0
Fit,2005.028,1793.5155,true,0
Fit,2039.1182,1805.8772,true,0
Fit,2073.2084,1817.2463,true,0
Fit,2107.2986,1827.6383,true,0
Fit,2141.3887,1837.0695,true,0
Fit,2175.4789,1845.5569,true,0
Fit,2209.5691,1853.1178,true,0
Fit,2243.6593,1859.7703,true,0
Fit,2277.7495,1865.5328,true,0
Fit,2311.8397,1870.4242,true,0
Fit,2345.9299,1874.4635,true,0
Fit,2380.0201,1877.6701,true,0
Fit,2414.1103,1880.0638,true,0
Fit,2448.2005,1881.6644,true,0
Fit,2482.2907,1882.4919,true,0
Fit,2516.3808,1882.5663,true,0
Fit,2550.471,1881.9079,true,0
Fit,2584.5612,1880.5369,true,0
Fit,2618.6514,1878.4735,true,0
Fit,2652.7416,1875.7378,true,0
Fit,2686.8318,1872.35,true,0
Fit,2720.922,1868.3303,true,0
Fit,2755.0122,1863.6984,true,0
Fit,2789.1024,1858.4742,true,0
Fit,2823.1926,1852.6775,true,0
Fit,2857.2828,1846.3277,true,0
Fit,2891.373,1839.4441,true,0
Fit,2925.4631,1832.0458,true,0
Fit,2959.5533,1824.1517,true,0
Fit,2993.6435,1815.7805,true,0
Fit,3027.7337,1806.9506,true,0
Fit,3061.8239,1797.6801,true,0
Fit,3095.9141,1787.9869,true,0
Fit,3130.0043,1777.8887,true,0
Fit,3164.0945,1767.4026,true,0
Fit,3198.1847,1756.5458,true,0
Fit,3232.2749,1745.335,true,0
Fit,3266.3651,1733.7866,true,0
Fit,3300.4552,1721.9167,true,0
Fit,3334.5454,1709.741,true,0
Fit,3368.6356,1697.2751,true,0
Fit,3402.7258,1684.5341,true,0
Fit,3436.816,1671.5327,true,0
Fit,3470.9062,1658.2856,true,0
Fit,3504.9964,1644.8069,true,0
Fit,3539.0866,1631.1103,true,0
Fit,3573.1768,1617.2095,true,0
Fit,3607.267,1603.1176,true,0
Fit,3641.3572,1588.8474,true,0
Fit,3675.4474,1574.4115,true,0
Fit,3709.5375,1559.822,true,0
Fit,3743.6277,1545.091,true,0
Fit,3777.7179,1530.2298,true,0
Fit,3811.8081,1515.2499,true,0
Fit,3845.8983,1500.162,true,0
Fit,3879.9885,1484.9768,true,0
Fit,3914.0787,1469.7047,true,0
Fit,3948.1689,1454.3556,true,0
Fit,3982.2591,1438.9391,true,0
Fit,4016.3493,1423.4648,true,0
Fit,4050.4395,1407.9418,true,0
Fit,4084.5296,1392.3787,true,0
Fit,4118.6198,1376.7843,true,0
Fit,4152.71,1361.1666,true,0
Fit,4186.8002,1345.5338,true,0
Fit,4220.8904,1329.8935,true,0
Fit,4254.9806,1314.2531,true,0
Fit,4289.0708,1298.6198,true,0
Fit,4323.161,1283.0005,true,0
Fit,4357.2512,1267.4019,true,0
Fit,4391.3414,1251.8304,true,0
Fit,4425.4316,1236.2921,true,0
Fit,4459.5218,1220.793,true,0
Fit,4493.6119,1205.3388,true,0
Fit,4527.7021,1189.935,true,0
Fit,4561.7923,1174.5868,true,0
Fit,4595.8825,1159.2992,true,0
Fit,4629.9727,1144.077,true,0
Fit,4664.0629,1128.9249,true,0
Fit,4698.1531,1113.8472,true,0
Fit,4732.2433,1098.8482,true,0
Fit,4766.3335,1083.9318,true,0
Fit,4800.4237,1069.1018,true,0
Fit,4834.5139,1054.362,true,0
Fit,4868.604,1039.7157,true,0
Fit,4902.6942,1025.1663,true,0
Fit,4936.7844,1010.7167,true,0
Fit,4970.8746,996.37009,true,0
Fit,5004.9648,982.1291,true,0
Fit,5039.055,967.99638,true,0
Fit,5073.1452,953.97442,true,0
Fit,5107.2354,940.06552,true,0
Fit,5141.3256,926.27186,true,0
Fit,5175.4158,912.59549,true,0
Fit,5209.506,899.0383,true,0
Fit,5243.5962,885.60206,true,0
Fit,5277.6863,872.28841,true,0
Fit,5311.7765,859.09888,true,0
Fit,5345.8667,846.03486,true,0
Fit,5379.9569,833.09763,true,0
Fit,5414.0471,820.28837,true,0
Fit,5448.1373,807.60813,true,0
Fit,5482.2275,795.05787,true,0
Fit,5516.3177,782.63844,true,0
Fit,5550.4079,770.35061,true,0
Fit,5584.4981,758.19502,true,0
Fit,5618.5883,746.17226,true,0
Fit,5652.6784,734.2828,true,0
Fit,5686.7686,722.52704,true,0
Fit,5720.8588,710.9053,true,0
Fit,5754.949,699.4178,true,0
Fit,5789.0392,688.06472,true,0
Fit,5823.1294,676.84613,true,0
Fit,5857.2196,665.76205,true,0
Fit,5891.3098,654.81243,true,0
Fit,5925.4,643.99715,true,0
Fit,5959.4902,633.31604,true,0
Fit,5993.5804,622.76885,true,0
Fit,6027.6705,612.35529,true,0
Fit,6061.7607,602.07501,true,0
Fit,6095.8509,591.9276,true,0
Fit,6129.9411,581.9126,true,0
Fit,6164.0313,572.02953,true,0
Fit,6198.1215,562.27783,true,0
Fit,6232.2117,552.6569,true,0
Fit,6266.3019,543.16612,true,0
Fit,6300.3921,533.80481,true,0
Fit,6334.4823,524.57226,true,0
Fit,6368.5725,515.46772,true,0
Fit,6402.6627,506.49042,true,0
Fit,6436.7528,497.63954,true,0
Fit,6470.843,488.91423,true,0
Fit,6504.9332,480.31364,true,0
Fit,6539.0234,471.83684,true,0
Fit,6573.1136,463.48293,true,0
Fit,6607.2038,455.25095,true,0
Fit,6641.294,447.13992,true,0
Fit,6675.3842,439.14887,true,0
Fit,6709.4744,431.27676,true,0
Fit,6743.5646,423.52258,true,0
Fit,6777.6548,415.88527,true,0
Fit,6811.7449,408.36376,true,0
Fit,6845.8351,400.95698,true,0
Fit,6879.9253,393.66384,true,0
Fit,6914.0155,386.48322,true,0
Fit,6948.1057,379.41402,true,0
Fit,6982.1959,372.4551,true,0
Fit,7016.2861,365.60533,true,0
Fit,7050.3763,358.86356,true,0
Fit,7084.4665,352.22864,true,0
Fit,7118.5567,345.69941,true,0
Fit,7152.6469,339.2747,true,0
Fit,7186.7371,332.95336,true,0
Fit,7220.8272,326.7342,true,0
Fit,7254.9174,320.61604,true,0
Fit,7289.0076,314.59771,true,0
Fit,7323.0978,308.67804,true,0
Fit,7357.188,302.85582,true,0
Fit,7391.2782,297.1299,true,0
Fit,7425.3684,291.49907,true,0
Fit,7459.4586,285.96217,true,0
Fit,7493.5488,280.51801,true,0
Fit,7527.639,275.16542,true,0
Fit,7561.7292,269.90322,true,0
Fit,7595.8193,264.73024,true,0
Fit,7629.9095,259.64531,true,0
Fit,7663.9997,254.64726,true,0
Fit,7698.0899,249.73495,true,0
Fit,7732.1801,244.90721,true,0
Fit,7766.2703,240.16289,true,0
Fit,7800.3605,235.50086,true,0
Fit,7834.4507,230.91997,true,0
Fit,7868.5409,226.41909,true,0
Fit,7902.6311,221.99709,true,0
Fit,7936.7213,217.65287,true,0
Fit,7970.8115,213.38531,true,0
Fit,8004.9016,209.19331,true,0
Fit,8038.9918,205.07577,true,0
Fit,8073.082,201.03161,true,0
Fit,8107.1722,197.05974,true,0
Fit,8141.2624,193.1591,true,0
Fit,8175.3526,189.32864,true,0
Fit,8209.4428,185.56728,true,0
Fit,8243.533,181.87401,true,0
Fit,8277.6232,178.24777,true,0
Fit,8311.7134,174.68754,true,0
Fit,8345.8036,171.19232,true,0
Fit,8379.8937,167.7611,true,0
Fit,8413.9839,164.39287,true,0
Fit,8448.0741,161.08666,true,0
Fit,8482.1643,157.8415,true,0
Fit,8516.2545,154.65641,true,0
Fit,8550.3447,151.53044,true,0
Fit,8584.4349,148.46265,true,0
Fit,8618.5251,145.4521,true,0
Fit,8652.6153,142.49787,true,0
Fit,8686.7055,139.59904,true,0
Fit,8720.7957,136.75472,true,0
Fit,8754.8859,133.96401,true,0
Fit,8788.976,131.22603,true,0
Fit,8823.0662,128.5399,true,0
Fit,8857.1564,125.90477,true,0
Fit,8891.2466,123.31979,true,0
Fit,8925.3368,120.78411,true,0
Fit,8959.427,118.29692,true,0
Fit,8993.5172,115.85737,true,0
Fit,9027.6074,113.46468,true,0
Fit,9061.6976,111.11805,true,0
Fit,9095.7878,108.81668,true,0
Fit,9129.878,106.55979,true,0
Fit,9163.9681,104.34663,true,0
Fit,9198.0583,102.17644,true,0
Fit,9232.1485,100.04846,true,0
