Type,charge / e-,counts,FitRange
Fit,10683.117,1.8797569,true
Fit,10717.365,1.824668,true
Fit,10751.613,1.7711692,true
Fit,10785.861,1.7192155,true
Fit,10820.109,1.6687632,true
Fit,10854.356,1.6197696,true
Fit,10888.604,1.5721934,true
Fit,10922.852,1.5259943,true
Fit,10957.1,1.4811333,true
Fit,10991.348,1.4375721,true
Fit,11025.596,1.395274,true
Fit,11059.844,1.3542028,true
Fit,11094.092,1.3143236,true
Fit,11128.34,1.2756025,true
Fit,11162.588,1.2380064,true
Fit,11196.835,1.2015031,true
Fit,11231.083,1.1660616,true
Fit,11265.331,1.1316513,true
Fit,11299.579,1.0982428,true
Fit,11333.827,1.0658074,true
Fit,11368.075,1.0343173,true
Fit,11402.323,1.0037453,true
Fit,11436.571,0.97406518,true
Fit,11470.819,0.94525127,true
Fit,11505.066,0.91727872,true
Fit,11539.314,0.89012334,true
Fit,11573.562,0.86376166,true
Fit,11607.81,0.83817083,true
Fit,11642.058,0.81332867,true
Fit,11676.306,0.78921361,true
Fit,11710.554,0.76580471,true
Fit,11744.802,0.74308159,true
Fit,11779.05,0.72102448,true
Fit,11813.298,0.69961415,true
Fit,11847.545,0.67883192,true
Fit,11881.793,0.65865962,true
Fit,11916.041,0.63907964,true
Fit,11950.289,0.62007482,true
Fit,11984.537,0.60162853,true
Fit,12018.785,0.58372457,true
Fit,12053.033,0.56634725,true
Fit,12087.281,0.54948127,true
Fit,12121.529,0.53311182,true
Fit,12155.776,0.51722448,true
Fit,12190.024,0.50180524,true
Fit,12224.272,0.48684051,true
Fit,12258.52,0.47231707,true
Fit,12292.768,0.45822209,true
Fit,12327.016,0.44454309,true
Fit,12361.264,0.43126797,true
Fit,12395.512,0.41838496,true
Fit,12429.76,0.40588263,true
Fit,12464.008,0.39374988,true
Fit,12498.255,0.38197593,true
Fit,12532.503,0.37055031,true
Fit,12566.751,0.35946284,true
Fit,12600.999,0.34870365,true
Fit,12635.247,0.33826313,true
Fit,12669.495,0.32813197,true
Fit,12703.743,0.31830112,true
Fit,12737.991,0.30876179,true
Fit,12772.239,0.29950543,true
Fit,12806.486,0.29052376,true
Fit,12840.734,0.28180873,true
Fit,12874.982,0.27335252,true
Fit,12909.23,0.26514753,true
Fit,12943.478,0.25718639,true
Fit,12977.726,0.24946193,true
Fit,13011.974,0.24196721,true
Fit,13046.222,0.23469548,true
Fit,13080.47,0.22764017,true
Fit,13114.718,0.22079492,true
Fit,13148.965,0.21415354,true
Fit,13183.213,0.20771004,true
Fit,13217.461,0.20145859,true
Fit,13251.709,0.19539352,true
Fit,13285.957,0.18950935,true
Fit,13320.205,0.18380073,true
Fit,13354.453,0.17826249,true
Fit,13388.701,0.1728896,true
Fit,13422.949,0.16767717,true
Fit,13457.197,0.16262047,true
Fit,13491.444,0.1577149,true
Fit,13525.692,0.15295598,true
Fit,13559.94,0.14833937,true
Fit,13594.188,0.14386088,true
Fit,13628.436,0.1395164,true
Fit,13662.684,0.13530198,true
Fit,13696.932,0.13121375,true
Fit,13731.18,0.12724799,true
Fit,13765.428,0.12340105,true
Fit,13799.675,0.11966941,true
Fit,13833.923,0.11604966,true
Fit,13868.171,0.11253848,true
Fit,13902.419,0.10913263,true
Fit,13936.667,0.10582899,true
Fit,13970.915,0.10262453,true
Fit,14005.163,0.099516288,true
Fit,14039.411,0.096501415,true
Fit,14073.659,0.093577131,true
Fit,14107.907,0.090740739,true
Fit,14142.154,0.087989623,true
Fit,14176.402,0.085321244,true
Fit,14210.65,0.082733137,true
Fit,14244.898,0.080222911,true
Fit,14279.146,0.077788244,true
Fit,14313.394,0.075426882,true
Fit,14347.642,0.07313664,true
Fit,14381.89,0.070915396,true
Fit,14416.138,0.068761089,true
Fit,14450.385,0.066671721,true
Fit,14484.633,0.064645352,true
Fit,14518.881,0.0626801,true
Fit,14553.129,0.060774138,true
Fit,14587.377,0.058925694,true
Fit,14621.625,0.057133046,true
Fit,14655.873,0.055394527,true
Fit,14690.121,0.053708515,true
Fit,14724.369,0.052073439,true
Fit,14758.617,0.050487773,true
Fit,14792.864,0.048950038,true
Fit,14827.112,0.047458796,true
Fit,14861.36,0.046012654,true
Fit,14895.608,0.04461026,true
Fit,14929.856,0.043250302,true
Fit,14964.104,0.041931505,true
Fit,14998.352,0.040652636,true
Fit,15032.6,0.039412494,true
Fit,15066.848,0.038209918,true
Fit,15101.096,0.037043777,true
Fit,15135.343,0.035912979,true
Fit,15169.591,0.034816459,true
Fit,15203.839,0.033753188,true
Fit,15238.087,0.032722166,true
Fit,15272.335,0.031722421,true
Fit,15306.583,0.030753013,true
Fit,15340.831,0.029813029,true
Fit,15375.079,0.028901583,true
Fit,15409.327,0.028017814,true
Fit,15443.574,0.02716089,true
Fit,15477.822,0.02633,true
Fit,15512.07,0.025524361,true
Fit,15546.318,0.02474321,true
Fit,15580.566,0.023985809,true
Fit,15614.814,0.023251442,true
Fit,15649.062,0.022539412,true
Fit,15683.31,0.021849047,true
Fit,15717.558,0.021179691,true
Fit,15751.806,0.020530711,true
Fit,15786.053,0.019901489,true
Fit,15820.301,0.01929143,true
Fit,15854.549,0.018699954,true
Fit,15888.797,0.018126498,true
Fit,15923.045,0.017570519,true
Fit,15957.293,0.017031487,true
Fit,15991.541,0.016508889,true
Fit,16025.789,0.016002228,true
Fit,16060.037,0.015511022,true
Fit,16094.284,0.015034801,true
Fit,16128.532,0.014573113,true
Fit,16162.78,0.014125517,true
Fit,16197.028,0.013691585,true
Fit,16231.276,0.013270904,true
Fit,16265.524,0.012863072,true
Fit,16299.772,0.012467699,true
Fit,16334.02,0.012084406,true
Fit,16368.268,0.011712828,true
Fit,16402.516,0.011352608,true
Fit,16436.763,0.011003403,true
Fit,16471.011,0.010664876,true
Fit,16505.259,0.010336705,true
Fit,16539.507,0.010018574,true
Fit,16573.755,0.0097101777,true
Fit,16608.003,0.0094112207,true
Fit,16642.251,0.009121416,true
Fit,16676.499,0.008840485,true
Fit,16710.747,0.0085681578,true
Fit,16744.994,0.0083041727,true
Fit,16779.242,0.0080482757,true
Fit,16813.49,0.0078002207,true
Fit,16847.738,0.0075597687,true
Fit,16881.986,0.0073266883,true
Fit,16916.234,0.0071007549,true
Fit,16950.482,0.0068817507,true
Fit,16984.73,0.0066694645,true
Fit,17018.978,0.0064636915,true
Fit,17053.226,0.0062642331,true
Fit,17087.473,0.0060708968,true
Fit,17121.721,0.0058834957,true
Fit,17155.969,0.0057018488,true
Fit,17190.217,0.0055257805,true
Fit,17224.465,0.0053551204,true
Fit,17258.713,0.0051897035,true
Fit,17292.961,0.0050293696,true
Fit,17327.209,0.0048739635,true
Fit,17361.457,0.0047233346,true
Fit,17395.705,0.0045773369,true
Fit,17429.952,0.0044358288,true
Fit,17464.2,0.0042986732,true
Fit,17498.448,0.0041657369,true
Fit,17532.696,0.0040368908,true
Fit,17566.944,0.0039120099,true
Fit,17601.192,0.0037909728,true
Fit,17635.44,0.0036736618,true
Fit,17669.688,0.003559963,true
Fit,17703.936,0.0034497658,true
Fit,17738.183,0.0033429628,true
Fit,17772.431,0.0032394501,true
Fit,17806.679,0.003139127,true
Fit,17840.927,0.0030418957,true
Fit,17875.175,0.0029476614,true
Fit,17909.423,0.0028563323,true
Fit,17943.671,0.0027678193,true
Fit,17977.919,0.002682036,true
Fit,18012.167,0.0025988988,true
Fit,18046.415,0.0025183264,true
Fit,18080.662,0.0024402401,true
Fit,18114.91,0.0023645636,true
Fit,18149.158,0.002291223,true
Fit,18183.406,0.0022201466,true
Fit,18217.654,0.0021512648,true
Fit,18251.902,0.0020845102,true
Fit,18286.15,0.0020198174,true
Fit,18320.398,0.0019571232,true
Fit,18354.646,0.001896366,true
Fit,18388.893,0.0018374864,true
Fit,18423.141,0.0017804267,true
Fit,18457.389,0.0017251308,true
Fit,18491.637,0.0016715445,true
Fit,18525.885,0.0016196153,true
Fit,18560.133,0.0015692921,true
Fit,18594.381,0.0015205256,true
Fit,18628.629,0.0014732678,true
Fit,18662.877,0.0014274722,true
Fit,18697.125,0.001383094,true
Fit,18731.372,0.0013400893,true
Fit,18765.62,0.001298416,true
Fit,18799.868,0.001258033,true
Fit,18834.116,0.0012189005,true
Fit,18868.364,0.00118098,true
Fit,18902.612,0.0011442342,true
Fit,18936.86,0.0011086268,true
Fit,18971.108,0.0010741228,true
Fit,19005.356,0.0010406881,true
Fit,19039.604,0.0010082897,true
Fit,19073.851,0.00097689569,true
Fit,19108.099,0.00094647506,true
Fit,19142.347,0.00091699777,true
Fit,19176.595,0.0008884347,true
Fit,19210.843,0.00086075765,true
Fit,19245.091,0.00083393924,true
Fit,19279.339,0.00080795296,true
Fit,19313.587,0.00078277313,true
Fit,19347.835,0.00075837481,true
Fit,19382.082,0.00073473388,true
Fit,19416.33,0.00071182691,true
Fit,19450.578,0.00068963125,true
Fit,19484.826,0.00066812488,true
Fit,19519.074,0.00064728651,true
Fit,19553.322,0.00062709548,true
Fit,19587.57,0.00060753177,true
Fit,19621.818,0.00058857598,true
Fit,19656.066,0.0005702093,true
Fit,19690.314,0.0005524135,true
Fit,19724.561,0.00053517092,true
Fit,19758.809,0.00051846444,true
Fit,19793.057,0.00050227745,true
Fit,19827.305,0.00048659388,true
Fit,19861.553,0.00047139814,true
Fit,19895.801,0.00045667511,true
Fit,19930.049,0.00044241017,true
Fit,19964.297,0.00042858911,true
Fit,19998.545,0.00041519818,true
Fit,20032.792,0.00040222406,true
Fit,20067.04,0.00038965382,true
Fit,20101.288,0.00037747495,true
Fit,20135.536,0.00036567531,true
Fit,20169.784,0.00035424314,true
Fit,20204.032,0.00034316704,true
Fit,20238.28,0.00033243598,true
Fit,20272.528,0.00032203925,true
Fit,20306.776,0.00031196647,true
Fit,20341.024,0.00030220759,true
Fit,20375.271,0.00029275287,true
Fit,20409.519,0.00028359288,true
Fit,20443.767,0.00027471845,true
Fit,20478.015,0.00026612072,true
Fit,20512.263,0.0002577911,true
Fit,20546.511,0.00024972127,true
Fit,20580.759,0.00024190315,true
Fit,20615.007,0.00023432892,true
Fit,20649.255,0.000226991,true
Fit,20683.502,0.00021988206,true
Fit,20717.75,0.00021299497,true
Fit,20751.998,0.00020632284,true
Fit,20786.246,0.00019985898,true
Fit,20820.494,0.00019359692,true
Fit,20854.742,0.00018753039,true
Fit,20888.99,0.00018165329,true
Fit,20923.238,0.00017595975,true
Fit,20957.486,0.00017044404,true
Fit,20991.734,0.00016510064,true
Fit,21025.981,0.00015992419,true
Fit,21060.229,0.00015490947,true
Fit,21094.477,0.00015005148,true
Fit,21128.725,0.00014534531,true
Fit,21162.973,0.00014078625,true
Fit,21197.221,0.00013636971,true
Fit,21231.469,0.00013209126,true
Fit,21265.717,0.0001279466,true
Fit,21299.965,0.00012393155,true
Fit,21334.213,0.00012004207,true
Fit,21368.46,0.00011627427,true
Fit,21402.708,0.00011262433,true
Fit,21436.956,0.0001090886,true
Fit,21471.204,0.0001056635,true
Fit,21505.452,0.00010234559,true
Fit,21539.7,9.9131528e-05,true
Fit,21573.948,9.6018075e-05,true
Fit,21608.196,9.3002092e-05,true
Fit,21642.444,9.0080538e-05,true
Fit,21676.691,8.7250468e-05,true
Fit,21710.939,8.4509027e-05,true
Fit,21745.187,8.1853449e-05,true
Fit,21779.435,7.9281055e-05,true
Fit,21813.683,7.6789248e-05,true
Fit,21847.931,7.4375511e-05,true
Fit,21882.179,7.2037409e-05,true
Fit,21916.427,6.9772578e-05,true
Fit,21950.675,6.7578732e-05,true
Fit,21984.923,6.5453651e-05,true
Fit,22019.17,6.339519e-05,true
Fit,22053.418,6.1401265e-05,true
Fit,22087.666,5.9469861e-05,true
Fit,22121.914,5.7599024e-05,true
Fit,22156.162,5.5786862e-05,true
Fit,22190.41,5.4031539e-05,true
Fit,22224.658,5.233128e-05,true
Fit,22258.906,5.0684363e-05,true
Fit,22293.154,4.9089119e-05,true
Fit,22327.401,4.7543934e-05,true
Fit,22361.649,4.6047241e-05,true
Fit,22395.897,4.4597523e-05,true
Fit,22430.145,4.3193312e-05,true
Fit,22464.393,4.1833183e-05,true
Fit,22498.641,4.0515757e-05,true
Fit,22532.889,3.9239697e-05,true
Fit,22567.137,3.800371e-05,true
Fit,22601.385,3.680654e-05,true
Fit,22635.633,3.5646973e-05,true
Fit,22669.88,3.4523831e-05,true
Fit,22704.128,3.3435974e-05,true
Fit,22738.376,3.2382296e-05,true
Fit,22772.624,3.1361728e-05,true
Fit,22806.872,3.0373231e-05,true
Fit,22841.12,2.9415802e-05,true
Fit,22875.368,2.8488468e-05,true
Fit,22909.616,2.7590284e-05,true
Fit,22943.864,2.6720338e-05,true
Fit,22978.112,2.5877745e-05,true
Fit,23012.359,2.5061647e-05,true
Fit,23046.607,2.4271214e-05,true
Fit,23080.855,2.3505641e-05,true
Fit,23115.103,2.2764148e-05,true
Fit,23149.351,2.2045982e-05,true
Fit,23183.599,2.1350409e-05,true
Fit,23217.847,2.0676721e-05,true
Fit,23252.095,2.0024233e-05,true
Fit,23286.343,1.9392278e-05,true
Fit,23320.59,1.8780213e-05,true
Fit,23354.838,1.8187413e-05,true
Fit,23389.086,1.7613274e-05,true
Fit,23423.334,1.7057211e-05,true
Fit,23457.582,1.6518655e-05,true
Fit,23491.83,1.5997057e-05,true
Fit,23526.078,1.5491886e-05,true
Fit,23560.326,1.5002624e-05,true
Fit,23594.574,1.4528773e-05,true
Fit,23628.822,1.4069849e-05,true
Fit,23663.069,1.3625382e-05,true
Fit,23697.317,1.3194919e-05,true
Fit,23731.565,1.2778019e-05,true
Fit,23765.813,1.2374257e-05,true
Fit,23800.061,1.1983219e-05,true
Fit,23834.309,1.1604507e-05,true
Fit,23868.557,1.1237732e-05,true
Fit,23902.805,1.0882519e-05,true
Fit,23937.053,1.0538505e-05,true
Fit,23971.3,1.0205338e-05,true
Fit,24005.548,9.88267606e-06,true
Fit,24039.796,9.57018993e-06,true
Fit,24074.044,9.2675592e-06,true
Fit,24108.292,8.97447391e-06,true
Fit,24142.54,8.69063383e-06,true
Fit,24176.788,8.41574813e-06,true
Fit,24211.036,8.14953512e-06,true
Fit,24245.284,7.89172193e-06,true
Fit,24279.532,7.64204425e-06,true
Fit,24313.779,7.40024605e-06,true
Fit,24348.027,7.16607937e-06,true
Fit,24382.275,6.93930399e-06,true
Fit,24416.523,6.71968724e-06,true
Fit,24450.771,6.50700378e-06,true
Fit,24485.019,6.30103529e-06,true
Fit,24519.267,6.10157036e-06,true
Fit,24553.515,5.90840417e-06,true
Fit,24587.763,5.72133836e-06,true
Fit,24622.01,5.54018079e-06,true
Fit,24656.258,5.36474535e-06,true
Fit,24690.506,5.19485178e-06,true
Fit,24724.754,5.03032548e-06,true
Fit,24759.002,4.87099733e-06,true
Fit,24793.25,4.71670354e-06,true
Fit,24827.498,4.56728545e-06,true
Fit,24861.746,4.42258938e-06,true
Fit,24895.994,4.28246651e-06,true
Fit,24930.242,4.14677266e-06,true
Fit,24964.489,4.01536821e-06,true
Fit,24998.737,3.88811792e-06,true
