Type,charge / e-,counts,FitRange,prevVals_GGPLOTNIM_INTERNAL
Fit,1247.4415,474.67,true,0
Fit,1282.6597,484.51563,true,0
Fit,1317.8779,493.70419,true,0
Fit,1353.096,502.23708,true,0
Fit,1388.3142,510.11786,true,0
Fit,1423.5324,517.35205,true,0
Fit,1458.7505,523.9469,true,0
Fit,1493.9687,529.91129,true,0
Fit,1529.1869,535.25549,true,0
Fit,1564.405,539.99106,true,0
Fit,1599.6232,544.13064,true,0
Fit,1634.8414,547.6879,true,0
Fit,1670.0596,550.67735,true,0
Fit,1705.2777,553.11421,true,0
Fit,1740.4959,555.01435,true,0
Fit,1775.7141,556.39416,true,0
Fit,1810.9322,557.27046,true,0
Fit,1846.1504,557.66037,true,0
Fit,1881.3686,557.58132,true,0
Fit,1916.5867,557.05088,true,0
Fit,1951.8049,556.08674,true,0
Fit,1987.0231,554.70664,true,0
Fit,2022.2412,552.92831,true,0
Fit,2057.4594,550.76942,true,0
Fit,2092.6776,548.24752,true,0
Fit,2127.8957,545.38,true,0
Fit,2163.1139,542.18408,true,0
Fit,2198.3321,538.67673,true,0
Fit,2233.5502,534.87466,true,0
Fit,2268.7684,530.7943,true,0
Fit,2303.9866,526.45177,true,0
Fit,2339.2047,521.86284,true,0
Fit,2374.4229,517.04295,true,0
Fit,2409.6411,512.00715,true,0
Fit,2444.8592,506.77012,true,0
Fit,2480.0774,501.34614,true,0
Fit,2515.2956,495.74909,true,0
Fit,2550.5137,489.99244,true,0
Fit,2585.7319,484.08925,true,0
Fit,2620.9501,478.05216,true,0
Fit,2656.1682,471.89337,true,0
Fit,2691.3864,465.62469,true,0
Fit,2726.6046,459.25749,true,0
Fit,2761.8227,452.80271,true,0
Fit,2797.0409,446.27089,true,0
Fit,2832.2591,439.67215,true,0
Fit,2867.4772,433.01621,true,0
Fit,2902.6954,426.31236,true,0
Fit,2937.9136,419.56952,true,0
Fit,2973.1318,412.7962,true,0
Fit,3008.3499,406.00054,true,0
Fit,3043.5681,399.19028,true,0
Fit,3078.7863,392.3728,true,0
Fit,3114.0044,385.55513,true,0
Fit,3149.2226,378.74394,true,0
Fit,3184.4408,371.94555,true,0
Fit,3219.6589,365.16593,true,0
Fit,3254.8771,358.41077,true,0
Fit,3290.0953,351.68538,true,0
Fit,3325.3134,344.99482,true,0
Fit,3360.5316,338.34381,true,0
Fit,3395.7498,331.73681,true,0
Fit,3430.9679,325.17797,true,0
Fit,3466.1861,318.67119,true,0
Fit,3501.4043,312.2201,true,0
Fit,3536.6224,305.82809,true,0
Fit,3571.8406,299.49829,true,0
Fit,3607.0588,293.2336,true,0
Fit,3642.2769,287.0367,true,0
Fit,3677.4951,280.91005,true,0
Fit,3712.7133,274.85591,true,0
Fit,3747.9314,268.87631,true,0
Fit,3783.1496,262.97314,true,0
Fit,3818.3678,257.14805,true,0
Fit,3853.5859,251.40257,true,0
Fit,3888.8041,245.73801,true,0
Fit,3924.0223,240.15555,true,0
Fit,3959.2404,234.65622,true,0
Fit,3994.4586,229.2409,true,0
Fit,4029.6768,223.91031,true,0
Fit,4064.8949,218.66508,true,0
Fit,4100.1131,213.50567,true,0
Fit,4135.3313,208.43245,true,0
Fit,4170.5494,203.44567,true,0
Fit,4205.7676,198.54547,true,0
Fit,4240.9858,193.7319,true,0
Fit,4276.204,189.00491,true,0
Fit,4311.4221,184.36435,true,0
Fit,4346.6403,179.80999,true,0
Fit,4381.8585,175.34153,true,0
Fit,4417.0766,170.9586,true,0
Fit,4452.2948,166.66073,true,0
Fit,4487.513,162.44741,true,0
Fit,4522.7311,158.31808,true,0
Fit,4557.9493,154.27209,true,0
Fit,4593.1675,150.30875,true,0
Fit,4628.3856,146.42734,true,0
Fit,4663.6038,142.62707,true,0
Fit,4698.822,138.90712,true,0
Fit,4734.0401,135.26662,true,0
Fit,4769.2583,131.70469,true,0
Fit,4804.4765,128.2204,true,0
Fit,4839.6946,124.81278,true,0
Fit,4874.9128,121.48086,true,0
Fit,4910.131,118.22362,true,0
Fit,4945.3491,115.04003,true,0
Fit,4980.5673,111.92906,true,0
Fit,5015.7855,108.88963,true,0
Fit,5051.0036,105.92066,true,0
Fit,5086.2218,103.02107,true,0
Fit,5121.44,100.18976,true,0
Fit,5156.6581,97.425606,true,0
Fit,5191.8763,94.727503,true,0
Fit,5227.0945,92.094326,true,0
Fit,5262.3126,89.524952,true,0
Fit,5297.5308,87.018252,true,0
Fit,5332.749,84.573102,true,0
Fit,5367.9671,82.188372,true,0
Fit,5403.1853,79.862941,true,0
Fit,5438.4035,77.595685,true,0
Fit,5473.6217,75.385488,true,0
Fit,5508.8398,73.231238,true,0
Fit,5544.058,71.131829,true,0
Fit,5579.2762,69.086164,true,0
Fit,5614.4943,67.09315,true,0
Fit,5649.7125,65.151706,true,0
Fit,5684.9307,63.260759,true,0
Fit,5720.1488,61.419246,true,0
Fit,5755.367,59.626115,true,0
Fit,5790.5852,57.880326,true,0
Fit,5825.8033,56.180848,true,0
Fit,5861.0215,54.526664,true,0
Fit,5896.2397,52.91677,true,0
Fit,5931.4578,51.350173,true,0
Fit,5966.676,49.825896,true,0
Fit,6001.8942,48.342972,true,0
Fit,6037.1123,46.900451,true,0
Fit,6072.3305,45.497396,true,0
Fit,6107.5487,44.132882,true,0
Fit,6142.7668,42.806002,true,0
Fit,6177.985,41.515861,true,0
Fit,6213.2032,40.26158,true,0
Fit,6248.4213,39.042294,true,0
Fit,6283.6395,37.857153,true,0
Fit,6318.8577,36.705323,true,0
Fit,6354.0758,35.585983,true,0
Fit,6389.294,34.498328,true,0
Fit,6424.5122,33.441568,true,0
Fit,6459.7303,32.414928,true,0
Fit,6494.9485,31.417646,true,0
Fit,6530.1667,30.448978,true,0
Fit,6565.3848,29.508192,true,0
Fit,6600.603,28.594572,true,0
Fit,6635.8212,27.707416,true,0
Fit,6671.0393,26.846036,true,0
Fit,6706.2575,26.00976,true,0
Fit,6741.4757,25.197929,true,0
Fit,6776.6939,24.409897,true,0
Fit,6811.912,23.645033,true,0
Fit,6847.1302,22.902722,true,0
Fit,6882.3484,22.182358,true,0
Fit,6917.5665,21.483351,true,0
Fit,6952.7847,20.805125,true,0
Fit,6988.0029,20.147116,true,0
Fit,7023.221,19.508773,true,0
Fit,7058.4392,18.889557,true,0
Fit,7093.6574,18.288943,true,0
Fit,7128.8755,17.706417,true,0
Fit,7164.0937,17.141479,true,0
Fit,7199.3119,16.593638,true,0
Fit,7234.53,16.062419,true,0
Fit,7269.7482,15.547353,true,0
Fit,7304.9664,15.047988,true,0
Fit,7340.1845,14.56388,true,0
Fit,7375.4027,14.094596,true,0
Fit,7410.6209,13.639714,true,0
Fit,7445.839,13.198825,true,0
Fit,7481.0572,12.771526,true,0
Fit,7516.2754,12.357427,true,0
