Type,charge / e-,counts,FitRange,prevVals_GGPLOTNIM_INTERNAL
Fit,949.91508,1126.2078,false,0
Fit,985.26763,1181.877,false,0
Fit,1020.6202,1236.8069,false,0
Fit,1055.9727,1290.8946,false,0
Fit,1091.3253,1344.0457,false,0
Fit,1126.6778,1396.1744,false,0
Fit,1162.0304,1447.2024,false,0
Fit,1197.3829,1497.0593,false,0
Fit,1232.7355,1545.6818,false,0
Fit,1268.088,1593.0131,false,0
Fit,1303.4406,1639.0032,false,0
Fit,1338.7931,1683.6081,false,0
Fit,1374.1457,1726.7896,false,0
Fit,1409.4982,1768.5148,false,0
Fit,1444.8508,1808.7562,false,0
Fit,1480.2033,1847.491,false,0
