Type,charge / e-,counts,FitRange
Fit,9927.0837,57.21399,true
Fit,9958.0915,55.9776,true
Fit,9989.0992,54.766632,true
Fit,10020.107,53.580602,true
Fit,10051.115,52.419032,true
Fit,10082.122,51.281453,true
Fit,10113.13,50.167403,true
Fit,10144.138,49.076429,true
Fit,10175.146,48.008086,true
Fit,10206.153,46.961936,true
Fit,10237.161,45.937548,true
Fit,10268.169,44.934499,true
Fit,10299.177,43.952374,true
Fit,10330.184,42.990764,true
Fit,10361.192,42.049268,true
Fit,10392.2,41.127493,true
Fit,10423.208,40.22505,true
Fit,10454.215,39.341559,true
Fit,10485.223,38.476647,true
Fit,10516.231,37.629948,true
Fit,10547.239,36.801099,true
Fit,10578.246,35.989748,true
Fit,10609.254,35.195547,true
Fit,10640.262,34.418155,true
Fit,10671.27,33.657236,true
Fit,10702.277,32.912462,true
Fit,10733.285,32.183509,true
Fit,10764.293,31.47006,true
Fit,10795.301,30.771804,true
Fit,10826.308,30.088435,true
Fit,10857.316,29.419653,true
Fit,10888.324,28.765164,true
Fit,10919.332,28.124679,true
Fit,10950.339,27.497913,true
Fit,10981.347,26.88459,true
Fit,11012.355,26.284435,true
Fit,11043.363,25.69718,true
Fit,11074.37,25.122562,true
Fit,11105.378,24.560324,true
Fit,11136.386,24.010212,true
Fit,11167.394,23.471978,true
Fit,11198.401,22.945377,true
Fit,11229.409,22.430172,true
Fit,11260.417,21.926126,true
Fit,11291.425,21.433011,true
Fit,11322.432,20.950601,true
Fit,11353.44,20.478673,true
Fit,11384.448,20.017012,true
Fit,11415.456,19.565405,true
Fit,11446.463,19.123641,true
Fit,11477.471,18.691518,true
Fit,11508.479,18.268834,true
Fit,11539.487,17.855392,true
Fit,11570.494,17.450999,true
Fit,11601.502,17.055466,true
Fit,11632.51,16.668607,true
Fit,11663.518,16.290241,true
Fit,11694.525,15.920189,true
Fit,11725.533,15.558276,true
Fit,11756.541,15.204331,true
Fit,11787.549,14.858186,true
Fit,11818.556,14.519676,true
Fit,11849.564,14.18864,true
Fit,11880.572,13.86492,true
Fit,11911.58,13.548361,true
Fit,11942.587,13.23881,true
Fit,11973.595,12.936119,true
Fit,12004.603,12.640142,true
Fit,12035.611,12.350736,true
Fit,12066.618,12.06776,true
Fit,12097.626,11.791078,true
Fit,12128.634,11.520555,true
Fit,12159.642,11.256059,true
Fit,12190.649,10.997461,true
Fit,12221.657,10.744634,true
Fit,12252.665,10.497455,true
Fit,12283.673,10.255802,true
Fit,12314.68,10.019556,true
Fit,12345.688,9.7886009,true
Fit,12376.696,9.5628221,true
Fit,12407.704,9.3421078,true
Fit,12438.711,9.1263487,true
Fit,12469.719,8.9154374,true
Fit,12500.727,8.7092689,true
Fit,12531.735,8.5077404,true
Fit,12562.742,8.3107509,true
Fit,12593.75,8.1182019,true
Fit,12624.758,7.9299967,true
Fit,12655.766,7.7460407,true
Fit,12686.773,7.5662412,true
Fit,12717.781,7.3905075,true
Fit,12748.789,7.2187506,true
Fit,12779.797,7.0508836,true
Fit,12810.804,6.8868214,true
Fit,12841.812,6.7264804,true
Fit,12872.82,6.5697791,true
Fit,12903.828,6.4166375,true
Fit,12934.835,6.2669773,true
Fit,12965.843,6.120722,true
Fit,12996.851,5.9777964,true
Fit,13027.859,5.8381273,true
Fit,13058.866,5.7016427,true
Fit,13089.874,5.5682722,true
Fit,13120.882,5.437947,true
Fit,13151.89,5.3105997,true
Fit,13182.897,5.1861643,true
Fit,13213.905,5.0645763,true
Fit,13244.913,4.9457724,true
Fit,13275.921,4.8296908,true
Fit,13306.928,4.716271,true
Fit,13337.936,4.6054537,true
Fit,13368.944,4.497181,true
Fit,13399.952,4.391396,true
Fit,13430.959,4.2880434,true
Fit,13461.967,4.1870687,true
Fit,13492.975,4.0884189,true
Fit,13523.983,3.9920419,true
Fit,13554.99,3.8978868,true
Fit,13585.998,3.8059038,true
Fit,13617.006,3.7160442,true
Fit,13648.014,3.6282604,true
Fit,13679.021,3.5425056,true
Fit,13710.029,3.4587343,true
Fit,13741.037,3.3769019,true
Fit,13772.045,3.2969646,true
Fit,13803.052,3.2188798,true
Fit,13834.06,3.1426056,true
Fit,13865.068,3.0681012,true
Fit,13896.076,2.9953266,true
Fit,13927.083,2.9242426,true
Fit,13958.091,2.8548111,true
Fit,13989.099,2.7869945,true
Fit,14020.107,2.7207563,true
Fit,14051.114,2.6560607,true
Fit,14082.122,2.5928727,true
Fit,14113.13,2.531158,true
Fit,14144.138,2.470883,true
Fit,14175.145,2.4120152,true
Fit,14206.153,2.3545223,true
Fit,14237.161,2.2983732,true
Fit,14268.169,2.243537,true
Fit,14299.176,2.189984,true
Fit,14330.184,2.1376847,true
Fit,14361.192,2.0866106,true
Fit,14392.2,2.0367336,true
Fit,14423.207,1.9880263,true
Fit,14454.215,1.9404619,true
Fit,14485.223,1.8940142,true
Fit,14516.231,1.8486577,true
Fit,14547.238,1.8043673,true
Fit,14578.246,1.7611184,true
Fit,14609.254,1.7188872,true
Fit,14640.262,1.6776503,true
Fit,14671.269,1.6373847,true
Fit,14702.277,1.5980681,true
Fit,14733.285,1.5596787,true
Fit,14764.293,1.522195,true
Fit,14795.3,1.4855962,true
Fit,14826.308,1.4498618,true
Fit,14857.316,1.4149718,true
Fit,14888.324,1.3809068,true
Fit,14919.332,1.3476476,true
Fit,14950.339,1.3151757,true
Fit,14981.347,1.2834726,true
Fit,15012.355,1.2525207,true
Fit,15043.363,1.2223025,true
Fit,15074.37,1.192801,true
Fit,15105.378,1.1639995,true
Fit,15136.386,1.1358818,true
Fit,15167.394,1.1084319,true
Fit,15198.401,1.0816344,true
Fit,15229.409,1.055474,true
Fit,15260.417,1.0299359,true
Fit,15291.425,1.0050056,true
Fit,15322.432,0.98066887,true
Fit,15353.44,0.95691195,true
Fit,15384.448,0.93372124,true
Fit,15415.456,0.91108354,true
Fit,15446.463,0.8889859,true
Fit,15477.471,0.86741569,true
Fit,15508.479,0.84636057,true
Fit,15539.487,0.82580848,true
Fit,15570.494,0.80574762,true
Fit,15601.502,0.78616648,true
Fit,15632.51,0.76705381,true
Fit,15663.518,0.7483986,true
Fit,15694.525,0.73019012,true
Fit,15725.533,0.71241786,true
Fit,15756.541,0.69507158,true
Fit,15787.549,0.67814124,true
Fit,15818.556,0.66161705,true
Fit,15849.564,0.64548946,true
Fit,15880.572,0.62974912,true
Fit,15911.58,0.61438689,true
Fit,15942.587,0.59939385,true
Fit,15973.595,0.5847613,true
Fit,16004.603,0.57048071,true
Fit,16035.611,0.55654378,true
Fit,16066.618,0.54294238,true
Fit,16097.626,0.52966857,true
Fit,16128.634,0.51671459,true
Fit,16159.642,0.50407289,true
Fit,16190.649,0.49173605,true
Fit,16221.657,0.47969685,true
Fit,16252.665,0.46794824,true
Fit,16283.673,0.45648332,true
Fit,16314.68,0.44529536,true
Fit,16345.688,0.43437777,true
Fit,16376.696,0.42372414,true
Fit,16407.704,0.41332818,true
Fit,16438.711,0.40318377,true
Fit,16469.719,0.39328493,true
Fit,16500.727,0.3836258,true
Fit,16531.735,0.37420067,true
Fit,16562.742,0.36500397,true
Fit,16593.75,0.35603026,true
Fit,16624.758,0.34727421,true
Fit,16655.766,0.33873062,true
Fit,16686.773,0.33039443,true
Fit,16717.781,0.32226068,true
Fit,16748.789,0.31432453,true
Fit,16779.797,0.30658126,true
Fit,16810.804,0.29902624,true
Fit,16841.812,0.29165499,true
Fit,16872.82,0.28446308,true
Fit,16903.828,0.27744624,true
Fit,16934.835,0.27060026,true
Fit,16965.843,0.26392104,true
Fit,16996.851,0.25740459,true
Fit,17027.859,0.251047,true
Fit,17058.866,0.24484445,true
Fit,17089.874,0.23879322,true
Fit,17120.882,0.23288968,true
Fit,17151.89,0.22713027,true
Fit,17182.897,0.22151152,true
Fit,17213.905,0.21603005,true
Fit,17244.913,0.21068256,true
Fit,17275.921,0.20546581,true
Fit,17306.928,0.20037666,true
Fit,17337.936,0.19541204,true
Fit,17368.944,0.19056893,true
Fit,17399.952,0.18584441,true
Fit,17430.959,0.18123562,true
Fit,17461.967,0.17673975,true
Fit,17492.975,0.17235409,true
Fit,17523.983,0.16807596,true
Fit,17554.99,0.16390278,true
Fit,17585.998,0.15983199,true
Fit,17617.006,0.15586112,true
Fit,17648.014,0.15198776,true
Fit,17679.021,0.14820954,true
Fit,17710.029,0.14452416,true
Fit,17741.037,0.14092937,true
Fit,17772.045,0.13742296,true
Fit,17803.052,0.1340028,true
Fit,17834.06,0.13066679,true
Fit,17865.068,0.1274129,true
Fit,17896.076,0.12423912,true
Fit,17927.083,0.12114351,true
Fit,17958.091,0.11812417,true
Fit,17989.099,0.11517924,true
Fit,18020.107,0.11230692,true
Fit,18051.114,0.10950544,true
Fit,18082.122,0.10677307,true
Fit,18113.13,0.10410814,true
Fit,18144.138,0.10150899,true
Fit,18175.145,0.098974023,true
Fit,18206.153,0.096501678,true
Fit,18237.161,0.094090426,true
Fit,18268.169,0.091738776,true
Fit,18299.176,0.089445274,true
Fit,18330.184,0.087208498,true
Fit,18361.192,0.085027065,true
Fit,18392.2,0.082899621,true
Fit,18423.207,0.080824847,true
Fit,18454.215,0.078801455,true
Fit,18485.223,0.076828187,true
Fit,18516.231,0.074903818,true
Fit,18547.238,0.073027151,true
Fit,18578.246,0.071197016,true
Fit,18609.254,0.069412275,true
Fit,18640.262,0.067671815,true
Fit,18671.269,0.06597455,true
Fit,18702.277,0.064319421,true
Fit,18733.285,0.062705394,true
Fit,18764.293,0.061131461,true
Fit,18795.3,0.059596637,true
Fit,18826.308,0.058099962,true
Fit,18857.316,0.056640499,true
Fit,18888.324,0.055217333,true
Fit,18919.331,0.053829572,true
Fit,18950.339,0.052476346,true
Fit,18981.347,0.051156804,true
Fit,19012.355,0.049870117,true
Fit,19043.362,0.048615478,true
Fit,19074.37,0.047392097,true
Fit,19105.378,0.046199203,true
Fit,19136.386,0.045036046,true
Fit,19167.393,0.043901893,true
Fit,19198.401,0.042796028,true
Fit,19229.409,0.041717753,true
Fit,19260.417,0.040666389,true
Fit,19291.424,0.03964127,true
Fit,19322.432,0.038641748,true
Fit,19353.44,0.037667192,true
Fit,19384.448,0.036716985,true
Fit,19415.455,0.035790525,true
Fit,19446.463,0.034887224,true
Fit,19477.471,0.034006511,true
Fit,19508.479,0.033147825,true
Fit,19539.486,0.032310623,true
Fit,19570.494,0.031494372,true
Fit,19601.502,0.030698554,true
Fit,19632.51,0.029922662,true
Fit,19663.517,0.029166203,true
Fit,19694.525,0.028428696,true
Fit,19725.533,0.027709669,true
Fit,19756.541,0.027008666,true
Fit,19787.548,0.026325238,true
Fit,19818.556,0.02565895,true
Fit,19849.564,0.025009377,true
Fit,19880.572,0.024376103,true
Fit,19911.579,0.023758723,true
Fit,19942.587,0.023156842,true
Fit,19973.595,0.022570076,true
Fit,20004.603,0.021998049,true
Fit,20035.61,0.021440393,true
Fit,20066.618,0.020896753,true
Fit,20097.626,0.020366778,true
Fit,20128.634,0.019850128,true
Fit,20159.641,0.019346473,true
Fit,20190.649,0.018855488,true
Fit,20221.657,0.018376858,true
Fit,20252.665,0.017910274,true
Fit,20283.672,0.017455438,true
Fit,20314.68,0.017012055,true
Fit,20345.688,0.01657984,true
Fit,20376.696,0.016158514,true
Fit,20407.703,0.015747806,true
Fit,20438.711,0.015347451,true
Fit,20469.719,0.01495719,true
Fit,20500.727,0.014576771,true
Fit,20531.734,0.014205949,true
Fit,20562.742,0.013844483,true
Fit,20593.75,0.013492139,true
Fit,20624.758,0.01314869,true
Fit,20655.765,0.012813913,true
Fit,20686.773,0.01248759,true
Fit,20717.781,0.012169512,true
Fit,20748.789,0.01185947,true
Fit,20779.796,0.011557265,true
Fit,20810.804,0.011262699,true
Fit,20841.812,0.010975581,true
Fit,20872.82,0.010695725,true
Fit,20903.827,0.010422949,true
Fit,20934.835,0.010157075,true
Fit,20965.843,0.0098979299,true
Fit,20996.851,0.0096453451,true
Fit,21027.858,0.0093991561,true
Fit,21058.866,0.0091592022,true
Fit,21089.874,0.0089253269,true
Fit,21120.882,0.0086973777,true
Fit,21151.889,0.0084752056,true
Fit,21182.897,0.0082586655,true
Fit,21213.905,0.008047616,true
Fit,21244.913,0.0078419189,true
Fit,21275.92,0.0076414397,true
Fit,21306.928,0.0074460472,true
Fit,21337.936,0.0072556134,true
Fit,21368.944,0.0070700135,true
Fit,21399.951,0.0068891259,true
Fit,21430.959,0.006712832,true
Fit,21461.967,0.0065410161,true
Fit,21492.975,0.0063735653,true
Fit,21523.982,0.0062103698,true
Fit,21554.99,0.0060513223,true
Fit,21585.998,0.0058963182,true
Fit,21617.006,0.0057452556,true
Fit,21648.013,0.0055980351,true
Fit,21679.021,0.0054545597,true
Fit,21710.029,0.0053147351,true
Fit,21741.037,0.005178469,true
Fit,21772.044,0.0050456716,true
Fit,21803.052,0.0049162554,true
Fit,21834.06,0.0047901349,true
Fit,21865.068,0.004667227,true
Fit,21896.075,0.0045474503,true
Fit,21927.083,0.0044307259,true
Fit,21958.091,0.0043169765,true
Fit,21989.099,0.0042061268,true
Fit,22020.106,0.0040981037,true
Fit,22051.114,0.0039928355,true
Fit,22082.122,0.0038902526,true
Fit,22113.13,0.003790287,true
Fit,22144.137,0.0036928724,true
Fit,22175.145,0.0035979443,true
Fit,22206.153,0.0035054396,true
Fit,22237.161,0.0034152971,true
Fit,22268.168,0.0033274568,true
Fit,22299.176,0.0032418603,true
Fit,22330.184,0.0031584509,true
Fit,22361.192,0.003077173,true
Fit,22392.199,0.0029979726,true
Fit,22423.207,0.0029207971,true
Fit,22454.215,0.0028455949,true
Fit,22485.223,0.0027723161,true
Fit,22516.23,0.0027009118,true
Fit,22547.238,0.0026313344,true
Fit,22578.246,0.0025635376,true
Fit,22609.254,0.002497476,true
Fit,22640.261,0.0024331057,true
Fit,22671.269,0.0023703836,true
Fit,22702.277,0.0023092679,true
Fit,22733.285,0.0022497177,true
Fit,22764.292,0.0021916932,true
Fit,22795.3,0.0021351556,true
Fit,22826.308,0.002080067,true
Fit,22857.316,0.0020263907,true
Fit,22888.323,0.0019740906,true
Fit,22919.331,0.0019231317,true
Fit,22950.339,0.0018734799,true
Fit,22981.347,0.0018251019,true
Fit,23012.354,0.0017779653,true
Fit,23043.362,0.0017320384,true
Fit,23074.37,0.0016872903,true
Fit,23105.378,0.0016436911,true
Fit,23136.385,0.0016012115,true
Fit,23167.393,0.0015598229,true
Fit,23198.401,0.0015194974,true
Fit,23229.409,0.0014802081,true
Fit,23260.416,0.0014419283,true
Fit,23291.424,0.0014046324,true
Fit,23322.432,0.0013682953,true
Fit,23353.44,0.0013328925,true
Fit,23384.447,0.0012984,true
Fit,23415.455,0.0012647948,true
Fit,23446.463,0.001232054,true
Fit,23477.471,0.0012001556,true
Fit,23508.478,0.0011690782,true
Fit,23539.486,0.0011388006,true
Fit,23570.494,0.0011093025,true
Fit,23601.502,0.0010805639,true
Fit,23632.509,0.0010525654,true
Fit,23663.517,0.001025288,true
Fit,23694.525,0.00099871342,true
Fit,23725.533,0.00097282352,true
Fit,23756.54,0.00094760082,true
Fit,23787.548,0.00092302824,true
Fit,23818.556,0.00089908914,true
Fit,23849.564,0.00087576728,true
Fit,23880.571,0.00085304687,true
Fit,23911.579,0.00083091248,true
Fit,23942.587,0.0008093491,true
Fit,23973.595,0.00078834209,true
Fit,24004.602,0.0007678772,true
Fit,24035.61,0.00074794052,true
Fit,24066.618,0.0007285185,true
Fit,24097.626,0.00070959795,true
Fit,24128.633,0.00069116599,true
Fit,24159.641,0.0006732101,true
Fit,24190.649,0.00065571805,true
Fit,24221.657,0.00063867794,true
Fit,24252.664,0.00062207815,true
