Type,charge / e-,counts,FitRange,prevVals_GGPLOTNIM_INTERNAL
Fit,1247.4415,1316.9303,true,0
Fit,1282.6597,1345.8125,true,0
Fit,1317.8779,1372.8958,true,0
Fit,1353.096,1398.1779,true,0
Fit,1388.3142,1421.6626,true,0
Fit,1423.5324,1443.3595,true,0
Fit,1458.7505,1463.2832,true,0
Fit,1493.9687,1481.4534,true,0
Fit,1529.1869,1497.8938,true,0
Fit,1564.405,1512.6319,true,0
Fit,1599.6232,1525.6987,true,0
Fit,1634.8414,1537.1283,true,0
Fit,1670.0596,1546.9572,true,0
Fit,1705.2777,1555.2246,true,0
Fit,1740.4959,1561.9714,true,0
Fit,1775.7141,1567.2404,true,0
Fit,1810.9322,1571.0758,true,0
Fit,1846.1504,1573.523,true,0
Fit,1881.3686,1574.6283,true,0
Fit,1916.5867,1574.4387,true,0
Fit,1951.8049,1573.0018,true,0
Fit,1987.0231,1570.3656,true,0
Fit,2022.2412,1566.5782,true,0
Fit,2057.4594,1561.6877,true,0
Fit,2092.6776,1555.7421,true,0
Fit,2127.8957,1548.7891,true,0
Fit,2163.1139,1540.8761,true,0
Fit,2198.3321,1532.0499,true,0
Fit,2233.5502,1522.3569,true,0
Fit,2268.7684,1511.8427,true,0
Fit,2303.9866,1500.5521,true,0
Fit,2339.2047,1488.5292,true,0
Fit,2374.4229,1475.8172,true,0
Fit,2409.6411,1462.4584,true,0
Fit,2444.8592,1448.494,true,0
Fit,2480.0774,1433.9644,true,0
Fit,2515.2956,1418.9087,true,0
Fit,2550.5137,1403.3652,true,0
Fit,2585.7319,1387.3709,true,0
Fit,2620.9501,1370.9619,true,0
Fit,2656.1682,1354.1728,true,0
Fit,2691.3864,1337.0376,true,0
Fit,2726.6046,1319.5887,true,0
Fit,2761.8227,1301.8576,true,0
Fit,2797.0409,1283.8746,true,0
Fit,2832.2591,1265.669,true,0
Fit,2867.4772,1247.2688,true,0
Fit,2902.6954,1228.701,true,0
Fit,2937.9136,1209.9914,true,0
Fit,2973.1318,1191.1649,true,0
Fit,3008.3499,1172.2452,true,0
Fit,3043.5681,1153.2549,true,0
Fit,3078.7863,1134.2158,true,0
Fit,3114.0044,1115.1485,true,0
Fit,3149.2226,1096.0726,true,0
Fit,3184.4408,1077.0068,true,0
Fit,3219.6589,1057.9689,true,0
Fit,3254.8771,1038.9757,true,0
Fit,3290.0953,1020.0431,true,0
Fit,3325.3134,1001.1863,true,0
Fit,3360.5316,982.4193,true,0
Fit,3395.7498,963.75566,true,0
Fit,3430.9679,945.20792,true,0
Fit,3466.1861,926.78791,true,0
Fit,3501.4043,908.50669,true,0
Fit,3536.6224,890.37464,true,0
