xs
5.9914989
5.2873364
5.5502732
4.5722453
5.6949245
10.059951
3.0294144
8.9443061
5.6984899
4.1583685
6.2187986
5.6205643
7.2920397
6.8394851
3.6327751
3.6253396
5.9911331
4.864697
3.2814185
5.3155541
5.8425088
4.9193341
5.0641119
2.0213916
8.5793586
5.1596188
5.9028359
5.4975323
3.331184
4.5420397
4.0592242
2.5216056
3.8909652
4.2785939
5.8038948
4.5026161
6.2332059
6.1170482
5.029569
6.2129701
3.3896149
13.189265
2.9763076
5.134838
5.2591909
4.6305816
2.7381846
5.2756394
6.3021147
6.6734438
3.6656961
5.9649352
4.0445178
5.0075699
5.3015619
4.8294256
3.7853159
6.4912898
4.9964185
4.2701165
5.7307323
5.9348217
5.36574
6.4184796
3.8965784
5.3914758
5.1234222
5.5924934
4.2362683
5.4533803
5.4424685
5.8558074
4.6668717
3.9845945
3.0138055
5.2874004
4.5322787
5.7954983
4.5637383
4.5569547
4.7886567
4.5330528
3.4724747
12.214734
6.5404889
5.2808456
5.1006753
5.1994751
3.0321559
6.6647145
4.4375644
5.6208695
5.910292
3.9634602
2.5870587
4.4913656
2.8810874
4.573269
4.8520766
5.9581681
5.1681584
6.8200758
6.792103
4.7979953
5.4846608
4.6035707
4.7963127
6.4588834
6.1333585
2.0655486
6.1445608
4.2688651
4.8999092
5.1071497
2.8567679
4.9108749
4.2901601
2.2567455
8.3645677
4.5950466
4.6348332
2.2159909
5.2785565
5.0844302
2.7139924
3.9694351
4.7069882
5.2138778
7.9262258
5.8178376
3.6863831
6.5361982
1.1804411
2.250039
2.320833
4.4631781
3.5104633
1.5829596
4.3258071
1.9437168
4.5738081
4.8668221
6.2615924
4.6184963
5.3188252
5.6144413
6.4507738
5.4470283
4.5155484
3.6712399
3.8450141
3.6136073
7.8985198
4.7369044
4.7540704
7.5321279
6.1188548
5.2317958
6.064809
6.1901985
6.5061935
2.9447721
5.7097147
1.5274948
4.79494
6.2126197
5.4021586
5.782108
6.197024
6.7043813
2.6174328
5.1037256
6.0130337
3.5798492
3.1985834
5.7975674
4.7070517
4.9166352
6.7088313
4.3857328
