xs
7.3970279
3.3637863
9.245165
3.3215
3.3837731
10.024431
7.8612981
7.5352644
7.9798058
6.1860846
5.510812
11.054439
3.37925
6.1675688
6.6723756
4.3822059
9.5235847
7.3329229
6.5631923
8.5061019
7.7849775
10.305781
10.809592
6.8844249
5.5369286
4.8408808
9.7280631
5.97617
3.8236752
3.4617202
5.4947973
9.1394487
5.7103074
4.9377232
7.2186283
9.2233962
10.460144
4.9863303
4.52225
4.3105652
10.65625
10.365463
9.7613776
5.1883333
6.1137766
5.802757
7.9045954
5.2804661
6.413315
6.4229386
4.4875691
6.9858262
8.3649884
4.0420582
8.655119
9.6781335
9.4730693
3.9244512
3.2232346
9.66275
9.7136905
5.4605435
8.6878
4.9098853
6.7227273
8.274305
8.4021495
6.0163318
5.005
5.5215217
6.5739031
5.996
3.8282249
4.6128004
10.685509
5.3694956
9.711087
5.0278713
7.581
5.8285526
8.9725
7.735396
4.8135377
7.3264806
6.1447222
4.6090829
10.378782
5.5868182
6.0978902
8.1870556
5.3009091
8.5378865
5.9282143
8.3681889
9.4374254
7.1394231
5.6747422
6.2072083
6.2561434
3.2550481
4.245492
8.5513945
6.0101056
8.2377308
9.6197404
10.072237
5.239247
7.0795732
5.9370853
9.3345879
8.8105217
4.5966706
7.0153821
4.507239
8.0905
10.4225
7.0487442
8.4831416
9.5247222
7.2790766
10.935833
5.4981828
8.195116
9.510711
8.4289419
7.4528767
4.6114948
10.394594
9.677832
4.5156982
3.9450368
8.0592991
6.9490816
5.805628
8.125234
6.929006
7.3887438
3.3718632
8.9912209
3.8698
5.8777632
8.8696918
7.4020361
7.7004783
3.610885
3.5858258
7.4960849
6.1613983
8.3610903
9.9280116
6.8583937
7.8856545
7.4605734
9.6596351
10.017448
7.2553539
7.0908562
6.2758484
6.5412907
7.6885314
6.998385
10.606944
6.6615732
9.834284
7.6515476
7.184925
5.2321205
5.9119836
7.7800983
8.2335
5.61425
8.8663929
3.7982277
10.766451
8.5707426
4.6827193
6.0785329
5.5864111
3.5023585
4.5152215
9.6978812
8.7562324
7.5712611
5.0704897
10.725
4.2502461
10.859349
7.19625
8.8756579
6.8215566
8.410875
6.0057944
8.2314431
8.2270833
10.475208
6.9197857
7.1248305
10.283524
8.2497545
7.4922926
3.35775
4.8388158
5.6172546
11.150652
8.7403539
5.1358108
7.8748374
8.2610747
4.0013861
10.043467
8.7748404
9.6284685
5.3183159
4.9762443
6.3131398
3.75825
8.7822059
6.1907673
7.6769221
4.9127222
6.5070238
3.9570238
10.550632
4.093
6.7545103
6.1170794
5.9476522
8.5373444
9.2341262
5.6594538
6.8596635
4.9569076
4.7873349
6.7400943
4.1959335
7.6901512
6.9852292
7.1632839
11.01706
8.4470833
7.4283936
5.5436765
7.3163444
7.5118612
9.3628141
5.1277123
3.2179846
8.9133333
5.5575
5.9054487
4.2956441
8.6292105
6.7213889
10.208816
3.9242204
6.7602404
10.969046
5.6777679
8.7041667
7.3891518
4.9300442
7.0473009
8.8514352
9.8708163
5.7596957
6.0296963
5.1720522
4.894302
5.2977532
5.500771
8.2993493
8.8198198
7.5180963
4.6172854
10.888662
8.5618668
8.7383796
5.570125
7.8269323
6.7387571
6.865607
4.7713191
5.8475233
7.325599
6.8625685
7.5197747
5.0882051
8.7415952
4.3731762
5.008319
6.3880157
9.3625
5.7608913
4.9903405
7.6496218
5.8870939
6.7692636
6.6395
7.0065733
4.4740198
7.063925
5.6894181
9.569009
4.5941324
8.1329358
6.017476
10.334139
9.6626316
10.548844
11.080861
4.0536521
8.2118812
7.0565498
3.3968478
3.4435662
5.5747483
5.4786111
6.5666827
5.9287864
10.06487
3.9370169
10.381898
7.1659069
8.4979762
3.6185417
4.8857522
8.8353211
6.2126235
9.2464631
7.15
6.6079605
9.585601
7.6144063
5.8832009
7.3692949
7.08375
5.0411842
4.71262
5.6626429
7.3209314
7.4589961
9.8774784
7.8545103
10.608693
8.8039286
8.3569083
3.8346957
7.2452725
9.7872772
10.393566
7.2893333
8.8298571
9.2007741
10.427801
6.774802
8.1832143
7.9376911
7.0448196
9.8151429
10.089312
9.0376096
10.607143
5.4740714
7.7004545
8.8517647
4.49075
6.7739977
9.304881
5.7043722
4.2544575
5.0523
6.8922674
9.3028023
9.989925
9.2979087
3.2895874
7.1873507
6.0497609
3.8096429
5.6048291
5.7495561
9.1009661
8.7769
9.4230787
6.2915
9.1602848
10.9905
3.4318796
6.7783784
5.8630585
4.4075224
4.7397059
5.5742647
10.37684
6.7873598
6.9659234
10.359375
5.4024239
5.1228571
11.101667
8.479075
8.382281
6.7421262
6.8489175
5.9601847
8.1657658
5.6788675
4.7436304
5.4695155
4.0875431
5.6412768
6.4667117
10.006433
8.8189563
6.1787775
7.0970755
5.7209091
4.8077715
5.100908
7.5923707
5.276317
5.6426931
9.8714268
4.9485526
8.4028365
9.0016244
8.5486692
9.8793069
6.5358333
3.2347926
6.8345737
9.3473744
10.402237
5.0362198
6.5456455
3.7974554
8.0556116
7.0340992
6.2464759
6.4209804
10.853998
4.9635
8.8319104
8.9232
9.081875
7.6079103
5.718827
6.4287736
9.4886518
5.8477532
7.6906527
7.8828883
4.5114202
7.1439762
6.6258547
6.5263865
8.8325228
3.3235879
6.39575
7.781165
5.0517233
3.299121
5.2359513
6.8920103
4.6571313
3.720619
8.1354851
7.7456214
10.648431
8.4200269
7.3024353
3.7047146
8.1213559
7.9360976
5.3887832
4.6602439
10.73575
5.61
9.2345
9.5462251
7.562
5.203117
7.1736268
9.1141055
7.6371231
9.3861323
5.9967342
4.5360776
3.5201244
7.6464901
3.6411279
5.3978233
6.5736957
7.6904009
8.7791332
