xs
6.3982309
6.6268252
4.7837821
2.6577686
5.9711926
5.0003347
5.1546655
5.361988
5.4769042
6.1279962
7.7294145
5.9868772
5.1739423
6.0995758
6.3513526
5.8549053
6.3397844
5.2047357
5.9036903
3.655733
5.5237282
5.6360561
5.6952015
5.8633612
5.3385813
2.8049135
7.5979705
5.4347801
5.4602971
6.3814488
6.594746
2.9551753
5.7019258
5.438153
6.3077072
5.6230326
6.0619257
2.5742824
5.9245069
5.5059604
6.0894776
7.3018557
5.2874944
4.9851205
7.0957725
5.2787289
5.8415058
6.0490643
5.9197339
7.0425039
6.7921728
5.5460205
3.187713
5.7430784
6.3511054
6.529235
7.1745804
5.7146564
5.9511976
5.8219564
7.098679
5.4337226
5.4432045
6.401456
3.1898608
11.014474
5.5364771
7.3013121
6.6484225
5.0132674
3.3112106
5.4316807
3.3944482
5.4586031
5.8177245
7.3573253
5.707627
5.0411384
5.86112
5.8132993
6.0788997
3.0130549
2.1937418
5.9077533
5.4496572
5.300475
6.5135432
5.9166203
5.9643663
5.56729
5.1659196
6.5053794
5.4650079
2.5939753
7.6505465
5.8586267
3.2950418
6.0494796
5.2297256
6.2829991
6.1701931
6.5575919
3.5261605
5.6193475
6.8210113
5.263365
5.4362523
4.7510109
4.6398581
4.7074353
6.5298521
5.6364952
5.1802031
7.42097
2.229013
5.7130718
6.4636055
6.0433982
7.1800847
5.5564682
5.7383712
6.3476215
5.7902431
2.767193
6.1516278
5.3624594
6.5280134
6.0907736
5.7879289
5.8341937
6.1673308
6.8031987
6.8752297
6.3937001
7.0970079
6.5358839
6.4473511
5.7405587
6.1972507
5.6828849
5.8201047
7.092622
5.4169881
5.6368675
2.1979097
5.755113
7.0131698
6.1141855
6.6157808
5.9449915
6.4749165
10.939102
6.0541347
2.8725791
6.1461477
6.3258291
6.2369502
6.0929226
5.3780351
5.9430162
2.9083041
4.5466593
2.8861046
6.7180309
6.3598012
5.8818948
5.7656765
5.8971431
6.0088552
2.64549
5.8633153
5.385346
5.605984
5.6531265
6.3743258
6.0122207
6.2198067
5.2026088
5.769096
6.0885128
6.0253329
5.9646693
5.2075954
6.7690629
6.1345599
6.6366305
2.8631073
6.7216033
6.2500821
6.9442183
5.9187889
5.2471135
5.0750386
6.7863973
5.0080075
6.185149
5.8944678
5.7196431
2.8507232
6.223383
8.2966343
5.069141
2.831284
5.6459615
6.089634
6.2548062
7.0080991
5.7442945
6.4594092
6.1513545
8.6656225
4.1020864
5.9179628
