xs
1.2140351
0.93022341
1.1194318
0.78504691
1.0526885
2.1571013
0.547053
2.5503388
1.1282974
0.82856733
1.2058849
1.1171048
1.2322358
1.1335813
0.69722904
0.82199953
1.0819162
0.81665933
0.62912668
1.0561731
1.1080211
1.0736313
0.97173786
0.36331946
2.3390549
1.1567796
1.1309885
0.99024952
0.63606235
0.81012513
0.761608
0.59156215
0.69144708
0.76223917
1.1183835
0.87093485
0.89817271
1.0203386
1.0635916
1.1474135
0.70605273
3.2901587
0.51665216
0.93096071
0.99401766
0.83893698
0.5774314
1.2197846
1.0099602
1.0503173
0.75787745
1.1050958
0.89963315
0.86916044
1.0018933
0.92902527
0.73480454
1.0938903
1.073319
0.81631753
0.92699917
1.1652813
0.98712791
1.0798082
0.63483706
0.85715485
1.0724553
0.96619058
0.78616936
1.1192134
0.944021
1.1618476
1.057442
0.86754704
0.67665264
0.92789729
0.90805481
0.98227037
0.86365915
0.84758433
0.983329
0.87599743
0.69972967
2.6443936
1.1310123
1.0020095
1.0216915
1.0306537
0.59569663
1.1585652
0.83768399
1.0981975
1.1396121
0.82052926
0.52721715
0.7962575
0.52367373
1.0095246
0.85657342
1.0345847
0.83304005
1.176838
1.1460857
1.1092373
1.1313427
0.86418981
0.91336852
1.1680715
1.0344266
0.40390175
1.0527443
0.87143228
1.0482648
1.0771546
0.44412373
0.95142961
0.95613995
0.44422872
1.1746604
0.88267905
0.93683639
0.42622696
0.99320014
0.98446086
0.59054095
0.69925906
1.0442966
1.0168211
1.9245241
1.0738562
0.77267737
1.2365285
0.25111951
0.34222327
0.42644472
0.81405177
0.67335236
0.27305588
0.86583834
0.42137253
0.94832191
1.0044351
1.1665503
0.89026916
0.96082336
1.1666177
1.1616255
0.91124204
0.78570725
0.7371985
0.73998219
0.65093581
1.6181084
0.87755135
0.98711913
1.1600851
1.1456994
0.87817537
1.0885331
1.0534291
1.1744675
0.67640482
1.0579118
0.34915833
0.93651093
1.0624051
1.0786594
1.1126369
1.0493449
1.1780537
0.50401196
0.93151073
1.0820151
0.68490821
0.59435243
1.0868463
0.80852464
0.95980151
1.1485719
0.96516801
0.26238017
0.71116634
0.50981266
0.99920956
1.003019
0.71474262
0.68804719
0.62469352
0.83284853
1.1011404
0.46056254
0.76667195
0.99733996
1.2015224
0.44165217
1.2605764
1.039841
0.74827463
0.72598516
1.2217983
0.78978028
0.24011974
0.82886181
1.2227958
0.93654644
0.91647514
0.44936804
1.5043602
0.9335229
0.56655006
1.0901344
2.2681445
0.1354841
1.2320052
0.80669601
0.86007424
0.5292684
0.39442232
1.1402095
0.6589165
1.0904232
1.0331463
0.87860672
1.0646864
1.0731744
1.1104501
0.49969547
0.69354697
1.0069151
0.25516415
1.1507761
0.62688249
0.8741271
0.76868839
0.55349503
0.84519442
0.73933088
0.97313249
0.9235598
0.69471451
0.55937778
0.94813033
1.1707131
1.0940851
1.1028705
0.95912806
0.9290863
1.1788552
1.0312709
0.94309767
0.97375881
0.99287072
1.038276
1.0423374
0.95171274
1.1317225
0.95614249
0.76413412
1.0225865
1.1576029
1.0634828
0.81189857
1.0099966
0.61250543
1.0990566
0.65920469
1.0252914
0.69931045
1.0505091
0.7409682
1.1205857
0.85631929
0.99586021
1.1029439
0.66883033
1.055179
1.0005388
0.6155663
0.39352689
1.0812637
0.86278058
0.96036341
1.0387698
1.0041581
0.79684655
0.95737949
0.9780473
0.97095155
0.99148054
0.71550562
