fractionInTransverseRmsMedian,eccentricityMedian,eccentricityKurtosis,timestamp,energyFromChargeMedian,eccentricitySkewness,fractionInTransverseRmsSkewness,energyFromChargeVariance,lengthDivRmsTransMedian,energyFromChargeSkewness,energyFromChargeKurtosis,lengthDivRmsTransVariance,lengthDivRmsTransSkewness,eccentricityMean,fractionInTransverseRmsKurtosis,fractionInTransverseRmsMean,lengthDivRmsTransMean,lengthDivRmsTransKurtosis,energyFromChargeMean,fractionInTransverseRmsVariance,eccentricityVariance,runType,runPeriods
0.07143,4.175,11.06,1513092300,2.884,2.457,1.386,4.89,16.08,1.519,2.704,93.94,2.809,4.866,2.746,0.09276,18.27,14.61,3.528,0.006638,7.57,background,30/10/2017
0.08225,4.47,12.62,1513097732,2.877,2.762,1.216,6.14,17.18,1.73,3.777,99.97,3.006,5.003,1.857,0.09619,19.07,15.06,3.563,0.005809,8.155,background,30/10/2017
0.07812,4.301,9.565,1513103195,2.649,2.628,1.087,4.051,16.42,2.054,6.155,89.16,2.633,4.967,1.195,0.09664,18.41,10.15,3.335,0.006189,8.408,background,30/10/2017
0.08074,4.412,5.482,1513107285,2.689,1.942,1.532,3.561,16.86,1.834,3.848,90.4,2.358,4.899,3.498,0.09762,18.84,8.184,3.133,0.007248,6.254,background,30/10/2017
0.0797,4.215,7.274,1513122066,3.023,2.273,1.217,6.326,15.93,1.883,4.423,88.55,2.252,4.829,1.351,0.09379,18.4,7.343,3.635,0.005922,7.267,background,30/10/2017
0.07407,4.413,5.446,1513127399,2.954,1.88,1.549,5.63,16.52,1.954,5.051,92.56,1.749,5.047,2.804,0.09393,19.11,4.299,3.547,0.00694,7.538,background,30/10/2017
0.05914,4.362,4.298,1513132816,2.827,1.709,1.556,4.995,15.95,1.867,4.898,70.85,1.443,4.949,2.635,0.08384,18.54,2.515,3.428,0.005432,6.087,background,30/10/2017
0.07377,4.044,20.22,1513138270,2.926,3.366,1.906,6.347,15.75,1.894,4.101,82.05,2.708,4.78,4.983,0.09471,18.1,13.39,3.605,0.007471,7.497,background,30/10/2017
0.07955,4.106,8.002,1513143678,3.012,2.3,1.103,7.232,15.82,1.877,3.668,78.57,1.966,4.799,1.098,0.09861,18.42,4.867,3.775,0.00688,6.934,background,30/10/2017
0.07132,4.138,21.65,1513149092,3,3.754,1.241,4.572,15.91,1.693,3.359,110.5,3.903,4.94,1.512,0.09125,18.49,23.41,3.57,0.005676,9.412,background,30/10/2017
0.07216,4.187,9.374,1513154513,2.971,2.452,1.021,7.135,15.87,1.917,3.836,88.24,2.589,4.872,0.4179,0.09316,18.23,11.03,3.777,0.005886,7.744,background,30/10/2017
0.07212,4.155,14.22,1513159963,3.04,2.943,1.277,6.788,16.38,1.6,2.361,126.8,3.205,5.087,1.614,0.09259,19.15,15.1,3.828,0.006297,10,background,30/10/2017
0.07143,4.264,5.265,1513165397,3.007,1.88,1.445,6.991,15.92,2.149,5.864,73.57,1.934,4.867,2.437,0.09412,18.08,6.119,3.68,0.006397,6.784,background,30/10/2017
0.07854,4.055,9.667,1513170824,2.926,2.361,1.234,7.107,15.6,2.07,4.734,87.17,2.615,4.686,1.144,0.1014,17.93,11.74,3.709,0.007006,6.552,background,30/10/2017
0.0734,4.226,7.014,1513176240,3.035,2.212,1.274,5.425,16,1.875,4.803,72.95,1.839,4.871,1.319,0.09123,18.39,4.148,3.653,0.005585,6.645,background,30/10/2017
0.07577,4.156,7.772,1513181692,2.814,2.094,1.57,5.956,15.71,2.325,7.714,74.16,2.118,4.66,2.999,0.1021,17.71,8.622,3.439,0.007566,5.75,background,30/10/2017
0.07,4.314,1.356,1513187087,3.043,1.097,1.544,6.296,16.25,1.94,4.444,47.67,1.489,4.676,2.857,0.09256,17.38,3.431,3.58,0.006018,3.969,background,30/10/2017
0.07854,4.064,10.06,1513192506,2.718,2.504,1.516,5.173,15.64,2.369,8.605,77.36,2.213,4.76,3.164,0.101,18.09,7.482,3.348,0.00711,7.204,background,30/10/2017
0.07627,4.377,5.928,1513196077,2.916,2.024,1.99,4.495,17.12,1.459,2.094,55.22,1.904,4.837,6.327,0.0932,17.96,5.542,3.486,0.005517,5.28,background,30/10/2017
0.08082,4.194,5.549,1513209136,2.975,1.998,1.264,4.706,16.29,1.67,3.427,72.92,1.885,4.827,1.836,0.09401,18.26,5.394,3.524,0.005439,6.162,background,30/10/2017
0.07163,4.117,2.602,1513214526,2.825,1.496,1.523,3.713,15.61,1.638,4.454,56.13,1.437,4.646,3.268,0.0927,17.54,2.263,3.292,0.006204,4.905,background,30/10/2017
0.07895,4.101,4.323,1513219938,2.881,1.887,1.108,8.311,16.01,2.175,6.929,78.31,1.867,4.734,0.6787,0.09987,17.97,4.763,3.771,0.007373,6.842,background,30/10/2017
0.06944,4.418,9.715,1513225357,3.044,2.355,2.012,5.522,16.61,1.973,4.856,78.56,2.195,4.976,6.749,0.08973,18.59,9.574,3.546,0.006182,7.251,background,30/10/2017
0.07561,4.174,3.134,1513230782,2.821,1.468,1.514,5.312,15.37,1.781,3.822,58.93,1.444,4.631,2.949,0.09705,17.3,2.931,3.52,0.00671,5.033,background,30/10/2017
0.07044,4.235,3.479,1513236199,2.651,1.733,1.296,5.548,16.12,2.166,5.735,79.34,1.819,4.982,2.556,0.08866,18.57,4.173,3.266,0.00542,6.936,background,30/10/2017
0.06767,4.431,4.351,1513241612,2.91,1.756,1.887,6.52,16.3,1.988,4.315,89.61,2.308,5.045,4.219,0.09365,18.55,8.538,3.637,0.008161,7.425,background,30/10/2017
0.08247,4.138,8.187,1513246975,2.76,2.42,1.273,6.26,15.9,2.049,4.783,95.59,2.225,4.883,2.082,0.09739,18.36,6.818,3.437,0.006233,8.745,background,30/10/2017
0.0728,4.35,9.286,1513252377,2.925,2.498,1.286,6.102,16.53,1.687,3.132,81.53,1.855,4.944,1.843,0.09055,18.47,4.808,3.615,0.005537,7.885,background,30/10/2017
0.07692,4.112,6.766,1513257823,2.814,1.846,1.658,6.955,16.14,1.917,3.613,65.62,2.859,4.693,4.406,0.1019,17.95,17.31,3.657,0.007728,5.24,background,30/10/2017
0.07407,4.216,7.15,1513263976,2.848,2.179,1.422,4.726,16.24,2.271,6.966,84.61,2.12,4.864,1.903,0.09793,18.29,7.245,3.354,0.007026,7.26,background,30/10/2017
0.08411,4.177,5.585,1513284737,2.954,1.931,1.183,6.093,16.08,2.44,8.089,63.13,1.743,4.741,1.143,0.09881,17.92,4.58,3.504,0.006161,5.838,background,30/10/2017
0.06438,4.422,4.395,1513290111,2.787,1.717,2.296,6.492,16.95,1.796,3.525,82.71,2.052,5.105,9.712,0.08638,18.99,7.624,3.562,0.006443,7.062,background,30/10/2017
0.07609,4.326,3.058,1513295564,2.703,1.563,1.042,6.081,16.55,1.956,4.308,64.33,1.383,4.897,0.671,0.09446,18.56,2.21,3.467,0.005461,5.354,background,30/10/2017
0.07292,4.328,18.06,1513301022,2.956,3.18,1.337,7.423,16.13,1.841,3.597,92.07,3.139,4.965,2.053,0.09024,18.47,18.66,3.801,0.005786,8.265,background,30/10/2017
0.07042,4.154,10.86,1513306440,2.71,2.557,1.525,6.666,15.58,2.007,4.189,59.15,1.973,4.725,4.6,0.08839,17.53,6.573,3.6,0.005483,6.333,background,30/10/2017
0.07127,4.067,34.91,1513311831,2.76,4.451,1.543,5.089,15.51,1.962,4.907,101.4,4.823,4.809,3.39,0.0952,17.88,40.75,3.397,0.006547,8.752,background,30/10/2017
0.06457,4.507,16.49,1513317231,2.797,2.882,2.519,5.488,16.31,1.794,3.483,86.74,2.662,5.288,10.1,0.08417,19.18,14.77,3.494,0.006861,9.086,background,30/10/2017
0.06338,4.101,12.15,1513322645,2.741,2.596,2.122,5.348,15.44,2.226,7.485,95.64,3.179,4.863,6.31,0.09115,17.9,17.65,3.257,0.00801,7.348,background,30/10/2017
0.07451,4.367,15.78,1513328075,2.969,3.165,1.457,7.342,16.41,1.718,2.951,93.1,3.643,4.975,2.811,0.09162,18.68,22.04,3.779,0.00588,8.09,background,30/10/2017
0.06744,4.329,8.848,1513333480,2.877,2.268,1.181,7.789,15.97,2.061,4.597,58.59,2.007,4.772,0.9613,0.09235,17.89,6.733,3.787,0.006553,5.473,background,30/10/2017
0.07143,4.332,14.55,1513338918,2.76,2.92,1.176,5.929,16.07,2.002,5.163,100.5,2.515,5.065,1.169,0.09302,18.7,9.281,3.399,0.005792,9.174,background,30/10/2017
0.07362,4.269,3.016,1513344366,2.82,1.519,1.372,5.74,16,2.07,5.993,67.66,1.588,4.704,2.284,0.09128,17.98,3.336,3.43,0.006533,5.247,background,30/10/2017
0.07453,4.425,13.62,1513349790,2.957,2.929,1.212,7.611,16.44,2.337,6.314,92,2.939,5.009,1.543,0.09273,18.56,13.81,3.714,0.00614,8.531,background,30/10/2017
0.07527,4.216,10.28,1513355187,3.154,2.596,1.071,6.484,15.96,1.643,2.997,70.56,2.088,4.814,0.6424,0.09602,17.78,6.698,3.808,0.006968,7.669,background,30/10/2017
0.07149,4.123,4.573,1513359986,2.919,1.774,1.278,5.256,15.38,1.688,3.044,68.52,1.952,4.666,1.16,0.09752,17.59,6.065,3.656,0.006909,5.936,background,30/10/2017
0.06568,4.436,3.496,1513386378,2.97,1.751,2.246,6.646,16.86,2.159,5.757,97.4,2.175,5.218,7.903,0.0873,19.51,7.381,3.643,0.006439,7.889,background,30/10/2017
0.07547,4.375,14.69,1513391750,2.783,3.001,1.484,5.154,16.23,1.941,4.873,85.04,2.733,4.901,3.58,0.09394,18.38,13.07,3.375,0.005696,7.869,background,30/10/2017
0.06818,4.404,6.506,1513397117,2.655,2.211,1.032,6.017,16.68,3.407,18.76,103.5,2.423,5.189,0.4253,0.08982,19.31,7.897,3.295,0.005317,8.699,background,30/10/2017
0.07975,4.454,5.57,1513402578,2.852,1.917,1.352,5.405,16.85,2.399,8.436,91.38,1.989,5.041,2.01,0.09721,18.94,5.265,3.384,0.006489,7.309,background,30/10/2017
0.07935,4.345,10.21,1513407989,2.837,2.422,1.524,6.269,16.57,2.251,6.631,79.02,2.694,4.841,2.859,0.09359,18.18,14.31,3.596,0.006699,6.607,background,30/10/2017
0.06818,4.507,5.073,1513413426,2.775,1.773,1.277,6.166,16.86,1.746,3.062,76.25,1.626,5.093,1.631,0.08894,19.25,3.774,3.618,0.005998,6.712,background,30/10/2017
0.0773,4.009,18.63,1513418833,2.818,3.3,1.749,4.315,15.37,1.777,4.124,80.43,2.951,4.661,4.187,0.09823,17.58,14.67,3.398,0.006898,7.21,background,30/10/2017
0.06311,4.378,7.897,1513424214,2.811,2.235,1.331,5.715,16.44,2.07,5.456,83.19,1.991,5.082,1.77,0.08733,18.73,5.838,3.508,0.00589,7.573,background,30/10/2017
0.06828,4.328,14.41,1513429659,3.03,3.145,1.679,4.562,16,1.793,4.262,115.7,2.768,5.155,3.523,0.09158,18.97,10.79,3.478,0.006879,11.26,background,30/10/2017
0.07768,4.296,18.1,1513435109,2.868,2.965,1.345,6.484,16.62,2.13,5.417,85.57,2.469,5.006,2.271,0.09648,18.89,12.75,3.552,0.006712,7.775,background,30/10/2017
0.07167,4.187,7.071,1513440515,3.113,2.29,1.616,6.41,15.61,2.109,6.786,90.24,2.218,4.96,4.006,0.09418,18.39,7.123,3.729,0.006609,8.314,background,30/10/2017
0.08257,4.252,6.38,1513445942,2.993,1.965,1.112,6.065,15.82,2.118,6.085,76.87,1.821,4.701,0.8462,0.1019,17.86,4.509,3.588,0.007059,6.112,background,30/10/2017
0.07797,4.047,2.764,1513451386,3.052,1.687,1.038,4.223,15.2,1.506,3.553,70.69,1.64,4.837,1.349,0.09183,18.02,3.465,3.478,0.004998,6.35,background,30/10/2017
0.07076,4.349,20.02,1513456816,2.85,3.447,1.185,6.462,16.27,2.105,5.276,84.86,2.954,4.891,1.417,0.0925,18.39,14.54,3.545,0.0056,7.466,background,30/10/2017
0.07115,4.074,13.21,1513462197,2.806,2.836,2.214,4.752,15.6,1.74,3.756,78.33,2.667,4.87,9.063,0.08781,18.15,12.15,3.475,0.006339,7.602,background,30/10/2017
0.06699,4.218,5.238,1513467018,2.953,1.957,1.174,7.876,16.15,1.898,3.802,82.58,2.005,4.835,0.8963,0.0859,18.58,5.104,3.811,0.005129,6.217,background,30/10/2017
0.06542,4.489,5.633,1513471879,3.009,1.924,1.274,6.399,16.8,1.961,4.42,70.56,1.799,4.955,1.094,0.08979,18.55,4.448,3.757,0.006425,6.381,background,30/10/2017
0.07795,4.073,1.412,1513477282,2.958,1.246,1.853,7.319,15.59,1.758,3.325,55.04,1.255,4.642,6.343,0.1031,17.27,2.092,3.74,0.008316,5.279,background,30/10/2017
0.08333,4.265,6.323,1513482713,2.974,2.027,1.586,5.62,16.16,2.063,5.359,74.89,1.742,4.843,3.495,0.1052,18.29,4.516,3.61,0.007762,6.922,background,30/10/2017
0.06667,4.372,16.98,1513488172,2.832,2.977,1.542,5.791,16.14,2.417,8.069,84.7,2.307,4.937,2.7,0.0913,18.37,9.385,3.501,0.006411,7.857,background,30/10/2017
0.07481,4.239,6.917,1513493611,2.908,1.957,1.355,6.927,16.57,2.32,6.797,67.55,1.674,4.854,2.382,0.08791,18.36,4.693,3.595,0.005689,5.722,background,30/10/2017
0.08264,3.887,12.97,1513499040,3.01,2.916,1.739,7.826,14.94,2.173,5.753,70.35,2.371,4.523,4.559,0.1047,17.01,7.784,3.827,0.007692,7.088,background,30/10/2017
0.07851,4.217,8.894,1513504517,2.886,2.303,1.174,4.877,16.06,1.668,3.704,74.34,1.943,4.847,1.387,0.09573,18.17,6.118,3.403,0.005877,7.108,background,30/10/2017
0.07749,4.202,13.55,1513509959,3.182,2.789,1.58,7.025,16.39,1.891,4.084,72.32,2.703,4.744,3.008,0.09799,17.85,14.11,3.844,0.006729,6.613,background,30/10/2017
0.07524,4.231,10.47,1513515388,3.072,2.619,1.797,5.949,16.42,1.788,4.045,100.2,2.628,4.952,5.925,0.09646,18.98,10.4,3.716,0.006629,8.228,background,30/10/2017
0.07719,4.088,6.063,1513520805,2.872,2.124,1.442,4.71,15.16,1.564,3.102,69.34,2.079,4.709,2.594,0.09281,17.64,5.598,3.482,0.00523,6.274,background,30/10/2017
0.07916,4.003,4.065,1513526219,2.837,1.823,1.205,4.651,15.16,2.214,6.9,62.26,1.525,4.666,1.461,0.09308,17.52,2.643,3.392,0.005275,5.96,background,30/10/2017
0.08669,3.964,7.331,1513531614,2.983,2.284,1.283,7.006,15.21,1.639,2.642,71.26,1.875,4.673,2.355,0.09676,17.54,4.635,3.756,0.006148,6.915,background,30/10/2017
0.07882,4.016,22.62,1513537008,3.002,3.735,1.634,6.667,15.16,2.061,4.974,89.6,3.253,4.623,4.035,0.1021,17.53,17.45,3.673,0.006716,7.833,background,30/10/2017
0.07974,3.968,21.2,1513542436,3.001,3.46,1.153,5.568,15.44,1.613,2.786,103.3,4.046,4.761,1.036,0.09428,17.96,30.83,3.656,0.0061,8.303,background,30/10/2017
0.08065,3.971,1.973,1513547844,3.133,1.304,1.583,6.539,15.03,1.845,4.438,65.03,1.169,4.647,3.406,0.1018,17.49,1.374,3.774,0.007139,5.943,background,30/10/2017
0.07538,4.016,9.398,1513553273,2.857,2.348,1.48,5.195,15.42,1.923,5.238,77.36,2.562,4.622,2.498,0.09538,17.31,11.1,3.368,0.007226,6.24,background,30/10/2017
0.07368,4.212,13.81,1513558639,2.997,3.064,2.113,6.858,16.43,1.893,4.052,100.6,3.183,4.928,6.407,0.09703,18.36,14.55,3.757,0.008285,9.022,background,30/10/2017
0.07407,4.268,6.219,1513564070,3.06,1.961,1.255,6.195,16.72,2.104,6.271,65.82,1.734,4.792,1.779,0.093,18.19,4.651,3.746,0.005808,5.686,background,30/10/2017
0.06695,4.374,24.08,1513569526,3.01,3.693,1.514,6.601,16.51,1.872,3.809,115.2,4.697,4.889,2.116,0.09256,18.54,37.55,3.805,0.006987,8.044,background,30/10/2017
0.07527,4.077,14.22,1513574952,2.823,3.027,2.05,4.314,15.77,1.41,1.97,77.45,2.438,4.763,6.927,0.09435,18.01,8.987,3.517,0.006654,7.264,background,30/10/2017
0.07597,4.266,2.625,1513580368,3.141,1.368,1.276,5.32,16.66,1.881,5.137,61.39,1.64,4.813,1.625,0.09654,18.2,4.893,3.655,0.006671,5.199,background,30/10/2017
0.07812,4.094,2.039,1513585837,3.042,1.476,1.087,5.05,15.93,2.382,9.425,70.55,1.743,4.795,1.121,0.09737,18.24,4.43,3.529,0.005398,5.842,background,30/10/2017
0.075,4.312,4.65,1513591257,2.782,1.748,1.654,5.842,16.36,2.675,10.36,68.49,1.45,4.863,3.963,0.09349,18.15,3.026,3.369,0.006322,6.303,background,30/10/2017
0.07975,4.115,8.265,1513596672,2.775,2.297,1.517,7.518,15.86,1.92,3.758,69.65,2.049,4.608,3.062,0.09971,17.41,6.668,3.685,0.006872,6.319,background,30/10/2017
0.08128,4.234,11.44,1513602064,2.712,2.741,0.9958,7.343,15.74,2.254,6.062,66.76,2.016,4.75,0.6092,0.09352,17.75,5.395,3.555,0.00502,6.317,background,30/10/2017
0.06667,4.303,5.076,1513607469,2.992,1.743,1.664,7.288,16.65,1.901,3.843,65.05,1.818,4.86,3.187,0.08808,18.35,5.505,3.757,0.006497,5.63,background,30/10/2017
0.07258,4.299,16.12,1513612904,2.842,3.111,2.439,5.381,16.41,2.274,6.835,112.9,3.795,5.057,9.775,0.09229,18.99,24.09,3.501,0.007286,8.798,background,30/10/2017
0.07643,4.119,23.3,1513618336,2.925,3.852,1.376,6.37,16.06,2.299,6.352,103.2,3.848,4.819,2.975,0.0957,18.25,23.61,3.564,0.005951,8.636,background,30/10/2017
0.06931,4.351,4.531,1513623740,2.903,1.952,1.519,5.658,16.16,1.871,3.865,87.7,1.762,5.137,2.96,0.08835,19.15,3.591,3.56,0.006156,8.09,background,30/10/2017
0.07534,4.154,6.541,1513629128,3.013,2.21,1.708,7.121,15.27,2.002,4.081,88.89,2.231,4.877,3.568,0.09794,18.08,7.021,3.887,0.007763,8.082,background,30/10/2017
0.0796,4.199,22.59,1513634553,2.865,3.675,1.535,5.792,15.79,1.819,4.186,116,4.1,4.943,2.961,0.1006,18.41,26.44,3.549,0.007518,9.703,background,30/10/2017
0.07813,3.961,5.529,1513639983,3.187,2.104,1.702,8.025,15.36,2.045,5.266,94.42,2.177,4.664,3.977,0.1052,17.97,6.235,4.021,0.008983,7.711,background,30/10/2017
0.08,4.204,3.103,1513645665,3.022,1.535,1.269,5.082,15.65,1.891,4.828,64.74,1.975,4.741,2.485,0.09865,17.73,7.038,3.579,0.006353,5.514,background,30/10/2017
0.07547,4.169,5.793,1513651455,2.703,1.874,1.495,7.84,15.74,2.195,5.42,52.81,1.559,4.695,2.412,0.09365,17.4,3.48,3.647,0.006325,5.197,background,30/10/2017
0.06977,4.313,9.757,1513656855,3.09,2.368,2.118,6.081,16.27,1.936,5.29,89.66,1.996,4.864,5.511,0.09357,18.32,5.985,3.682,0.009094,7.431,background,30/10/2017
0.0813,4.167,12.59,1513662256,2.847,3.089,1.403,5.787,15.41,2.148,6,118.1,2.778,4.938,2.556,0.101,18.49,9.447,3.543,0.007467,10.95,background,30/10/2017
0.07002,4.354,18.22,1513667689,2.837,3.211,1.63,6.028,16.06,1.932,4.788,124.7,3.293,5.1,3.763,0.09165,19,19.25,3.559,0.007125,11.04,background,30/10/2017
0.08147,4.124,5.963,1513673113,2.989,2.077,1.457,5.93,16,1.792,3.748,78.03,2.097,4.769,2.918,0.09478,17.99,5.803,3.692,0.00644,6.579,background,30/10/2017
0.07246,4.314,13.07,1513678543,3.045,2.944,1.78,6.617,16.16,1.841,4.023,98.81,2.52,5.028,5.648,0.08495,18.79,8.601,3.687,0.004984,8.49,background,30/10/2017
0.07295,4.208,5.343,1513683987,2.954,1.845,1.496,7.009,15.6,2.046,4.618,63.56,1.858,4.679,2.789,0.09219,17.56,5.094,3.78,0.006143,5.374,background,30/10/2017
0.07438,4.233,26.71,1513689387,2.952,3.974,1.697,6.106,16.12,1.999,4.791,125,4.787,4.883,4.486,0.09647,18.54,35.42,3.635,0.006985,9.008,background,30/10/2017
0.07143,4.253,4.547,1513694445,3.181,1.873,1.825,6.405,16.21,1.801,3.422,62.68,1.871,4.865,4.845,0.09205,17.95,5.233,3.812,0.00648,6.272,background,30/10/2017
0.0719,4.073,9.717,1513710771,2.999,2.595,1.221,6.364,14.94,1.768,3.389,73.79,2.425,4.627,1.045,0.09582,17.48,8.27,3.686,0.006786,6.82,background,30/10/2017
0.08094,4.326,12.02,1513716161,2.934,2.742,1.334,6.597,16.54,1.994,4.414,97.42,2.491,5.143,2.175,0.09487,18.92,9.522,3.676,0.006429,9.895,background,30/10/2017
0.07229,4.202,11.43,1513721567,3.022,2.476,1.833,5.973,15.54,1.776,3.81,65.05,2.115,4.626,4.59,0.09535,17.42,7.517,3.55,0.007289,5.479,background,30/10/2017
0.07429,4.148,8.488,1513726989,2.761,2.314,1.273,6.558,15.73,2.259,5.872,85.55,2.249,4.793,1.827,0.09325,18.28,7.361,3.522,0.005832,6.634,background,30/10/2017
0.07466,4.204,2.318,1513732435,2.943,1.313,1.217,5.644,15.95,2.365,8.35,52.93,1.171,4.654,1.71,0.09222,17.59,1.615,3.45,0.005552,4.398,background,30/10/2017
0.07906,4.103,9.12,1513737811,2.961,2.471,1.465,6.566,15.9,2.955,16.44,79.05,2.333,4.797,3.381,0.09727,18.04,8.189,3.577,0.006147,7.472,background,30/10/2017
0.07843,4.14,2.842,1513743221,2.928,1.379,1.475,5.576,15.47,1.994,5.719,48,1.444,4.502,2.674,0.1006,17.02,3.34,3.502,0.007259,3.986,background,30/10/2017
0.07143,4.174,9.471,1513748647,2.597,2.507,1.897,3.981,15.66,2.445,8.793,89.99,2.25,4.847,4.888,0.09581,18.15,6.732,3.122,0.007506,7.641,background,30/10/2017
0.07407,4.182,10.86,1513754058,2.868,2.6,1.197,6.048,15.7,2.017,4.315,67.72,2.271,4.878,1.354,0.09377,18.25,8.73,3.551,0.0059,6.718,background,30/10/2017
0.08377,4.083,6.901,1513759482,2.882,2.078,1.61,5.884,15.49,1.949,5.56,77.81,2.167,4.706,4.133,0.1022,17.65,6.64,3.56,0.006711,6.144,background,30/10/2017
0.075,4.098,6.33,1513764951,2.809,2.177,1.395,4.588,15.82,1.92,5.213,94.67,1.988,4.991,3.205,0.09302,18.47,4.802,3.31,0.00617,8.415,background,30/10/2017
0.07038,4.272,8.388,1513770420,2.856,2.25,1.514,5.691,15.97,1.729,3.585,73.23,2.023,4.807,3.136,0.08971,17.95,5.951,3.57,0.005703,6.592,background,30/10/2017
0.07059,4.272,13.94,1513775835,2.807,2.651,1.573,6.338,15.73,2.093,5.003,94.39,2.03,5.058,2.647,0.09129,18.71,6.553,3.601,0.006898,8.898,background,30/10/2017
0.07692,3.984,27.31,1513781224,3.028,3.88,1.375,5.498,15.42,1.71,3.38,81.49,3.148,4.651,1.542,0.1014,17.77,18.07,3.657,0.006821,7.534,background,30/10/2017
0.07914,4.136,9.889,1513786654,2.818,2.371,1.562,6.31,15.44,2.15,5.781,73.89,2.002,4.736,3.255,0.1008,17.91,6.15,3.515,0.007824,6.498,background,30/10/2017
0.07778,4.05,15.78,1513792075,2.913,3.235,1.215,6.03,15.51,1.66,3.087,118.2,2.833,4.89,1.633,0.1001,18.52,10.98,3.715,0.007275,10.43,background,30/10/2017
0.07527,4.094,7.358,1513797505,3.075,2.28,2.141,5.646,15.46,2.344,6.8,85.25,2.425,4.744,6.655,0.09189,17.65,7.906,3.517,0.006805,6.982,background,30/10/2017
0.07692,4.132,15.09,1513802910,2.977,2.923,1.763,5.66,15.66,1.884,4.491,81.65,2.588,4.712,4.755,0.09791,17.6,12.89,3.608,0.006929,7.839,background,30/10/2017
0.07488,4.17,21.45,1513808334,2.965,3.665,1.424,6.525,15.64,1.845,3.904,93.2,3.115,4.709,1.984,0.09709,17.79,14.74,3.636,0.007602,7.831,background,30/10/2017
0.07435,4.145,13.38,1513813708,3.082,3.002,1.68,6.59,15.72,1.58,2.304,79.75,2.838,4.771,4.218,0.09407,17.99,12.8,3.809,0.006117,7.098,background,30/10/2017
0.08372,4.046,4.692,1513819137,2.862,1.842,1.42,4.496,15.26,1.925,5.133,70.15,1.864,4.61,2.731,0.1029,17.35,4.525,3.345,0.007135,5.831,background,30/10/2017
0.07752,4.009,8.917,1513824586,2.841,2.439,1.027,7.101,15.22,1.913,3.897,67.2,2.328,4.633,0.6252,0.09262,17.44,7.888,3.68,0.005208,5.945,background,30/10/2017
0.08197,4.113,24.25,1513830000,2.909,3.562,1.165,6.267,15.79,1.873,4.538,73.18,2.485,4.619,1.706,0.09534,17.59,12.6,3.609,0.00553,6.97,background,30/10/2017
0.07317,4.343,2.519,1513835411,2.828,1.47,1.522,5.569,15.74,1.942,4.652,66.43,1.336,4.815,2.893,0.08938,18.05,2.175,3.515,0.005966,5.713,background,30/10/2017
0.0761,4.043,28.3,1513840828,3.012,4.338,1.312,5.821,15.32,2.184,7.308,105.6,3.998,4.731,1.98,0.09664,17.74,27.38,3.609,0.006224,9.747,background,30/10/2017
0.07251,4.149,24.59,1513846268,2.889,3.83,1.409,5.383,15.75,2.326,7.663,76.57,3.047,4.881,2.463,0.09137,18.08,15.48,3.482,0.006228,7.905,background,30/10/2017
0.07327,4.099,3.474,1513851682,2.886,1.601,1.129,5.9,15.75,1.745,3.614,61.4,1.535,4.697,0.9985,0.09417,17.59,3.508,3.589,0.005892,5.762,background,30/10/2017
0.08036,4.123,45.34,1513857070,3.1,5.067,1.143,7.557,15.75,1.656,2.891,96.48,3.243,4.747,1.029,0.1015,18.03,19.43,3.775,0.006912,9.56,background,30/10/2017
0.07692,3.899,22.09,1513862461,3.089,3.779,1.902,5.288,15.25,1.697,4,116.8,3.451,4.714,5.887,0.1037,17.87,17.78,3.619,0.008387,9.711,background,30/10/2017
0.07143,4.287,6.242,1513867892,3.056,2.206,1.696,5.903,16.17,1.75,4.005,95.51,2.221,5.128,4.106,0.08875,18.99,7.138,3.718,0.006316,8.769,background,30/10/2017
0.07772,4.154,7.061,1513873340,2.918,2.152,1.195,5.077,15.78,2.303,7.085,79.94,1.891,4.853,1.499,0.09678,18.14,4.659,3.41,0.006147,7.375,background,30/10/2017
0.08,4.16,7.442,1513878807,2.918,2.298,1.258,7.908,15.86,1.894,3.786,101.5,2.63,4.978,1.356,0.09626,18.7,10.81,3.847,0.006714,8.243,background,30/10/2017
0.06452,4.291,11.49,1513884228,2.962,2.696,1.606,5.01,16.38,1.726,4.215,82.14,2.595,4.966,3.53,0.09191,18.45,10.8,3.575,0.007124,8.024,background,30/10/2017
0.07644,4.078,5.183,1513889632,2.707,1.894,1.425,5.873,15.85,2.189,5.898,73.76,2.004,4.681,2.155,0.1022,17.71,5.818,3.434,0.00764,6.086,background,30/10/2017
0.07547,4.222,12.83,1513895296,2.817,2.762,1.314,5.801,15.8,1.672,3.452,74.75,2.534,4.637,2.217,0.09543,17.75,9.593,3.569,0.006028,5.911,background,30/10/2017
0.06591,4.28,4.371,1518899226,3.255,1.802,1.232,6.895,16.55,2.072,6.102,65.05,1.684,4.904,1.14,0.08587,18.41,3.771,3.928,0.005005,5.782,background,17/02/2018
0.09091,4.07,14.9,1518904627,3.027,2.904,1.134,5.732,15.22,1.758,3.654,86.06,2.999,4.709,1.282,0.1025,17.79,16.82,3.693,0.0061,7.064,background,17/02/2018
0.07711,4.146,6.075,1518910054,3.09,1.923,1.75,6.24,16.13,1.515,2.176,69.16,1.88,4.843,4.024,0.09577,18.25,6.063,3.809,0.006514,6.118,background,17/02/2018
