limits,candsInSens
6.94508125e-23,0
9.03510732e-23,1
8.38742661e-23,1
7.0148509e-23,0
7.7070326e-23,1
1.01475212e-22,3
8.48565844e-23,0
1.01132833e-22,3
7.55430361e-23,0
6.69348165e-23,0
6.80009704e-23,1
7.21375521e-23,1
7.95490822e-23,1
9.24821195e-23,2
7.04803968e-23,0
8.11438523e-23,1
7.5262552e-23,1
1.06044768e-22,3
8.43974171e-23,1
9.33487298e-23,2
1.00493329e-22,3
6.81553046e-23,0
7.13775407e-23,1
9.15260184e-23,2
7.51476164e-23,1
7.03097079e-23,0
7.69233104e-23,1
8.82181013e-23,1
7.70590488e-23,2
1.01300201e-22,3
7.66124196e-23,0
7.41487513e-23,1
7.13395356e-23,0
7.13658769e-23,0
7.46629271e-23,1
8.63873458e-23,2
8.50579535e-23,1
8.97989285e-23,2
7.72435413e-23,0
9.08351591e-23,1
7.8141634e-23,0
6.62070322e-23,0
6.87199514e-23,0
8.55075174e-23,1
7.40480261e-23,0
6.62153029e-23,0
7.33091385e-23,2
7.6024064e-23,1
9.05258058e-23,2
1.07682402e-22,2
7.21400027e-23,0
7.08880035e-23,0
9.76674256e-23,3
6.69892467e-23,0
9.50841999e-23,2
6.84308536e-23,0
9.19722116e-23,2
7.13405207e-23,1
8.93268176e-23,3
1.04840817e-22,3
8.93606846e-23,3
7.73631123e-23,2
8.05069068e-23,0
7.28703834e-23,0
6.83415351e-23,1
6.86535976e-23,0
6.81175254e-23,0
7.32243535e-23,1
6.81661498e-23,0
7.59962139e-23,0
1.013576e-22,4
7.73111358e-23,1
8.18446554e-23,0
7.64092254e-23,1
7.98099033e-23,1
9.22688044e-23,3
7.83042473e-23,0
6.90136686e-23,0
8.7061094e-23,2
8.1863028e-23,1
7.70271592e-23,1
7.71245335e-23,1
6.56492321e-23,0
7.49486421e-23,0
1.05860151e-22,2
6.93564073e-23,0
7.12575316e-23,1
7.96378736e-23,2
7.58085562e-23,0
6.84226886e-23,0
8.45858016e-23,1
8.34780997e-23,2
7.62411116e-23,1
9.16478502e-23,2
7.06275094e-23,0
7.39909951e-23,1
7.20078981e-23,0
7.98327291e-23,1
6.96850862e-23,0
7.17399527e-23,0
7.58136276e-23,1
9.43417775e-23,2
9.57793728e-23,2
9.87549445e-23,3
7.71574591e-23,0
8.39082081e-23,2
7.1860778e-23,0
8.49859739e-23,1
8.91841659e-23,2
6.74354818e-23,0
8.36472845e-23,2
8.30708785e-23,1
7.46183672e-23,1
9.12529825e-23,3
9.18116953e-23,2
7.3030448e-23,1
7.91779439e-23,1
7.44640529e-23,0
8.77008757e-23,2
7.78634997e-23,1
7.09556235e-23,1
7.60086167e-23,0
6.86019869e-23,0
8.45767877e-23,1
1.06901701e-22,2
7.86430401e-23,1
7.70026322e-23,1
8.28218652e-23,1
7.13924432e-23,0
9.32189182e-23,3
7.5196904e-23,0
1.87673534e-22,3
6.78002196e-23,0
8.77961409e-23,2
7.39265213e-23,0
6.76606949e-23,0
7.13331171e-23,0
7.91569447e-23,1
7.45123953e-23,0
7.18447914e-23,1
8.22504904e-23,1
8.79550303e-23,2
9.82704464e-23,1
7.39069544e-23,0
7.60096662e-23,1
6.70175209e-23,0
8.16792704e-23,1
6.98354306e-23,1
6.80838549e-23,0
9.06592243e-23,1
7.39913435e-23,0
7.42794112e-23,0
7.37915946e-23,0
8.2408457e-23,1
8.46288203e-23,0
9.14240381e-23,1
8.05134786e-23,0
8.39695311e-23,1
7.94320863e-23,1
7.56638595e-23,1
1.12962548e-22,1
6.93256287e-23,0
8.19356689e-23,1
7.27237906e-23,0
7.00434384e-23,0
9.32686449e-23,2
7.88950953e-23,2
6.97471601e-23,0
6.57408238e-23,0
8.42652268e-23,0
9.78031276e-23,3
9.58959647e-23,3
1.08386967e-22,4
7.19674633e-23,1
7.39607912e-23,0
7.52489963e-23,2
7.38014146e-23,0
7.51626521e-23,0
7.98867415e-23,1
1.07021842e-22,2
6.50138943e-23,0
6.62732912e-23,0
8.82764833e-23,1
3.62412119e-22,5
9.09893653e-23,2
9.24671983e-23,2
8.88841283e-23,1
7.42174859e-23,0
7.22919955e-23,0
6.75532788e-23,0
9.34240291e-23,2
7.87791348e-23,1
6.99681602e-23,0
7.27347834e-23,0
7.47189299e-23,0
7.77907649e-23,0
7.46443181e-23,0
8.25747527e-23,2
7.85137664e-23,0
9.82700022e-23,3
6.58219518e-23,0
6.52164306e-23,0
9.21869043e-23,4
8.15688113e-23,0
7.37736778e-23,0
8.50398133e-23,2
7.71750379e-23,0
8.60464961e-23,0
7.69338968e-23,0
8.51099215e-23,2
8.59609223e-23,2
7.49450652e-23,0
8.76329798e-23,3
7.68944178e-23,1
8.45631445e-23,1
6.97142092e-23,0
7.18631161e-23,1
7.47531056e-23,0
6.96170276e-23,0
7.34914703e-23,0
6.82698623e-23,0
1.0559142e-22,2
8.12115765e-23,2
7.79881623e-23,0
8.34432329e-23,2
8.50879472e-23,1
6.7836046e-23,0
7.03764379e-23,0
8.47014714e-23,2
8.43792304e-23,1
7.39786454e-23,1
7.52980273e-23,0
7.80154513e-23,1
8.51409635e-23,1
7.53970253e-23,1
8.40748175e-23,1
8.47079014e-23,0
7.77945574e-23,1
8.83420808e-23,1
7.38344273e-23,0
8.80328924e-23,2
7.62228847e-23,2
7.01865117e-23,1
9.61312842e-23,3
8.35500102e-23,0
7.6106313e-23,3
8.77734409e-23,2
8.90761677e-23,2
8.22084196e-23,1
6.85941307e-23,0
9.90615348e-23,2
8.65246778e-23,2
8.40862364e-23,1
7.67354062e-23,1
8.03329419e-23,0
8.98746765e-23,2
7.0266928e-23,1
8.51796566e-23,1
7.40479601e-23,2
9.14927453e-23,2
7.10928539e-23,0
9.3304774e-23,2
7.46814124e-23,0
7.97470183e-23,1
8.8899772e-23,1
7.35608638e-23,1
8.46895985e-23,1
6.86456018e-23,0
7.50351497e-23,0
1.24773456e-22,1
7.41450075e-23,0
6.74120187e-23,0
7.54143064e-23,1
7.13230855e-23,1
8.03686291e-23,2
9.00612715e-23,2
7.55757922e-23,1
8.52138381e-23,0
8.05845577e-23,1
8.25771758e-23,1
8.26162647e-23,1
7.402601e-23,0
9.67460867e-23,3
7.87158011e-23,1
9.34395965e-23,1
1.10697259e-22,3
6.91887208e-23,0
7.66084574e-23,1
8.32447878e-23,2
8.19819662e-23,1
7.02205847e-23,0
9.86565857e-23,3
7.01262465e-23,0
9.0024846e-23,1
6.67779516e-23,0
9.99906237e-23,3
8.93246847e-23,2
8.75553613e-23,1
6.98077884e-23,1
7.0068646e-23,0
8.47407483e-23,2
9.39592389e-23,2
7.58545581e-23,2
7.55365134e-23,0
8.74067207e-23,1
8.22756689e-23,1
7.232246e-23,0
1.03922566e-22,3
9.00933085e-23,2
1.02734507e-22,3
9.82899134e-23,1
8.88340456e-23,1
9.36681698e-23,2
6.76909626e-23,0
9.0888592e-23,2
8.1110339e-23,1
7.54505349e-23,0
1.01751451e-22,2
8.09292545e-23,1
8.55915073e-23,1
7.41013982e-23,1
4.03830757e-22,1
6.99991621e-23,0
7.54749973e-23,1
9.73308107e-23,3
9.19883245e-23,3
7.03362581e-23,0
8.65164961e-23,1
8.52915421e-23,3
7.39972953e-23,0
6.60945805e-23,0
6.85788074e-23,1
6.94181596e-23,0
7.91105695e-23,1
8.18724381e-23,1
6.92803618e-23,0
8.32356137e-23,1
7.28527534e-23,0
7.46325682e-23,0
7.53041737e-23,1
9.56691251e-23,3
7.71075972e-23,1
7.27114972e-23,1
7.00711041e-23,0
7.23650601e-23,0
8.48617879e-23,3
7.87255669e-23,0
7.01579241e-23,1
1.07535091e-22,3
7.53993156e-23,0
9.04637333e-23,1
8.00718505e-23,0
8.4717497e-23,1
1.03733009e-22,3
9.88885667e-23,2
7.3994511e-23,1
7.47686858e-23,1
8.51672988e-23,1
9.93015652e-23,3
8.26411861e-23,1
9.49160087e-23,2
1.025777e-22,3
5.42838145e-22,3
7.4853012e-23,0
8.69256837e-23,2
7.98086451e-23,1
1.11594199e-22,4
7.12879954e-23,1
8.20556303e-23,2
1.08766065e-22,4
7.62864353e-23,0
6.9820801e-23,0
8.18263403e-23,3
8.33243926e-23,2
8.69875386e-23,1
8.98476912e-23,3
7.13038594e-23,0
7.80497391e-23,0
7.11260514e-23,0
1.04336228e-22,4
7.74757954e-23,1
7.63483895e-23,1
7.56158696e-23,1
7.26296841e-23,0
8.52804621e-23,1
9.26716546e-23,2
8.04801554e-23,1
6.75366642e-23,0
7.19954724e-23,0
8.76125793e-23,1
8.67436324e-23,1
7.03583365e-23,0
8.36212425e-23,3
6.88508529e-23,0
9.36732304e-23,1
9.26989527e-23,0
1.10601711e-22,4
7.90992324e-23,1
7.73767185e-23,1
8.14525857e-23,1
9.06184341e-23,1
9.07946016e-23,2
6.6920795e-23,0
7.34763514e-23,1
6.35243785e-23,0
7.04540381e-23,0
7.53045433e-23,0
7.37296977e-23,0
6.90627664e-23,1
7.92622162e-23,3
7.75979127e-23,1
8.12975284e-23,2
6.86311182e-23,0
7.1209183e-23,0
6.64922007e-23,0
6.83265934e-23,0
8.01349034e-23,2
6.75540624e-23,0
8.37715301e-23,2
8.9212015e-23,2
7.13499135e-23,0
7.59460333e-23,0
8.08886675e-23,2
6.91261472e-23,0
8.14418642e-23,2
9.07939557e-23,1
7.44127437e-23,0
7.73087328e-23,1
9.52996398e-23,3
7.77725192e-23,0
8.15804285e-23,1
7.26203076e-23,0
7.38659845e-23,2
9.61635108e-23,3
6.61981859e-23,0
7.15892254e-23,1
7.23558887e-23,1
9.14660952e-23,1
6.73794099e-23,0
9.55105364e-23,2
9.00780555e-23,1
7.86634196e-23,1
7.76254543e-23,1
7.27004663e-23,0
6.77182958e-23,0
9.76480359e-23,2
8.68211318e-23,2
9.63110983e-23,1
7.87226018e-23,0
8.44266868e-23,1
9.02689675e-23,1
9.77639522e-23,3
8.62433617e-23,2
9.51056264e-23,4
6.75874232e-23,0
7.68534071e-23,1
7.74755488e-23,1
7.21669954e-23,0
9.10277848e-23,1
8.69466048e-23,2
6.76540991e-23,0
8.15603387e-23,4
8.83583483e-23,2
7.26746108e-23,0
7.44483802e-23,0
1.0095703e-22,2
8.27241039e-23,1
6.85992388e-23,0
8.12684022e-23,1
6.66922764e-23,0
9.12025383e-23,2
7.15595889e-23,0
7.51929569e-23,1
6.84336167e-23,0
6.96052524e-23,0
8.007081e-23,1
7.32112466e-23,0
7.3450631e-23,0
6.89813265e-23,1
9.56893157e-23,2
7.23755327e-23,0
6.77743062e-23,0
8.21432572e-23,0
8.48912116e-23,1
8.9922368e-23,1
7.81758323e-23,2
7.79271136e-23,0
9.24583867e-23,2
8.41200821e-23,1
9.94107092e-23,3
7.98002753e-23,1
8.59241933e-23,4
9.5893093e-23,3
8.4728529e-23,2
7.01756025e-23,1
1.12344189e-22,2
8.38431675e-23,1
7.34002019e-23,0
7.18343863e-23,0
7.48075919e-23,0
8.63165074e-23,1
8.14669639e-23,2
1.01235028e-22,3
7.98554882e-23,1
7.04794871e-23,0
7.3100625e-23,1
7.02032779e-23,0
7.37080295e-23,2
6.73495055e-23,0
7.45230195e-23,0
7.87403437e-23,1
1.15528153e-22,5
7.34722054e-23,0
7.9748087e-23,1
7.76879443e-23,2
8.49447774e-23,2
7.95792579e-23,1
7.81956272e-23,1
6.8370585e-23,0
1.05601467e-22,3
7.58622138e-23,1
7.51213796e-23,0
8.5332145e-23,3
8.23807218e-23,1
7.32067888e-23,0
7.45182105e-23,1
8.04452939e-23,1
7.7711201e-23,1
9.5201069e-23,2
8.22149989e-23,1
1.04302069e-22,2
9.34164022e-23,3
7.6331284e-23,0
9.60378861e-23,2
7.66760944e-23,0
7.93222619e-23,1
1.0215102e-22,3
8.77451041e-23,1
8.30897235e-23,2
9.33839013e-23,4
9.45465018e-23,3
8.14212459e-23,1
7.93597092e-23,2
7.90298502e-23,1
7.14773437e-23,0
6.7568257e-23,0
7.0053932e-23,0
9.06044086e-23,2
7.14356289e-23,0
8.0850188e-23,1
7.61768309e-23,0
6.64338799e-23,0
7.79558626e-23,0
8.23118373e-23,3
8.53221928e-23,1
7.20060434e-23,0
7.49346206e-23,1
8.83658024e-23,2
8.76968312e-23,3
7.05439109e-23,0
8.10221881e-23,1
1.02596566e-22,3
7.37204606e-23,0
1.14055766e-22,4
8.97524362e-23,0
7.94549623e-23,0
9.32428876e-23,2
9.82597388e-23,3
6.7492809e-23,0
9.14349577e-23,2
8.00439019e-23,2
7.18876567e-23,2
6.41022326e-23,0
7.08213823e-23,0
8.45540564e-23,2
7.97144614e-23,2
7.87055534e-23,1
8.75983954e-23,1
6.63379804e-23,0
9.15000602e-23,2
8.00099449e-23,2
7.64932076e-23,1
8.82469769e-23,1
7.46865423e-23,1
7.69146491e-23,0
7.83454314e-23,2
6.57865593e-23,0
8.3915112e-23,1
1.01923253e-22,3
8.33265845e-23,1
7.75067556e-23,1
7.99204757e-23,1
7.15346688e-23,0
9.01644231e-23,3
9.08679121e-23,1
8.49088709e-23,1
8.34780129e-23,2
9.28353478e-23,2
8.41731274e-23,1
7.30621377e-23,0
7.81522071e-23,1
1.03853052e-22,2
7.51691735e-23,0
8.14899585e-23,1
8.02880157e-23,1
7.6757573e-23,0
1.01540029e-22,2
7.50130622e-23,1
8.69117421e-23,2
8.99862349e-23,0
8.26313906e-23,1
8.84759348e-23,1
6.87089699e-23,0
8.22585007e-23,1
8.17848863e-23,1
9.44311995e-23,4
6.9003512e-23,0
8.75063262e-23,1
6.98382314e-23,0
8.08813794e-23,2
7.85494248e-23,1
7.42633067e-23,0
7.47464243e-23,0
7.81324527e-23,0
7.71212714e-23,2
8.04259924e-23,1
8.57983427e-23,2
9.61650599e-23,3
1.03452776e-22,3
9.40355851e-23,2
6.89736583e-23,0
6.79866919e-23,0
6.61030284e-23,0
7.16804487e-23,1
6.65471272e-23,0
7.73031368e-23,2
7.81547768e-23,0
7.42585042e-23,1
7.62981476e-23,0
8.14131609e-23,1
9.35749075e-23,2
8.06782122e-23,1
6.98974679e-23,0
7.54158215e-23,0
7.31755852e-23,0
7.52021607e-23,0
7.01900303e-23,0
1.03680053e-22,4
8.54545609e-23,1
9.62431908e-23,3
8.0019806e-23,2
7.21680591e-23,0
7.48022567e-23,1
8.71458019e-23,1
6.75130227e-23,0
8.5890114e-23,1
8.96345711e-23,1
7.88173666e-23,1
8.24444318e-23,1
7.89651832e-23,0
7.52501579e-23,1
7.06864614e-23,0
6.9602564e-23,0
7.65411026e-23,1
7.09395759e-23,0
7.10892512e-23,0
6.96561467e-23,0
1.0098998e-22,3
8.39060267e-23,0
8.04177609e-23,1
6.93119679e-23,0
7.68097077e-23,0
7.34740212e-23,1
6.65950665e-23,0
8.37750617e-23,3
8.51318773e-23,1
8.97957875e-23,1
9.00848656e-23,2
6.99070877e-23,1
7.1157972e-23,0
9.49935233e-23,0
7.26064204e-23,1
9.87449227e-23,1
7.84189986e-23,0
8.83502452e-23,2
7.18859493e-23,1
6.79439553e-23,0
7.11048644e-23,1
7.31928671e-23,0
9.71231974e-23,3
7.61810008e-23,1
1.00488089e-22,3
1.06383237e-22,3
8.70463318e-23,2
7.3776248e-23,0
7.15366149e-23,0
9.55012722e-23,2
9.87474058e-23,2
7.23070008e-23,1
7.51250925e-23,0
9.87124006e-23,2
7.65715798e-23,1
8.53058396e-23,2
9.36203757e-23,1
7.66407021e-23,1
6.57012245e-23,0
7.05053508e-23,0
9.65167559e-23,2
1.04328723e-22,3
8.3169678e-23,1
7.61975121e-23,1
6.69745368e-23,1
8.8053545e-23,1
7.14745377e-23,0
1.07273355e-22,3
7.05495308e-23,0
6.7380564e-23,0
9.15346425e-23,2
6.76624241e-23,1
1.08463418e-22,2
9.45939376e-23,2
6.51707084e-23,0
7.24611921e-23,0
7.6043625e-23,0
8.03731142e-23,0
8.70515452e-23,2
1.25914118e-22,6
6.68862835e-23,0
1.09942573e-22,3
7.2233742e-23,1
1.00467589e-22,5
9.30568301e-23,2
9.3958017e-23,3
7.84713634e-23,2
8.02796274e-23,3
6.60296012e-23,0
7.77661568e-23,1
7.95753277e-23,0
7.38960682e-23,1
9.51346689e-23,2
7.16484494e-23,0
7.4465756e-23,1
7.2033813e-23,0
7.95491825e-23,2
7.32357968e-23,1
6.62568736e-23,0
7.97133235e-23,0
7.00525912e-23,1
8.77186349e-23,2
1.01107866e-22,2
8.48334579e-23,1
6.90507456e-23,0
7.53994641e-23,2
1.14840414e-22,4
7.16797229e-23,1
7.06287653e-23,0
7.70538787e-23,1
6.85904148e-23,1
6.82836538e-23,0
9.80243e-23,2
9.01974258e-23,1
6.95008706e-23,0
6.98254828e-23,0
9.44295962e-23,3
8.34736564e-23,1
8.0697753e-23,0
1.26004156e-22,5
7.25547304e-23,1
8.90364507e-23,2
7.81295801e-23,0
1.00573272e-22,2
7.05325517e-23,0
1.2772329e-22,6
9.2524956e-23,2
7.33609048e-23,0
7.75460621e-23,0
8.97763833e-23,1
7.27320632e-23,1
7.15276343e-23,1
6.78730852e-23,0
7.29501232e-23,1
8.49821842e-23,1
7.66527617e-23,1
7.87954582e-23,2
1.02251915e-22,2
7.95400812e-23,1
9.27803282e-23,2
6.93668984e-23,0
6.79143429e-23,0
6.91362076e-23,0
7.73991832e-23,0
7.2455562e-23,1
7.60496701e-23,1
6.67931805e-23,0
7.81352206e-23,1
7.82705998e-23,2
7.84879179e-23,2
1.00335966e-22,3
7.17965693e-23,0
8.30727706e-23,1
8.61981032e-23,1
7.21478659e-23,1
7.73074695e-23,2
8.69215895e-23,2
6.73212859e-23,1
8.79686377e-23,0
7.33517324e-23,0
7.93607959e-23,1
2.50397091e-22,1
8.56281602e-23,2
7.15700356e-23,0
7.27341623e-23,0
7.0179824e-23,1
6.86935707e-23,0
6.97117636e-23,0
7.57984621e-23,1
9.63313258e-23,2
7.90187068e-23,1
1.02485371e-22,2
8.84737133e-23,1
8.60260305e-23,3
8.59531768e-23,1
7.85364075e-23,1
8.84902339e-23,2
6.91727816e-23,0
8.92103671e-23,1
7.10531307e-23,0
7.32673341e-23,0
6.53117421e-23,0
9.36578452e-23,3
7.32064287e-23,0
7.34023005e-23,0
6.95936525e-23,0
7.10664628e-23,1
8.30783743e-23,1
8.09966143e-23,2
7.97916854e-23,0
9.96744393e-23,2
9.4655437e-23,2
7.03048606e-23,0
9.30145574e-23,2
7.37431737e-23,1
7.706938e-23,0
7.3579629e-23,1
6.85966799e-23,1
7.81644298e-23,0
1.04010055e-22,3
9.15335733e-23,2
9.07932015e-23,2
8.18673169e-23,1
7.74349226e-23,0
7.13137522e-23,1
8.28901013e-23,3
7.01337689e-23,0
7.26526609e-23,0
8.38536617e-23,1
9.16147256e-23,2
6.80574045e-23,1
7.06969182e-23,0
7.01307296e-23,0
9.05764805e-23,0
7.36201687e-23,1
1.01582042e-22,2
8.05504385e-23,2
7.61689666e-23,0
7.28825463e-23,0
9.08811972e-23,1
6.62402812e-23,0
9.06995098e-23,2
6.7436128e-23,0
8.34174985e-23,1
1.04181913e-22,3
8.49362953e-23,1
9.85918924e-23,3
9.65465507e-23,3
8.67310178e-23,1
7.06358827e-23,0
6.74524067e-23,0
7.27650687e-23,0
8.92297016e-23,1
8.37279105e-23,1
6.78266223e-23,0
9.34766633e-23,0
7.96768971e-23,2
7.35626884e-23,1
6.96379978e-23,0
8.20969689e-23,0
9.65753581e-23,3
6.95391602e-23,0
9.60294347e-23,1
6.55761005e-23,0
7.05777595e-23,1
7.95077372e-23,1
7.91515931e-23,1
8.59302785e-23,2
8.16012321e-23,1
8.01042927e-23,0
1.08539654e-22,1
8.88790201e-23,3
8.14882779e-23,1
9.06209831e-23,2
6.74321242e-23,0
7.86646936e-23,0
7.65687846e-23,0
7.92397352e-23,2
7.17711486e-23,1
7.6153579e-23,1
6.92627456e-23,1
9.8559311e-23,2
6.71908806e-23,0
8.69063612e-23,1
6.88868708e-23,1
6.92289205e-23,0
9.15933196e-23,1
1.08393923e-22,2
7.49295365e-23,0
9.81910177e-23,1
8.30193589e-23,1
8.52270288e-23,1
6.80335131e-23,0
8.66598616e-23,1
7.89651706e-23,1
6.77995656e-23,0
8.16743646e-23,1
7.94487111e-23,1
7.52626773e-23,0
7.15126838e-23,0
8.60285848e-23,0
9.25786912e-23,2
7.02626288e-23,0
6.99661069e-23,0
6.89955254e-23,0
7.04717504e-23,0
1.05136069e-22,2
7.60555494e-23,1
9.1600727e-23,2
8.65697036e-23,1
8.65123014e-23,1
1.13940947e-22,3
7.73618836e-23,1
7.22846197e-23,1
7.15340362e-23,0
7.53602355e-23,0
6.85963157e-23,0
9.73673035e-23,2
7.06159522e-23,0
8.97867531e-23,1
7.91825493e-23,0
7.84806409e-23,0
1.01148967e-22,2
8.56438917e-23,2
7.61907935e-23,3
6.90287757e-23,0
7.45231728e-23,1
7.29615538e-23,0
8.18192681e-23,1
6.61883138e-23,0
9.10132865e-23,2
6.87903384e-23,0
6.82761857e-23,0
7.43475213e-23,0
7.56143145e-23,1
7.17015985e-23,0
1.08439603e-22,3
7.76577535e-23,2
8.76746081e-23,2
8.25672466e-23,0
9.42732258e-23,2
7.73863057e-23,0
7.21239917e-23,0
7.30583768e-23,0
6.90958586e-23,0
7.39761056e-23,0
8.25785148e-23,1
7.70225658e-23,0
8.00840766e-23,0
8.03618074e-23,0
7.96238397e-23,1
7.18957088e-23,1
7.36945223e-23,2
9.00786485e-23,1
9.29287992e-23,2
8.74920157e-23,1
7.05722495e-23,1
8.12498798e-23,0
8.0139898e-23,1
9.4416263e-23,2
8.39069379e-23,2
8.04317382e-23,1
7.18402748e-23,1
6.77712377e-23,0
6.77707878e-23,0
8.63743585e-23,2
7.32379688e-23,1
6.61551803e-23,0
6.96637127e-23,0
7.00095806e-23,0
8.12933634e-23,1
8.50061147e-23,1
8.56376279e-23,3
6.97974338e-23,0
8.02732833e-23,2
1.07287515e-22,3
9.35959137e-23,2
7.40465189e-23,0
6.70250718e-23,0
6.88342957e-23,0
7.2431855e-23,0
9.98547588e-23,4
7.56608424e-23,1
7.37823629e-23,0
8.55484549e-23,1
7.9864261e-23,1
8.80051117e-23,1
7.677703e-23,0
6.77029154e-23,0
8.29805007e-23,1
7.05857697e-23,0
6.94924876e-23,0
8.56206037e-23,2
7.02075047e-23,0
1.10967628e-22,2
8.59940108e-23,2
7.17764514e-23,0
8.49990118e-23,1
6.85820422e-23,0
9.45500753e-23,3
7.48876991e-23,1
7.36659087e-23,1
7.59123364e-23,1
7.16256675e-23,0
7.4628264e-23,0
7.51198713e-23,1
6.59875368e-23,0
8.52346434e-23,1
8.24174392e-23,2
7.34122721e-23,0
7.60353158e-23,1
8.18670437e-23,1
1.02028366e-22,3
6.64690625e-23,0
9.14993112e-23,2
6.65832092e-23,0
9.48108545e-23,2
9.11130993e-23,2
8.5149991e-23,0
6.89239054e-23,0
8.20935166e-23,2
7.020006e-23,0
8.41471453e-23,2
7.40086519e-23,0
8.51511682e-23,1
8.34937449e-23,1
1.09002266e-22,3
7.68589367e-23,0
8.70505087e-23,2
7.52534929e-23,0
7.1304868e-23,1
6.89958976e-23,1
6.89043618e-23,0
6.98994216e-23,1
7.46294236e-23,0
8.36842547e-23,1
8.03454049e-23,1
6.96720811e-23,1
6.65808487e-23,0
9.24695161e-23,2
8.23090606e-23,1
1.91151352e-22,5
1.03093184e-22,3
7.88312283e-23,0
7.47674138e-23,0
7.18125047e-23,1
8.79078181e-23,2
7.89770859e-23,1
7.66983081e-23,1
8.00194165e-23,1
8.05607345e-23,1
7.75516384e-23,0
7.10096253e-23,0
9.4564759e-23,3
7.365308e-23,2
8.23059984e-23,2
7.93304033e-23,1
6.91120361e-23,0
9.45021377e-23,2
8.64780109e-23,1
6.58504126e-23,0
6.56250138e-23,0
8.05138478e-23,0
8.50747595e-23,2
8.92742854e-23,2
1.01305935e-22,3
7.83756994e-23,2
8.04333512e-23,1
7.71698149e-23,2
7.24474779e-23,1
7.88290191e-23,1
9.60280852e-23,2
7.70934405e-23,0
1.00668791e-22,2
7.70148602e-23,2
8.85826252e-23,1
8.4912729e-23,2
7.15935555e-23,0
9.79614327e-23,1
7.11212529e-23,1
9.46973201e-23,2
8.10211609e-23,1
6.99190796e-23,0
7.74397065e-23,0
8.95608897e-23,1
8.96823058e-23,1
6.92382002e-23,0
7.50986537e-23,1
7.05262048e-23,0
8.79412045e-23,2
8.33321833e-23,0
7.63166735e-23,1
8.33929882e-23,1
8.44048282e-23,2
8.3229173e-23,1
7.23990778e-23,0
8.18603733e-23,2
7.65184194e-23,0
7.22522816e-23,0
7.56448616e-23,0
7.19696494e-23,1
6.61126933e-23,0
9.01246559e-23,1
7.71446532e-23,1
8.39507787e-23,1
1.08245148e-22,4
9.62208353e-23,3
7.47315178e-23,1
7.02729623e-23,1
7.04481392e-23,0
8.46736654e-23,1
6.95699879e-23,0
1.04314646e-22,4
9.11695358e-23,2
6.69901382e-23,0
9.52165923e-23,5
9.69703067e-23,2
7.47256191e-23,1
7.27326568e-23,0
7.2494589e-23,0
7.85737984e-23,1
9.46447189e-23,4
6.93765003e-23,0
7.49883041e-23,0
6.9828058e-23,0
6.7699847e-23,0
7.98791336e-23,0
7.27340988e-23,1
9.27158098e-23,4
7.30372241e-23,0
6.79568758e-23,0
7.16182627e-23,0
6.92934313e-23,0
7.29203894e-23,0
7.66928225e-23,0
8.87272222e-23,1
7.66863164e-23,0
8.27424726e-23,0
8.78604814e-23,1
8.90285813e-23,2
8.63505849e-23,1
6.82138882e-23,0
9.45118456e-23,2
8.30015252e-23,0
8.06831667e-23,2
6.6160436e-23,0
7.2320667e-23,1
7.26569033e-23,1
6.66686453e-23,0
7.06782554e-23,1
6.95764179e-23,0
6.77589228e-23,0
8.36531461e-23,1
7.60670057e-23,1
7.65252405e-23,1
7.95198956e-23,0
7.09932761e-23,0
9.64395683e-23,1
8.08494316e-23,2
7.26898201e-23,0
7.36748871e-23,1
6.83888073e-23,0
7.16298285e-23,0
6.59405158e-23,0
7.25346396e-23,1
8.31112767e-23,2
8.95526271e-23,2
7.90089765e-23,1
7.6845634e-23,1
8.36584506e-23,1
8.5492139e-23,1
7.70381123e-23,2
7.56964748e-23,1
6.64557654e-23,0
6.87662301e-23,0
8.2654831e-23,3
7.78987062e-23,1
7.93375385e-23,1
8.48769567e-23,1
8.62275205e-23,2
8.81497282e-23,2
7.4994434e-23,0
7.93737397e-23,2
1.06857716e-22,3
8.59796095e-23,2
7.24571943e-23,0
8.20145476e-23,1
7.14471906e-23,0
7.57800258e-23,1
1.02747787e-22,3
8.69640488e-23,2
7.62409508e-23,0
8.16830588e-23,1
8.22266807e-23,2
6.92455115e-23,0
6.67474748e-23,0
7.52314232e-23,0
7.16952654e-23,1
8.07287479e-23,2
9.04025649e-23,2
6.97564945e-23,0
7.90190833e-23,0
7.83305241e-23,1
8.45424455e-23,1
6.74472346e-23,0
7.55938438e-23,0
6.57008499e-23,0
7.54993062e-23,0
7.89186143e-23,1
8.95672163e-23,2
8.35336084e-23,0
6.83578905e-23,1
7.52236776e-23,1
6.91555301e-23,0
6.97885846e-23,0
8.8720275e-23,1
8.34350096e-23,2
8.66337185e-23,1
7.01387978e-23,0
8.41427196e-23,1
7.06023725e-23,1
7.13777938e-23,0
6.74460628e-23,0
8.62512404e-23,2
8.93041189e-23,1
2.60627585e-22,0
1.00353342e-22,0
8.0976007e-23,1
6.82270635e-23,0
6.76393315e-23,0
9.02878163e-23,2
1.00988707e-22,1
6.8836482e-23,0
6.96512343e-23,1
7.72649355e-23,0
8.06245009e-23,1
7.34915094e-23,1
3.38885914e-22,1
8.01203055e-23,0
7.7341865e-23,0
1.0771074e-22,4
8.4376775e-23,2
9.46857045e-23,2
7.70242616e-23,0
1.12633086e-22,2
