limits,candsInSens
2.09397148e+42,3
1.20683219e+42,0
1.81790692e+42,3
1.32262656e+42,0
1.42653373e+42,3
1.06418039e+42,1
1.76677515e+42,3
2.35903235e+42,3
3.08667784e+42,1
1.96440974e+42,1
1.6645139e+42,2
2.15215121e+42,1
1.78751183e+42,3
1.81846097e+42,1
1.86423744e+42,2
1.31589379e+42,2
1.34695305e+42,2
1.52290926e+42,1
1.85833107e+42,4
1.48411592e+42,2
1.54952185e+42,1
1.24956733e+42,0
1.93032344e+42,3
1.91920965e+42,3
2.31142841e+42,1
1.72941316e+42,1
1.87256979e+42,2
1.42602373e+42,3
2.04144142e+42,3
1.24427198e+42,2
2.73516369e+42,3
3.40084713e+43,1
1.49758973e+42,1
1.66147686e+42,2
1.37277486e+42,0
1.72459085e+42,2
1.72637471e+42,1
1.09092886e+42,0
1.59367314e+42,1
1.51263564e+42,1
1.27187024e+42,3
1.40982971e+42,2
2.04111459e+42,2
9.38191502e+41,0
3.03000511e+42,2
3.04885137e+42,5
2.07385961e+42,2
1.1835289e+42,1
1.89523945e+42,3
1.32574958e+42,1
1.52595641e+42,2
2.08297232e+42,3
1.94869951e+42,3
1.30279827e+42,0
9.28778684e+41,1
2.28941171e+42,4
1.37914998e+42,2
1.1969832e+42,0
1.38840792e+42,1
1.56419948e+42,1
1.23305801e+42,1
1.56561281e+42,1
2.18777366e+42,3
4.44727042e+42,5
1.24052536e+42,0
1.56770122e+42,0
2.15690773e+42,3
1.11656648e+42,0
2.18811242e+42,6
1.54634044e+42,4
1.78666522e+42,3
1.66365306e+42,3
1.82703946e+42,3
1.73803864e+42,2
2.01268993e+42,3
2.68027222e+42,3
2.35213749e+42,5
2.33921461e+42,3
2.30971766e+42,2
1.59797119e+42,2
2.20451371e+42,1
1.19041503e+42,2
2.57384105e+42,3
1.4761596e+42,2
1.04025799e+42,0
1.22018567e+42,0
1.72827843e+42,1
1.85678549e+42,0
1.51445275e+42,1
1.46364502e+42,2
2.05012594e+42,2
2.49801438e+42,2
2.56950954e+42,1
1.45684738e+42,2
1.99596549e+42,3
1.91970013e+42,3
1.95051855e+42,0
2.37767009e+42,2
1.993977e+42,3
1.43190564e+42,3
2.98438769e+43,5
1.48706445e+42,2
1.14074258e+42,0
1.15614377e+42,0
3.87958664e+42,0
2.75839407e+42,4
1.49788156e+42,1
2.47548656e+42,3
1.68497286e+42,2
2.63249118e+42,5
1.29939077e+42,1
1.39376585e+42,2
2.46682219e+42,3
1.72169327e+42,1
1.57032648e+42,2
1.22685716e+42,1
1.58348553e+42,2
1.99642119e+42,3
1.13927203e+42,2
1.56200891e+42,2
2.19507055e+42,4
1.40590049e+42,2
1.95634731e+43,1
1.35328449e+42,2
1.7900843e+42,2
1.69981412e+42,2
1.75531935e+42,2
1.46751371e+42,3
1.39722326e+42,1
2.01975911e+42,4
1.33378003e+42,1
1.59320351e+42,2
1.54395093e+42,2
1.4168993e+42,1
1.62922715e+42,1
2.40345771e+42,2
1.56692423e+42,1
1.48386356e+42,3
1.5751202e+42,3
1.01046461e+42,0
1.59620301e+42,2
1.63814474e+42,2
1.98730649e+42,2
1.19585476e+42,2
2.95590771e+42,3
1.73303572e+42,0
1.70863359e+42,4
1.54269449e+42,3
1.71086087e+42,1
1.71560221e+42,1
1.83592744e+42,2
1.76996171e+42,3
1.62756951e+42,1
1.2997097e+42,1
2.02137644e+42,3
1.41516699e+42,1
1.06259714e+42,1
1.89451876e+42,2
1.2904835e+42,0
1.21813822e+42,0
1.5077571e+42,3
1.48455512e+42,4
1.83052266e+42,4
1.16430381e+42,1
1.14053477e+42,0
2.22600223e+42,5
1.574328e+42,1
1.56064006e+42,1
1.49935977e+42,1
1.73512916e+42,2
2.0368486e+42,0
2.18697426e+42,2
1.09737125e+42,2
2.12192372e+42,3
2.23295133e+42,3
2.42712564e+42,0
1.60014501e+42,2
2.49518548e+42,2
1.40310195e+42,2
1.39331165e+42,1
1.35422652e+42,1
1.21766116e+42,2
1.6517017e+42,1
2.32686197e+42,3
2.0275255e+42,1
1.97418649e+42,3
1.48279877e+42,2
2.09420978e+42,2
1.34842364e+42,2
2.05836566e+42,3
1.71951365e+42,2
1.85129234e+42,4
1.11242462e+42,2
1.9562082e+42,3
1.59841687e+42,3
3.07414614e+42,3
1.12010891e+42,1
1.10510473e+42,1
1.53360636e+42,3
9.99746985e+41,0
1.0091709e+42,1
2.8246681e+42,6
1.21316893e+42,1
1.44660409e+42,1
2.40981264e+42,0
1.46228154e+42,2
1.26895031e+42,1
1.98534086e+42,1
1.88442771e+42,1
1.29513763e+42,3
1.59409911e+42,4
4.00437425e+42,5
1.03778674e+42,1
1.60565404e+42,2
9.87544816e+41,1
1.3581219e+42,2
1.7299129e+42,3
2.02265021e+42,1
1.99686272e+42,1
1.25422275e+42,1
1.47710168e+42,3
2.83519545e+42,3
1.38787118e+42,0
1.19176771e+42,0
1.10785148e+42,3
1.61984999e+42,1
2.1485217e+42,1
1.73724848e+42,1
1.2846869e+42,0
2.05101351e+42,4
2.89606584e+42,4
3.22247617e+42,6
1.16450589e+42,1
1.27379007e+42,2
2.92127228e+42,4
1.79612822e+42,2
1.59000693e+42,1
2.36469437e+42,3
1.24075431e+42,1
1.0647521e+42,1
1.94702717e+42,3
2.25845053e+42,5
1.74591199e+42,3
1.80409548e+42,3
1.01029025e+42,0
1.59084333e+42,2
1.44519577e+42,3
1.39163707e+42,1
3.44977715e+42,3
2.50818482e+42,3
2.08514718e+42,4
1.01903821e+42,1
1.76095994e+42,1
1.98073255e+42,3
1.56720946e+42,1
2.99386008e+42,6
1.35469491e+42,2
1.56845838e+42,1
1.44183459e+42,4
1.33320187e+42,0
1.75204545e+42,0
1.28718391e+42,2
1.05801468e+42,0
1.39357792e+42,2
1.31326795e+42,1
1.78469148e+42,3
1.7538961e+42,3
1.23742362e+42,2
1.27682285e+42,0
2.64952212e+42,1
1.86483871e+42,4
1.76636646e+42,4
1.50109938e+42,2
1.02971972e+42,1
1.0916351e+42,1
1.30385661e+42,1
1.41246783e+42,1
2.73533586e+42,5
2.20804266e+42,4
2.09165663e+42,2
1.5225909e+42,1
1.12421899e+42,0
2.54403795e+42,4
1.38464755e+42,2
2.5896895e+42,5
1.82271764e+42,1
1.52071462e+42,2
1.02847934e+42,0
1.55510469e+42,3
2.46130323e+42,5
1.91377752e+42,1
1.89080181e+42,4
2.29708916e+42,4
1.29355676e+42,3
2.54032201e+42,3
2.05693033e+42,1
1.484255e+42,0
1.04560301e+42,1
1.94408929e+42,2
2.32716515e+42,3
1.82005182e+42,4
1.38769335e+42,0
2.02276422e+42,4
1.23388888e+42,2
2.46930598e+42,3
1.17987802e+42,0
1.67322735e+42,1
9.11023607e+41,1
1.58916976e+42,0
1.82742723e+42,0
1.54360464e+42,2
2.19471053e+42,2
2.57006197e+42,4
2.04226097e+42,4
1.54334349e+42,1
1.06778125e+42,0
1.8913672e+42,4
1.66834943e+42,2
1.27967635e+42,0
2.14845979e+42,3
1.5959328e+42,1
1.99967988e+42,2
1.24616529e+42,3
2.78398617e+42,3
9.35608335e+41,1
2.34038318e+42,5
1.96481775e+42,3
2.43951357e+42,3
1.05068529e+42,0
4.40165176e+42,8
2.01544086e+42,3
1.32835556e+42,1
2.46147372e+42,2
3.12903009e+42,3
1.45494347e+42,2
1.05140286e+42,0
1.52238833e+42,2
2.70710769e+42,5
2.95751797e+42,3
1.38405078e+42,1
1.67297554e+42,2
1.58561492e+42,2
1.5842105e+42,2
2.6961869e+42,5
1.81485197e+42,2
1.37905617e+42,0
1.39220869e+42,2
1.63728384e+42,2
2.59562878e+42,3
2.19301038e+42,4
1.3051173e+42,0
1.9397592e+42,2
2.28588534e+42,5
1.39228759e+42,1
2.62468683e+42,3
1.98265824e+42,3
9.72448346e+41,1
1.77973257e+42,1
1.9623479e+42,2
2.41852751e+42,3
1.94689684e+42,3
1.60110792e+42,3
1.62030825e+42,2
1.163766e+42,1
2.51747934e+42,4
3.47039512e+42,3
1.84163911e+42,2
2.86822836e+42,5
1.69151278e+42,1
1.72218441e+42,1
1.68916943e+42,2
3.04696989e+42,4
2.18528338e+42,3
1.16376724e+42,2
2.76103415e+42,2
1.84048346e+42,2
2.27256953e+42,5
8.93708284e+41,0
1.16378989e+42,1
1.31552033e+42,1
2.27545001e+42,3
1.19705224e+42,1
2.29809245e+42,3
1.38369553e+42,1
1.87008576e+42,2
2.64545855e+42,2
2.02985414e+42,3
1.35559337e+42,0
2.13919822e+42,2
1.43192409e+42,0
1.28319907e+42,2
3.08578295e+42,4
1.62241188e+42,2
1.63198431e+42,2
1.93883696e+42,2
1.43943102e+42,3
1.60034881e+42,3
1.47806731e+42,2
1.62870828e+42,2
1.56684218e+42,1
8.62365775e+41,1
2.10150364e+42,3
1.05816808e+42,0
1.67867028e+42,2
2.118129e+42,2
1.69821852e+42,2
1.69981216e+42,3
2.89452353e+42,5
1.52376994e+42,3
1.71127436e+42,2
1.75084901e+42,2
1.5828294e+42,1
2.84693279e+42,2
9.56095224e+41,0
4.28534332e+42,3
1.44795698e+42,1
1.65709492e+42,2
1.9584696e+42,2
2.96808788e+42,4
1.45416237e+42,1
1.09214263e+42,0
2.12635723e+42,2
1.80175088e+42,3
2.23553457e+42,3
1.88952527e+42,3
1.90394266e+42,2
1.76023328e+42,3
2.24697256e+42,3
2.29215924e+42,4
1.82336917e+42,3
1.79007236e+42,2
1.38019191e+42,2
1.90033831e+42,3
1.12414437e+42,1
1.65577008e+42,3
1.36384558e+42,2
1.29048394e+42,1
1.14532265e+42,0
2.33953131e+42,2
3.10629704e+42,3
2.80329892e+42,5
1.84023797e+42,1
2.84866645e+42,5
1.20488495e+42,0
1.73630622e+42,2
2.22001328e+42,2
2.41665094e+42,3
1.30521868e+42,1
2.74122305e+42,6
2.19097805e+42,3
1.46120745e+42,2
1.53483001e+42,1
1.4198123e+42,1
1.84081588e+42,2
1.83749909e+42,2
1.47595851e+42,1
1.8940514e+42,2
8.83413521e+41,0
2.47571652e+42,5
2.22296887e+42,2
2.1181014e+42,3
1.6083381e+42,1
2.30860539e+42,3
1.92014004e+42,3
1.14108171e+42,2
9.79515352e+41,1
1.63226861e+42,0
1.82540708e+42,1
1.78135273e+42,0
1.57522219e+42,1
2.48971095e+42,2
2.07667928e+42,3
1.51023582e+42,3
1.60172813e+42,3
1.9609276e+42,5
1.87848781e+42,2
1.91936171e+42,2
1.9501767e+42,4
1.24187538e+42,1
1.57460561e+42,2
1.33473485e+42,2
1.99485038e+42,1
2.16428545e+42,3
1.51578442e+42,2
2.62090112e+42,5
1.37583315e+42,3
1.81694963e+42,2
2.12194048e+42,2
1.60167813e+42,3
1.51455458e+42,1
1.40377855e+42,1
2.59291362e+42,4
1.68406988e+42,1
1.53413051e+42,2
1.74052981e+42,3
1.51319893e+42,3
2.19962622e+42,3
2.21187318e+42,3
1.10681462e+42,2
1.96330387e+42,4
1.17975704e+42,0
1.67731914e+42,1
1.57472138e+42,1
1.36641163e+42,1
1.45542196e+42,0
1.610193e+42,3
1.16630298e+42,0
1.14375209e+42,2
1.37392965e+42,1
3.249349e+42,3
9.74905663e+41,1
1.96634877e+42,3
1.43967103e+42,1
1.01647254e+42,0
1.69553077e+42,3
1.58963781e+42,2
1.26878052e+42,3
2.60979021e+42,4
3.24659126e+42,3
1.98460708e+42,1
3.34130295e+42,5
1.88967067e+42,3
2.725574e+42,1
1.62967917e+42,1
1.8838702e+42,2
1.48827883e+42,2
2.34797477e+42,3
1.05058503e+42,1
1.50396534e+42,2
1.32504818e+42,2
1.67427532e+42,4
1.54459966e+42,0
2.27134777e+42,1
1.77981473e+42,1
1.65064648e+42,2
1.59894187e+42,5
1.56396136e+42,1
1.11311641e+42,0
1.47280399e+42,3
1.43080585e+42,2
1.43998567e+42,1
2.19201356e+42,4
1.85418217e+42,3
1.47597904e+42,0
1.59748285e+42,3
2.61486869e+42,0
2.65299264e+42,3
2.07550457e+42,5
3.93682179e+42,5
2.01339552e+42,3
1.89818926e+42,3
3.77175576e+42,7
1.91460866e+42,3
3.27983135e+42,3
1.40770553e+42,1
1.50397774e+42,2
1.49628066e+42,1
2.07654129e+42,1
1.22856941e+42,2
1.17999756e+42,1
2.04979664e+42,3
1.50390853e+42,2
1.5430948e+42,3
2.0329442e+42,2
1.10180142e+42,0
2.88376692e+42,7
1.48696562e+42,1
1.56354601e+42,1
1.88879761e+42,5
1.17108727e+42,1
2.03364582e+42,4
1.39425499e+42,2
2.88900642e+42,2
1.724485e+42,3
1.36487243e+42,1
1.09194448e+42,1
2.58832611e+42,2
1.3954135e+42,2
1.5806416e+42,3
1.70574877e+42,2
2.71995908e+42,4
1.65481029e+42,1
1.7928866e+42,2
1.13522004e+42,1
2.01359955e+42,2
2.01497819e+42,0
2.4422304e+42,3
1.81125829e+42,0
1.30504319e+42,2
1.40170269e+42,5
1.8583218e+42,1
1.5612704e+42,3
1.88216269e+42,4
1.99339579e+42,1
1.35449806e+42,0
1.58659573e+42,1
2.13877204e+42,6
2.05366533e+42,1
1.36575709e+42,1
1.43188733e+42,1
1.09362571e+42,1
1.90084708e+42,5
1.00510134e+42,1
3.1752698e+42,3
2.40925959e+42,4
1.28495198e+42,0
2.02372577e+42,5
1.44568342e+42,4
1.30762188e+42,1
1.07235371e+42,2
1.52676426e+42,0
1.86909977e+42,2
1.37991084e+42,1
1.82750073e+42,1
3.0882856e+42,5
2.11149254e+42,4
1.80205153e+42,2
1.85518583e+42,3
2.08554266e+42,1
1.6582631e+42,2
2.51527754e+42,3
3.48651813e+42,7
1.81660378e+42,3
1.13279834e+42,0
1.99788569e+42,1
2.50555324e+42,6
1.3638775e+42,2
1.48984152e+42,2
1.52363103e+42,3
1.97554527e+42,5
1.64340206e+42,3
1.73998752e+42,1
3.27538031e+42,6
1.65822329e+42,1
2.27894176e+42,4
2.35993286e+42,3
1.77598293e+42,3
3.15304658e+42,2
2.0390285e+42,2
1.43207745e+42,1
1.96249071e+42,3
1.83298429e+42,2
1.76297757e+42,4
1.74376335e+42,2
9.67665777e+41,0
1.12894409e+42,2
1.94800238e+42,4
2.52905159e+42,4
1.2334555e+42,0
2.36836002e+42,2
1.10347883e+42,2
1.12411266e+42,0
1.55017232e+42,1
2.16053875e+42,3
2.1113312e+42,2
9.88539595e+41,0
1.26743509e+42,1
1.52636218e+42,4
1.26344112e+42,1
2.47842292e+42,3
1.82550168e+42,2
1.49455689e+42,0
1.62831179e+42,1
2.21362592e+42,3
1.16563486e+42,1
1.97978876e+42,2
1.32983126e+42,2
1.79415432e+42,3
2.25921219e+42,4
1.86007961e+42,1
1.33337291e+42,2
2.1090641e+42,2
1.02782255e+42,0
1.29088575e+42,1
2.67185333e+42,1
1.66744589e+42,2
1.89427607e+42,3
2.85375485e+42,5
1.24662974e+42,0
1.86028943e+42,2
2.85846253e+42,3
2.77022162e+42,3
1.38790834e+42,2
1.48533829e+42,2
1.23195216e+42,1
1.61861925e+42,3
1.27304026e+42,3
2.95906657e+42,7
1.18070575e+42,1
3.89527598e+42,6
3.10253358e+42,3
1.10890309e+42,2
3.45343043e+42,4
2.50019264e+42,3
1.39525285e+42,3
2.78472116e+42,4
1.37766649e+42,1
1.07804431e+42,1
1.73181371e+42,4
1.24223599e+42,0
2.6508225e+42,1
2.73578982e+42,4
1.16100858e+42,0
2.40924109e+42,2
1.7615017e+42,4
2.32261937e+42,3
2.35645136e+42,2
1.79878437e+42,1
1.45268167e+42,1
1.94806521e+42,3
1.89203838e+42,2
1.84949822e+42,1
1.13036653e+42,1
1.25966171e+42,1
1.9975575e+42,3
2.36532367e+42,5
1.56124961e+42,4
1.51675609e+42,2
1.71317975e+42,2
2.95209699e+42,2
1.55044904e+42,3
1.36473343e+42,3
1.34622386e+42,2
1.45342474e+42,1
3.20206055e+42,4
1.62441041e+42,1
2.59066171e+42,3
3.5909432e+42,5
1.67813698e+42,5
2.04217955e+42,1
1.71658396e+42,1
2.16805079e+42,4
2.13413766e+42,3
1.90250443e+42,2
1.62031049e+42,0
2.63516205e+42,1
2.47704406e+42,5
2.78408448e+42,3
1.52434091e+42,3
1.57315289e+42,3
1.81499791e+42,2
1.67166051e+42,1
1.17172835e+42,0
1.52597778e+42,2
1.1007234e+42,0
1.40942581e+42,3
3.53145873e+42,6
1.71768753e+42,2
1.28716947e+42,2
3.24293704e+42,5
1.15873706e+42,0
2.66133168e+42,3
1.94872839e+42,1
3.61481689e+42,3
1.33828269e+42,1
1.35674243e+42,2
2.10083842e+42,3
2.87434188e+42,4
2.0784261e+42,1
1.48592675e+42,2
9.60775832e+41,0
1.59100674e+42,2
1.01585064e+42,2
8.80818139e+41,1
9.9490802e+41,1
2.46232495e+42,3
1.29578685e+42,2
1.9296892e+42,3
1.73702492e+42,2
1.54468232e+42,0
1.91640435e+42,3
2.30649278e+42,4
2.87559787e+42,4
2.54747376e+42,4
1.66537751e+42,3
2.03253415e+42,2
1.29133285e+42,1
1.84838107e+42,4
1.77678178e+42,2
1.68006068e+42,0
1.85883286e+42,2
1.39852557e+42,2
1.53837456e+42,2
1.41181411e+42,0
1.86578998e+42,3
1.65311636e+42,1
1.40410366e+42,2
1.7059522e+42,1
1.65356962e+42,1
9.32493571e+41,2
1.68745823e+42,4
1.23683882e+42,1
1.15894146e+42,1
2.00302537e+42,1
1.30258353e+42,1
2.10429855e+42,1
2.14288626e+42,3
1.76068091e+42,2
1.14052283e+42,1
1.40616924e+42,2
1.3718015e+42,2
1.54906835e+42,4
1.12340701e+42,0
1.64943729e+42,3
2.91953476e+42,7
2.92801346e+42,1
2.92927215e+42,3
1.32067631e+42,0
1.60628521e+42,3
1.19735849e+42,1
1.4228297e+42,0
1.13067338e+42,1
1.11244218e+42,1
1.80011487e+42,2
1.548854e+42,2
1.67461028e+42,4
3.60655271e+42,2
2.42554453e+42,3
1.63134588e+43,0
2.13445173e+42,2
2.73945838e+42,5
2.08471621e+42,4
1.65504316e+42,1
1.21767639e+42,0
1.66088032e+42,2
1.9129003e+42,0
1.66830327e+42,2
1.4281855e+42,1
1.35567882e+42,2
1.57116587e+42,1
1.64769538e+42,3
1.329206e+42,0
1.48521534e+42,3
1.32446764e+42,2
1.38115847e+42,0
1.6117094e+42,3
2.19326706e+42,2
1.99527978e+42,1
1.29151378e+42,1
1.53564429e+42,2
2.56819037e+42,4
3.90887366e+42,3
1.12826147e+42,2
1.15198635e+42,1
4.43169281e+42,6
2.28428809e+42,2
1.26356863e+42,2
1.73162971e+42,3
2.26192707e+42,2
1.48075456e+42,0
1.99438281e+42,2
1.65612093e+42,2
2.18031019e+42,1
1.99041019e+42,2
2.1950724e+42,3
1.21141877e+42,0
1.80705802e+42,1
1.67866751e+42,2
1.20966657e+42,1
3.51960021e+42,9
1.24344831e+42,2
1.67330289e+42,1
2.44335104e+42,3
1.4322125e+42,2
1.19535231e+42,0
2.10103595e+42,2
1.5624266e+42,2
9.11656114e+41,1
2.74211654e+42,3
2.90949053e+42,4
1.42330112e+42,1
1.79716204e+42,2
1.15169979e+42,0
1.94855124e+42,2
1.79059202e+42,2
1.44571436e+42,2
2.20088638e+42,4
1.32283611e+42,2
3.86029113e+42,5
1.82134183e+42,1
2.49948232e+42,5
2.05035413e+42,5
1.65209674e+42,3
2.40185868e+42,4
1.03716947e+42,1
2.48308481e+42,3
1.37160357e+42,2
2.83224983e+42,2
1.38987143e+42,3
1.37986458e+42,2
1.46187136e+42,2
1.95749815e+42,2
1.61199134e+42,1
2.39956182e+42,3
2.49964722e+42,3
1.28459476e+42,0
1.22618124e+42,2
1.58092695e+42,2
2.22162138e+42,4
1.34844452e+42,2
1.78837036e+42,2
2.5272452e+42,4
1.51074374e+42,0
1.92368388e+42,3
1.46532132e+42,3
1.43036586e+42,2
1.98408678e+42,1
1.16419117e+42,1
3.26435506e+42,4
1.12250883e+42,0
2.07931069e+42,3
1.11828996e+42,1
1.66932957e+42,0
1.1989882e+42,2
2.54244212e+42,4
1.33010749e+42,0
1.73828367e+42,3
1.87268284e+42,2
1.57824677e+42,1
1.29616465e+42,3
1.19820639e+42,1
1.60899012e+42,1
2.83347328e+42,5
1.30138026e+42,0
2.00918293e+42,2
1.0596126e+42,0
1.86788097e+42,4
1.44699682e+42,1
2.2590582e+42,3
1.56037447e+42,1
1.09469388e+42,1
1.31089628e+42,0
1.67275122e+42,3
1.51930487e+42,1
2.04660626e+42,4
1.94367809e+42,3
1.98006857e+42,3
1.79233079e+42,2
1.5608854e+42,1
1.58615421e+42,2
3.24099731e+42,1
1.0363817e+42,1
1.34839762e+42,1
2.49729963e+42,4
1.21120991e+42,2
1.7173492e+42,5
2.2759125e+42,2
2.15490045e+42,3
1.91260299e+42,3
2.37272886e+42,2
1.38295165e+42,0
1.66693449e+42,2
2.17835826e+42,2
3.0876141e+42,0
2.92299006e+42,5
1.72374822e+42,2
1.75678927e+42,2
2.03993142e+42,1
1.8988152e+42,1
2.00054627e+42,3
3.24060354e+42,4
1.44830406e+42,1
1.44574913e+42,2
1.46981615e+42,1
1.51655602e+42,2
1.98464123e+42,2
3.27713418e+42,3
1.26555206e+42,1
1.81182373e+42,1
1.00630155e+42,1
2.49501305e+42,2
1.13898876e+42,0
1.32004996e+42,2
2.02799653e+42,2
2.73882098e+42,3
2.22694118e+42,1
2.316887e+42,4
1.97704769e+42,2
1.95569324e+42,4
1.1703224e+42,2
2.05552245e+42,2
1.86901215e+42,5
1.04028529e+42,1
9.56221995e+41,0
1.06978063e+42,0
1.544469e+42,1
1.37559081e+42,1
1.42392091e+42,1
2.00045276e+42,4
1.33413154e+42,0
2.15548834e+42,0
1.5835393e+42,1
1.6842212e+42,2
2.81921861e+42,3
2.30556889e+42,2
2.16890674e+42,4
1.44047994e+42,1
2.75721638e+42,3
3.7448387e+42,4
2.92487536e+42,3
1.73626463e+42,2
2.60593918e+42,4
1.15791891e+42,1
1.29523666e+42,2
1.30522048e+42,0
1.51827385e+42,2
2.68784644e+42,2
1.24598011e+42,2
2.14004763e+42,2
2.67407852e+42,6
2.03403725e+42,1
1.93152486e+42,2
1.58573716e+42,3
1.71015662e+42,3
2.2458323e+42,1
1.18875653e+42,1
1.36757954e+42,1
1.74168338e+42,0
1.22783079e+42,0
1.47454726e+42,2
2.0224637e+42,3
3.35945066e+42,3
3.00065289e+42,4
1.90234956e+42,1
2.54948563e+42,1
8.36370454e+41,0
2.00315104e+42,3
2.33253659e+42,5
1.39727063e+42,2
1.75293712e+42,2
9.93532069e+41,0
2.36248256e+42,3
1.62511981e+42,1
2.12199671e+42,6
1.29968459e+42,0
1.28364502e+42,0
1.73347684e+42,0
2.46218794e+42,5
1.16562359e+42,1
1.66911715e+42,2
1.35830064e+42,1
3.32543194e+42,2
1.63984118e+42,0
9.81575247e+41,0
2.07126471e+42,3
1.47733548e+42,2
2.03858321e+42,3
1.52881746e+42,1
1.86162683e+42,3
1.91288104e+42,3
1.46457815e+42,2
1.5958972e+42,1
1.65027855e+42,2
1.83298841e+42,3
1.49905401e+42,3
1.65981767e+42,3
1.34272087e+42,2
1.24499671e+42,0
1.5718133e+42,0
2.00546178e+42,2
2.15627397e+42,4
3.10130741e+42,5
1.38898961e+42,3
1.20109707e+42,3
1.33543577e+42,0
1.7877593e+42,4
1.57773048e+42,2
2.75323818e+42,5
2.9417359e+42,2
3.27568359e+42,4
2.13612164e+42,1
1.9711159e+42,4
1.72463295e+42,2
1.31012391e+42,1
1.76367133e+42,1
2.07713427e+42,1
2.08930656e+42,3
1.48550667e+42,2
4.18645194e+42,3
1.10579987e+42,2
1.71057942e+42,2
1.92931869e+42,3
1.64055805e+42,2
1.59480149e+42,2
1.45844231e+42,3
1.49261194e+42,2
1.79153518e+42,1
1.41637991e+42,1
1.65801847e+42,2
1.87581511e+42,4
1.76956779e+42,3
1.29654101e+42,1
1.26707264e+42,0
1.32047058e+42,2
1.47583442e+42,2
1.33723792e+42,2
1.46467183e+42,2
1.93844887e+42,3
2.23500383e+42,2
1.56772374e+42,2
1.56351603e+42,2
2.66292528e+42,2
1.23917201e+42,1
3.21309128e+42,4
1.21109503e+42,1
8.90029637e+42,1
2.15637357e+42,2
1.80049483e+42,2
2.57966899e+42,4
2.38225861e+42,2
1.04284219e+42,1
2.14683676e+42,3
1.46353001e+42,2
1.08883478e+42,0
2.87186036e+42,3
1.87233097e+42,2
2.23552451e+42,4
1.25039418e+42,1
2.64018572e+42,4
1.44276463e+42,2
1.90972208e+42,2
1.08381241e+42,0
1.49124494e+42,3
1.94075715e+42,2
2.09531624e+42,4
2.99598095e+42,2
2.34911652e+42,2
2.36050268e+42,2
1.98311745e+42,4
2.32792515e+42,3
1.88806562e+42,3
1.45104251e+42,1
2.60818884e+42,6
1.30020501e+42,0
3.51632126e+42,4
1.12453229e+42,1
2.00631196e+42,3
3.7934712e+42,5
1.32322716e+42,1
2.26620855e+42,4
2.37475052e+42,5
1.17804948e+42,0
2.09668604e+42,2
2.32249003e+42,3
1.01332436e+42,1
1.84006533e+42,3
1.38537386e+42,1
2.09482722e+42,3
1.04454431e+42,2
1.03047148e+42,0
2.46059788e+42,3
3.13405813e+43,1
2.00142359e+42,1
1.44357192e+42,2
1.14157919e+42,1
2.41940775e+42,2
1.58048549e+42,4
1.98635059e+42,2
2.39552072e+42,4
1.55930934e+42,1
1.61348408e+42,2
2.36488758e+42,4
1.35618128e+42,0
1.44447115e+42,2
1.56789743e+42,1
1.67483742e+42,3
1.46230603e+42,3
1.60063272e+42,2
2.28691756e+43,3
1.29100374e+42,1
2.03995185e+42,4
2.98570048e+42,4
2.08545876e+42,2
1.58635914e+42,2
1.35031952e+42,2
1.91124019e+42,2
1.51880553e+42,2
1.30521616e+42,0
1.19421163e+42,0
1.73589071e+42,3
1.46454677e+42,1
1.49324538e+42,1
2.13484197e+42,3
1.2807868e+42,1
9.41704601e+41,0
2.35079471e+42,3
2.04056079e+42,2
1.28000425e+42,1
2.78623629e+42,1
1.63842297e+42,1
1.53015806e+42,2
1.14245239e+42,1
1.54218814e+42,0
1.37169994e+42,1
1.8058358e+42,2
2.27492427e+42,1
1.11523056e+42,1
1.34917285e+42,1
1.56804288e+42,3
2.50519626e+42,6
2.291134e+42,3
1.41132402e+42,1
2.0681389e+42,1
2.78571993e+42,2
1.8734674e+42,3
1.59902946e+42,1
3.01369509e+42,7
1.49743155e+42,2
1.34060926e+42,2
3.01280836e+42,5
1.53388441e+42,4
1.72118624e+42,2
1.09432225e+42,0
1.79931673e+42,1
2.59865354e+42,3
1.98517328e+42,2
1.70009629e+42,3
1.99348882e+42,3
1.20811267e+42,3
1.87304454e+42,5
2.65570991e+42,2
1.42586013e+42,2
1.80229452e+42,5
1.6452591e+42,4
2.39334374e+42,2
1.32712881e+42,2
1.15469155e+42,1
9.74249386e+41,0
1.83394839e+42,0
2.15324509e+42,3
1.42905053e+42,1
2.14348498e+42,3
6.81759337e+42,6
1.8568543e+42,2
1.42407199e+42,0
2.03097169e+42,2
1.70449452e+42,4
2.19417514e+42,5
2.62637623e+42,3
1.68639875e+42,1
4.57268423e+43,2
1.7045627e+42,1
2.39349331e+42,2
2.40818273e+42,3
1.83495266e+42,3
1.30959649e+42,2
1.17435316e+42,1
2.20288708e+42,5
2.93162671e+42,4
1.4012343e+42,2
1.8235539e+42,4
2.57846226e+42,4
2.84699988e+42,5
1.6088501e+42,2
1.18498422e+42,1
1.1987351e+42,2
2.29297084e+42,3
2.9928689e+42,5
1.46258126e+42,1
1.27425433e+42,0
1.72388886e+42,3
2.45974267e+42,3
1.97613803e+42,3
1.54444299e+42,3
2.00687388e+42,1
1.21228693e+42,1
1.14904376e+42,0
1.82237424e+42,2
1.29767014e+42,1
1.27350328e+42,1
1.33795059e+42,2
1.93238233e+42,2
1.54424689e+42,0
