xFit,yFit,prevVals_GGPLOTNIM_INTERNAL
0.91817845,103.19973,0
0.91854871,103.51726,0
0.91891898,103.83333,0
0.91928924,104.14792,0
0.91965951,104.46102,0
0.92002977,104.77259,0
0.92040004,105.08263,0
0.9207703,105.39111,0
0.92114057,105.69801,0
0.92151083,106.00332,0
0.9218811,106.30701,0
0.92225136,106.60908,0
0.92262163,106.90949,0
0.92299189,107.20822,0
0.92336216,107.50527,0
0.92373242,107.80062,0
0.92410269,108.09423,0
0.92447295,108.3861,0
0.92484322,108.67621,0
0.92521348,108.96454,0
0.92558375,109.25106,0
0.92595401,109.53577,0
0.92632428,109.81864,0
0.92669454,110.09966,0
0.92706481,110.3788,0
0.92743507,110.65606,0
0.92780534,110.9314,0
0.9281756,111.20482,0
0.92854586,111.4763,0
0.92891613,111.74582,0
0.92928639,112.01336,0
0.92965666,112.2789,0
0.93002692,112.54243,0
0.93039719,112.80393,0
0.93076745,113.06338,0
0.93113772,113.32077,0
0.93150798,113.57608,0
0.93187825,113.82929,0
0.93224851,114.08039,0
0.93261878,114.32936,0
0.93298904,114.57618,0
0.93335931,114.82083,0
0.93372957,115.06331,0
0.93409984,115.3036,0
0.9344701,115.54167,0
0.93484037,115.77752,0
0.93521063,116.01112,0
0.9355809,116.24247,0
0.93595116,116.47154,0
0.93632143,116.69832,0
0.93669169,116.92281,0
0.93706196,117.14497,0
0.93743222,117.3648,0
0.93780249,117.58228,0
0.93817275,117.7974,0
0.93854302,118.01014,0
0.93891328,118.22049,0
0.93928355,118.42843,0
0.93965381,118.63396,0
0.94002408,118.83705,0
0.94039434,119.0377,0
0.94076461,119.23588,0
0.94113487,119.43159,0
0.94150514,119.62481,0
0.9418754,119.81554,0
0.94224567,120.00374,0
0.94261593,120.18943,0
0.9429862,120.37257,0
0.94335646,120.55316,0
0.94372673,120.73119,0
0.94409699,120.90665,0
0.94446726,121.07951,0
0.94483752,121.24978,0
0.94520779,121.41744,0
0.94557805,121.58247,0
0.94594832,121.74487,0
0.94631858,121.90462,0
0.94668885,122.06172,0
0.94705911,122.21615,0
0.94742938,122.3679,0
0.94779964,122.51697,0
0.94816991,122.66333,0
0.94854017,122.80699,0
0.94891043,122.94793,0
0.9492807,123.08614,0
0.94965096,123.22162,0
0.95002123,123.35434,0
0.95039149,123.48432,0
0.95076176,123.61152,0
0.95113202,123.73595,0
0.95150229,123.8576,0
0.95187255,123.97646,0
0.95224282,124.09252,0
0.95261308,124.20577,0
0.95298335,124.31621,0
0.95335361,124.42382,0
0.95372388,124.5286,0
0.95409414,124.63055,0
0.95446441,124.72965,0
0.95483467,124.82589,0
0.95520494,124.91928,0
0.9555752,125.00981,0
0.95594547,125.09746,0
0.95631573,125.18224,0
0.956686,125.26413,0
0.95705626,125.34313,0
0.95742653,125.41924,0
0.95779679,125.49245,0
0.95816706,125.56275,0
0.95853732,125.63014,0
0.95890759,125.69462,0
0.95927785,125.75618,0
0.95964812,125.81481,0
0.96001838,125.87052,0
0.96038865,125.92329,0
0.96075891,125.97313,0
0.96112918,126.02003,0
0.96149944,126.06399,0
0.96186971,126.10501,0
0.96223997,126.14307,0
0.96261024,126.17818,0
0.9629805,126.21034,0
0.96335077,126.23955,0
0.96372103,126.2658,0
0.9640913,126.28908,0
0.96446156,126.30941,0
0.96483183,126.32678,0
0.96520209,126.34118,0
0.96557236,126.35261,0
0.96594262,126.36108,0
0.96631289,126.36658,0
0.96668315,126.36912,0
0.96705342,126.36869,0
0.96742368,126.36529,0
0.96779395,126.35893,0
0.96816421,126.3496,0
0.96853447,126.3373,0
0.96890474,126.32205,0
0.969275,126.30382,0
0.96964527,126.28264,0
0.97001553,126.25849,0
0.9703858,126.23139,0
0.97075606,126.20132,0
0.97112633,126.16831,0
0.97149659,126.13234,0
0.97186686,126.09342,0
0.97223712,126.05155,0
0.97260739,126.00674,0
0.97297765,125.95899,0
0.97334792,125.90829,0
0.97371818,125.85467,0
0.97408845,125.79811,0
0.97445871,125.73863,0
0.97482898,125.67622,0
0.97519924,125.6109,0
0.97556951,125.54266,0
0.97593977,125.47152,0
0.97631004,125.39747,0
0.9766803,125.32052,0
0.97705057,125.24068,0
0.97742083,125.15795,0
0.9777911,125.07234,0
0.97816136,124.98386,0
0.97853163,124.8925,0
0.97890189,124.79828,0
0.97927216,124.70121,0
0.97964242,124.60128,0
0.98001269,124.49851,0
0.98038295,124.39291,0
0.98075322,124.28448,0
0.98112348,124.17322,0
0.98149375,124.05916,0
0.98186401,123.94228,0
0.98223428,123.82262,0
0.98260454,123.70016,0
0.98297481,123.57492,0
0.98334507,123.44691,0
0.98371534,123.31614,0
0.9840856,123.18262,0
0.98445587,123.04635,0
0.98482613,122.90735,0
0.9851964,122.76562,0
0.98556666,122.62117,0
0.98593693,122.47402,0
0.98630719,122.32418,0
0.98667746,122.17165,0
0.98704772,122.01644,0
0.98741799,121.85857,0
0.98778825,121.69805,0
0.98815851,121.53489,0
0.98852878,121.36909,0
0.98889904,121.20068,0
0.98926931,121.02966,0
0.98963957,120.85604,0
0.99000984,120.67984,0
0.9903801,120.50106,0
0.99075037,120.31973,0
0.99112063,120.13585,0
0.9914909,119.94943,0
0.99186116,119.76049,0
0.99223143,119.56904,0
0.99260169,119.3751,0
0.99297196,119.17867,0
0.99334222,118.97977,0
0.99371249,118.77842,0
0.99408275,118.57462,0
0.99445302,118.36839,0
0.99482328,118.15974,0
0.99519355,117.9487,0
0.99556381,117.73527,0
0.99593408,117.51946,0
