xFit,yFit,prevVals_GGPLOTNIM_INTERNAL
0.87861744,127.05399,0
0.87895689,127.32114,0
0.87929634,127.58573,0
0.87963579,127.84775,0
0.87997524,128.10716,0
0.88031469,128.36397,0
0.88065415,128.61814,0
0.8809936,128.86967,0
0.88133305,129.11853,0
0.8816725,129.3647,0
0.88201195,129.60818,0
0.8823514,129.84894,0
0.88269085,130.08696,0
0.8830303,130.32223,0
0.88336975,130.55474,0
0.8837092,130.78446,0
0.88404865,131.01138,0
0.88438811,131.23548,0
0.88472756,131.45675,0
0.88506701,131.67518,0
0.88540646,131.89074,0
0.88574591,132.10342,0
0.88608536,132.31321,0
0.88642481,132.5201,0
0.88676426,132.72406,0
0.88710371,132.92508,0
0.88744316,133.12315,0
0.88778262,133.31825,0
0.88812207,133.51038,0
0.88846152,133.69951,0
0.88880097,133.88564,0
0.88914042,134.06874,0
0.88947987,134.24882,0
0.88981932,134.42584,0
0.89015877,134.59981,0
0.89049822,134.77071,0
0.89083767,134.93852,0
0.89117712,135.10324,0
0.89151658,135.26485,0
0.89185603,135.42334,0
0.89219548,135.5787,0
0.89253493,135.73092,0
0.89287438,135.87999,0
0.89321383,136.02589,0
0.89355328,136.16862,0
0.89389273,136.30817,0
0.89423218,136.44452,0
0.89457163,136.57767,0
0.89491108,136.7076,0
0.89525054,136.83431,0
0.89558999,136.95779,0
0.89592944,137.07803,0
0.89626889,137.19502,0
0.89660834,137.30875,0
0.89694779,137.41921,0
0.89728724,137.52639,0
0.89762669,137.6303,0
0.89796614,137.73091,0
0.89830559,137.82823,0
0.89864504,137.92224,0
0.8989845,138.01294,0
0.89932395,138.10033,0
0.8996634,138.18438,0
0.90000285,138.26511,0
0.9003423,138.3425,0
0.90068175,138.41655,0
0.9010212,138.48725,0
0.90136065,138.5546,0
0.9017001,138.61859,0
0.90203955,138.67922,0
0.902379,138.73648,0
0.90271846,138.79038,0
0.90305791,138.84089,0
0.90339736,138.88803,0
0.90373681,138.93178,0
0.90407626,138.97215,0
0.90441571,139.00914,0
0.90475516,139.04273,0
0.90509461,139.07293,0
0.90543406,139.09973,0
0.90577351,139.12313,0
0.90611297,139.14314,0
0.90645242,139.15974,0
0.90679187,139.17294,0
0.90713132,139.18274,0
0.90747077,139.18914,0
0.90781022,139.19213,0
0.90814967,139.19172,0
0.90848912,139.1879,0
0.90882857,139.18068,0
0.90916802,139.17006,0
0.90950747,139.15603,0
0.90984693,139.1386,0
0.91018638,139.11777,0
0.91052583,139.09354,0
0.91086528,139.06592,0
0.91120473,139.0349,0
0.91154418,139.00048,0
0.91188363,138.96268,0
0.91222308,138.92149,0
0.91256253,138.87691,0
0.91290198,138.82895,0
0.91324143,138.77762,0
0.91358089,138.72291,0
0.91392034,138.66483,0
0.91425979,138.60339,0
0.91459924,138.53858,0
0.91493869,138.47042,0
0.91527814,138.39891,0
0.91561759,138.32405,0
0.91595704,138.24585,0
0.91629649,138.16431,0
0.91663594,138.07945,0
0.91697539,137.99126,0
0.91731485,137.89976,0
0.9176543,137.80494,0
0.91799375,137.70682,0
0.9183332,137.60541,0
0.91867265,137.50071,0
0.9190121,137.39273,0
0.91935155,137.28147,0
0.919691,137.16696,0
0.92003045,137.04918,0
0.9203699,136.92816,0
0.92070936,136.80389,0
0.92104881,136.6764,0
0.92138826,136.54569,0
0.92172771,136.41176,0
0.92206716,136.27463,0
0.92240661,136.13431,0
0.92274606,135.99081,0
0.92308551,135.84414,0
0.92342496,135.69431,0
0.92376441,135.54133,0
0.92410386,135.3852,0
0.92444332,135.22596,0
0.92478277,135.06359,0
0.92512222,134.89812,0
0.92546167,134.72956,0
0.92580112,134.55792,0
0.92614057,134.38321,0
0.92648002,134.20544,0
0.92681947,134.02463,0
