xFit,yFit,prevVals_GGPLOTNIM_INTERNAL
0.87359105,213.62902,0
0.87400769,213.89468,0
0.87442432,214.15858,0
0.87484096,214.42072,0
0.87525759,214.68108,0
0.87567423,214.93967,0
0.87609086,215.19647,0
0.8765075,215.45147,0
0.87692413,215.70467,0
0.87734077,215.95607,0
0.8777574,216.20565,0
0.87817404,216.45341,0
0.87859067,216.69934,0
0.8790073,216.94343,0
0.87942394,217.18568,0
0.87984057,217.42608,0
0.88025721,217.66463,0
0.88067384,217.90131,0
0.88109048,218.13612,0
0.88150711,218.36906,0
0.88192375,218.60011,0
0.88234038,218.82927,0
0.88275702,219.05654,0
0.88317365,219.28191,0
0.88359029,219.50537,0
0.88400692,219.72691,0
0.88442356,219.94653,0
0.88484019,220.16423,0
0.88525683,220.37999,0
0.88567346,220.59381,0
0.8860901,220.80569,0
0.88650673,221.01561,0
0.88692337,221.22358,0
0.88734,221.42958,0
0.88775663,221.63362,0
0.88817327,221.83568,0
0.8885899,222.03576,0
0.88900654,222.23385,0
0.88942317,222.42995,0
0.88983981,222.62405,0
0.89025644,222.81615,0
0.89067308,223.00624,0
0.89108971,223.19432,0
0.89150635,223.38038,0
0.89192298,223.56441,0
0.89233962,223.74641,0
0.89275625,223.92638,0
0.89317289,224.10431,0
0.89358952,224.28019,0
0.89400616,224.45402,0
0.89442279,224.6258,0
0.89483943,224.79551,0
0.89525606,224.96316,0
0.8956727,225.12874,0
0.89608933,225.29225,0
0.89650597,225.45367,0
0.8969226,225.61301,0
0.89733923,225.77027,0
0.89775587,225.92543,0
0.8981725,226.07849,0
0.89858914,226.22945,0
0.89900577,226.3783,0
0.89942241,226.52504,0
0.89983904,226.66967,0
0.90025568,226.81218,0
0.90067231,226.95256,0
0.90108895,227.09082,0
0.90150558,227.22694,0
0.90192222,227.36093,0
0.90233885,227.49279,0
0.90275549,227.62249,0
0.90317212,227.75006,0
0.90358876,227.87547,0
0.90400539,227.99872,0
0.90442203,228.11982,0
0.90483866,228.23876,0
0.9052553,228.35554,0
0.90567193,228.47014,0
0.90608856,228.58258,0
0.9065052,228.69284,0
0.90692183,228.80092,0
0.90733847,228.90682,0
0.9077551,229.01054,0
0.90817174,229.11207,0
0.90858837,229.21141,0
0.90900501,229.30856,0
0.90942164,229.40351,0
0.90983828,229.49626,0
0.91025491,229.58681,0
0.91067155,229.67516,0
0.91108818,229.76131,0
0.91150482,229.84524,0
0.91192145,229.92696,0
0.91233809,230.00647,0
0.91275472,230.08376,0
0.91317136,230.15884,0
0.91358799,230.23169,0
0.91400463,230.30233,0
0.91442126,230.37073,0
0.9148379,230.43691,0
0.91525453,230.50087,0
0.91567116,230.56259,0
0.9160878,230.62208,0
0.91650443,230.67933,0
0.91692107,230.73435,0
0.9173377,230.78714,0
0.91775434,230.83768,0
0.91817097,230.88598,0
0.91858761,230.93205,0
0.91900424,230.97587,0
0.91942088,231.01744,0
0.91983751,231.05677,0
0.92025415,231.09386,0
0.92067078,231.12869,0
0.92108742,231.16128,0
0.92150405,231.19162,0
0.92192069,231.2197,0
0.92233732,231.24554,0
0.92275396,231.26912,0
0.92317059,231.29045,0
0.92358723,231.30953,0
0.92400386,231.32635,0
0.92442049,231.34092,0
0.92483713,231.35323,0
0.92525376,231.36329,0
0.9256704,231.37109,0
0.92608703,231.37664,0
0.92650367,231.37993,0
0.9269203,231.38097,0
0.92733694,231.37975,0
0.92775357,231.37627,0
0.92817021,231.37054,0
0.92858684,231.36255,0
0.92900348,231.3523,0
0.92942011,231.33981,0
0.92983675,231.32505,0
0.93025338,231.30804,0
0.93067002,231.28878,0
0.93108665,231.26726,0
0.93150329,231.24349,0
0.93191992,231.21747,0
0.93233656,231.1892,0
0.93275319,231.15868,0
0.93316983,231.12591,0
0.93358646,231.09089,0
0.93400309,231.05362,0
0.93441973,231.0141,0
0.93483636,230.97234,0
0.935253,230.92834,0
0.93566963,230.88209,0
0.93608627,230.8336,0
0.9365029,230.78287,0
0.93691954,230.72991,0
0.93733617,230.6747,0
0.93775281,230.61726,0
0.93816944,230.55759,0
0.93858608,230.49568,0
0.93900271,230.43155,0
0.93941935,230.36518,0
0.93983598,230.29659,0
0.94025262,230.22578,0
0.94066925,230.15274,0
0.94108589,230.07748,0
0.94150252,230.00001,0
0.94191916,229.92031,0
0.94233579,229.83841,0
0.94275242,229.75429,0
0.94316906,229.66797,0
0.94358569,229.57944,0
0.94400233,229.48871,0
0.94441896,229.39577,0
0.9448356,229.30064,0
0.94525223,229.20331,0
0.94566887,229.10379,0
0.9460855,229.00208,0
0.94650214,228.89818,0
0.94691877,228.7921,0
0.94733541,228.68384,0
0.94775204,228.5734,0
0.94816868,228.46078,0
0.94858531,228.346,0
0.94900195,228.22905,0
0.94941858,228.10993,0
0.94983522,227.98865,0
0.95025185,227.86522,0
0.95066849,227.73963,0
0.95108512,227.61189,0
0.95150175,227.48201,0
0.95191839,227.34998,0
0.95233502,227.21581,0
0.95275166,227.07951,0
0.95316829,226.94108,0
0.95358493,226.80052,0
0.95400156,226.65784,0
0.9544182,226.51304,0
0.95483483,226.36612,0
0.95525147,226.21709,0
0.9556681,226.06596,0
0.95608474,225.91273,0
0.95650137,225.75739,0
0.95691801,225.59997,0
0.95733464,225.44046,0
0.95775128,225.27886,0
0.95816791,225.11518,0
0.95858455,224.94943,0
0.95900118,224.78161,0
0.95941782,224.61173,0
0.95983445,224.43978,0
0.96025109,224.26578,0
0.96066772,224.08973,0
0.96108435,223.91164,0
0.96150099,223.7315,0
0.96191762,223.54933,0
0.96233426,223.36513,0
0.96275089,223.17891,0
0.96316753,222.99066,0
