xFit,yFit,prevVals_GGPLOTNIM_INTERNAL
0.81242349,76.938062,0
0.81289899,77.081606,0
0.81337449,77.224639,0
0.81384999,77.367158,0
0.8143255,77.509159,0
0.814801,77.650638,0
0.8152765,77.791591,0
0.815752,77.932015,0
0.8162275,78.071905,0
0.816703,78.211258,0
0.8171785,78.350071,0
0.817654,78.488338,0
0.8181295,78.626058,0
0.818605,78.763225,0
0.81908051,78.899836,0
0.81955601,79.035888,0
0.82003151,79.171377,0
0.82050701,79.306298,0
0.82098251,79.440649,0
0.82145801,79.574426,0
0.82193351,79.707624,0
0.82240901,79.840241,0
0.82288451,79.972273,0
0.82336001,80.103715,0
0.82383552,80.234565,0
0.82431102,80.364819,0
0.82478652,80.494473,0
0.82526202,80.623524,0
0.82573752,80.751968,0
0.82621302,80.879802,0
0.82668852,81.007021,0
0.82716402,81.133623,0
0.82763952,81.259604,0
0.82811502,81.38496,0
0.82859053,81.509688,0
0.82906603,81.633785,0
0.82954153,81.757246,0
0.83001703,81.880069,0
0.83049253,82.00225,0
0.83096803,82.123786,0
0.83144353,82.244674,0
0.83191903,82.364909,0
0.83239453,82.484488,0
0.83287003,82.603409,0
0.83334554,82.721667,0
0.83382104,82.83926,0
0.83429654,82.956184,0
0.83477204,83.072436,0
0.83524754,83.188013,0
0.83572304,83.302911,0
0.83619854,83.417126,0
0.83667404,83.530657,0
0.83714954,83.643499,0
0.83762504,83.755649,0
0.83810055,83.867105,0
0.83857605,83.977863,0
0.83905155,84.087919,0
0.83952705,84.197271,0
0.84000255,84.305916,0
0.84047805,84.41385,0
0.84095355,84.521071,0
0.84142905,84.627575,0
0.84190455,84.733359,0
0.84238005,84.838421,0
0.84285556,84.942756,0
0.84333106,85.046363,0
0.84380656,85.149238,0
0.84428206,85.251379,0
0.84475756,85.352781,0
0.84523306,85.453444,0
0.84570856,85.553362,0
0.84618406,85.652535,0
0.84665956,85.750958,0
0.84713506,85.848629,0
0.84761057,85.945545,0
0.84808607,86.041703,0
0.84856157,86.137101,0
0.84903707,86.231736,0
0.84951257,86.325604,0
0.84998807,86.418704,0
0.85046357,86.511033,0
0.85093907,86.602587,0
0.85141457,86.693364,0
0.85189007,86.783362,0
0.85236558,86.872578,0
0.85284108,86.96101,0
0.85331658,87.048654,0
0.85379208,87.135508,0
0.85426758,87.22157,0
0.85474308,87.306837,0
0.85521858,87.391307,0
0.85569408,87.474977,0
0.85616958,87.557844,0
0.85664508,87.639907,0
0.85712059,87.721163,0
0.85759609,87.801609,0
0.85807159,87.881243,0
0.85854709,87.960063,0
0.85902259,88.038066,0
0.85949809,88.115251,0
0.85997359,88.191615,0
0.86044909,88.267155,0
0.86092459,88.341869,0
0.86140009,88.415756,0
0.8618756,88.488813,0
0.8623511,88.561037,0
0.8628266,88.632428,0
0.8633021,88.702982,0
0.8637776,88.772697,0
0.8642531,88.841572,0
0.8647286,88.909604,0
0.8652041,88.976792,0
0.8656796,89.043133,0
0.8661551,89.108626,0
0.86663061,89.173268,0
0.86710611,89.237058,0
0.86758161,89.299993,0
0.86805711,89.362072,0
0.86853261,89.423293,0
0.86900811,89.483654,0
0.86948361,89.543154,0
0.86995911,89.60179,0
0.87043461,89.659561,0
0.87091011,89.716465,0
0.87138562,89.7725,0
0.87186112,89.827665,0
0.87233662,89.881958,0
0.87281212,89.935378,0
0.87328762,89.987922,0
0.87376312,90.03959,0
0.87423862,90.09038,0
0.87471412,90.140289,0
0.87518962,90.189318,0
0.87566512,90.237464,0
0.87614063,90.284725,0
0.87661613,90.331101,0
0.87709163,90.37659,0
0.87756713,90.421191,0
0.87804263,90.464902,0
0.87851813,90.507721,0
0.87899363,90.549649,0
0.87946913,90.590683,0
0.87994463,90.630822,0
0.88042013,90.670066,0
0.88089564,90.708412,0
0.88137114,90.74586,0
0.88184664,90.782408,0
0.88232214,90.818056,0
0.88279764,90.852802,0
0.88327314,90.886646,0
0.88374864,90.919586,0
0.88422414,90.951621,0
0.88469964,90.982751,0
0.88517514,91.012974,0
0.88565065,91.04229,0
0.88612615,91.070697,0
0.88660165,91.098195,0
0.88707715,91.124783,0
0.88755265,91.15046,0
0.88802815,91.175226,0
0.88850365,91.199079,0
0.88897915,91.222019,0
0.88945465,91.244045,0
0.88993015,91.265157,0
0.89040566,91.285354,0
0.89088116,91.304635,0
0.89135666,91.322999,0
0.89183216,91.340447,0
0.89230766,91.356978,0
0.89278316,91.372591,0
0.89325866,91.387285,0
0.89373416,91.401061,0
0.89420966,91.413917,0
0.89468516,91.425854,0
0.89516067,91.436871,0
0.89563617,91.446968,0
0.89611167,91.456144,0
0.89658717,91.464399,0
0.89706267,91.471733,0
0.89753817,91.478146,0
0.89801367,91.483638,0
0.89848917,91.488207,0
0.89896467,91.491855,0
0.89944017,91.494581,0
0.89991568,91.496385,0
0.90039118,91.497267,0
0.90086668,91.497226,0
0.90134218,91.496264,0
0.90181768,91.49438,0
0.90229318,91.491573,0
0.90276868,91.487845,0
0.90324418,91.483195,0
0.90371968,91.477623,0
0.90419518,91.471129,0
0.90467069,91.463715,0
0.90514619,91.455379,0
0.90562169,91.446122,0
0.90609719,91.435945,0
0.90657269,91.424848,0
0.90704819,91.412831,0
0.90752369,91.399894,0
0.90799919,91.386038,0
0.90847469,91.371263,0
0.90895019,91.35557,0
0.9094257,91.33896,0
0.9099012,91.321432,0
0.9103767,91.302987,0
0.9108522,91.283626,0
0.9113277,91.263349,0
0.9118032,91.242157,0
0.9122787,91.220051,0
0.9127542,91.197031,0
0.9132297,91.173098,0
0.9137052,91.148253,0
0.91418071,91.122496,0
0.91465621,91.095829,0
0.91513171,91.068251,0
0.91560721,91.039765,0
0.91608271,91.01037,0
0.91655821,90.980067,0
0.91703371,90.948859,0
0.91750921,90.916744,0
0.91798471,90.883725,0
0.91846021,90.849803,0
0.91893572,90.814978,0
0.91941122,90.779251,0
0.91988672,90.742624,0
0.92036222,90.705098,0
0.92083772,90.666673,0
0.92131322,90.627351,0
0.92178872,90.587134,0
0.92226422,90.546022,0
0.92273972,90.504016,0
0.92321522,90.461118,0
0.92369073,90.417329,0
0.92416623,90.372651,0
0.92464173,90.327085,0
0.92511723,90.280631,0
0.92559273,90.233292,0
0.92606823,90.18507,0
0.92654373,90.135964,0
0.92701923,90.085977,0
0.92749473,90.035111,0
0.92797023,89.983367,0
0.92844574,89.930746,0
0.92892124,89.87725,0
0.92939674,89.82288,0
0.92987224,89.767639,0
0.93034774,89.711528,0
0.93082324,89.654548,0
0.93129874,89.596701,0
0.93177424,89.53799,0
0.93224974,89.478415,0
0.93272524,89.417979,0
0.93320075,89.356682,0
0.93367625,89.294528,0
0.93415175,89.231518,0
0.93462725,89.167654,0
0.93510275,89.102938,0
0.93557825,89.037371,0
0.93605375,88.970956,0
0.93652925,88.903694,0
0.93700475,88.835588,0
0.93748025,88.76664,0
0.93795576,88.696851,0
0.93843126,88.626224,0
0.93890676,88.554761,0
0.93938226,88.482463,0
0.93985776,88.409334,0
0.94033326,88.335375,0
0.94080876,88.260588,0
0.94128426,88.184976,0
0.94175976,88.10854,0
0.94223526,88.031284,0
0.94271077,87.953209,0
0.94318627,87.874318,0
0.94366177,87.794613,0
0.94413727,87.714096,0
0.94461277,87.632769,0
0.94508827,87.550636,0
0.94556377,87.467699,0
0.94603927,87.383959,0
0.94651477,87.299419,0
0.94699027,87.214083,0
0.94746578,87.127952,0
0.94794128,87.041028,0
0.94841678,86.953315,0
0.94889228,86.864815,0
0.94936778,86.775531,0
0.94984328,86.685465,0
0.95031878,86.594619,0
0.95079428,86.502997,0
0.95126978,86.410601,0
0.95174528,86.317434,0
0.95222079,86.223498,0
0.95269629,86.128797,0
0.95317179,86.033332,0
0.95364729,85.937108,0
0.95412279,85.840126,0
0.95459829,85.742389,0
0.95507379,85.6439,0
0.95554929,85.544662,0
0.95602479,85.444679,0
0.95650029,85.343952,0
0.9569758,85.242484,0
0.9574513,85.14028,0
0.9579268,85.037341,0
0.9584023,84.93367,0
0.9588778,84.829271,0
0.9593533,84.724146,0
0.9598288,84.618299,0
0.9603043,84.511732,0
0.9607798,84.404449,0
0.9612553,84.296453,0
0.96173081,84.187746,0
0.96220631,84.078332,0
0.96268181,83.968214,0
0.96315731,83.857395,0
0.96363281,83.745879,0
0.96410831,83.633668,0
0.96458381,83.520766,0
0.96505931,83.407175,0
0.96553481,83.2929,0
0.96601031,83.177942,0
0.96648582,83.062307,0
0.96696132,82.945996,0
0.96743682,82.829013,0
0.96791232,82.711362,0
0.96838782,82.593046,0
0.96886332,82.474067,0
0.96933882,82.35443,0
0.96981432,82.234138,0
0.97028982,82.113194,0
0.97076532,81.991602,0
0.97124083,81.869364,0
0.97171633,81.746485,0
0.97219183,81.622968,0
0.97266733,81.498816,0
0.97314283,81.374033,0
0.97361833,81.248622,0
0.97409383,81.122587,0
0.97456933,80.995931,0
0.97504483,80.868658,0
0.97552033,80.740771,0
0.97599584,80.612274,0
0.97647134,80.48317,0
0.97694684,80.353463,0
0.97742234,80.223157,0
0.97789784,80.092255,0
0.97837334,79.960761,0
0.97884884,79.828678,0
0.97932434,79.69601,0
0.97979984,79.562761,0
0.98027534,79.428934,0
0.98075085,79.294533,0
0.98122635,79.159562,0
0.98170185,79.024024,0
0.98217735,78.887923,0
0.98265285,78.751263,0
0.98312835,78.614048,0
0.98360385,78.47628,0
0.98407935,78.337965,0
0.98455485,78.199105,0
0.98503035,78.059705,0
0.98550586,77.919767,0
0.98598136,77.779297,0
0.98645686,77.638298,0
0.98693236,77.496773,0
0.98740786,77.354727,0
0.98788336,77.212163,0
0.98835886,77.069085,0
0.98883436,76.925497,0
0.98930986,76.781403,0
0.98978536,76.636806,0
0.99026087,76.49171,0
0.99073637,76.34612,0
0.99121187,76.200039,0
0.99168737,76.053471,0
0.99216287,75.90642,0
0.99263837,75.75889,0
0.99311387,75.610885,0
0.99358937,75.462408,0
0.99406487,75.313464,0
0.99454037,75.164056,0
0.99501588,75.014189,0
0.99549138,74.863866,0
0.99596688,74.713091,0
0.99644238,74.561869,0
0.99691788,74.410203,0
0.99739338,74.258097,0
0.99786888,74.105555,0
0.99834438,73.952581,0
0.99881988,73.799179,0
0.99929538,73.645353,0
0.99977089,73.491107,0
1.0002464,73.336445,0
1.0007219,73.181371,0
1.0011974,73.025889,0
1.0016729,72.870003,0
1.0021484,72.713717,0
1.0026239,72.557035,0
1.0030994,72.399961,0
