xFit,yFit,prevVals_GGPLOTNIM_INTERNAL
0.94040033,372.46831,0
0.94073749,373.30399,0
0.94107466,374.13417,0
0.94141182,374.95882,0
0.94174898,375.77789,0
0.94208614,376.59133,0
0.9424233,377.3991,0
0.94276047,378.20116,0
0.94309763,378.99746,0
0.94343479,379.78796,0
0.94377195,380.57262,0
0.94410911,381.35138,0
0.94444628,382.12422,0
0.94478344,382.89109,0
0.9451206,383.65194,0
0.94545776,384.40673,0
0.94579492,385.15543,0
0.94613209,385.89799,0
0.94646925,386.63436,0
0.94680641,387.36452,0
0.94714357,388.08841,0
0.94748073,388.806,0
0.9478179,389.51725,0
0.94815506,390.22211,0
0.94849222,390.92056,0
0.94882938,391.61254,0
0.94916654,392.29802,0
0.94950371,392.97697,0
0.94984087,393.64934,0
0.95017803,394.3151,0
0.95051519,394.97421,0
0.95085235,395.62663,0
0.95118952,396.27233,0
0.95152668,396.91126,0
0.95186384,397.5434,0
0.952201,398.16871,0
0.95253816,398.78715,0
0.95287533,399.39868,0
0.95321249,400.00328,0
0.95354965,400.6009,0
0.95388681,401.19152,0
0.95422397,401.7751,0
0.95456114,402.3516,0
0.9548983,402.921,0
0.95523546,403.48327,0
0.95557262,404.03836,0
0.95590978,404.58625,0
0.95624695,405.1269,0
0.95658411,405.66029,0
0.95692127,406.18639,0
0.95725843,406.70516,0
0.95759559,407.21657,0
0.95793276,407.72061,0
0.95826992,408.21722,0
0.95860708,408.7064,0
0.95894424,409.1881,0
0.9592814,409.66231,0
0.95961857,410.12899,0
0.95995573,410.58812,0
0.96029289,411.03967,0
0.96063005,411.48362,0
0.96096721,411.91993,0
0.96130438,412.34859,0
0.96164154,412.76957,0
0.9619787,413.18284,0
0.96231586,413.58839,0
0.96265302,413.98618,0
0.96299019,414.37619,0
0.96332735,414.75841,0
0.96366451,415.1328,0
0.96400167,415.49936,0
0.96433883,415.85804,0
0.964676,416.20885,0
0.96501316,416.55175,0
0.96535032,416.88672,0
0.96568748,417.21374,0
0.96602464,417.53281,0
0.9663618,417.84389,0
0.96669897,418.14697,0
0.96703613,418.44203,0
0.96737329,418.72905,0
0.96771045,419.00802,0
0.96804761,419.27892,0
0.96838478,419.54174,0
0.96872194,419.79646,0
0.9690591,420.04306,0
0.96939626,420.28153,0
0.96973342,420.51186,0
0.97007059,420.73403,0
0.97040775,420.94802,0
0.97074491,421.15384,0
0.97108207,421.35146,0
0.97141923,421.54087,0
0.9717564,421.72207,0
0.97209356,421.89504,0
0.97243072,422.05976,0
0.97276788,422.21624,0
0.97310504,422.36446,0
0.97344221,422.50442,0
0.97377937,422.6361,0
0.97411653,422.75949,0
0.97445369,422.8746,0
0.97479085,422.98141,0
0.97512802,423.07992,0
0.97546518,423.17012,0
0.97580234,423.252,0
0.9761395,423.32557,0
0.97647666,423.39081,0
0.97681383,423.44773,0
0.97715099,423.49631,0
0.97748815,423.53656,0
0.97782531,423.56848,0
0.97816247,423.59206,0
0.97849964,423.6073,0
0.9788368,423.6142,0
0.97917396,423.61276,0
0.97951112,423.60297,0
0.97984828,423.58485,0
0.98018545,423.55839,0
0.98052261,423.5236,0
0.98085977,423.48047,0
0.98119693,423.429,0
0.98153409,423.36921,0
0.98187126,423.30109,0
0.98220842,423.22465,0
0.98254558,423.13989,0
0.98288274,423.04682,0
0.9832199,422.94544,0
0.98355707,422.83576,0
0.98389423,422.71779,0
0.98423139,422.59153,0
0.98456855,422.45699,0
0.98490571,422.31418,0
0.98524288,422.1631,0
0.98558004,422.00377,0
0.9859172,421.8362,0
0.98625436,421.66038,0
0.98659152,421.47635,0
0.98692869,421.2841,0
0.98726585,421.08364,0
0.98760301,420.875,0
